exp,verb,frameNum,uid,gender,cond,pronoun,sent,target
simple,bores,284,284_F_him,f,Mismatch,obj,The actress bores,him
simple,bores,284,284_F_his,f,Mismatch,poss,The actress bores,his
simple,hadn't annoyed,285,285_M_him,m,Match,obj,Jerry hadn't annoyed,him
simple,hadn't annoyed,285,285_M_his,m,Match,poss,Jerry hadn't annoyed,his
simple,hadn't annoyed,285,285_F_him,f,Mismatch,obj,Heidi hadn't annoyed,him
simple,hadn't annoyed,285,285_F_his,f,Mismatch,poss,Heidi hadn't annoyed,his
simple,was biting,286,286_M_him,m,Match,obj,Joel was biting,him
simple,was biting,286,286_M_his,m,Match,poss,Joel was biting,his
simple,was biting,286,286_F_him,f,Mismatch,obj,Sandra was biting,him
simple,was biting,286,286_F_his,f,Mismatch,poss,Sandra was biting,his
simple,was appreciating,287,287_M_him,m,Match,obj,Robert was appreciating,him
simple,was appreciating,287,287_M_his,m,Match,poss,Robert was appreciating,his
simple,was appreciating,287,287_F_him,f,Mismatch,obj,Heather was appreciating,him
simple,was appreciating,287,287_F_his,f,Mismatch,poss,Heather was appreciating,his
simple,won't discuss,288,288_M_him,m,Match,obj,Brian won't discuss,him
simple,won't discuss,288,288_M_his,m,Match,poss,Brian won't discuss,his
simple,won't discuss,288,288_F_him,f,Mismatch,obj,Colleen won't discuss,him
simple,won't discuss,288,288_F_his,f,Mismatch,poss,Colleen won't discuss,his
simple,is aiding,289,289_M_him,m,Match,obj,Adam is aiding,him
simple,is aiding,289,289_M_his,m,Match,poss,Adam is aiding,his
simple,is aiding,289,289_F_him,f,Mismatch,obj,Anna is aiding,him
simple,is aiding,289,289_F_his,f,Mismatch,poss,Anna is aiding,his
simple,hates,290,290_M_him,m,Match,obj,Paul hates,him
simple,hates,290,290_M_his,m,Match,poss,Paul hates,his
simple,hates,290,290_F_him,f,Mismatch,obj,Nicole hates,him
simple,hates,290,290_F_his,f,Mismatch,poss,Nicole hates,his
simple,shakes,291,291_M_him,m,Match,obj,Charles shakes,him
simple,shakes,291,291_M_his,m,Match,poss,Charles shakes,his
simple,shakes,291,291_F_him,f,Mismatch,obj,Julia shakes,him
simple,shakes,291,291_F_his,f,Mismatch,poss,Julia shakes,his
simple,complained about,292,292_M_him,m,Match,obj,Steven complained about,him
simple,complained about,292,292_M_his,m,Match,poss,Steven complained about,his
simple,complained about,292,292_F_him,f,Mismatch,obj,Tracy complained about,him
simple,complained about,292,292_F_his,f,Mismatch,poss,Tracy complained about,his
simple,knows,293,293_M_him,m,Match,obj,George knows,him
simple,knows,293,293_M_his,m,Match,poss,George knows,his
simple,knows,293,293_F_him,f,Mismatch,obj,That wife knows,him
simple,knows,293,293_F_his,f,Mismatch,poss,That wife knows,his
simple,is examining,294,294_M_him,m,Match,obj,Joseph is examining,him
simple,is examining,294,294_M_his,m,Match,poss,Joseph is examining,his
simple,is examining,294,294_F_him,f,Mismatch,obj,Carmen is examining,him
simple,is examining,294,294_F_his,f,Mismatch,poss,Carmen is examining,his
simple,will sound like,295,295_M_him,m,Match,obj,Brian will sound like,him
simple,will sound like,295,295_M_his,m,Match,poss,Brian will sound like,his
simple,will sound like,295,295_F_him,f,Mismatch,obj,Valerie will sound like,him
simple,will sound like,295,295_F_his,f,Mismatch,poss,Valerie will sound like,his
simple,astounded,296,296_M_him,m,Match,obj,Chad astounded,him
simple,astounded,296,296_M_his,m,Match,poss,Chad astounded,his
simple,astounded,296,296_F_him,f,Mismatch,obj,The grandmother astounded,him
simple,astounded,296,296_F_his,f,Mismatch,poss,The grandmother astounded,his
simple,hadn't sounded like,297,297_M_him,m,Match,obj,This boy hadn't sounded like,him
simple,hadn't sounded like,297,297_M_his,m,Match,poss,This boy hadn't sounded like,his
simple,hadn't sounded like,297,297_F_him,f,Mismatch,obj,Anne hadn't sounded like,him
simple,hadn't sounded like,297,297_F_his,f,Mismatch,poss,Anne hadn't sounded like,his
simple,was criticizing,298,298_M_him,m,Match,obj,The ex-boyfriend was criticizing,him
simple,was criticizing,298,298_M_his,m,Match,poss,The ex-boyfriend was criticizing,his
simple,was criticizing,298,298_F_him,f,Mismatch,obj,Tracy was criticizing,him
simple,was criticizing,298,298_F_his,f,Mismatch,poss,Tracy was criticizing,his
simple,harmed,299,299_M_him,m,Match,obj,Curtis harmed,him
simple,harmed,299,299_M_his,m,Match,poss,Curtis harmed,his
simple,harmed,299,299_F_him,f,Mismatch,obj,Veronica harmed,him
simple,harmed,299,299_F_his,f,Mismatch,poss,Veronica harmed,his
simple,hasn't approached,300,300_M_him,m,Match,obj,Stephen hasn't approached,him
simple,hasn't approached,300,300_M_his,m,Match,poss,Stephen hasn't approached,his
simple,hasn't approached,300,300_F_him,f,Mismatch,obj,This dancer hasn't approached,him
simple,hasn't approached,300,300_F_his,f,Mismatch,poss,This dancer hasn't approached,his
simple,won't boast about,301,301_M_him,m,Match,obj,Andrew won't boast about,him
simple,won't boast about,301,301_M_his,m,Match,poss,Andrew won't boast about,his
simple,won't boast about,301,301_F_him,f,Mismatch,obj,Paula won't boast about,him
simple,won't boast about,301,301_F_his,f,Mismatch,poss,Paula won't boast about,his
simple,wasn't embarrassing,302,302_M_him,m,Match,obj,Alexander wasn't embarrassing,him
simple,wasn't embarrassing,302,302_M_his,m,Match,poss,Alexander wasn't embarrassing,his
simple,wasn't embarrassing,302,302_F_him,f,Mismatch,obj,Sarah wasn't embarrassing,him
simple,wasn't embarrassing,302,302_F_his,f,Mismatch,poss,Sarah wasn't embarrassing,his
simple,bites,303,303_M_him,m,Match,obj,Frank bites,him
simple,bites,303,303_M_his,m,Match,poss,Frank bites,his
simple,bites,303,303_F_him,f,Mismatch,obj,Cheryl bites,him
simple,bites,303,303_F_his,f,Mismatch,poss,Cheryl bites,his
simple,can help,304,304_M_him,m,Match,obj,Brett can help,him
simple,can help,304,304_M_his,m,Match,poss,Brett can help,his
simple,can help,304,304_F_him,f,Mismatch,obj,Deanna can help,him
simple,can help,304,304_F_his,f,Mismatch,poss,Deanna can help,his
simple,should talk about,305,305_M_him,m,Match,obj,Gregory should talk about,him
simple,should talk about,305,305_M_his,m,Match,poss,Gregory should talk about,his
simple,should talk about,305,305_F_him,f,Mismatch,obj,Cheryl should talk about,him
simple,should talk about,305,305_F_his,f,Mismatch,poss,Cheryl should talk about,his
simple,wouldn't reveal,306,306_M_him,m,Match,obj,Benjamin wouldn't reveal,him
simple,wouldn't reveal,306,306_M_his,m,Match,poss,Benjamin wouldn't reveal,his
simple,wouldn't reveal,306,306_F_him,f,Mismatch,obj,Amelia wouldn't reveal,him
simple,wouldn't reveal,306,306_F_his,f,Mismatch,poss,Amelia wouldn't reveal,his
simple,can't shoot,307,307_M_him,m,Match,obj,Thomas can't shoot,him
simple,can't shoot,307,307_M_his,m,Match,poss,Thomas can't shoot,his
simple,can't shoot,307,307_F_him,f,Mismatch,obj,Diane can't shoot,him
simple,can't shoot,307,307_F_his,f,Mismatch,poss,Diane can't shoot,his
simple,has questioned,308,308_M_him,m,Match,obj,Timothy has questioned,him
simple,has questioned,308,308_M_his,m,Match,poss,Timothy has questioned,his
simple,has questioned,308,308_F_him,f,Mismatch,obj,Irene has questioned,him
simple,has questioned,308,308_F_his,f,Mismatch,poss,Irene has questioned,his
simple,didn't hide,309,309_M_him,m,Match,obj,The ex-boyfriend didn't hide,him
simple,didn't hide,309,309_M_his,m,Match,poss,The ex-boyfriend didn't hide,his
simple,didn't hide,309,309_F_him,f,Mismatch,obj,Eva didn't hide,him
simple,didn't hide,309,309_F_his,f,Mismatch,poss,Eva didn't hide,his
simple,wasn't scanning,310,310_M_him,m,Match,obj,Martin wasn't scanning,him
simple,wasn't scanning,310,310_M_his,m,Match,poss,Martin wasn't scanning,his
simple,wasn't scanning,310,310_F_him,f,Mismatch,obj,That wife wasn't scanning,him
simple,wasn't scanning,310,310_F_his,f,Mismatch,poss,That wife wasn't scanning,his
simple,isn't understanding,311,311_M_him,m,Match,obj,Patrick isn't understanding,him
simple,isn't understanding,311,311_M_his,m,Match,poss,Patrick isn't understanding,his
simple,isn't understanding,311,311_F_him,f,Mismatch,obj,Maria isn't understanding,him
simple,isn't understanding,311,311_F_his,f,Mismatch,poss,Maria isn't understanding,his
simple,has lost,312,312_M_him,m,Match,obj,James has lost,him
simple,has lost,312,312_M_his,m,Match,poss,James has lost,his
simple,has lost,312,312_F_him,f,Mismatch,obj,Ann has lost,him
simple,has lost,312,312_F_his,f,Mismatch,poss,Ann has lost,his
simple,upset,313,313_M_him,m,Match,obj,Joseph upset,him
simple,upset,313,313_M_his,m,Match,poss,Joseph upset,his
simple,upset,313,313_F_him,f,Mismatch,obj,Cheryl upset,him
simple,upset,313,313_F_his,f,Mismatch,poss,Cheryl upset,his
simple,had confused,314,314_M_him,m,Match,obj,Roger had confused,him
simple,had confused,314,314_M_his,m,Match,poss,Roger had confused,his
simple,had confused,314,314_F_him,f,Mismatch,obj,Jodi had confused,him
simple,had confused,314,314_F_his,f,Mismatch,poss,Jodi had confused,his
simple,draws,315,315_M_him,m,Match,obj,William draws,him
simple,draws,315,315_M_his,m,Match,poss,William draws,his
simple,draws,315,315_F_him,f,Mismatch,obj,Lori draws,him
simple,draws,315,315_F_his,f,Mismatch,poss,Lori draws,his
simple,might heal,316,316_M_him,m,Match,obj,Lawrence might heal,him
simple,might heal,316,316_M_his,m,Match,poss,Lawrence might heal,his
simple,might heal,316,316_F_him,f,Mismatch,obj,The girlfriend might heal,him
simple,might heal,316,316_F_his,f,Mismatch,poss,The girlfriend might heal,his
simple,was curing,317,317_M_him,m,Match,obj,Joseph was curing,him
simple,was curing,317,317_M_his,m,Match,poss,Joseph was curing,his
simple,was curing,317,317_F_him,f,Mismatch,obj,Susan was curing,him
simple,was curing,317,317_F_his,f,Mismatch,poss,Susan was curing,his
simple,might leave,318,318_M_him,m,Match,obj,Donald might leave,him
simple,might leave,318,318_M_his,m,Match,poss,Donald might leave,his
simple,might leave,318,318_F_him,f,Mismatch,obj,Jennifer might leave,him
simple,might leave,318,318_F_his,f,Mismatch,poss,Jennifer might leave,his
simple,references,319,319_M_him,m,Match,obj,Noah references,him
simple,references,319,319_M_his,m,Match,poss,Noah references,his
simple,references,319,319_F_him,f,Mismatch,obj,Cynthia references,him
simple,references,319,319_F_his,f,Mismatch,poss,Cynthia references,his
simple,couldn't harm,320,320_M_him,m,Match,obj,Larry couldn't harm,him
simple,couldn't harm,320,320_M_his,m,Match,poss,Larry couldn't harm,his
simple,couldn't harm,320,320_F_him,f,Mismatch,obj,Renee couldn't harm,him
simple,couldn't harm,320,320_F_his,f,Mismatch,poss,Renee couldn't harm,his
simple,wasn't revealing,321,321_M_him,m,Match,obj,Derek wasn't revealing,him
simple,wasn't revealing,321,321_M_his,m,Match,poss,Derek wasn't revealing,his
simple,wasn't revealing,321,321_F_him,f,Mismatch,obj,Stacey wasn't revealing,him
simple,wasn't revealing,321,321_F_his,f,Mismatch,poss,Stacey wasn't revealing,his
simple,did aid,322,322_M_him,m,Match,obj,Guy did aid,him
simple,did aid,322,322_M_his,m,Match,poss,Guy did aid,his
simple,did aid,322,322_F_him,f,Mismatch,obj,Emily did aid,him
simple,did aid,322,322_F_his,f,Mismatch,poss,Emily did aid,his
simple,shocks,323,323_M_him,m,Match,obj,Brian shocks,him
simple,shocks,323,323_M_his,m,Match,poss,Brian shocks,his
simple,shocks,323,323_F_him,f,Mismatch,obj,Rebecca shocks,him
simple,shocks,323,323_F_his,f,Mismatch,poss,Rebecca shocks,his
simple,investigates,324,324_M_him,m,Match,obj,That boyfriend investigates,him
simple,investigates,324,324_M_his,m,Match,poss,That boyfriend investigates,his
simple,investigates,324,324_F_him,f,Mismatch,obj,Monica investigates,him
simple,investigates,324,324_F_his,f,Mismatch,poss,Monica investigates,his
simple,does listen to,325,325_M_him,m,Match,obj,Charles does listen to,him
simple,does listen to,325,325_M_his,m,Match,poss,Charles does listen to,his
simple,does listen to,325,325_F_him,f,Mismatch,obj,That ex-wife does listen to,him
simple,does listen to,325,325_F_his,f,Mismatch,poss,That ex-wife does listen to,his
simple,heard,326,326_M_him,m,Match,obj,Bill heard,him
simple,heard,326,326_M_his,m,Match,poss,Bill heard,his
simple,heard,326,326_F_him,f,Mismatch,obj,Mary heard,him
simple,heard,326,326_F_his,f,Mismatch,poss,Mary heard,his
simple,confuses,327,327_M_him,m,Match,obj,Charles confuses,him
simple,confuses,327,327_M_his,m,Match,poss,Charles confuses,his
simple,confuses,327,327_F_him,f,Mismatch,obj,Bethany confuses,him
simple,confuses,327,327_F_his,f,Mismatch,poss,Bethany confuses,his
simple,hadn't cured,328,328_M_him,m,Match,obj,This husband hadn't cured,him
simple,hadn't cured,328,328_M_his,m,Match,poss,This husband hadn't cured,his
simple,hadn't cured,328,328_F_him,f,Mismatch,obj,Leslie hadn't cured,him
simple,hadn't cured,328,328_F_his,f,Mismatch,poss,Leslie hadn't cured,his
simple,hid,329,329_M_him,m,Match,obj,Todd hid,him
simple,hid,329,329_M_his,m,Match,poss,Todd hid,his
simple,hid,329,329_F_him,f,Mismatch,obj,Claire hid,him
simple,hid,329,329_F_his,f,Mismatch,poss,Claire hid,his
simple,shot,330,330_M_him,m,Match,obj,This man shot,him
simple,shot,330,330_M_his,m,Match,poss,This man shot,his
simple,shot,330,330_F_him,f,Mismatch,obj,The lady shot,him
simple,shot,330,330_F_his,f,Mismatch,poss,The lady shot,his
simple,liked,331,331_M_him,m,Match,obj,Thomas liked,him
simple,liked,331,331_M_his,m,Match,poss,Thomas liked,his
simple,liked,331,331_F_him,f,Mismatch,obj,Sabrina liked,him
simple,liked,331,331_F_his,f,Mismatch,poss,Sabrina liked,his
simple,had insulted,332,332_M_him,m,Match,obj,Liam had insulted,him
simple,had insulted,332,332_M_his,m,Match,poss,Liam had insulted,his
simple,had insulted,332,332_F_him,f,Mismatch,obj,Meredith had insulted,him
simple,had insulted,332,332_F_his,f,Mismatch,poss,Meredith had insulted,his
simple,might lose,333,333_M_him,m,Match,obj,Joseph might lose,him
simple,might lose,333,333_M_his,m,Match,poss,Joseph might lose,his
simple,might lose,333,333_F_him,f,Mismatch,obj,Sheila might lose,him
simple,might lose,333,333_F_his,f,Mismatch,poss,Sheila might lose,his
simple,remembered,334,334_M_him,m,Match,obj,That man remembered,him
simple,remembered,334,334_M_his,m,Match,poss,That man remembered,his
simple,remembered,334,334_F_him,f,Mismatch,obj,Deanna remembered,him
simple,remembered,334,334_F_his,f,Mismatch,poss,Deanna remembered,his
simple,did annoy,335,335_M_him,m,Match,obj,Ronald did annoy,him
simple,did annoy,335,335_M_his,m,Match,poss,Ronald did annoy,his
simple,did annoy,335,335_F_him,f,Mismatch,obj,The girl did annoy,him
simple,did annoy,335,335_F_his,f,Mismatch,poss,The girl did annoy,his
simple,isn't revealing,336,336_M_him,m,Match,obj,That nephew isn't revealing,him
simple,isn't revealing,336,336_M_his,m,Match,poss,That nephew isn't revealing,his
simple,isn't revealing,336,336_F_him,f,Mismatch,obj,That lady isn't revealing,him
simple,isn't revealing,336,336_F_his,f,Mismatch,poss,That lady isn't revealing,his
simple,met,337,337_M_him,m,Match,obj,Patrick met,him
simple,met,337,337_M_his,m,Match,poss,Patrick met,his
simple,met,337,337_F_him,f,Mismatch,obj,Teresa met,him
simple,met,337,337_F_his,f,Mismatch,poss,Teresa met,his
simple,might alarm,338,338_M_him,m,Match,obj,Carl might alarm,him
simple,might alarm,338,338_M_his,m,Match,poss,Carl might alarm,his
simple,might alarm,338,338_F_him,f,Mismatch,obj,Helen might alarm,him
simple,might alarm,338,338_F_his,f,Mismatch,poss,Helen might alarm,his
simple,didn't catch,339,339_M_him,m,Match,obj,William didn't catch,him
simple,didn't catch,339,339_M_his,m,Match,poss,William didn't catch,his
simple,didn't catch,339,339_F_him,f,Mismatch,obj,Emily didn't catch,him
simple,didn't catch,339,339_F_his,f,Mismatch,poss,Emily didn't catch,his
simple,revealed,340,340_M_him,m,Match,obj,Travis revealed,him
simple,revealed,340,340_M_his,m,Match,poss,Travis revealed,his
simple,revealed,340,340_F_him,f,Mismatch,obj,Dawn revealed,him
simple,revealed,340,340_F_his,f,Mismatch,poss,Dawn revealed,his
simple,wasn't discussing,341,341_M_him,m,Match,obj,This grandfather wasn't discussing,him
simple,wasn't discussing,341,341_M_his,m,Match,poss,This grandfather wasn't discussing,his
simple,wasn't discussing,341,341_F_him,f,Mismatch,obj,Sabrina wasn't discussing,him
simple,wasn't discussing,341,341_F_his,f,Mismatch,poss,Sabrina wasn't discussing,his
simple,bothered,342,342_M_him,m,Match,obj,Derek bothered,him
simple,bothered,342,342_M_his,m,Match,poss,Derek bothered,his
simple,bothered,342,342_F_him,f,Mismatch,obj,Kristen bothered,him
simple,bothered,342,342_F_his,f,Mismatch,poss,Kristen bothered,his
simple,wasn't discussing,343,343_M_him,m,Match,obj,Rodney wasn't discussing,him
simple,wasn't discussing,343,343_M_his,m,Match,poss,Rodney wasn't discussing,his
simple,wasn't discussing,343,343_F_him,f,Mismatch,obj,Eva wasn't discussing,him
simple,wasn't discussing,343,343_F_his,f,Mismatch,poss,Eva wasn't discussing,his
simple,had held,344,344_M_him,m,Match,obj,Mark had held,him
simple,had held,344,344_M_his,m,Match,poss,Mark had held,his
simple,had held,344,344_F_him,f,Mismatch,obj,Christine had held,him
simple,had held,344,344_F_his,f,Mismatch,poss,Christine had held,his
simple,bothers,345,345_M_him,m,Match,obj,This ex-husband bothers,him
simple,bothers,345,345_M_his,m,Match,poss,This ex-husband bothers,his
simple,bothers,345,345_F_him,f,Mismatch,obj,Vanessa bothers,him
simple,bothers,345,345_F_his,f,Mismatch,poss,Vanessa bothers,his
simple,confused,346,346_M_him,m,Match,obj,This guy confused,him
simple,confused,346,346_M_his,m,Match,poss,This guy confused,his
simple,confused,346,346_F_him,f,Mismatch,obj,Connie confused,him
simple,confused,346,346_F_his,f,Mismatch,poss,Connie confused,his
