exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
About,doesn't impress,337,337_F_him,f,Mismatch,obj,The pamphlet about this actress doesn't impress,him,5.378762722015381
About,doesn't impress,337,337_M_his,m,Match,poss,The pamphlet about Vincent doesn't impress,his,8.732943534851074
About,doesn't impress,337,337_F_his,f,Mismatch,poss,The pamphlet about this actress doesn't impress,his,9.495089530944824
About,was confusing,338,338_M_him,m,Match,obj,The brochure about Michael was confusing,him,9.024128913879395
About,was confusing,338,338_F_him,f,Mismatch,obj,The brochure about Margaret was confusing,him,9.848450660705566
About,was confusing,338,338_M_his,m,Match,poss,The brochure about Michael was confusing,his,10.936863899230957
About,was confusing,338,338_F_his,f,Mismatch,poss,The brochure about Margaret was confusing,his,11.937488555908203
About,hadn't scared,339,339_M_him,m,Match,obj,The play about Steve hadn't scared,him,2.7281806468963623
About,hadn't scared,339,339_F_him,f,Mismatch,obj,The play about Heather hadn't scared,him,2.7424607276916504
About,hadn't scared,339,339_M_his,m,Match,poss,The play about Steve hadn't scared,his,7.801603317260742
About,hadn't scared,339,339_F_his,f,Mismatch,poss,The play about Heather hadn't scared,his,8.916324615478516
About,can help,340,340_M_him,m,Match,obj,The movie about Timothy can help,him,5.083462715148926
About,can help,340,340_F_him,f,Mismatch,obj,The movie about Jill can help,him,6.232118606567383
About,can help,340,340_M_his,m,Match,poss,The movie about Timothy can help,his,7.845592975616455
About,can help,340,340_F_his,f,Mismatch,poss,The movie about Jill can help,his,9.111878395080566
About,helped,341,341_M_him,m,Match,obj,The newspaper article about Ronald helped,him,3.7096974849700928
About,helped,341,341_F_him,f,Mismatch,obj,The newspaper article about this mother helped,him,6.0514817237854
About,helped,341,341_M_his,m,Match,poss,The newspaper article about Ronald helped,his,6.87940788269043
About,helped,341,341_F_his,f,Mismatch,poss,The newspaper article about this mother helped,his,9.35343074798584
About,hasn't hindered,342,342_M_him,m,Match,obj,The story about Marcus hasn't hindered,him,2.781677722930908
About,hasn't hindered,342,342_F_him,f,Mismatch,obj,The story about Sandra hasn't hindered,him,5.4077467918396
About,hasn't hindered,342,342_M_his,m,Match,poss,The story about Marcus hasn't hindered,his,2.2888500690460205
About,hasn't hindered,342,342_F_his,f,Mismatch,poss,The story about Sandra hasn't hindered,his,4.824668884277344
About,aided,343,343_M_him,m,Match,obj,The essay about Richard aided,him,5.896503448486328
About,aided,343,343_F_him,f,Mismatch,obj,The essay about Leslie aided,him,5.804296016693115
About,aided,343,343_M_his,m,Match,poss,The essay about Richard aided,his,4.691524505615234
About,aided,343,343_F_his,f,Mismatch,poss,The essay about Leslie aided,his,4.885805606842041
About,has scared,344,344_M_him,m,Match,obj,The report about Ronald has scared,him,3.556138515472412
About,has scared,344,344_F_him,f,Mismatch,obj,The report about Renee has scared,him,4.311777591705322
About,has scared,344,344_M_his,m,Match,poss,The report about Ronald has scared,his,7.622220039367676
About,has scared,344,344_F_his,f,Mismatch,poss,The report about Renee has scared,his,8.91047191619873
About,would shock,345,345_M_him,m,Match,obj,The documentary about Joseph would shock,him,5.389733791351318
About,would shock,345,345_F_him,f,Mismatch,obj,The documentary about Eva would shock,him,6.080644607543945
About,would shock,345,345_M_his,m,Match,poss,The documentary about Joseph would shock,his,6.218201160430908
About,would shock,345,345_F_his,f,Mismatch,poss,The documentary about Eva would shock,his,7.48468017578125
About,underwhelms,346,346_M_him,m,Match,obj,The commentary about John underwhelms,him,8.597264289855957
About,underwhelms,346,346_F_him,f,Mismatch,obj,The commentary about Janice underwhelms,him,9.479741096496582
About,underwhelms,346,346_M_his,m,Match,poss,The commentary about John underwhelms,his,9.534712791442871
About,underwhelms,346,346_F_his,f,Mismatch,poss,The commentary about Janice underwhelms,his,10.486750602722168
About,would disturb,347,347_M_him,m,Match,obj,The show about Craig would disturb,him,3.1849424839019775
About,would disturb,347,347_F_him,f,Mismatch,obj,The show about Cheryl would disturb,him,4.063522815704346
About,would disturb,347,347_M_his,m,Match,poss,The show about Craig would disturb,his,4.47914457321167
About,would disturb,347,347_F_his,f,Mismatch,poss,The show about Cheryl would disturb,his,6.101125240325928
About,is harming,348,348_M_him,m,Match,obj,The book about Bruce is harming,him,3.4206089973449707
About,is harming,348,348_F_him,f,Mismatch,obj,The book about Carolyn is harming,him,4.63313627243042
About,is harming,348,348_M_his,m,Match,poss,The book about Bruce is harming,his,3.7992873191833496
About,is harming,348,348_F_his,f,Mismatch,poss,The book about Carolyn is harming,his,5.453373908996582
About,disgusted,349,349_M_him,m,Match,obj,The pamphlet about Thomas disgusted,him,3.4520657062530518
About,disgusted,349,349_F_him,f,Mismatch,obj,The pamphlet about this dancer disgusted,him,4.413438320159912
About,disgusted,349,349_M_his,m,Match,poss,The pamphlet about Thomas disgusted,his,7.245889186859131
About,disgusted,349,349_F_his,f,Mismatch,poss,The pamphlet about this dancer disgusted,his,8.329401016235352
About,shocks,350,350_M_him,m,Match,obj,The brochure about John shocks,him,5.583889961242676
About,shocks,350,350_F_him,f,Mismatch,obj,The brochure about Stacy shocks,him,7.449930667877197
About,shocks,350,350_M_his,m,Match,poss,The brochure about John shocks,his,5.970833778381348
About,shocks,350,350_F_his,f,Mismatch,poss,The brochure about Stacy shocks,his,7.220511436462402
About,isn't worrying,351,351_M_him,m,Match,obj,The play about Joel isn't worrying,him,4.478665351867676
About,isn't worrying,351,351_F_him,f,Mismatch,obj,The play about this dancer isn't worrying,him,6.283127307891846
About,isn't worrying,351,351_M_his,m,Match,poss,The play about Joel isn't worrying,his,8.962841033935547
About,isn't worrying,351,351_F_his,f,Mismatch,poss,The play about this dancer isn't worrying,his,9.293233871459961
About,had stunned,352,352_M_him,m,Match,obj,The movie about Travis had stunned,him,4.894374370574951
About,had stunned,352,352_F_him,f,Mismatch,obj,The movie about Nina had stunned,him,5.717649936676025
About,had stunned,352,352_M_his,m,Match,poss,The movie about Travis had stunned,his,7.599412441253662
About,had stunned,352,352_F_his,f,Mismatch,poss,The movie about Nina had stunned,his,8.481273651123047
About,is distracting,353,353_M_him,m,Match,obj,The newspaper article about Todd is distracting,him,4.950119972229004
About,is distracting,353,353_F_him,f,Mismatch,obj,The newspaper article about Carrie is distracting,him,3.887094497680664
About,is distracting,353,353_M_his,m,Match,poss,The newspaper article about Todd is distracting,his,7.312626361846924
About,is distracting,353,353_F_his,f,Mismatch,poss,The newspaper article about Carrie is distracting,his,7.521852493286133
About,wasn't distracting,354,354_M_him,m,Match,obj,The story about Travis wasn't distracting,him,4.4144768714904785
About,wasn't distracting,354,354_F_him,f,Mismatch,obj,The story about Heidi wasn't distracting,him,4.76936149597168
About,wasn't distracting,354,354_M_his,m,Match,poss,The story about Travis wasn't distracting,his,7.919066905975342
About,wasn't distracting,354,354_F_his,f,Mismatch,poss,The story about Heidi wasn't distracting,his,8.631731986999512
About,won't help,355,355_M_him,m,Match,obj,The essay about Derek won't help,him,4.524501323699951
About,won't help,355,355_F_him,f,Mismatch,obj,The essay about Teresa won't help,him,5.420053958892822
About,won't help,355,355_M_his,m,Match,poss,The essay about Derek won't help,his,7.037313938140869
About,won't help,355,355_F_his,f,Mismatch,poss,The essay about Teresa won't help,his,7.647419452667236
About,wouldn't impress,356,356_M_him,m,Match,obj,The report about Vincent wouldn't impress,him,3.4427146911621094
About,wouldn't impress,356,356_F_him,f,Mismatch,obj,The report about Bethany wouldn't impress,him,4.057368755340576
About,wouldn't impress,356,356_M_his,m,Match,poss,The report about Vincent wouldn't impress,his,6.536114692687988
About,wouldn't impress,356,356_F_his,f,Mismatch,poss,The report about Bethany wouldn't impress,his,6.976166725158691
About,was harming,357,357_M_him,m,Match,obj,The documentary about Brad was harming,him,3.683462381362915
About,was harming,357,357_F_him,f,Mismatch,obj,The documentary about Mary was harming,him,4.58250617980957
About,was harming,357,357_M_his,m,Match,poss,The documentary about Brad was harming,his,2.1158366203308105
About,was harming,357,357_F_his,f,Mismatch,poss,The documentary about Mary was harming,his,3.916062355041504
About,has distracted,358,358_M_him,m,Match,obj,The commentary about Timothy has distracted,him,6.893993854522705
About,has distracted,358,358_F_him,f,Mismatch,obj,The commentary about Victoria has distracted,him,6.794686317443848
About,has distracted,358,358_M_his,m,Match,poss,The commentary about Timothy has distracted,his,8.907995223999023
About,has distracted,358,358_F_his,f,Mismatch,poss,The commentary about Victoria has distracted,his,9.987841606140137
About,had disturbed,359,359_M_him,m,Match,obj,The show about this guy had disturbed,him,2.7453062534332275
About,had disturbed,359,359_F_him,f,Mismatch,obj,The show about the mother had disturbed,him,2.6635186672210693
About,had disturbed,359,359_M_his,m,Match,poss,The show about this guy had disturbed,his,5.88018798828125
About,had disturbed,359,359_F_his,f,Mismatch,poss,The show about the mother had disturbed,his,5.283186435699463
About,impressed,360,360_M_him,m,Match,obj,The book about Bill impressed,him,3.654414653778076
About,impressed,360,360_F_him,f,Mismatch,obj,The book about Catherine impressed,him,4.193221092224121
About,impressed,360,360_M_his,m,Match,poss,The book about Bill impressed,his,6.832453727722168
About,impressed,360,360_F_his,f,Mismatch,poss,The book about Catherine impressed,his,7.21733283996582
About,had helped,361,361_M_him,m,Match,obj,The pamphlet about Steve had helped,him,3.007230520248413
About,had helped,361,361_F_him,f,Mismatch,obj,The pamphlet about that granddaughter had helped,him,3.4329919815063477
About,had helped,361,361_M_his,m,Match,poss,The pamphlet about Steve had helped,his,7.048465251922607
About,had helped,361,361_F_his,f,Mismatch,poss,The pamphlet about that granddaughter had helped,his,7.329754829406738
About,is aggravating,362,362_M_him,m,Match,obj,The brochure about Charles is aggravating,him,7.377824306488037
About,is aggravating,362,362_F_him,f,Mismatch,obj,The brochure about Brenda is aggravating,him,8.612846374511719
About,is aggravating,362,362_M_his,m,Match,poss,The brochure about Charles is aggravating,his,8.138014793395996
About,is aggravating,362,362_F_his,f,Mismatch,poss,The brochure about Brenda is aggravating,his,9.549666404724121
About,didn't help,363,363_M_him,m,Match,obj,The play about Scott didn't help,him,4.355250835418701
About,didn't help,363,363_F_him,f,Mismatch,obj,The play about Andrea didn't help,him,4.930246353149414
About,didn't help,363,363_M_his,m,Match,poss,The play about Scott didn't help,his,4.407838821411133
About,didn't help,363,363_F_his,f,Mismatch,poss,The play about Andrea didn't help,his,5.368825435638428
About,hasn't worried,364,364_M_him,m,Match,obj,The movie about Larry hasn't worried,him,3.157142162322998
About,hasn't worried,364,364_F_him,f,Mismatch,obj,The movie about Sara hasn't worried,him,3.8516736030578613
About,hasn't worried,364,364_M_his,m,Match,poss,The movie about Larry hasn't worried,his,8.360013008117676
About,hasn't worried,364,364_F_his,f,Mismatch,poss,The movie about Sara hasn't worried,his,9.441313743591309
About,is helping,365,365_M_him,m,Match,obj,The newspaper article about that father is helping,him,4.188724994659424
About,is helping,365,365_F_him,f,Mismatch,obj,The newspaper article about Caroline is helping,him,6.1124587059021
About,is helping,365,365_M_his,m,Match,poss,The newspaper article about that father is helping,his,6.798834800720215
About,is helping,365,365_F_his,f,Mismatch,poss,The newspaper article about Caroline is helping,his,8.845815658569336
About,isn't astounding,366,366_M_him,m,Match,obj,The story about Richard isn't astounding,him,15.484654426574707
About,isn't astounding,366,366_F_him,f,Mismatch,obj,The story about Natalie isn't astounding,him,16.015501022338867
About,isn't astounding,366,366_M_his,m,Match,poss,The story about Richard isn't astounding,his,14.118684768676758
About,isn't astounding,366,366_F_his,f,Mismatch,poss,The story about Natalie isn't astounding,his,15.041098594665527
About,was stunning,367,367_M_him,m,Match,obj,The essay about Christopher was stunning,him,14.284335136413574
About,was stunning,367,367_F_him,f,Mismatch,obj,The essay about Eva was stunning,him,15.38208293914795
About,was stunning,367,367_M_his,m,Match,poss,The essay about Christopher was stunning,his,13.926765441894531
About,was stunning,367,367_F_his,f,Mismatch,poss,The essay about Eva was stunning,his,14.951416015625
About,hadn't worried,368,368_M_him,m,Match,obj,The report about Liam hadn't worried,him,2.021590232849121
About,hadn't worried,368,368_F_him,f,Mismatch,obj,The report about Denise hadn't worried,him,2.508401393890381
About,hadn't worried,368,368_M_his,m,Match,poss,The report about Liam hadn't worried,his,8.758359909057617
About,hadn't worried,368,368_F_his,f,Mismatch,poss,The report about Denise hadn't worried,his,9.453059196472168
About,has underwhelmed,369,369_M_him,m,Match,obj,The documentary about James has underwhelmed,him,9.532227516174316
About,has underwhelmed,369,369_F_him,f,Mismatch,obj,The documentary about Patricia has underwhelmed,him,9.886455535888672
About,has underwhelmed,369,369_M_his,m,Match,poss,The documentary about James has underwhelmed,his,10.639182090759277
About,has underwhelmed,369,369_F_his,f,Mismatch,poss,The documentary about Patricia has underwhelmed,his,10.947280883789062
About,isn't boring,370,370_M_him,m,Match,obj,The commentary about Raymond isn't boring,him,14.317220687866211
About,isn't boring,370,370_F_him,f,Mismatch,obj,The commentary about Diana isn't boring,him,14.33278751373291
About,isn't boring,370,370_M_his,m,Match,poss,The commentary about Raymond isn't boring,his,13.98792839050293
About,isn't boring,370,370_F_his,f,Mismatch,poss,The commentary about Diana isn't boring,his,14.180451393127441
About,bored,371,371_M_him,m,Match,obj,The show about Phillip bored,him,3.6864304542541504
About,bored,371,371_F_him,f,Mismatch,obj,The show about Jane bored,him,3.3844754695892334
About,bored,371,371_M_his,m,Match,poss,The show about Phillip bored,his,6.509455680847168
