exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
simple,lost,223,223_F_him,f,Mismatch,obj,Michelle lost,him,8.148211479187012
simple,lost,223,223_F_his,f,Mismatch,poss,Michelle lost,his,5.274125099182129
simple,had concealed,224,224_M_him,m,Match,obj,Derek had concealed,him,8.320798873901367
simple,had concealed,224,224_M_his,m,Match,poss,Derek had concealed,his,2.5944414138793945
simple,had concealed,224,224_F_him,f,Mismatch,obj,That mother had concealed,him,7.627248764038086
simple,had concealed,224,224_F_his,f,Mismatch,poss,That mother had concealed,his,6.348376274108887
simple,can boast about,225,225_M_him,m,Match,obj,Theodore can boast about,him,8.508074760437012
simple,can boast about,225,225_M_his,m,Match,poss,Theodore can boast about,his,2.095611572265625
simple,can boast about,225,225_F_him,f,Mismatch,obj,Michelle can boast about,him,9.749098777770996
simple,can boast about,225,225_F_his,f,Mismatch,poss,Michelle can boast about,his,6.489367485046387
simple,aggravated,226,226_M_him,m,Match,obj,Timothy aggravated,him,5.6420159339904785
simple,aggravated,226,226_M_his,m,Match,poss,Timothy aggravated,his,3.424344539642334
simple,aggravated,226,226_F_him,f,Mismatch,obj,Naomi aggravated,him,6.20226526260376
simple,aggravated,226,226_F_his,f,Mismatch,poss,Naomi aggravated,his,3.6905970573425293
simple,fights,227,227_M_him,m,Match,obj,That ex-boyfriend fights,him,7.019900321960449
simple,fights,227,227_M_his,m,Match,poss,That ex-boyfriend fights,his,5.600174903869629
simple,fights,227,227_F_him,f,Mismatch,obj,Danielle fights,him,8.531451225280762
simple,fights,227,227_F_his,f,Mismatch,poss,Danielle fights,his,7.00919771194458
simple,might appreciate,228,228_M_him,m,Match,obj,This grandson might appreciate,him,8.125093460083008
simple,might appreciate,228,228_M_his,m,Match,poss,This grandson might appreciate,his,5.4928507804870605
simple,might appreciate,228,228_F_him,f,Mismatch,obj,Irene might appreciate,him,8.139806747436523
simple,might appreciate,228,228_F_his,f,Mismatch,poss,Irene might appreciate,his,6.050900459289551
simple,fights,229,229_M_him,m,Match,obj,Kevin fights,him,7.989898204803467
simple,fights,229,229_M_his,m,Match,poss,Kevin fights,his,5.512338638305664
simple,fights,229,229_F_him,f,Mismatch,obj,Debra fights,him,6.471964359283447
simple,fights,229,229_F_his,f,Mismatch,poss,Debra fights,his,7.871212959289551
simple,wasn't hurting,230,230_M_him,m,Match,obj,Liam wasn't hurting,him,5.925831317901611
simple,wasn't hurting,230,230_M_his,m,Match,poss,Liam wasn't hurting,his,5.859073162078857
simple,wasn't hurting,230,230_F_him,f,Mismatch,obj,Suzanne wasn't hurting,him,5.137907028198242
simple,wasn't hurting,230,230_F_his,f,Mismatch,poss,Suzanne wasn't hurting,his,8.013115882873535
simple,won't notice,231,231_M_him,m,Match,obj,Christopher won't notice,him,8.007891654968262
simple,won't notice,231,231_M_his,m,Match,poss,Christopher won't notice,his,6.070986270904541
simple,won't notice,231,231_F_him,f,Mismatch,obj,That ex-girlfriend won't notice,him,7.202217102050781
simple,won't notice,231,231_F_his,f,Mismatch,poss,That ex-girlfriend won't notice,his,6.782694339752197
simple,visits,232,232_M_him,m,Match,obj,Rodney visits,him,5.417036533355713
simple,visits,232,232_M_his,m,Match,poss,Rodney visits,his,4.103991508483887
simple,visits,232,232_F_him,f,Mismatch,obj,That girl visits,him,4.12354850769043
simple,visits,232,232_F_his,f,Mismatch,poss,That girl visits,his,6.663437366485596
simple,disgusts,233,233_M_him,m,Match,obj,Bruce disgusts,him,4.08644962310791
simple,disgusts,233,233_M_his,m,Match,poss,Bruce disgusts,his,6.965027809143066
simple,disgusts,233,233_F_him,f,Mismatch,obj,Samantha disgusts,him,5.348028182983398
simple,disgusts,233,233_F_his,f,Mismatch,poss,Samantha disgusts,his,8.50851821899414
simple,forgets,234,234_M_him,m,Match,obj,Donald forgets,him,10.384014129638672
simple,forgets,234,234_M_his,m,Match,poss,Donald forgets,his,3.816922664642334
simple,forgets,234,234_F_him,f,Mismatch,obj,Susan forgets,him,9.327239990234375
simple,forgets,234,234_F_his,f,Mismatch,poss,Susan forgets,his,5.767555236816406
simple,might forget,235,235_M_him,m,Match,obj,Adam might forget,him,7.706234455108643
simple,might forget,235,235_M_his,m,Match,poss,Adam might forget,his,3.72617769241333
simple,might forget,235,235_F_him,f,Mismatch,obj,Brenda might forget,him,8.507023811340332
simple,might forget,235,235_F_his,f,Mismatch,poss,Brenda might forget,his,7.73423433303833
simple,hadn't revealed,236,236_M_him,m,Match,obj,Gregory hadn't revealed,him,9.730657577514648
simple,hadn't revealed,236,236_M_his,m,Match,poss,Gregory hadn't revealed,his,2.646883964538574
simple,hadn't revealed,236,236_F_him,f,Mismatch,obj,Janet hadn't revealed,him,9.173471450805664
simple,hadn't revealed,236,236_F_his,f,Mismatch,poss,Janet hadn't revealed,his,6.108537673950195
simple,shoots,237,237_M_him,m,Match,obj,The ex-boyfriend shoots,him,4.539892673492432
simple,shoots,237,237_M_his,m,Match,poss,The ex-boyfriend shoots,his,3.760043144226074
simple,shoots,237,237_F_him,f,Mismatch,obj,Nicole shoots,him,4.6787919998168945
simple,shoots,237,237_F_his,f,Mismatch,poss,Nicole shoots,his,7.951072692871094
simple,might hurt,238,238_M_him,m,Match,obj,Wayne might hurt,him,4.57880973815918
simple,might hurt,238,238_M_his,m,Match,poss,Wayne might hurt,his,3.6533443927764893
simple,might hurt,238,238_F_him,f,Mismatch,obj,Nicole might hurt,him,4.405853748321533
simple,might hurt,238,238_F_his,f,Mismatch,poss,Nicole might hurt,his,5.073710918426514
simple,couldn't choose,239,239_M_him,m,Match,obj,Steve couldn't choose,him,8.767143249511719
simple,couldn't choose,239,239_M_his,m,Match,poss,Steve couldn't choose,his,4.034263610839844
simple,couldn't choose,239,239_F_him,f,Mismatch,obj,Stacey couldn't choose,him,8.513118743896484
simple,couldn't choose,239,239_F_his,f,Mismatch,poss,Stacey couldn't choose,his,6.808792591094971
simple,had observed,240,240_M_him,m,Match,obj,The grandson had observed,him,5.320598125457764
simple,had observed,240,240_M_his,m,Match,poss,The grandson had observed,his,3.553194522857666
simple,had observed,240,240_F_him,f,Mismatch,obj,Mary had observed,him,6.461501121520996
simple,had observed,240,240_F_his,f,Mismatch,poss,Mary had observed,his,6.853522300720215
simple,had bored,241,241_M_him,m,Match,obj,This ex-husband had bored,him,6.34859561920166
simple,had bored,241,241_M_his,m,Match,poss,This ex-husband had bored,his,3.2586464881896973
simple,had bored,241,241_F_him,f,Mismatch,obj,Samantha had bored,him,4.829169750213623
simple,had bored,241,241_F_his,f,Mismatch,poss,Samantha had bored,his,7.783289432525635
simple,isn't complaining about,242,242_M_him,m,Match,obj,This ex-boyfriend isn't complaining about,him,7.998205184936523
simple,isn't complaining about,242,242_M_his,m,Match,poss,This ex-boyfriend isn't complaining about,his,4.405877590179443
simple,isn't complaining about,242,242_F_him,f,Mismatch,obj,Bethany isn't complaining about,him,8.029289245605469
simple,isn't complaining about,242,242_F_his,f,Mismatch,poss,Bethany isn't complaining about,his,7.242653846740723
simple,could underwhelm,243,243_M_him,m,Match,obj,David could underwhelm,him,7.360459804534912
simple,could underwhelm,243,243_M_his,m,Match,poss,David could underwhelm,his,5.673291206359863
simple,could underwhelm,243,243_F_him,f,Mismatch,obj,Natalie could underwhelm,him,6.733277320861816
simple,could underwhelm,243,243_F_his,f,Mismatch,poss,Natalie could underwhelm,his,8.852190017700195
simple,strikes,244,244_M_him,m,Match,obj,Carlos strikes,him,8.69599437713623
simple,strikes,244,244_M_his,m,Match,poss,Carlos strikes,his,7.246952533721924
simple,strikes,244,244_F_him,f,Mismatch,obj,Ann strikes,him,6.566025257110596
simple,strikes,244,244_F_his,f,Mismatch,poss,Ann strikes,his,7.180093288421631
simple,was shooting,245,245_M_him,m,Match,obj,Vincent was shooting,him,7.5304694175720215
simple,was shooting,245,245_M_his,m,Match,poss,Vincent was shooting,his,5.760972023010254
simple,was shooting,245,245_F_him,f,Mismatch,obj,Susan was shooting,him,6.366734504699707
simple,was shooting,245,245_F_his,f,Mismatch,poss,Susan was shooting,his,6.21829080581665
simple,visited,246,246_M_him,m,Match,obj,Frank visited,him,6.370811939239502
simple,visited,246,246_M_his,m,Match,poss,Frank visited,his,5.459417343139648
simple,visited,246,246_F_him,f,Mismatch,obj,Emily visited,him,5.431169509887695
simple,visited,246,246_F_his,f,Mismatch,poss,Emily visited,his,6.219005584716797
simple,is examining,247,247_M_him,m,Match,obj,Roger is examining,him,9.238526344299316
simple,is examining,247,247_M_his,m,Match,poss,Roger is examining,his,5.608694553375244
simple,is examining,247,247_F_him,f,Mismatch,obj,Jodi is examining,him,8.45821762084961
simple,is examining,247,247_F_his,f,Mismatch,poss,Jodi is examining,his,5.71233606338501
simple,can like,248,248_M_him,m,Match,obj,Rodney can like,him,6.9344048500061035
simple,can like,248,248_M_his,m,Match,poss,Rodney can like,his,6.333058834075928
simple,can like,248,248_F_him,f,Mismatch,obj,Grace can like,him,7.098889350891113
simple,can like,248,248_F_his,f,Mismatch,poss,Grace can like,his,7.664692401885986
simple,questioned,249,249_M_him,m,Match,obj,The brother questioned,him,3.8290207386016846
simple,questioned,249,249_M_his,m,Match,poss,The brother questioned,his,4.029863357543945
simple,questioned,249,249_F_him,f,Mismatch,obj,April questioned,him,5.09023380279541
simple,questioned,249,249_F_his,f,Mismatch,poss,April questioned,his,5.093308925628662
simple,distracted,250,250_M_him,m,Match,obj,Bradley distracted,him,3.6431548595428467
simple,distracted,250,250_M_his,m,Match,poss,Bradley distracted,his,5.767134189605713
simple,distracted,250,250_F_him,f,Mismatch,obj,Anne distracted,him,2.5645129680633545
simple,distracted,250,250_F_his,f,Mismatch,poss,Anne distracted,his,6.24323844909668
simple,had attacked,251,251_M_him,m,Match,obj,Omar had attacked,him,3.9723122119903564
simple,had attacked,251,251_M_his,m,Match,poss,Omar had attacked,his,4.764364242553711
simple,had attacked,251,251_F_him,f,Mismatch,obj,Margaret had attacked,him,3.006143093109131
simple,had attacked,251,251_F_his,f,Mismatch,poss,Margaret had attacked,his,5.9699788093566895
simple,couldn't forgive,252,252_M_him,m,Match,obj,William couldn't forgive,him,3.015584945678711
simple,couldn't forgive,252,252_M_his,m,Match,poss,William couldn't forgive,his,4.45062255859375
simple,couldn't forgive,252,252_F_him,f,Mismatch,obj,Marie couldn't forgive,him,2.1214888095855713
simple,couldn't forgive,252,252_F_his,f,Mismatch,poss,Marie couldn't forgive,his,6.820523738861084
simple,hadn't listened to,253,253_M_him,m,Match,obj,Brian hadn't listened to,him,3.977959632873535
simple,hadn't listened to,253,253_M_his,m,Match,poss,Brian hadn't listened to,his,4.130268096923828
simple,hadn't listened to,253,253_F_him,f,Mismatch,obj,Eva hadn't listened to,him,3.7713091373443604
simple,hadn't listened to,253,253_F_his,f,Mismatch,poss,Eva hadn't listened to,his,4.653188228607178
simple,shoots,254,254_M_him,m,Match,obj,Robert shoots,him,5.967132091522217
simple,shoots,254,254_M_his,m,Match,poss,Robert shoots,his,4.721588611602783
simple,shoots,254,254_F_him,f,Mismatch,obj,That niece shoots,him,3.774663209915161
simple,shoots,254,254_F_his,f,Mismatch,poss,That niece shoots,his,7.147003173828125
simple,couldn't discover,255,255_M_him,m,Match,obj,That husband couldn't discover,him,10.221704483032227
simple,couldn't discover,255,255_M_his,m,Match,poss,That husband couldn't discover,his,2.8110263347625732
simple,couldn't discover,255,255_F_him,f,Mismatch,obj,Julie couldn't discover,him,8.812201499938965
simple,couldn't discover,255,255_F_his,f,Mismatch,poss,Julie couldn't discover,his,6.582060813903809
simple,won't lose,256,256_M_him,m,Match,obj,Eric won't lose,him,8.279226303100586
simple,won't lose,256,256_M_his,m,Match,poss,Eric won't lose,his,2.7290730476379395
simple,won't lose,256,256_F_him,f,Mismatch,obj,Florence won't lose,him,7.616992950439453
simple,won't lose,256,256_F_his,f,Mismatch,poss,Florence won't lose,his,7.218818187713623
simple,isn't hiring,257,257_M_him,m,Match,obj,Thomas isn't hiring,him,9.009488105773926
simple,isn't hiring,257,257_M_his,m,Match,poss,Thomas isn't hiring,his,8.3408784866333
simple,isn't hiring,257,257_F_him,f,Mismatch,obj,Eva isn't hiring,him,7.959441661834717
simple,isn't hiring,257,257_F_his,f,Mismatch,poss,Eva isn't hiring,his,9.638463020324707
simple,won't kiss,258,258_M_him,m,Match,obj,Keith won't kiss,him,5.73991060256958
simple,won't kiss,258,258_M_his,m,Match,poss,Keith won't kiss,his,5.054574012756348
simple,won't kiss,258,258_F_him,f,Mismatch,obj,Elizabeth won't kiss,him,3.6232011318206787
simple,won't kiss,258,258_F_his,f,Mismatch,poss,Elizabeth won't kiss,his,7.514293193817139
simple,wasn't hiding,259,259_M_him,m,Match,obj,That brother wasn't hiding,him,9.065367698669434
simple,wasn't hiding,259,259_M_his,m,Match,poss,That brother wasn't hiding,his,3.92637038230896
simple,wasn't hiding,259,259_F_him,f,Mismatch,obj,Tamara wasn't hiding,him,9.881442070007324
simple,wasn't hiding,259,259_F_his,f,Mismatch,poss,Tamara wasn't hiding,his,3.490480661392212
simple,leaves,260,260_M_him,m,Match,obj,Jeffrey leaves,him,7.560168743133545
simple,leaves,260,260_M_his,m,Match,poss,Jeffrey leaves,his,4.220471382141113
simple,leaves,260,260_F_him,f,Mismatch,obj,Laura leaves,him,5.7871856689453125
simple,leaves,260,260_F_his,f,Mismatch,poss,Laura leaves,his,6.696696758270264
simple,might help,261,261_M_him,m,Match,obj,Christopher might help,him,5.4909844398498535
simple,might help,261,261_M_his,m,Match,poss,Christopher might help,his,7.655839443206787
simple,might help,261,261_F_him,f,Mismatch,obj,Florence might help,him,5.203757286071777
simple,might help,261,261_F_his,f,Mismatch,poss,Florence might help,his,7.889832496643066
simple,remembers,262,262_M_him,m,Match,obj,Derek remembers,him,6.090402126312256
simple,remembers,262,262_M_his,m,Match,poss,Derek remembers,his,4.526482105255127
simple,remembers,262,262_F_him,f,Mismatch,obj,Ellen remembers,him,6.081566333770752
simple,remembers,262,262_F_his,f,Mismatch,poss,Ellen remembers,his,5.734111785888672
simple,thinks about,263,263_M_him,m,Match,obj,Curtis thinks about,him,7.046713352203369
simple,thinks about,263,263_M_his,m,Match,poss,Curtis thinks about,his,4.023988246917725
simple,thinks about,263,263_F_him,f,Mismatch,obj,Claire thinks about,him,6.020114898681641
simple,thinks about,263,263_F_his,f,Mismatch,poss,Claire thinks about,his,6.867726802825928
simple,hadn't upset,264,264_M_him,m,Match,obj,Adam hadn't upset,him,3.8997690677642822
simple,hadn't upset,264,264_M_his,m,Match,poss,Adam hadn't upset,his,4.494710445404053
simple,hadn't upset,264,264_F_him,f,Mismatch,obj,Sally hadn't upset,him,3.115971326828003
simple,hadn't upset,264,264_F_his,f,Mismatch,poss,Sally hadn't upset,his,6.243696689605713
simple,visits,265,265_M_him,m,Match,obj,Alexander visits,him,7.047219276428223
simple,visits,265,265_M_his,m,Match,poss,Alexander visits,his,4.651902198791504
simple,visits,265,265_F_him,f,Mismatch,obj,Ann visits,him,6.318291664123535
simple,visits,265,265_F_his,f,Mismatch,poss,Ann visits,his,5.078675746917725
simple,has concealed,266,266_M_him,m,Match,obj,This guy has concealed,him,10.750128746032715
simple,has concealed,266,266_M_his,m,Match,poss,This guy has concealed,his,5.241750240325928
simple,has concealed,266,266_F_him,f,Mismatch,obj,Amanda has concealed,him,8.373956680297852
simple,has concealed,266,266_F_his,f,Mismatch,poss,Amanda has concealed,his,6.745405673980713
simple,shocks,267,267_M_him,m,Match,obj,Curtis shocks,him,8.226374626159668
simple,shocks,267,267_M_his,m,Match,poss,Curtis shocks,his,5.834786415100098
simple,shocks,267,267_F_him,f,Mismatch,obj,Sally shocks,him,4.704553127288818
simple,shocks,267,267_F_his,f,Mismatch,poss,Sally shocks,his,5.998253345489502
simple,will hinder,268,268_M_him,m,Match,obj,Paul will hinder,him,5.043711185455322
simple,will hinder,268,268_M_his,m,Match,poss,Paul will hinder,his,3.72320556640625
simple,will hinder,268,268_F_him,f,Mismatch,obj,That daughter will hinder,him,3.7546613216400146
simple,will hinder,268,268_F_his,f,Mismatch,poss,That daughter will hinder,his,4.9622416496276855
simple,had exposed,269,269_M_him,m,Match,obj,That ex-boyfriend had exposed,him,5.293376445770264
simple,had exposed,269,269_M_his,m,Match,poss,That ex-boyfriend had exposed,his,3.6193459033966064
simple,had exposed,269,269_F_him,f,Mismatch,obj,The woman had exposed,him,5.666293621063232
simple,had exposed,269,269_F_his,f,Mismatch,poss,The woman had exposed,his,6.679271697998047
simple,fights,270,270_M_him,m,Match,obj,Scott fights,him,8.10831069946289
simple,fights,270,270_M_his,m,Match,poss,Scott fights,his,5.808431148529053
simple,fights,270,270_F_him,f,Mismatch,obj,Sarah fights,him,6.324172019958496
simple,fights,270,270_F_his,f,Mismatch,poss,Sarah fights,his,8.570229530334473
simple,had embarrassed,271,271_M_him,m,Match,obj,Charles had embarrassed,him,2.7952799797058105
