exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
About,hasn't aggravated,262,262_F_his,f,Mismatch,poss,The commentary about this waitress hasn't aggravated,his,7.504158973693848
About,disturbed,263,263_M_him,m,Match,obj,The show about Randolf disturbed,him,3.639503002166748
About,disturbed,263,263_F_him,f,Mismatch,obj,The show about Ann disturbed,him,4.619085788726807
About,disturbed,263,263_M_his,m,Match,poss,The show about Randolf disturbed,his,5.859900951385498
About,disturbed,263,263_F_his,f,Mismatch,poss,The show about Ann disturbed,his,6.940922737121582
About,alarms,264,264_M_him,m,Match,obj,The book about this husband alarms,him,5.837770938873291
About,alarms,264,264_F_him,f,Mismatch,obj,The book about Diane alarms,him,7.777896881103516
About,alarms,264,264_M_his,m,Match,poss,The book about this husband alarms,his,4.755749702453613
About,alarms,264,264_F_his,f,Mismatch,poss,The book about Diane alarms,his,6.628249168395996
About,hasn't overwhelmed,265,265_M_him,m,Match,obj,The pamphlet about this man hasn't overwhelmed,him,5.313202381134033
About,hasn't overwhelmed,265,265_F_him,f,Mismatch,obj,The pamphlet about Rachel hasn't overwhelmed,him,4.614960670471191
About,hasn't overwhelmed,265,265_M_his,m,Match,poss,The pamphlet about this man hasn't overwhelmed,his,7.747750282287598
About,hasn't overwhelmed,265,265_F_his,f,Mismatch,poss,The pamphlet about Rachel hasn't overwhelmed,his,8.3005952835083
About,will harm,266,266_M_him,m,Match,obj,The brochure about Noah will harm,him,4.342968463897705
About,will harm,266,266_F_him,f,Mismatch,obj,The brochure about Donna will harm,him,5.448070526123047
About,will harm,266,266_M_his,m,Match,poss,The brochure about Noah will harm,his,5.143213272094727
About,will harm,266,266_F_his,f,Mismatch,poss,The brochure about Donna will harm,his,5.729846954345703
About,hadn't bored,267,267_M_him,m,Match,obj,The play about Jerry hadn't bored,him,2.0017755031585693
About,hadn't bored,267,267_F_him,f,Mismatch,obj,The play about Samantha hadn't bored,him,2.188947916030884
About,hadn't bored,267,267_M_his,m,Match,poss,The play about Jerry hadn't bored,his,7.01739501953125
About,hadn't bored,267,267_F_his,f,Mismatch,poss,The play about Samantha hadn't bored,his,7.847017765045166
About,is confusing,268,268_M_him,m,Match,obj,The movie about Jason is confusing,him,9.392738342285156
About,is confusing,268,268_F_him,f,Mismatch,obj,The movie about Natalie is confusing,him,12.470178604125977
About,is confusing,268,268_M_his,m,Match,poss,The movie about Jason is confusing,his,11.353901863098145
About,is confusing,268,268_F_his,f,Mismatch,poss,The movie about Natalie is confusing,his,14.797651290893555
About,hasn't scared,269,269_M_him,m,Match,obj,The newspaper article about Mitchell hasn't scared,him,1.6674867868423462
About,hasn't scared,269,269_F_him,f,Mismatch,obj,The newspaper article about Susan hasn't scared,him,3.225576162338257
About,hasn't scared,269,269_M_his,m,Match,poss,The newspaper article about Mitchell hasn't scared,his,8.373764038085938
About,hasn't scared,269,269_F_his,f,Mismatch,poss,The newspaper article about Susan hasn't scared,his,10.15727424621582
About,aided,270,270_M_him,m,Match,obj,The story about Benjamin aided,him,5.228736400604248
About,aided,270,270_F_him,f,Mismatch,obj,The story about Jill aided,him,6.84164571762085
About,aided,270,270_M_his,m,Match,poss,The story about Benjamin aided,his,5.80355978012085
About,aided,270,270_F_his,f,Mismatch,poss,The story about Jill aided,his,8.013835906982422
About,aids,271,271_M_him,m,Match,obj,The essay about this boyfriend aids,him,8.040712356567383
About,aids,271,271_F_him,f,Mismatch,obj,The essay about Denise aids,him,9.703946113586426
About,aids,271,271_M_his,m,Match,poss,The essay about this boyfriend aids,his,6.327511787414551
About,aids,271,271_F_his,f,Mismatch,poss,The essay about Denise aids,his,9.985722541809082
About,annoys,272,272_M_him,m,Match,obj,The report about Bruce annoys,him,6.1211981773376465
About,annoys,272,272_F_him,f,Mismatch,obj,The report about Sally annoys,him,4.494948863983154
About,annoys,272,272_M_his,m,Match,poss,The report about Bruce annoys,his,9.694122314453125
About,annoys,272,272_F_his,f,Mismatch,poss,The report about Sally annoys,his,8.800491333007812
About,isn't hurting,273,273_M_him,m,Match,obj,The documentary about this husband isn't hurting,him,3.9787962436676025
About,isn't hurting,273,273_F_him,f,Mismatch,obj,The documentary about this wife isn't hurting,him,5.672327041625977
About,isn't hurting,273,273_M_his,m,Match,poss,The documentary about this husband isn't hurting,his,3.41524338722229
About,isn't hurting,273,273_F_his,f,Mismatch,poss,The documentary about this wife isn't hurting,his,5.751224517822266
About,isn't helping,274,274_M_him,m,Match,obj,The commentary about Stephen isn't helping,him,6.496540069580078
About,isn't helping,274,274_F_him,f,Mismatch,obj,The commentary about Brenda isn't helping,him,8.13432788848877
About,isn't helping,274,274_M_his,m,Match,poss,The commentary about Stephen isn't helping,his,6.102053165435791
About,isn't helping,274,274_F_his,f,Mismatch,poss,The commentary about Brenda isn't helping,his,8.010346412658691
About,confuses,275,275_M_him,m,Match,obj,The show about Derek confuses,him,4.90557861328125
About,confuses,275,275_F_him,f,Mismatch,obj,The show about Cindy confuses,him,7.293134689331055
About,confuses,275,275_M_his,m,Match,poss,The show about Derek confuses,his,7.249958038330078
About,confuses,275,275_F_his,f,Mismatch,poss,The show about Cindy confuses,his,9.310653686523438
About,isn't shocking,276,276_M_him,m,Match,obj,The book about Walter isn't shocking,him,11.175281524658203
About,isn't shocking,276,276_F_him,f,Mismatch,obj,The book about Elaine isn't shocking,him,12.256478309631348
About,isn't shocking,276,276_M_his,m,Match,poss,The book about Walter isn't shocking,his,12.595434188842773
About,isn't shocking,276,276_F_his,f,Mismatch,poss,The book about Elaine isn't shocking,his,13.772435188293457
About,won't scare,277,277_M_him,m,Match,obj,The pamphlet about Bruce won't scare,him,2.771531343460083
About,won't scare,277,277_F_him,f,Mismatch,obj,The pamphlet about Alice won't scare,him,3.6571333408355713
About,won't scare,277,277_M_his,m,Match,poss,The pamphlet about Bruce won't scare,his,8.463414192199707
About,won't scare,277,277_F_his,f,Mismatch,poss,The pamphlet about Alice won't scare,his,9.687148094177246
About,was worrying,278,278_M_him,m,Match,obj,The brochure about Douglas was worrying,him,2.8587305545806885
About,was worrying,278,278_F_him,f,Mismatch,obj,The brochure about Judy was worrying,him,3.2745041847229004
About,was worrying,278,278_M_his,m,Match,poss,The brochure about Douglas was worrying,his,8.471715927124023
About,was worrying,278,278_F_his,f,Mismatch,poss,The brochure about Judy was worrying,his,9.225621223449707
About,could disgust,279,279_M_him,m,Match,obj,The play about Benjamin could disgust,him,4.109782695770264
About,could disgust,279,279_F_him,f,Mismatch,obj,The play about Ella could disgust,him,4.046192646026611
About,could disgust,279,279_M_his,m,Match,poss,The play about Benjamin could disgust,his,5.62010383605957
About,could disgust,279,279_F_his,f,Mismatch,poss,The play about Ella could disgust,his,6.785058975219727
About,has aggravated,280,280_M_him,m,Match,obj,The movie about Alan has aggravated,him,5.1493635177612305
About,has aggravated,280,280_F_him,f,Mismatch,obj,The movie about Bethany has aggravated,him,6.992254734039307
About,has aggravated,280,280_M_his,m,Match,poss,The movie about Alan has aggravated,his,4.484371185302734
About,has aggravated,280,280_F_his,f,Mismatch,poss,The movie about Bethany has aggravated,his,6.823188781738281
About,couldn't hurt,281,281_M_him,m,Match,obj,The newspaper article about Jerry couldn't hurt,him,2.647718906402588
About,couldn't hurt,281,281_F_him,f,Mismatch,obj,The newspaper article about Holly couldn't hurt,him,3.4288203716278076
About,couldn't hurt,281,281_M_his,m,Match,poss,The newspaper article about Jerry couldn't hurt,his,3.5268611907958984
About,couldn't hurt,281,281_F_his,f,Mismatch,poss,The newspaper article about Holly couldn't hurt,his,5.164562702178955
About,has annoyed,282,282_M_him,m,Match,obj,The story about Larry has annoyed,him,5.893815040588379
About,has annoyed,282,282_F_him,f,Mismatch,obj,The story about Heidi has annoyed,him,5.517021179199219
About,has annoyed,282,282_M_his,m,Match,poss,The story about Larry has annoyed,his,8.091670989990234
About,has annoyed,282,282_F_his,f,Mismatch,poss,The story about Heidi has annoyed,his,8.7405424118042
About,has helped,283,283_M_him,m,Match,obj,The essay about Roger has helped,him,6.878014087677002
About,has helped,283,283_F_him,f,Mismatch,obj,The essay about this mother has helped,him,7.980816841125488
About,has helped,283,283_M_his,m,Match,poss,The essay about Roger has helped,his,9.571796417236328
About,has helped,283,283_F_his,f,Mismatch,poss,The essay about this mother has helped,his,10.753496170043945
About,was scaring,284,284_M_him,m,Match,obj,The report about Jeffrey was scaring,him,3.9027230739593506
About,was scaring,284,284_F_him,f,Mismatch,obj,The report about Debra was scaring,him,4.176689147949219
About,was scaring,284,284_M_his,m,Match,poss,The report about Jeffrey was scaring,his,8.58021068572998
About,was scaring,284,284_F_his,f,Mismatch,poss,The report about Debra was scaring,his,9.474084854125977
About,has aided,285,285_M_him,m,Match,obj,The documentary about Dan has aided,him,5.389166355133057
About,has aided,285,285_F_him,f,Mismatch,obj,The documentary about Margaret has aided,him,7.828365325927734
About,has aided,285,285_M_his,m,Match,poss,The documentary about Dan has aided,his,5.2651848793029785
About,has aided,285,285_F_his,f,Mismatch,poss,The documentary about Margaret has aided,his,7.23099946975708
About,had hurt,286,286_M_him,m,Match,obj,The commentary about Theodore had hurt,him,2.100039005279541
About,had hurt,286,286_F_him,f,Mismatch,obj,The commentary about Sarah had hurt,him,2.6737496852874756
About,had hurt,286,286_M_his,m,Match,poss,The commentary about Theodore had hurt,his,2.843928575515747
About,had hurt,286,286_F_his,f,Mismatch,poss,The commentary about Sarah had hurt,his,3.823397159576416
About,alarmed,287,287_M_him,m,Match,obj,The show about Frank alarmed,him,4.188166618347168
About,alarmed,287,287_F_him,f,Mismatch,obj,The show about Nina alarmed,him,6.428778171539307
About,alarmed,287,287_M_his,m,Match,poss,The show about Frank alarmed,his,5.427982330322266
About,alarmed,287,287_F_his,f,Mismatch,poss,The show about Nina alarmed,his,7.1275835037231445
About,hasn't bothered,288,288_M_him,m,Match,obj,The book about Richard hasn't bothered,him,4.5499749183654785
About,hasn't bothered,288,288_F_him,f,Mismatch,obj,The book about Lori hasn't bothered,him,4.585566520690918
About,hasn't bothered,288,288_M_his,m,Match,poss,The book about Richard hasn't bothered,his,9.678304672241211
About,hasn't bothered,288,288_F_his,f,Mismatch,poss,The book about Lori hasn't bothered,his,10.119654655456543
About,hasn't underwhelmed,289,289_M_him,m,Match,obj,The pamphlet about Walter hasn't underwhelmed,him,4.506510257720947
About,hasn't underwhelmed,289,289_F_him,f,Mismatch,obj,The pamphlet about Dawn hasn't underwhelmed,him,4.964937686920166
About,hasn't underwhelmed,289,289_M_his,m,Match,poss,The pamphlet about Walter hasn't underwhelmed,his,8.225957870483398
About,hasn't underwhelmed,289,289_F_his,f,Mismatch,poss,The pamphlet about Dawn hasn't underwhelmed,his,8.425150871276855
About,bored,290,290_M_him,m,Match,obj,The brochure about Randolf bored,him,2.3601748943328857
About,bored,290,290_F_him,f,Mismatch,obj,The brochure about Sarah bored,him,2.504892349243164
About,bored,290,290_M_his,m,Match,poss,The brochure about Randolf bored,his,8.13095474243164
About,bored,290,290_F_his,f,Mismatch,poss,The brochure about Sarah bored,his,9.695825576782227
About,hasn't hindered,291,291_M_him,m,Match,obj,The play about Edward hasn't hindered,him,4.396575927734375
About,hasn't hindered,291,291_F_him,f,Mismatch,obj,The play about Diana hasn't hindered,him,5.904661178588867
About,hasn't hindered,291,291_M_his,m,Match,poss,The play about Edward hasn't hindered,his,3.573789119720459
About,hasn't hindered,291,291_F_his,f,Mismatch,poss,The play about Diana hasn't hindered,his,4.383068084716797
About,hadn't stunned,292,292_M_him,m,Match,obj,The movie about Aaron hadn't stunned,him,2.944124937057495
About,hadn't stunned,292,292_F_him,f,Mismatch,obj,The movie about Eva hadn't stunned,him,3.043661594390869
About,hadn't stunned,292,292_M_his,m,Match,poss,The movie about Aaron hadn't stunned,his,7.813220500946045
About,hadn't stunned,292,292_F_his,f,Mismatch,poss,The movie about Eva hadn't stunned,his,8.758086204528809
About,confuses,293,293_M_him,m,Match,obj,The newspaper article about Eric confuses,him,3.3292927742004395
About,confuses,293,293_F_him,f,Mismatch,obj,The newspaper article about Diana confuses,him,6.85539436340332
About,confuses,293,293_M_his,m,Match,poss,The newspaper article about Eric confuses,his,5.572232723236084
About,confuses,293,293_F_his,f,Mismatch,poss,The newspaper article about Diana confuses,his,8.636220932006836
About,alarmed,294,294_M_him,m,Match,obj,The story about Christopher alarmed,him,5.6782684326171875
About,alarmed,294,294_F_him,f,Mismatch,obj,The story about Naomi alarmed,him,2.8396804332733154
About,alarmed,294,294_M_his,m,Match,poss,The story about Christopher alarmed,his,4.325741767883301
About,alarmed,294,294_F_his,f,Mismatch,poss,The story about Naomi alarmed,his,6.3111653327941895
About,was scaring,295,295_M_him,m,Match,obj,The essay about Lawrence was scaring,him,3.706094980239868
About,was scaring,295,295_F_him,f,Mismatch,obj,The essay about Sharon was scaring,him,4.240623474121094
About,was scaring,295,295_M_his,m,Match,poss,The essay about Lawrence was scaring,his,8.248330116271973
About,was scaring,295,295_F_his,f,Mismatch,poss,The essay about Sharon was scaring,his,9.549290657043457
About,distracts,296,296_M_him,m,Match,obj,The report about Christopher distracts,him,5.625028610229492
About,distracts,296,296_F_him,f,Mismatch,obj,The report about Christine distracts,him,6.4383769035339355
About,distracts,296,296_M_his,m,Match,poss,The report about Christopher distracts,his,9.152868270874023
About,distracts,296,296_F_his,f,Mismatch,poss,The report about Christine distracts,his,10.394516944885254
About,won't scare,297,297_M_him,m,Match,obj,The documentary about Matt won't scare,him,4.119422912597656
About,won't scare,297,297_F_him,f,Mismatch,obj,The documentary about Melanie won't scare,him,5.981072425842285
About,won't scare,297,297_M_his,m,Match,poss,The documentary about Matt won't scare,his,7.54582405090332
About,won't scare,297,297_F_his,f,Mismatch,poss,The documentary about Melanie won't scare,his,9.959754943847656
About,should underwhelm,298,298_M_him,m,Match,obj,The commentary about this father should underwhelm,him,4.810711860656738
