exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
simple,hasn't remembered,419,419_M_him,m,Match,obj,Paul hasn't remembered,him,gpt-neo-2.7B,6.502948760986328
simple,hasn't remembered,419,419_M_his,m,Match,poss,Paul hasn't remembered,his,gpt-neo-2.7B,4.192543029785156
simple,hasn't remembered,419,419_F_him,f,Mismatch,obj,Rachel hasn't remembered,him,gpt-neo-2.7B,6.643106937408447
simple,hasn't remembered,419,419_F_his,f,Mismatch,poss,Rachel hasn't remembered,his,gpt-neo-2.7B,6.90522575378418
simple,found,420,420_M_him,m,Match,obj,Liam found,him,gpt-neo-2.7B,6.263172149658203
simple,found,420,420_M_his,m,Match,poss,Liam found,his,gpt-neo-2.7B,5.188294887542725
simple,found,420,420_F_him,f,Mismatch,obj,Carolyn found,him,gpt-neo-2.7B,5.763312816619873
simple,found,420,420_F_his,f,Mismatch,poss,Carolyn found,his,gpt-neo-2.7B,7.389946460723877
simple,referenced,421,421_M_him,m,Match,obj,Walter referenced,him,gpt-neo-2.7B,8.217363357543945
simple,referenced,421,421_M_his,m,Match,poss,Walter referenced,his,gpt-neo-2.7B,5.327538967132568
simple,referenced,421,421_F_him,f,Mismatch,obj,Danielle referenced,him,gpt-neo-2.7B,7.53629732131958
simple,referenced,421,421_F_his,f,Mismatch,poss,Danielle referenced,his,gpt-neo-2.7B,7.022308826446533
simple,won't teach,422,422_M_him,m,Match,obj,Daniel won't teach,him,gpt-neo-2.7B,4.509725093841553
simple,won't teach,422,422_M_his,m,Match,poss,Daniel won't teach,his,gpt-neo-2.7B,6.116898536682129
simple,won't teach,422,422_F_him,f,Mismatch,obj,Alice won't teach,him,gpt-neo-2.7B,4.816609859466553
simple,won't teach,422,422_F_his,f,Mismatch,poss,Alice won't teach,his,gpt-neo-2.7B,8.604863166809082
simple,is discussing,423,423_M_him,m,Match,obj,Theodore is discussing,him,gpt-neo-2.7B,9.398579597473145
simple,is discussing,423,423_M_his,m,Match,poss,Theodore is discussing,his,gpt-neo-2.7B,5.1749773025512695
simple,is discussing,423,423_F_him,f,Mismatch,obj,Carol is discussing,him,gpt-neo-2.7B,9.730154991149902
simple,is discussing,423,423_F_his,f,Mismatch,poss,Carol is discussing,his,gpt-neo-2.7B,5.517504692077637
simple,is aggravating,424,424_M_him,m,Match,obj,Mark is aggravating,him,gpt-neo-2.7B,10.0596923828125
simple,is aggravating,424,424_M_his,m,Match,poss,Mark is aggravating,his,gpt-neo-2.7B,5.710627555847168
simple,is aggravating,424,424_F_him,f,Mismatch,obj,This dancer is aggravating,him,gpt-neo-2.7B,8.329258918762207
simple,is aggravating,424,424_F_his,f,Mismatch,poss,This dancer is aggravating,his,gpt-neo-2.7B,7.276962280273437
simple,bothered,425,425_M_him,m,Match,obj,Bruce bothered,him,gpt-neo-2.7B,3.690120220184326
simple,bothered,425,425_M_his,m,Match,poss,Bruce bothered,his,gpt-neo-2.7B,6.813623905181885
simple,bothered,425,425_F_him,f,Mismatch,obj,Tracy bothered,him,gpt-neo-2.7B,4.405545234680176
simple,bothered,425,425_F_his,f,Mismatch,poss,Tracy bothered,his,gpt-neo-2.7B,8.54068374633789
simple,appreciated,426,426_M_him,m,Match,obj,Benjamin appreciated,him,gpt-neo-2.7B,6.934230327606201
simple,appreciated,426,426_M_his,m,Match,poss,Benjamin appreciated,his,gpt-neo-2.7B,4.666269779205322
simple,appreciated,426,426_F_him,f,Mismatch,obj,Tiffany appreciated,him,gpt-neo-2.7B,6.685562610626221
simple,appreciated,426,426_F_his,f,Mismatch,poss,Tiffany appreciated,his,gpt-neo-2.7B,5.909494876861572
simple,upset,427,427_M_him,m,Match,obj,Jason upset,him,gpt-neo-2.7B,8.436657905578613
simple,upset,427,427_M_his,m,Match,poss,Jason upset,his,gpt-neo-2.7B,9.306529998779297
simple,upset,427,427_F_him,f,Mismatch,obj,Grace upset,him,gpt-neo-2.7B,6.330014228820801
simple,upset,427,427_F_his,f,Mismatch,poss,Grace upset,his,gpt-neo-2.7B,8.705503463745117
simple,is firing,428,428_M_him,m,Match,obj,Donald is firing,him,gpt-neo-2.7B,7.220011711120605
simple,is firing,428,428_M_his,m,Match,poss,Donald is firing,his,gpt-neo-2.7B,4.896308898925781
simple,is firing,428,428_F_him,f,Mismatch,obj,Emily is firing,him,gpt-neo-2.7B,6.030890941619873
simple,is firing,428,428_F_his,f,Mismatch,poss,Emily is firing,his,gpt-neo-2.7B,9.517426490783691
simple,admired,429,429_M_him,m,Match,obj,Jason admired,him,gpt-neo-2.7B,3.469788074493408
simple,admired,429,429_M_his,m,Match,poss,Jason admired,his,gpt-neo-2.7B,4.174130439758301
simple,admired,429,429_F_him,f,Mismatch,obj,Tamara admired,him,gpt-neo-2.7B,3.7057180404663086
simple,admired,429,429_F_his,f,Mismatch,poss,Tamara admired,his,gpt-neo-2.7B,5.109406471252441
simple,shouldn't complain about,430,430_M_him,m,Match,obj,The boy shouldn't complain about,him,gpt-neo-2.7B,7.420592308044434
simple,shouldn't complain about,430,430_M_his,m,Match,poss,The boy shouldn't complain about,his,gpt-neo-2.7B,2.734006404876709
simple,shouldn't complain about,430,430_F_him,f,Mismatch,obj,Jill shouldn't complain about,him,gpt-neo-2.7B,4.945234298706055
simple,shouldn't complain about,430,430_F_his,f,Mismatch,poss,Jill shouldn't complain about,his,gpt-neo-2.7B,6.165341854095459
simple,isn't shocking,431,431_M_him,m,Match,obj,Dan isn't shocking,him,gpt-neo-2.7B,8.6753511428833
simple,isn't shocking,431,431_M_his,m,Match,poss,Dan isn't shocking,his,gpt-neo-2.7B,10.043222427368164
simple,isn't shocking,431,431_F_him,f,Mismatch,obj,Julie isn't shocking,him,gpt-neo-2.7B,9.480026245117188
simple,isn't shocking,431,431_F_his,f,Mismatch,poss,Julie isn't shocking,his,gpt-neo-2.7B,11.963845252990724
simple,holds,432,432_M_him,m,Match,obj,Joel holds,him,gpt-neo-2.7B,7.772176742553711
simple,holds,432,432_M_his,m,Match,poss,Joel holds,his,gpt-neo-2.7B,4.731156826019287
simple,holds,432,432_F_him,f,Mismatch,obj,Melanie holds,him,gpt-neo-2.7B,9.905397415161133
simple,holds,432,432_F_his,f,Mismatch,poss,Melanie holds,his,gpt-neo-2.7B,8.671808242797852
simple,might think about,433,433_M_him,m,Match,obj,Scott might think about,him,gpt-neo-2.7B,7.845567226409912
simple,might think about,433,433_M_his,m,Match,poss,Scott might think about,his,gpt-neo-2.7B,5.932744979858398
simple,might think about,433,433_F_him,f,Mismatch,obj,Stacey might think about,him,gpt-neo-2.7B,7.2802510261535645
simple,might think about,433,433_F_his,f,Mismatch,poss,Stacey might think about,his,gpt-neo-2.7B,6.080866813659668
simple,would notice,434,434_M_him,m,Match,obj,Joseph would notice,him,gpt-neo-2.7B,6.110348701477051
simple,would notice,434,434_M_his,m,Match,poss,Joseph would notice,his,gpt-neo-2.7B,6.163209438323975
simple,would notice,434,434_F_him,f,Mismatch,obj,Natalie would notice,him,gpt-neo-2.7B,6.113714218139648
simple,would notice,434,434_F_his,f,Mismatch,poss,Natalie would notice,his,gpt-neo-2.7B,6.988436698913574
simple,confused,435,435_M_him,m,Match,obj,This son confused,him,gpt-neo-2.7B,5.827467441558838
simple,confused,435,435_M_his,m,Match,poss,This son confused,his,gpt-neo-2.7B,5.233740329742432
simple,confused,435,435_F_him,f,Mismatch,obj,Angela confused,him,gpt-neo-2.7B,5.54536771774292
simple,confused,435,435_F_his,f,Mismatch,poss,Angela confused,his,gpt-neo-2.7B,9.097729682922363
simple,struck,436,436_M_him,m,Match,obj,Roger struck,him,gpt-neo-2.7B,4.288446426391602
simple,struck,436,436_M_his,m,Match,poss,Roger struck,his,gpt-neo-2.7B,5.124764919281006
simple,struck,436,436_F_him,f,Mismatch,obj,Renee struck,him,gpt-neo-2.7B,4.007149696350098
simple,struck,436,436_F_his,f,Mismatch,poss,Renee struck,his,gpt-neo-2.7B,6.594235897064209
simple,hired,437,437_M_him,m,Match,obj,Patrick hired,him,gpt-neo-2.7B,5.3971052169799805
simple,hired,437,437_M_his,m,Match,poss,Patrick hired,his,gpt-neo-2.7B,4.843253135681152
simple,hired,437,437_F_him,f,Mismatch,obj,Amanda hired,him,gpt-neo-2.7B,4.581791877746582
simple,hired,437,437_F_his,f,Mismatch,poss,Amanda hired,his,gpt-neo-2.7B,7.585874557495117
simple,held,438,438_M_him,m,Match,obj,Brett held,him,gpt-neo-2.7B,7.187610149383545
simple,held,438,438_M_his,m,Match,poss,Brett held,his,gpt-neo-2.7B,3.821609258651733
simple,held,438,438_F_him,f,Mismatch,obj,Tara held,him,gpt-neo-2.7B,6.134105205535889
simple,held,438,438_F_his,f,Mismatch,poss,Tara held,his,gpt-neo-2.7B,4.981170654296875
simple,isn't complaining about,439,439_M_him,m,Match,obj,Jerry isn't complaining about,him,gpt-neo-2.7B,6.503664970397949
simple,isn't complaining about,439,439_M_his,m,Match,poss,Jerry isn't complaining about,his,gpt-neo-2.7B,4.622559547424316
simple,isn't complaining about,439,439_F_him,f,Mismatch,obj,Nina isn't complaining about,him,gpt-neo-2.7B,5.734382152557373
simple,isn't complaining about,439,439_F_his,f,Mismatch,poss,Nina isn't complaining about,his,gpt-neo-2.7B,6.042813777923584
simple,isn't hindering,440,440_M_him,m,Match,obj,Liam isn't hindering,him,gpt-neo-2.7B,5.900708198547363
simple,isn't hindering,440,440_M_his,m,Match,poss,Liam isn't hindering,his,gpt-neo-2.7B,4.888478755950928
simple,isn't hindering,440,440_F_him,f,Mismatch,obj,Renee isn't hindering,him,gpt-neo-2.7B,4.606010913848877
simple,isn't hindering,440,440_F_his,f,Mismatch,poss,Renee isn't hindering,his,gpt-neo-2.7B,4.960756301879883
simple,heals,441,441_M_him,m,Match,obj,This guy heals,him,gpt-neo-2.7B,7.306448459625244
simple,heals,441,441_M_his,m,Match,poss,This guy heals,his,gpt-neo-2.7B,6.2092485427856445
simple,heals,441,441_F_him,f,Mismatch,obj,Tamara heals,him,gpt-neo-2.7B,5.5272746086120605
simple,heals,441,441_F_his,f,Mismatch,poss,Tamara heals,his,gpt-neo-2.7B,6.1928791999816895
simple,isn't disagreeing with,442,442_M_him,m,Match,obj,That ex-husband isn't disagreeing with,him,gpt-neo-2.7B,5.746201515197754
simple,isn't disagreeing with,442,442_M_his,m,Match,poss,That ex-husband isn't disagreeing with,his,gpt-neo-2.7B,4.721712589263916
simple,isn't disagreeing with,442,442_F_him,f,Mismatch,obj,The sister isn't disagreeing with,him,gpt-neo-2.7B,4.683370590209961
simple,isn't disagreeing with,442,442_F_his,f,Mismatch,poss,The sister isn't disagreeing with,his,gpt-neo-2.7B,7.274403572082519
simple,hadn't underwhelmed,443,443_M_him,m,Match,obj,The brother hadn't underwhelmed,him,gpt-neo-2.7B,2.952472925186157
simple,hadn't underwhelmed,443,443_M_his,m,Match,poss,The brother hadn't underwhelmed,his,gpt-neo-2.7B,5.421149730682373
simple,hadn't underwhelmed,443,443_F_him,f,Mismatch,obj,The sister hadn't underwhelmed,him,gpt-neo-2.7B,2.1887691020965576
simple,hadn't underwhelmed,443,443_F_his,f,Mismatch,poss,The sister hadn't underwhelmed,his,gpt-neo-2.7B,6.806041240692139
simple,hasn't admired,444,444_M_him,m,Match,obj,Brad hasn't admired,him,gpt-neo-2.7B,4.289762020111084
simple,hasn't admired,444,444_M_his,m,Match,poss,Brad hasn't admired,his,gpt-neo-2.7B,4.998184680938721
simple,hasn't admired,444,444_F_him,f,Mismatch,obj,Kendra hasn't admired,him,gpt-neo-2.7B,4.507541179656982
simple,hasn't admired,444,444_F_his,f,Mismatch,poss,Kendra hasn't admired,his,gpt-neo-2.7B,5.991234302520752
simple,has concealed,445,445_M_him,m,Match,obj,Frank has concealed,him,gpt-neo-2.7B,10.881532669067385
simple,has concealed,445,445_M_his,m,Match,poss,Frank has concealed,his,gpt-neo-2.7B,2.189646005630493
simple,has concealed,445,445_F_him,f,Mismatch,obj,Karen has concealed,him,gpt-neo-2.7B,10.022989273071287
simple,has concealed,445,445_F_his,f,Mismatch,poss,Karen has concealed,his,gpt-neo-2.7B,2.315310478210449
simple,fled from,446,446_M_him,m,Match,obj,Craig fled from,him,gpt-neo-2.7B,7.511204719543457
simple,fled from,446,446_M_his,m,Match,poss,Craig fled from,his,gpt-neo-2.7B,3.333970308303833
simple,fled from,446,446_F_him,f,Mismatch,obj,Gina fled from,him,gpt-neo-2.7B,5.106331825256348
simple,fled from,446,446_F_his,f,Mismatch,poss,Gina fled from,his,gpt-neo-2.7B,5.043307304382324
simple,hadn't underwhelmed,447,447_M_him,m,Match,obj,Lawrence hadn't underwhelmed,him,gpt-neo-2.7B,3.462315082550049
simple,hadn't underwhelmed,447,447_M_his,m,Match,poss,Lawrence hadn't underwhelmed,his,gpt-neo-2.7B,5.557867050170898
simple,hadn't underwhelmed,447,447_F_him,f,Mismatch,obj,Erin hadn't underwhelmed,him,gpt-neo-2.7B,3.6522977352142334
simple,hadn't underwhelmed,447,447_F_his,f,Mismatch,poss,Erin hadn't underwhelmed,his,gpt-neo-2.7B,6.861595630645752
simple,hinders,448,448_M_him,m,Match,obj,William hinders,him,gpt-neo-2.7B,5.36967658996582
simple,hinders,448,448_M_his,m,Match,poss,William hinders,his,gpt-neo-2.7B,5.478759288787842
simple,hinders,448,448_F_him,f,Mismatch,obj,Heather hinders,him,gpt-neo-2.7B,7.011966705322266
simple,hinders,448,448_F_his,f,Mismatch,poss,Heather hinders,his,gpt-neo-2.7B,7.347790718078613
simple,hadn't harmed,449,449_M_him,m,Match,obj,Roger hadn't harmed,him,gpt-neo-2.7B,3.7685837745666495
simple,hadn't harmed,449,449_M_his,m,Match,poss,Roger hadn't harmed,his,gpt-neo-2.7B,4.815754413604736
simple,hadn't harmed,449,449_F_him,f,Mismatch,obj,April hadn't harmed,him,gpt-neo-2.7B,2.0660431385040283
simple,hadn't harmed,449,449_F_his,f,Mismatch,poss,April hadn't harmed,his,gpt-neo-2.7B,3.253732919692993
simple,is hurting,450,450_M_him,m,Match,obj,Theodore is hurting,him,gpt-neo-2.7B,7.547082901000977
simple,is hurting,450,450_M_his,m,Match,poss,Theodore is hurting,his,gpt-neo-2.7B,5.916472911834717
simple,is hurting,450,450_F_him,f,Mismatch,obj,The daughter is hurting,him,gpt-neo-2.7B,7.134326457977295
simple,is hurting,450,450_F_his,f,Mismatch,poss,The daughter is hurting,his,gpt-neo-2.7B,10.257061958312988
simple,had embarrassed,451,451_M_him,m,Match,obj,Carlos had embarrassed,him,gpt-neo-2.7B,2.007199048995972
simple,had embarrassed,451,451_M_his,m,Match,poss,Carlos had embarrassed,his,gpt-neo-2.7B,4.981872081756592
simple,had embarrassed,451,451_F_him,f,Mismatch,obj,Rebecca had embarrassed,him,gpt-neo-2.7B,2.681377649307251
simple,had embarrassed,451,451_F_his,f,Mismatch,poss,Rebecca had embarrassed,his,gpt-neo-2.7B,9.264725685119627
simple,hadn't hated,452,452_M_him,m,Match,obj,Michael hadn't hated,him,gpt-neo-2.7B,2.942986011505127
simple,hadn't hated,452,452_M_his,m,Match,poss,Michael hadn't hated,his,gpt-neo-2.7B,4.192266464233398
simple,hadn't hated,452,452_F_him,f,Mismatch,obj,Heather hadn't hated,him,gpt-neo-2.7B,2.283518075942993
simple,hadn't hated,452,452_F_his,f,Mismatch,poss,Heather hadn't hated,his,gpt-neo-2.7B,5.625604152679443
simple,leaves,453,453_M_him,m,Match,obj,Keith leaves,him,gpt-neo-2.7B,5.991955280303955
simple,leaves,453,453_M_his,m,Match,poss,Keith leaves,his,gpt-neo-2.7B,3.976886510848999
simple,leaves,453,453_F_him,f,Mismatch,obj,Cynthia leaves,him,gpt-neo-2.7B,11.140435218811035
simple,leaves,453,453_F_his,f,Mismatch,poss,Cynthia leaves,his,gpt-neo-2.7B,9.905414581298828
simple,would hurt,454,454_M_him,m,Match,obj,Ronald would hurt,him,gpt-neo-2.7B,3.528359889984131
simple,would hurt,454,454_M_his,m,Match,poss,Ronald would hurt,his,gpt-neo-2.7B,3.929781198501587
simple,would hurt,454,454_F_him,f,Mismatch,obj,Diane would hurt,him,gpt-neo-2.7B,3.0937421321868896
simple,would hurt,454,454_F_his,f,Mismatch,poss,Diane would hurt,his,gpt-neo-2.7B,5.4766926765441895
simple,investigated,455,455_M_him,m,Match,obj,Bruce investigated,him,gpt-neo-2.7B,7.858560085296631
simple,investigated,455,455_M_his,m,Match,poss,Bruce investigated,his,gpt-neo-2.7B,6.352395057678223
simple,investigated,455,455_F_him,f,Mismatch,obj,Meredith investigated,him,gpt-neo-2.7B,8.524856567382812
simple,investigated,455,455_F_his,f,Mismatch,poss,Meredith investigated,his,gpt-neo-2.7B,8.341120719909668
simple,was losing,456,456_M_him,m,Match,obj,Larry was losing,him,gpt-neo-2.7B,9.128381729125977
simple,was losing,456,456_M_his,m,Match,poss,Larry was losing,his,gpt-neo-2.7B,1.807148575782776
simple,was losing,456,456_F_him,f,Mismatch,obj,Leslie was losing,him,gpt-neo-2.7B,8.415087699890137
simple,was losing,456,456_F_his,f,Mismatch,poss,Leslie was losing,his,gpt-neo-2.7B,2.8906540870666504
simple,admired,457,457_M_him,m,Match,obj,Mark admired,him,gpt-neo-2.7B,4.182126998901367
simple,admired,457,457_M_his,m,Match,poss,Mark admired,his,gpt-neo-2.7B,4.672686100006104
simple,admired,457,457_F_him,f,Mismatch,obj,Debra admired,him,gpt-neo-2.7B,3.3658149242401123
simple,admired,457,457_F_his,f,Mismatch,poss,Debra admired,his,gpt-neo-2.7B,4.874320030212402
simple,is distracting,458,458_M_him,m,Match,obj,Keith is distracting,him,gpt-neo-2.7B,5.595016002655029
simple,is distracting,458,458_M_his,m,Match,poss,Keith is distracting,his,gpt-neo-2.7B,6.503206729888916
simple,is distracting,458,458_F_him,f,Mismatch,obj,Denise is distracting,him,gpt-neo-2.7B,5.531280994415283
simple,is distracting,458,458_F_his,f,Mismatch,poss,Denise is distracting,his,gpt-neo-2.7B,9.429240226745604
simple,researched,459,459_M_him,m,Match,obj,Brian researched,him,gpt-neo-2.7B,9.556344032287598
simple,researched,459,459_M_his,m,Match,poss,Brian researched,his,gpt-neo-2.7B,4.848507404327393
simple,researched,459,459_F_him,f,Mismatch,obj,Amanda researched,him,gpt-neo-2.7B,8.173528671264648
simple,researched,459,459_F_his,f,Mismatch,poss,Amanda researched,his,gpt-neo-2.7B,5.872267723083496
simple,is hindering,460,460_M_him,m,Match,obj,The man is hindering,him,gpt-neo-2.7B,6.850010395050049
simple,is hindering,460,460_M_his,m,Match,poss,The man is hindering,his,gpt-neo-2.7B,4.557628631591797
simple,is hindering,460,460_F_him,f,Mismatch,obj,Janice is hindering,him,gpt-neo-2.7B,5.9330902099609375
simple,is hindering,460,460_F_his,f,Mismatch,poss,Janice is hindering,his,gpt-neo-2.7B,5.384354591369629
simple,is stunning,461,461_M_him,m,Match,obj,Jason is stunning,him,gpt-neo-2.7B,13.923572540283203
simple,is stunning,461,461_M_his,m,Match,poss,Jason is stunning,his,gpt-neo-2.7B,11.367079734802246
simple,is stunning,461,461_F_him,f,Mismatch,obj,Jessica is stunning,him,gpt-neo-2.7B,17.366056442260742
simple,is stunning,461,461_F_his,f,Mismatch,poss,Jessica is stunning,his,gpt-neo-2.7B,16.50621223449707
simple,doesn't disgust,462,462_M_him,m,Match,obj,Vincent doesn't disgust,him,gpt-neo-2.7B,4.494978427886963
simple,doesn't disgust,462,462_M_his,m,Match,poss,Vincent doesn't disgust,his,gpt-neo-2.7B,8.68603229522705
simple,doesn't disgust,462,462_F_him,f,Mismatch,obj,This niece doesn't disgust,him,gpt-neo-2.7B,5.205653190612793
simple,doesn't disgust,462,462_F_his,f,Mismatch,poss,This niece doesn't disgust,his,gpt-neo-2.7B,11.770009994506836
simple,isn't boasting about,463,463_M_him,m,Match,obj,Bruce isn't boasting about,him,gpt-neo-2.7B,8.50218391418457
simple,isn't boasting about,463,463_M_his,m,Match,poss,Bruce isn't boasting about,his,gpt-neo-2.7B,2.8672034740448
simple,isn't boasting about,463,463_F_him,f,Mismatch,obj,Diane isn't boasting about,him,gpt-neo-2.7B,7.487507343292236
simple,isn't boasting about,463,463_F_his,f,Mismatch,poss,Diane isn't boasting about,his,gpt-neo-2.7B,5.038409233093262
simple,has criticized,464,464_M_him,m,Match,obj,The nephew has criticized,him,gpt-neo-2.7B,4.309473991394043
simple,has criticized,464,464_M_his,m,Match,poss,The nephew has criticized,his,gpt-neo-2.7B,4.21961784362793
simple,has criticized,464,464_F_him,f,Mismatch,obj,Heidi has criticized,him,gpt-neo-2.7B,5.674999237060547
simple,has criticized,464,464_F_his,f,Mismatch,poss,Heidi has criticized,his,gpt-neo-2.7B,6.285883903503418
simple,hasn't remembered,465,465_M_him,m,Match,obj,That brother hasn't remembered,him,gpt-neo-2.7B,5.4969258308410645
simple,hasn't remembered,465,465_M_his,m,Match,poss,That brother hasn't remembered,his,gpt-neo-2.7B,4.498776912689209
simple,hasn't remembered,465,465_F_him,f,Mismatch,obj,Michelle hasn't remembered,him,gpt-neo-2.7B,6.680744171142578
simple,hasn't remembered,465,465_F_his,f,Mismatch,poss,Michelle hasn't remembered,his,gpt-neo-2.7B,8.02344036102295
simple,was listening to,466,466_M_him,m,Match,obj,Wayne was listening to,him,gpt-neo-2.7B,5.346116542816162
simple,was listening to,466,466_M_his,m,Match,poss,Wayne was listening to,his,gpt-neo-2.7B,4.401362419128418
simple,was listening to,466,466_F_him,f,Mismatch,obj,Andrea was listening to,him,gpt-neo-2.7B,4.405727863311768
