exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
OneEmbedding,proposes,leads,200,200_MM_his,mm,MatchMatch,poss,That grandfather proposes that Noah leads,his,3.7841978073120117
OneEmbedding,proposes,leads,200,200_MF_his,mf,MatchMismatch,poss,That grandfather proposes that Elizabeth leads,his,6.000095367431641
OneEmbedding,proposes,leads,200,200_FM_his,fm,MismatchMatch,poss,Danielle proposes that Noah leads,his,4.11353063583374
OneEmbedding,proposes,leads,200,200_FF_his,ff,MismatchMismatch,poss,Danielle proposes that Elizabeth leads,his,9.740191459655762
OneEmbedding,hasn't complained,hasn't escaped from,201,201_MM_him,mm,MatchMatch,obj,Jason hasn't complained that William hasn't escaped from,him,5.000298500061035
OneEmbedding,hasn't complained,hasn't escaped from,201,201_MF_him,mf,MatchMismatch,obj,Jason hasn't complained that Patricia hasn't escaped from,him,3.786128520965576
OneEmbedding,hasn't complained,hasn't escaped from,201,201_FM_him,fm,MismatchMatch,obj,Janet hasn't complained that William hasn't escaped from,him,10.133243560791016
OneEmbedding,hasn't complained,hasn't escaped from,201,201_FF_him,ff,MismatchMismatch,obj,Janet hasn't complained that Patricia hasn't escaped from,him,8.366301536560059
OneEmbedding,hasn't complained,hasn't escaped from,201,201_MM_his,mm,MatchMatch,poss,Jason hasn't complained that William hasn't escaped from,his,2.0472822189331055
OneEmbedding,hasn't complained,hasn't escaped from,201,201_MF_his,mf,MatchMismatch,poss,Jason hasn't complained that Patricia hasn't escaped from,his,4.1468024253845215
OneEmbedding,hasn't complained,hasn't escaped from,201,201_FM_his,fm,MismatchMatch,poss,Janet hasn't complained that William hasn't escaped from,his,2.2547762393951416
OneEmbedding,hasn't complained,hasn't escaped from,201,201_FF_his,ff,MismatchMismatch,poss,Janet hasn't complained that Patricia hasn't escaped from,his,8.411385536193848
OneEmbedding,says,didn't investigate,202,202_MM_him,mm,MatchMatch,obj,Peter says that this father didn't investigate,him,7.00096321105957
OneEmbedding,says,didn't investigate,202,202_MF_him,mf,MatchMismatch,obj,Peter says that Stacy didn't investigate,him,4.761130332946777
OneEmbedding,says,didn't investigate,202,202_FM_him,fm,MismatchMatch,obj,Teresa says that this father didn't investigate,him,8.739179611206055
OneEmbedding,says,didn't investigate,202,202_FF_him,ff,MismatchMismatch,obj,Teresa says that Stacy didn't investigate,him,6.0885210037231445
OneEmbedding,says,didn't investigate,202,202_MM_his,mm,MatchMatch,poss,Peter says that this father didn't investigate,his,3.4618518352508545
OneEmbedding,says,didn't investigate,202,202_MF_his,mf,MatchMismatch,poss,Peter says that Stacy didn't investigate,his,5.302141189575195
OneEmbedding,says,didn't investigate,202,202_FM_his,fm,MismatchMatch,poss,Teresa says that this father didn't investigate,his,3.6897473335266113
OneEmbedding,says,didn't investigate,202,202_FF_his,ff,MismatchMismatch,poss,Teresa says that Stacy didn't investigate,his,6.111063003540039
OneEmbedding,hadn't asserting,distracts,203,203_MM_him,mm,MatchMatch,obj,Jerry hadn't asserting that George distracts,him,2.7698607444763184
OneEmbedding,hadn't asserting,distracts,203,203_MF_him,mf,MatchMismatch,obj,Jerry hadn't asserting that Jill distracts,him,1.1671861410140991
OneEmbedding,hadn't asserting,distracts,203,203_FM_him,fm,MismatchMatch,obj,Naomi hadn't asserting that George distracts,him,4.87886381149292
OneEmbedding,hadn't asserting,distracts,203,203_FF_him,ff,MismatchMismatch,obj,Naomi hadn't asserting that Jill distracts,him,2.455369234085083
OneEmbedding,hadn't asserting,distracts,203,203_MM_his,mm,MatchMatch,poss,Jerry hadn't asserting that George distracts,his,5.441100597381592
OneEmbedding,hadn't asserting,distracts,203,203_MF_his,mf,MatchMismatch,poss,Jerry hadn't asserting that Jill distracts,his,6.363142490386963
OneEmbedding,hadn't asserting,distracts,203,203_FM_his,fm,MismatchMatch,poss,Naomi hadn't asserting that George distracts,his,6.265203475952148
OneEmbedding,hadn't asserting,distracts,203,203_FF_his,ff,MismatchMismatch,poss,Naomi hadn't asserting that Jill distracts,his,7.75276517868042
OneEmbedding,suggested,exposes,204,204_MM_him,mm,MatchMatch,obj,Keith suggested that Liam exposes,him,4.881490707397461
OneEmbedding,suggested,exposes,204,204_MF_him,mf,MatchMismatch,obj,Keith suggested that Barbara exposes,him,3.8047659397125244
OneEmbedding,suggested,exposes,204,204_FM_him,fm,MismatchMatch,obj,Carolyn suggested that Liam exposes,him,7.250124454498291
OneEmbedding,suggested,exposes,204,204_FF_him,ff,MismatchMismatch,obj,Carolyn suggested that Barbara exposes,him,5.590681552886963
OneEmbedding,suggested,exposes,204,204_MM_his,mm,MatchMatch,poss,Keith suggested that Liam exposes,his,2.198979377746582
OneEmbedding,suggested,exposes,204,204_MF_his,mf,MatchMismatch,poss,Keith suggested that Barbara exposes,his,5.968808650970459
OneEmbedding,suggested,exposes,204,204_FM_his,fm,MismatchMatch,poss,Carolyn suggested that Liam exposes,his,2.1217949390411377
OneEmbedding,suggested,exposes,204,204_FF_his,ff,MismatchMismatch,poss,Carolyn suggested that Barbara exposes,his,8.735305786132812
OneEmbedding,hadn't agreed,isn't boasting about,205,205_MM_him,mm,MatchMatch,obj,The ex-boyfriend hadn't agreed that this boy isn't boasting about,him,6.207632541656494
OneEmbedding,hadn't agreed,isn't boasting about,205,205_MF_him,mf,MatchMismatch,obj,The ex-boyfriend hadn't agreed that Sarah isn't boasting about,him,4.630748748779297
OneEmbedding,hadn't agreed,isn't boasting about,205,205_FM_him,fm,MismatchMatch,obj,Kristen hadn't agreed that this boy isn't boasting about,him,8.118647575378418
OneEmbedding,hadn't agreed,isn't boasting about,205,205_FF_him,ff,MismatchMismatch,obj,Kristen hadn't agreed that Sarah isn't boasting about,him,6.686832427978516
OneEmbedding,hadn't agreed,isn't boasting about,205,205_MM_his,mm,MatchMatch,poss,The ex-boyfriend hadn't agreed that this boy isn't boasting about,his,2.3191189765930176
OneEmbedding,hadn't agreed,isn't boasting about,205,205_MF_his,mf,MatchMismatch,poss,The ex-boyfriend hadn't agreed that Sarah isn't boasting about,his,5.5549750328063965
OneEmbedding,hadn't agreed,isn't boasting about,205,205_FM_his,fm,MismatchMatch,poss,Kristen hadn't agreed that this boy isn't boasting about,his,1.7392302751541138
OneEmbedding,hadn't agreed,isn't boasting about,205,205_FF_his,ff,MismatchMismatch,poss,Kristen hadn't agreed that Sarah isn't boasting about,his,7.441993236541748
OneEmbedding,is hoping,would talk about,206,206_MM_him,mm,MatchMatch,obj,Carl is hoping that Alan would talk about,him,5.990025520324707
OneEmbedding,is hoping,would talk about,206,206_MF_him,mf,MatchMismatch,obj,Carl is hoping that that daughter would talk about,him,4.461840629577637
OneEmbedding,is hoping,would talk about,206,206_FM_him,fm,MismatchMatch,obj,Angela is hoping that Alan would talk about,him,7.104703426361084
OneEmbedding,is hoping,would talk about,206,206_FF_him,ff,MismatchMismatch,obj,Angela is hoping that that daughter would talk about,him,6.6944451332092285
OneEmbedding,is hoping,would talk about,206,206_MM_his,mm,MatchMatch,poss,Carl is hoping that Alan would talk about,his,2.642522096633911
OneEmbedding,is hoping,would talk about,206,206_MF_his,mf,MatchMismatch,poss,Carl is hoping that that daughter would talk about,his,5.656572341918945
OneEmbedding,is hoping,would talk about,206,206_FM_his,fm,MismatchMatch,poss,Angela is hoping that Alan would talk about,his,2.2919633388519287
OneEmbedding,is hoping,would talk about,206,206_FF_his,ff,MismatchMismatch,poss,Angela is hoping that that daughter would talk about,his,6.9649505615234375
OneEmbedding,insisted,will care for,207,207_MM_him,mm,MatchMatch,obj,Russell insisted that that guy will care for,him,4.031961917877197
OneEmbedding,insisted,will care for,207,207_MF_him,mf,MatchMismatch,obj,Russell insisted that Leslie will care for,him,3.0486950874328613
OneEmbedding,insisted,will care for,207,207_FM_him,fm,MismatchMatch,obj,That waitress insisted that that guy will care for,him,5.7885355949401855
OneEmbedding,insisted,will care for,207,207_FF_him,ff,MismatchMismatch,obj,That waitress insisted that Leslie will care for,him,3.491281032562256
OneEmbedding,insisted,will care for,207,207_MM_his,mm,MatchMatch,poss,Russell insisted that that guy will care for,his,4.167214393615723
OneEmbedding,insisted,will care for,207,207_MF_his,mf,MatchMismatch,poss,Russell insisted that Leslie will care for,his,4.592829704284668
OneEmbedding,insisted,will care for,207,207_FM_his,fm,MismatchMatch,poss,That waitress insisted that that guy will care for,his,4.762869358062744
OneEmbedding,insisted,will care for,207,207_FF_his,ff,MismatchMismatch,poss,That waitress insisted that Leslie will care for,his,6.207604885101318
OneEmbedding,was shouting,disliked,208,208_MM_him,mm,MatchMatch,obj,Jason was shouting that Charles disliked,him,2.7489349842071533
OneEmbedding,was shouting,disliked,208,208_MF_him,mf,MatchMismatch,obj,Jason was shouting that Tracy disliked,him,2.5501625537872314
OneEmbedding,was shouting,disliked,208,208_FM_him,fm,MismatchMatch,obj,Carrie was shouting that Charles disliked,him,4.677778244018555
OneEmbedding,was shouting,disliked,208,208_FF_him,ff,MismatchMismatch,obj,Carrie was shouting that Tracy disliked,him,4.1447296142578125
OneEmbedding,was shouting,disliked,208,208_MM_his,mm,MatchMatch,poss,Jason was shouting that Charles disliked,his,4.811537742614746
OneEmbedding,was shouting,disliked,208,208_MF_his,mf,MatchMismatch,poss,Jason was shouting that Tracy disliked,his,5.266486644744873
OneEmbedding,was shouting,disliked,208,208_FM_his,fm,MismatchMatch,poss,Carrie was shouting that Charles disliked,his,5.714715480804443
OneEmbedding,was shouting,disliked,208,208_FF_his,ff,MismatchMismatch,poss,Carrie was shouting that Tracy disliked,his,6.973764419555664
OneEmbedding,wasn't saying,thought about,209,209_MM_him,mm,MatchMatch,obj,Paul wasn't saying that Bruce thought about,him,4.67605447769165
OneEmbedding,wasn't saying,thought about,209,209_MF_him,mf,MatchMismatch,obj,Paul wasn't saying that Judy thought about,him,3.2828147411346436
OneEmbedding,wasn't saying,thought about,209,209_FM_him,fm,MismatchMatch,obj,Colleen wasn't saying that Bruce thought about,him,5.657653331756592
OneEmbedding,wasn't saying,thought about,209,209_FF_him,ff,MismatchMismatch,obj,Colleen wasn't saying that Judy thought about,him,3.8804774284362793
OneEmbedding,wasn't saying,thought about,209,209_MM_his,mm,MatchMatch,poss,Paul wasn't saying that Bruce thought about,his,4.033604145050049
OneEmbedding,wasn't saying,thought about,209,209_MF_his,mf,MatchMismatch,poss,Paul wasn't saying that Judy thought about,his,7.2614970207214355
OneEmbedding,wasn't saying,thought about,209,209_FM_his,fm,MismatchMatch,poss,Colleen wasn't saying that Bruce thought about,his,4.271313667297363
OneEmbedding,wasn't saying,thought about,209,209_FF_his,ff,MismatchMismatch,poss,Colleen wasn't saying that Judy thought about,his,8.377628326416016
OneEmbedding,was writing,hides,210,210_MM_him,mm,MatchMatch,obj,Benjamin was writing that Ronald hides,him,8.462825775146484
OneEmbedding,was writing,hides,210,210_MF_him,mf,MatchMismatch,obj,Benjamin was writing that Emily hides,him,8.021014213562012
OneEmbedding,was writing,hides,210,210_FM_him,fm,MismatchMatch,obj,Elizabeth was writing that Ronald hides,him,10.422663688659668
OneEmbedding,was writing,hides,210,210_FF_him,ff,MismatchMismatch,obj,Elizabeth was writing that Emily hides,him,11.519109725952148
OneEmbedding,was writing,hides,210,210_MM_his,mm,MatchMatch,poss,Benjamin was writing that Ronald hides,his,1.8129035234451294
OneEmbedding,was writing,hides,210,210_MF_his,mf,MatchMismatch,poss,Benjamin was writing that Emily hides,his,7.175684928894043
OneEmbedding,was writing,hides,210,210_FM_his,fm,MismatchMatch,poss,Elizabeth was writing that Ronald hides,his,2.036998748779297
OneEmbedding,was writing,hides,210,210_FF_his,ff,MismatchMismatch,poss,Elizabeth was writing that Emily hides,his,10.020059585571289
OneEmbedding,found out,hasn't chosen,211,211_MM_him,mm,MatchMatch,obj,That brother found out that Roger hasn't chosen,him,2.980980157852173
OneEmbedding,found out,hasn't chosen,211,211_MF_him,mf,MatchMismatch,obj,That brother found out that the niece hasn't chosen,him,2.5855512619018555
OneEmbedding,found out,hasn't chosen,211,211_FM_him,fm,MismatchMatch,obj,Beth found out that Roger hasn't chosen,him,9.226208686828613
OneEmbedding,found out,hasn't chosen,211,211_FF_him,ff,MismatchMismatch,obj,Beth found out that the niece hasn't chosen,him,7.1249895095825195
OneEmbedding,found out,hasn't chosen,211,211_MM_his,mm,MatchMatch,poss,That brother found out that Roger hasn't chosen,his,4.0968146324157715
OneEmbedding,found out,hasn't chosen,211,211_MF_his,mf,MatchMismatch,poss,That brother found out that the niece hasn't chosen,his,6.316270351409912
OneEmbedding,found out,hasn't chosen,211,211_FM_his,fm,MismatchMatch,poss,Beth found out that Roger hasn't chosen,his,4.109149932861328
OneEmbedding,found out,hasn't chosen,211,211_FF_his,ff,MismatchMismatch,poss,Beth found out that the niece hasn't chosen,his,9.367929458618164
OneEmbedding,had believed,might attack,212,212_MM_him,mm,MatchMatch,obj,Derek had believed that Curtis might attack,him,1.5052820444107056
OneEmbedding,had believed,might attack,212,212_MF_him,mf,MatchMismatch,obj,Derek had believed that Stacey might attack,him,1.2155091762542725
OneEmbedding,had believed,might attack,212,212_FM_him,fm,MismatchMatch,obj,Sonia had believed that Curtis might attack,him,3.973982095718384
OneEmbedding,had believed,might attack,212,212_FF_him,ff,MismatchMismatch,obj,Sonia had believed that Stacey might attack,him,3.6155920028686523
OneEmbedding,had believed,might attack,212,212_MM_his,mm,MatchMatch,poss,Derek had believed that Curtis might attack,his,5.6530303955078125
OneEmbedding,had believed,might attack,212,212_MF_his,mf,MatchMismatch,poss,Derek had believed that Stacey might attack,his,6.186044692993164
OneEmbedding,had believed,might attack,212,212_FM_his,fm,MismatchMatch,poss,Sonia had believed that Curtis might attack,his,5.935145378112793
OneEmbedding,had believed,might attack,212,212_FF_his,ff,MismatchMismatch,poss,Sonia had believed that Stacey might attack,his,6.557337284088135
OneEmbedding,was liking,had met,213,213_MM_him,mm,MatchMatch,obj,Paul was liking that Peter had met,him,3.0614869594573975
OneEmbedding,was liking,had met,213,213_MF_him,mf,MatchMismatch,obj,Paul was liking that Ella had met,him,3.312058925628662
OneEmbedding,was liking,had met,213,213_FM_him,fm,MismatchMatch,obj,Ella was liking that Peter had met,him,4.141618728637695
OneEmbedding,was liking,had met,213,213_FF_him,ff,MismatchMismatch,obj,Ella was liking that Ella had met,him,4.099079132080078
OneEmbedding,was liking,had met,213,213_MM_his,mm,MatchMatch,poss,Paul was liking that Peter had met,his,2.9375052452087402
OneEmbedding,was liking,had met,213,213_MF_his,mf,MatchMismatch,poss,Paul was liking that Ella had met,his,3.3346011638641357
OneEmbedding,was liking,had met,213,213_FM_his,fm,MismatchMatch,poss,Ella was liking that Peter had met,his,3.2061212062835693
OneEmbedding,was liking,had met,213,213_FF_his,ff,MismatchMismatch,poss,Ella was liking that Ella had met,his,4.482295036315918
OneEmbedding,conceals,was talking to,214,214_MM_him,mm,MatchMatch,obj,The son conceals that Todd was talking to,him,1.8214995861053467
OneEmbedding,conceals,was talking to,214,214_MF_him,mf,MatchMismatch,obj,The son conceals that Nicole was talking to,him,1.7789840698242188
OneEmbedding,conceals,was talking to,214,214_FM_him,fm,MismatchMatch,obj,April conceals that Todd was talking to,him,3.777369499206543
OneEmbedding,conceals,was talking to,214,214_FF_him,ff,MismatchMismatch,obj,April conceals that Nicole was talking to,him,3.134542942047119
OneEmbedding,conceals,was talking to,214,214_MM_his,mm,MatchMatch,poss,The son conceals that Todd was talking to,his,3.7939341068267822
OneEmbedding,conceals,was talking to,214,214_MF_his,mf,MatchMismatch,poss,The son conceals that Nicole was talking to,his,5.430805683135986
OneEmbedding,conceals,was talking to,214,214_FM_his,fm,MismatchMatch,poss,April conceals that Todd was talking to,his,4.476174831390381
OneEmbedding,conceals,was talking to,214,214_FF_his,ff,MismatchMismatch,poss,April conceals that Nicole was talking to,his,7.056870460510254
OneEmbedding,complains,is describing,215,215_MM_him,mm,MatchMatch,obj,David complains that Stephen is describing,him,3.866534471511841
OneEmbedding,complains,is describing,215,215_MF_him,mf,MatchMismatch,obj,David complains that Pamela is describing,him,3.2778635025024414
OneEmbedding,complains,is describing,215,215_FM_him,fm,MismatchMatch,obj,Ruth complains that Stephen is describing,him,4.992283344268799
OneEmbedding,complains,is describing,215,215_FF_him,ff,MismatchMismatch,obj,Ruth complains that Pamela is describing,him,5.0464091300964355
OneEmbedding,complains,is describing,215,215_MM_his,mm,MatchMatch,poss,David complains that Stephen is describing,his,4.193395137786865
