exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,10.876468658447266
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,4.421209335327148
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,4.805270195007324
About,bothers,228,228_M_his,m,Match,poss,The book about Brett bothers,his,8.57922077178955
About,bothers,228,228_F_his,f,Mismatch,poss,The book about Susan bothers,his,9.42169189453125
About,overwhelms,229,229_M_him,m,Match,obj,The pamphlet about Matt overwhelms,him,4.514729022979736
About,overwhelms,229,229_F_him,f,Mismatch,obj,The pamphlet about Beth overwhelms,him,4.942389011383057
About,overwhelms,229,229_M_his,m,Match,poss,The pamphlet about Matt overwhelms,his,6.259893894195557
About,overwhelms,229,229_F_his,f,Mismatch,poss,The pamphlet about Beth overwhelms,his,6.532258033752441
About,wasn't disturbing,230,230_M_him,m,Match,obj,The brochure about Jeffrey wasn't disturbing,him,7.550388336181641
About,wasn't disturbing,230,230_F_him,f,Mismatch,obj,The brochure about Marie wasn't disturbing,him,8.853007316589355
About,wasn't disturbing,230,230_M_his,m,Match,poss,The brochure about Jeffrey wasn't disturbing,his,9.993203163146973
About,wasn't disturbing,230,230_F_his,f,Mismatch,poss,The brochure about Marie wasn't disturbing,his,11.365781784057617
About,hasn't shocked,231,231_M_him,m,Match,obj,The play about Carl hasn't shocked,him,4.860260486602783
About,hasn't shocked,231,231_F_him,f,Mismatch,obj,The play about Suzanne hasn't shocked,him,6.63138484954834
About,hasn't shocked,231,231_M_his,m,Match,poss,The play about Carl hasn't shocked,his,8.348223686218262
About,hasn't shocked,231,231_F_his,f,Mismatch,poss,The play about Suzanne hasn't shocked,his,10.266376495361328
About,shocks,232,232_M_him,m,Match,obj,The movie about Noah shocks,him,5.976400375366211
About,shocks,232,232_F_him,f,Mismatch,obj,The movie about Colleen shocks,him,6.241520881652832
About,shocks,232,232_M_his,m,Match,poss,The movie about Noah shocks,his,6.732067584991455
About,shocks,232,232_F_his,f,Mismatch,poss,The movie about Colleen shocks,his,7.990448474884033
About,hadn't disgusted,233,233_M_him,m,Match,obj,The newspaper article about Scott hadn't disgusted,him,2.113314151763916
About,hadn't disgusted,233,233_F_him,f,Mismatch,obj,The newspaper article about Jane hadn't disgusted,him,3.0336453914642334
About,hadn't disgusted,233,233_M_his,m,Match,poss,The newspaper article about Scott hadn't disgusted,his,6.695840358734131
About,hadn't disgusted,233,233_F_his,f,Mismatch,poss,The newspaper article about Jane hadn't disgusted,his,8.38267993927002
About,wasn't stunning,234,234_M_him,m,Match,obj,The story about Timothy wasn't stunning,him,13.040510177612305
About,wasn't stunning,234,234_F_him,f,Mismatch,obj,The story about Heather wasn't stunning,him,13.384961128234863
About,wasn't stunning,234,234_M_his,m,Match,poss,The story about Timothy wasn't stunning,his,14.246237754821777
About,wasn't stunning,234,234_F_his,f,Mismatch,poss,The story about Heather wasn't stunning,his,14.845531463623047
About,could hinder,235,235_M_him,m,Match,obj,The essay about the grandson could hinder,him,4.9136271476745605
About,could hinder,235,235_F_him,f,Mismatch,obj,The essay about Martha could hinder,him,5.881389617919922
About,could hinder,235,235_M_his,m,Match,poss,The essay about the grandson could hinder,his,3.0953330993652344
About,could hinder,235,235_F_his,f,Mismatch,poss,The essay about Martha could hinder,his,4.184226036071777
About,did impress,236,236_M_him,m,Match,obj,The report about Stephen did impress,him,5.049563884735107
About,did impress,236,236_F_him,f,Mismatch,obj,The report about this mother did impress,him,6.585047721862793
About,did impress,236,236_M_his,m,Match,poss,The report about Stephen did impress,his,7.785651683807373
About,did impress,236,236_F_his,f,Mismatch,poss,The report about this mother did impress,his,10.23438835144043
About,can embarrass,237,237_M_him,m,Match,obj,The documentary about Walter can embarrass,him,4.806311130523682
About,can embarrass,237,237_F_him,f,Mismatch,obj,The documentary about Jodi can embarrass,him,5.481351375579834
About,can embarrass,237,237_M_his,m,Match,poss,The documentary about Walter can embarrass,his,6.93837833404541
About,can embarrass,237,237_F_his,f,Mismatch,poss,The documentary about Jodi can embarrass,his,8.230123519897461
About,has distracted,238,238_M_him,m,Match,obj,The commentary about Bill has distracted,him,7.1577630043029785
About,has distracted,238,238_F_him,f,Mismatch,obj,The commentary about Lori has distracted,him,7.991190433502197
About,has distracted,238,238_M_his,m,Match,poss,The commentary about Bill has distracted,his,8.883407592773438
About,has distracted,238,238_F_his,f,Mismatch,poss,The commentary about Lori has distracted,his,9.785511016845703
About,is overwhelming,239,239_M_him,m,Match,obj,The show about that man is overwhelming,him,10.211136817932129
About,is overwhelming,239,239_F_him,f,Mismatch,obj,The show about Anne is overwhelming,him,11.222900390625
About,is overwhelming,239,239_M_his,m,Match,poss,The show about that man is overwhelming,his,11.758584022521973
About,is overwhelming,239,239_F_his,f,Mismatch,poss,The show about Anne is overwhelming,his,12.771427154541016
About,annoys,240,240_M_him,m,Match,obj,The book about the ex-husband annoys,him,3.6839370727539062
About,annoys,240,240_F_him,f,Mismatch,obj,The book about Colleen annoys,him,6.836109638214111
About,annoys,240,240_M_his,m,Match,poss,The book about the ex-husband annoys,his,5.297173023223877
About,annoys,240,240_F_his,f,Mismatch,poss,The book about Colleen annoys,his,10.280957221984863
About,wasn't confusing,241,241_M_him,m,Match,obj,The pamphlet about Alan wasn't confusing,him,4.976572513580322
About,wasn't confusing,241,241_F_him,f,Mismatch,obj,The pamphlet about Rebecca wasn't confusing,him,6.34868860244751
About,wasn't confusing,241,241_M_his,m,Match,poss,The pamphlet about Alan wasn't confusing,his,8.155064582824707
About,wasn't confusing,241,241_F_his,f,Mismatch,poss,The pamphlet about Rebecca wasn't confusing,his,9.597966194152832
About,has astounded,242,242_M_him,m,Match,obj,The brochure about Brad has astounded,him,7.263564586639404
About,has astounded,242,242_F_him,f,Mismatch,obj,The brochure about Lisa has astounded,him,7.809430122375488
About,has astounded,242,242_M_his,m,Match,poss,The brochure about Brad has astounded,his,9.692191123962402
About,has astounded,242,242_F_his,f,Mismatch,poss,The brochure about Lisa has astounded,his,10.166412353515625
About,scares,243,243_M_him,m,Match,obj,The play about Dennis scares,him,4.358619689941406
About,scares,243,243_F_him,f,Mismatch,obj,The play about Ellen scares,him,6.068131923675537
About,scares,243,243_M_his,m,Match,poss,The play about Dennis scares,his,7.511719226837158
About,scares,243,243_F_his,f,Mismatch,poss,The play about Ellen scares,his,9.449624061584473
About,confused,244,244_M_him,m,Match,obj,The movie about Brad confused,him,3.564422607421875
About,confused,244,244_F_him,f,Mismatch,obj,The movie about Veronica confused,him,4.820306777954102
About,confused,244,244_M_his,m,Match,poss,The movie about Brad confused,his,4.993281841278076
About,confused,244,244_F_his,f,Mismatch,poss,The movie about Veronica confused,his,7.608230113983154
About,didn't hinder,245,245_M_him,m,Match,obj,The newspaper article about Rodney didn't hinder,him,4.531217098236084
About,didn't hinder,245,245_F_him,f,Mismatch,obj,The newspaper article about Laurie didn't hinder,him,5.8407087326049805
About,didn't hinder,245,245_M_his,m,Match,poss,The newspaper article about Rodney didn't hinder,his,2.588038921356201
About,didn't hinder,245,245_F_his,f,Mismatch,poss,The newspaper article about Laurie didn't hinder,his,3.520968437194824
About,wasn't disgusting,246,246_M_him,m,Match,obj,The story about Walter wasn't disgusting,him,13.695637702941895
About,wasn't disgusting,246,246_F_him,f,Mismatch,obj,The story about Vanessa wasn't disgusting,him,14.639769554138184
About,wasn't disgusting,246,246_M_his,m,Match,poss,The story about Walter wasn't disgusting,his,13.79848575592041
About,wasn't disgusting,246,246_F_his,f,Mismatch,poss,The story about Vanessa wasn't disgusting,his,15.206822395324707
About,isn't embarrassing,247,247_M_him,m,Match,obj,The essay about Derek isn't embarrassing,him,9.310537338256836
About,isn't embarrassing,247,247_F_him,f,Mismatch,obj,The essay about Florence isn't embarrassing,him,11.59455394744873
About,isn't embarrassing,247,247_M_his,m,Match,poss,The essay about Derek isn't embarrassing,his,10.911896705627441
About,isn't embarrassing,247,247_F_his,f,Mismatch,poss,The essay about Florence isn't embarrassing,his,12.870649337768555
About,can't overwhelm,248,248_M_him,m,Match,obj,The report about John can't overwhelm,him,4.883196830749512
About,can't overwhelm,248,248_F_him,f,Mismatch,obj,The report about Emily can't overwhelm,him,5.79915714263916
About,can't overwhelm,248,248_M_his,m,Match,poss,The report about John can't overwhelm,his,6.287125587463379
About,can't overwhelm,248,248_F_his,f,Mismatch,poss,The report about Emily can't overwhelm,his,7.6309356689453125
About,wasn't astounding,249,249_M_him,m,Match,obj,The documentary about Alexander wasn't astounding,him,14.534648895263672
About,wasn't astounding,249,249_F_him,f,Mismatch,obj,The documentary about Tamara wasn't astounding,him,15.11900806427002
About,wasn't astounding,249,249_M_his,m,Match,poss,The documentary about Alexander wasn't astounding,his,14.31739616394043
About,wasn't astounding,249,249_F_his,f,Mismatch,poss,The documentary about Tamara wasn't astounding,his,14.822120666503906
About,disgusts,250,250_M_him,m,Match,obj,The commentary about that guy disgusts,him,7.5232696533203125
About,disgusts,250,250_F_him,f,Mismatch,obj,The commentary about Angela disgusts,him,6.0147223472595215
About,disgusts,250,250_M_his,m,Match,poss,The commentary about that guy disgusts,his,11.311434745788574
About,disgusts,250,250_F_his,f,Mismatch,poss,The commentary about Angela disgusts,his,10.621138572692871
About,is embarrassing,251,251_M_him,m,Match,obj,The show about the boy is embarrassing,him,6.501871585845947
About,is embarrassing,251,251_F_him,f,Mismatch,obj,The show about Kendra is embarrassing,him,10.031776428222656
About,is embarrassing,251,251_M_his,m,Match,poss,The show about the boy is embarrassing,his,8.837478637695312
About,is embarrassing,251,251_F_his,f,Mismatch,poss,The show about Kendra is embarrassing,his,11.757072448730469
About,embarrasses,252,252_M_him,m,Match,obj,The book about Kenneth embarrasses,him,2.300230026245117
About,embarrasses,252,252_F_him,f,Mismatch,obj,The book about Cynthia embarrasses,him,4.461802959442139
About,embarrasses,252,252_M_his,m,Match,poss,The book about Kenneth embarrasses,his,5.592214584350586
About,embarrasses,252,252_F_his,f,Mismatch,poss,The book about Cynthia embarrasses,his,7.611567497253418
About,couldn't disgust,253,253_M_him,m,Match,obj,The pamphlet about Bill couldn't disgust,him,3.401089668273926
About,couldn't disgust,253,253_F_him,f,Mismatch,obj,The pamphlet about Laura couldn't disgust,him,4.3412699699401855
About,couldn't disgust,253,253_M_his,m,Match,poss,The pamphlet about Bill couldn't disgust,his,8.121845245361328
About,couldn't disgust,253,253_F_his,f,Mismatch,poss,The pamphlet about Laura couldn't disgust,his,9.48141098022461
About,won't confuse,254,254_M_him,m,Match,obj,The brochure about the husband won't confuse,him,3.5465426445007324
About,won't confuse,254,254_F_him,f,Mismatch,obj,The brochure about Heather won't confuse,him,6.900913715362549
About,won't confuse,254,254_M_his,m,Match,poss,The brochure about the husband won't confuse,his,6.721105098724365
About,won't confuse,254,254_F_his,f,Mismatch,poss,The brochure about Heather won't confuse,his,10.017228126525879
About,should hinder,255,255_M_him,m,Match,obj,The play about Theodore should hinder,him,4.0977864265441895
About,should hinder,255,255_F_him,f,Mismatch,obj,The play about Veronica should hinder,him,5.173628330230713
About,should hinder,255,255_M_his,m,Match,poss,The play about Theodore should hinder,his,5.007308006286621
About,should hinder,255,255_F_his,f,Mismatch,poss,The play about Veronica should hinder,his,6.008665084838867
About,hasn't harmed,256,256_M_him,m,Match,obj,The movie about the ex-husband hasn't harmed,him,3.8349523544311523
About,hasn't harmed,256,256_F_him,f,Mismatch,obj,The movie about Sheila hasn't harmed,him,5.480666637420654
About,hasn't harmed,256,256_M_his,m,Match,poss,The movie about the ex-husband hasn't harmed,his,3.8276216983795166
About,hasn't harmed,256,256_F_his,f,Mismatch,poss,The movie about Sheila hasn't harmed,his,5.716071128845215
About,might aggravate,257,257_M_him,m,Match,obj,The newspaper article about Dan might aggravate,him,3.7149930000305176
About,might aggravate,257,257_F_him,f,Mismatch,obj,The newspaper article about Claire might aggravate,him,4.733392715454102
About,might aggravate,257,257_M_his,m,Match,poss,The newspaper article about Dan might aggravate,his,4.608146667480469
About,might aggravate,257,257_F_his,f,Mismatch,poss,The newspaper article about Claire might aggravate,his,5.9002556800842285
About,hindered,258,258_M_him,m,Match,obj,The story about Rodney hindered,him,4.367151260375977
About,hindered,258,258_F_him,f,Mismatch,obj,The story about Melanie hindered,him,5.616888523101807
About,hindered,258,258_M_his,m,Match,poss,The story about Rodney hindered,his,2.9677462577819824
About,hindered,258,258_F_his,f,Mismatch,poss,The story about Melanie hindered,his,4.036177635192871
About,has impressed,259,259_M_him,m,Match,obj,The essay about Curtis has impressed,him,5.064093112945557
About,has impressed,259,259_F_him,f,Mismatch,obj,The essay about Christine has impressed,him,5.917099952697754
About,has impressed,259,259_M_his,m,Match,poss,The essay about Curtis has impressed,his,7.926434516906738
About,has impressed,259,259_F_his,f,Mismatch,poss,The essay about Christine has impressed,his,8.906142234802246
About,hasn't stunned,260,260_M_him,m,Match,obj,The report about this ex-boyfriend hasn't stunned,him,4.273813724517822
About,hasn't stunned,260,260_F_him,f,Mismatch,obj,The report about Alice hasn't stunned,him,4.566732406616211
About,hasn't stunned,260,260_M_his,m,Match,poss,The report about this ex-boyfriend hasn't stunned,his,7.534659385681152
About,hasn't stunned,260,260_F_his,f,Mismatch,poss,The report about Alice hasn't stunned,his,8.444690704345703
About,didn't upset,261,261_M_him,m,Match,obj,The documentary about that guy didn't upset,him,3.4245288372039795
About,didn't upset,261,261_F_him,f,Mismatch,obj,The documentary about Sandra didn't upset,him,3.65362286567688
