exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
TwoEmbedding,shows,might appreciate,228,228_FMM_his,fmm,MismatchMatchMatch,poss,Erin shows that boyfriend that this grandson might appreciate,his,5.11030387878418
TwoEmbedding,shows,might appreciate,228,228_FMF_his,fmf,MismatchMatchMismatch,poss,Erin shows that boyfriend that Irene might appreciate,his,5.148224353790283
TwoEmbedding,shows,might appreciate,228,228_FFM_his,ffm,MismatchMismatchMatch,poss,Erin shows Sonia that this grandson might appreciate,his,5.419586658477783
TwoEmbedding,shows,might appreciate,228,228_FFF_his,fff,MismatchMismatchMismatch,poss,Erin shows Sonia that Irene might appreciate,his,11.595823287963867
TwoEmbedding,showed,fights,229,229_MMM_him,mmm,MatchMatchMatch,obj,Mitchell showed Steven that Kevin fights,him,6.87554931640625
TwoEmbedding,showed,fights,229,229_MMF_him,mmf,MatchMatchMismatch,obj,Mitchell showed Steven that Debra fights,him,5.812567234039307
TwoEmbedding,showed,fights,229,229_MFM_him,mfm,MatchMismatchMatch,obj,Mitchell showed Elaine that Kevin fights,him,8.158720016479492
TwoEmbedding,showed,fights,229,229_MFF_him,mff,MatchMismatchMismatch,obj,Mitchell showed Elaine that Debra fights,him,8.60853385925293
TwoEmbedding,showed,fights,229,229_FMM_him,fmm,MismatchMatchMatch,obj,Denise showed Steven that Kevin fights,him,7.5816850662231445
TwoEmbedding,showed,fights,229,229_FMF_him,fmf,MismatchMatchMismatch,obj,Denise showed Steven that Debra fights,him,7.758476734161377
TwoEmbedding,showed,fights,229,229_FFM_him,ffm,MismatchMismatchMatch,obj,Denise showed Elaine that Kevin fights,him,10.365216255187988
TwoEmbedding,showed,fights,229,229_FFF_him,fff,MismatchMismatchMismatch,obj,Denise showed Elaine that Debra fights,him,10.744504928588867
TwoEmbedding,showed,fights,229,229_MMM_his,mmm,MatchMatchMatch,poss,Mitchell showed Steven that Kevin fights,his,4.997590065002441
TwoEmbedding,showed,fights,229,229_MMF_his,mmf,MatchMatchMismatch,poss,Mitchell showed Steven that Debra fights,his,6.968058109283447
TwoEmbedding,showed,fights,229,229_MFM_his,mfm,MatchMismatchMatch,poss,Mitchell showed Elaine that Kevin fights,his,4.624600410461426
TwoEmbedding,showed,fights,229,229_MFF_his,mff,MatchMismatchMismatch,poss,Mitchell showed Elaine that Debra fights,his,9.99421215057373
TwoEmbedding,showed,fights,229,229_FMM_his,fmm,MismatchMatchMatch,poss,Denise showed Steven that Kevin fights,his,4.817508220672607
TwoEmbedding,showed,fights,229,229_FMF_his,fmf,MismatchMatchMismatch,poss,Denise showed Steven that Debra fights,his,8.671936988830566
TwoEmbedding,showed,fights,229,229_FFM_his,ffm,MismatchMismatchMatch,poss,Denise showed Elaine that Kevin fights,his,4.809861660003662
TwoEmbedding,showed,fights,229,229_FFF_his,fff,MismatchMismatchMismatch,poss,Denise showed Elaine that Debra fights,his,12.107598304748535
TwoEmbedding,warns,wasn't hurting,230,230_MMM_him,mmm,MatchMatchMatch,obj,Noah warns Liam that Liam wasn't hurting,him,3.1951053142547607
TwoEmbedding,warns,wasn't hurting,230,230_MMF_him,mmf,MatchMatchMismatch,obj,Noah warns Liam that Suzanne wasn't hurting,him,1.8414520025253296
TwoEmbedding,warns,wasn't hurting,230,230_MFM_him,mfm,MatchMismatchMatch,obj,Noah warns Sheila that Liam wasn't hurting,him,4.375876426696777
TwoEmbedding,warns,wasn't hurting,230,230_MFF_him,mff,MatchMismatchMismatch,obj,Noah warns Sheila that Suzanne wasn't hurting,him,4.947474956512451
TwoEmbedding,warns,wasn't hurting,230,230_FMM_him,fmm,MismatchMatchMatch,obj,Laura warns Liam that Liam wasn't hurting,him,4.284142017364502
TwoEmbedding,warns,wasn't hurting,230,230_FMF_him,fmf,MismatchMatchMismatch,obj,Laura warns Liam that Suzanne wasn't hurting,him,2.791829824447632
TwoEmbedding,warns,wasn't hurting,230,230_FFM_him,ffm,MismatchMismatchMatch,obj,Laura warns Sheila that Liam wasn't hurting,him,6.851513385772705
TwoEmbedding,warns,wasn't hurting,230,230_FFF_him,fff,MismatchMismatchMismatch,obj,Laura warns Sheila that Suzanne wasn't hurting,him,7.911477565765381
TwoEmbedding,warns,wasn't hurting,230,230_MMM_his,mmm,MatchMatchMatch,poss,Noah warns Liam that Liam wasn't hurting,his,5.102306365966797
TwoEmbedding,warns,wasn't hurting,230,230_MMF_his,mmf,MatchMatchMismatch,poss,Noah warns Liam that Suzanne wasn't hurting,his,5.376216888427734
TwoEmbedding,warns,wasn't hurting,230,230_MFM_his,mfm,MatchMismatchMatch,poss,Noah warns Sheila that Liam wasn't hurting,his,5.663064002990723
TwoEmbedding,warns,wasn't hurting,230,230_MFF_his,mff,MatchMismatchMismatch,poss,Noah warns Sheila that Suzanne wasn't hurting,his,7.152450084686279
TwoEmbedding,warns,wasn't hurting,230,230_FMM_his,fmm,MismatchMatchMatch,poss,Laura warns Liam that Liam wasn't hurting,his,6.026963233947754
TwoEmbedding,warns,wasn't hurting,230,230_FMF_his,fmf,MismatchMatchMismatch,poss,Laura warns Liam that Suzanne wasn't hurting,his,5.682974338531494
TwoEmbedding,warns,wasn't hurting,230,230_FFM_his,ffm,MismatchMismatchMatch,poss,Laura warns Sheila that Liam wasn't hurting,his,6.733938217163086
TwoEmbedding,warns,wasn't hurting,230,230_FFF_his,fff,MismatchMismatchMismatch,poss,Laura warns Sheila that Suzanne wasn't hurting,his,10.677939414978027
TwoEmbedding,alerted,won't notice,231,231_MMM_him,mmm,MatchMatchMatch,obj,Andrew alerted David that Christopher won't notice,him,4.58596658706665
TwoEmbedding,alerted,won't notice,231,231_MMF_him,mmf,MatchMatchMismatch,obj,Andrew alerted David that that ex-girlfriend won't notice,him,1.6460676193237305
TwoEmbedding,alerted,won't notice,231,231_MFM_him,mfm,MatchMismatchMatch,obj,Andrew alerted Naomi that Christopher won't notice,him,7.588343620300293
TwoEmbedding,alerted,won't notice,231,231_MFF_him,mff,MatchMismatchMismatch,obj,Andrew alerted Naomi that that ex-girlfriend won't notice,him,2.3094658851623535
TwoEmbedding,alerted,won't notice,231,231_FMM_him,fmm,MismatchMatchMatch,obj,Sally alerted David that Christopher won't notice,him,4.7335076332092285
TwoEmbedding,alerted,won't notice,231,231_FMF_him,fmf,MismatchMatchMismatch,obj,Sally alerted David that that ex-girlfriend won't notice,him,1.428696870803833
TwoEmbedding,alerted,won't notice,231,231_FFM_him,ffm,MismatchMismatchMatch,obj,Sally alerted Naomi that Christopher won't notice,him,8.337736129760742
TwoEmbedding,alerted,won't notice,231,231_FFF_him,fff,MismatchMismatchMismatch,obj,Sally alerted Naomi that that ex-girlfriend won't notice,him,5.869136810302734
TwoEmbedding,alerted,won't notice,231,231_MMM_his,mmm,MatchMatchMatch,poss,Andrew alerted David that Christopher won't notice,his,3.3465287685394287
TwoEmbedding,alerted,won't notice,231,231_MMF_his,mmf,MatchMatchMismatch,poss,Andrew alerted David that that ex-girlfriend won't notice,his,2.0801379680633545
TwoEmbedding,alerted,won't notice,231,231_MFM_his,mfm,MatchMismatchMatch,poss,Andrew alerted Naomi that Christopher won't notice,his,6.379819393157959
TwoEmbedding,alerted,won't notice,231,231_MFF_his,mff,MatchMismatchMismatch,poss,Andrew alerted Naomi that that ex-girlfriend won't notice,his,2.3613288402557373
TwoEmbedding,alerted,won't notice,231,231_FMM_his,fmm,MismatchMatchMatch,poss,Sally alerted David that Christopher won't notice,his,4.02632474899292
TwoEmbedding,alerted,won't notice,231,231_FMF_his,fmf,MismatchMatchMismatch,poss,Sally alerted David that that ex-girlfriend won't notice,his,2.2576510906219482
TwoEmbedding,alerted,won't notice,231,231_FFM_his,ffm,MismatchMismatchMatch,poss,Sally alerted Naomi that Christopher won't notice,his,5.563347816467285
TwoEmbedding,alerted,won't notice,231,231_FFF_his,fff,MismatchMismatchMismatch,poss,Sally alerted Naomi that that ex-girlfriend won't notice,his,7.193048000335693
TwoEmbedding,advises,visits,232,232_MMM_him,mmm,MatchMatchMatch,obj,Alexander advises Raymond that Rodney visits,him,4.338355541229248
TwoEmbedding,advises,visits,232,232_MMF_him,mmf,MatchMatchMismatch,obj,Alexander advises Raymond that that girl visits,him,3.065335750579834
TwoEmbedding,advises,visits,232,232_MFM_him,mfm,MatchMismatchMatch,obj,Alexander advises Jodi that Rodney visits,him,5.687449932098389
TwoEmbedding,advises,visits,232,232_MFF_him,mff,MatchMismatchMismatch,obj,Alexander advises Jodi that that girl visits,him,3.564732551574707
TwoEmbedding,advises,visits,232,232_FMM_him,fmm,MismatchMatchMatch,obj,Ann advises Raymond that Rodney visits,him,4.5901103019714355
TwoEmbedding,advises,visits,232,232_FMF_him,fmf,MismatchMatchMismatch,obj,Ann advises Raymond that that girl visits,him,2.887298822402954
TwoEmbedding,advises,visits,232,232_FFM_him,ffm,MismatchMismatchMatch,obj,Ann advises Jodi that Rodney visits,him,7.898516654968262
TwoEmbedding,advises,visits,232,232_FFF_him,fff,MismatchMismatchMismatch,obj,Ann advises Jodi that that girl visits,him,5.0495076179504395
TwoEmbedding,advises,visits,232,232_MMM_his,mmm,MatchMatchMatch,poss,Alexander advises Raymond that Rodney visits,his,3.1949732303619385
TwoEmbedding,advises,visits,232,232_MMF_his,mmf,MatchMatchMismatch,poss,Alexander advises Raymond that that girl visits,his,3.439488172531128
TwoEmbedding,advises,visits,232,232_MFM_his,mfm,MatchMismatchMatch,poss,Alexander advises Jodi that Rodney visits,his,2.6658401489257812
TwoEmbedding,advises,visits,232,232_MFF_his,mff,MatchMismatchMismatch,poss,Alexander advises Jodi that that girl visits,his,3.739718437194824
TwoEmbedding,advises,visits,232,232_FMM_his,fmm,MismatchMatchMatch,poss,Ann advises Raymond that Rodney visits,his,3.058529853820801
TwoEmbedding,advises,visits,232,232_FMF_his,fmf,MismatchMatchMismatch,poss,Ann advises Raymond that that girl visits,his,3.2912497520446777
TwoEmbedding,advises,visits,232,232_FFM_his,ffm,MismatchMismatchMatch,poss,Ann advises Jodi that Rodney visits,his,2.705010414123535
TwoEmbedding,advises,visits,232,232_FFF_his,fff,MismatchMismatchMismatch,poss,Ann advises Jodi that that girl visits,his,5.18464994430542
TwoEmbedding,showed,disgusts,233,233_MMM_him,mmm,MatchMatchMatch,obj,Eric showed Adam that Bruce disgusts,him,0.8540301322937012
TwoEmbedding,showed,disgusts,233,233_MMF_him,mmf,MatchMatchMismatch,obj,Eric showed Adam that Samantha disgusts,him,0.41513702273368835
TwoEmbedding,showed,disgusts,233,233_MFM_him,mfm,MatchMismatchMatch,obj,Eric showed Irene that Bruce disgusts,him,1.019164800643921
TwoEmbedding,showed,disgusts,233,233_MFF_him,mff,MatchMismatchMismatch,obj,Eric showed Irene that Samantha disgusts,him,0.8248709440231323
TwoEmbedding,showed,disgusts,233,233_FMM_him,fmm,MismatchMatchMatch,obj,Cynthia showed Adam that Bruce disgusts,him,3.905118227005005
TwoEmbedding,showed,disgusts,233,233_FMF_him,fmf,MismatchMatchMismatch,obj,Cynthia showed Adam that Samantha disgusts,him,3.445197820663452
TwoEmbedding,showed,disgusts,233,233_FFM_him,ffm,MismatchMismatchMatch,obj,Cynthia showed Irene that Bruce disgusts,him,4.681196212768555
TwoEmbedding,showed,disgusts,233,233_FFF_him,fff,MismatchMismatchMismatch,obj,Cynthia showed Irene that Samantha disgusts,him,7.763142108917236
TwoEmbedding,showed,disgusts,233,233_MMM_his,mmm,MatchMatchMatch,poss,Eric showed Adam that Bruce disgusts,his,5.8463921546936035
TwoEmbedding,showed,disgusts,233,233_MMF_his,mmf,MatchMatchMismatch,poss,Eric showed Adam that Samantha disgusts,his,7.9087114334106445
TwoEmbedding,showed,disgusts,233,233_MFM_his,mfm,MatchMismatchMatch,poss,Eric showed Irene that Bruce disgusts,his,6.305838584899902
TwoEmbedding,showed,disgusts,233,233_MFF_his,mff,MatchMismatchMismatch,poss,Eric showed Irene that Samantha disgusts,his,8.351664543151855
TwoEmbedding,showed,disgusts,233,233_FMM_his,fmm,MismatchMatchMatch,poss,Cynthia showed Adam that Bruce disgusts,his,6.579892635345459
TwoEmbedding,showed,disgusts,233,233_FMF_his,fmf,MismatchMatchMismatch,poss,Cynthia showed Adam that Samantha disgusts,his,8.936661720275879
TwoEmbedding,showed,disgusts,233,233_FFM_his,ffm,MismatchMismatchMatch,poss,Cynthia showed Irene that Bruce disgusts,his,6.225496292114258
TwoEmbedding,showed,disgusts,233,233_FFF_his,fff,MismatchMismatchMismatch,poss,Cynthia showed Irene that Samantha disgusts,his,11.541505813598633
TwoEmbedding,told,forgets,234,234_MMM_him,mmm,MatchMatchMatch,obj,Martin told Douglas that Donald forgets,him,7.082274913787842
TwoEmbedding,told,forgets,234,234_MMF_him,mmf,MatchMatchMismatch,obj,Martin told Douglas that Susan forgets,him,6.1892852783203125
TwoEmbedding,told,forgets,234,234_MFM_him,mfm,MatchMismatchMatch,obj,Martin told Sheila that Donald forgets,him,9.859235763549805
TwoEmbedding,told,forgets,234,234_MFF_him,mff,MatchMismatchMismatch,obj,Martin told Sheila that Susan forgets,him,7.977962970733643
TwoEmbedding,told,forgets,234,234_FMM_him,fmm,MismatchMatchMatch,obj,Andrea told Douglas that Donald forgets,him,10.187076568603516
TwoEmbedding,told,forgets,234,234_FMF_him,fmf,MismatchMatchMismatch,obj,Andrea told Douglas that Susan forgets,him,7.74038028717041
TwoEmbedding,told,forgets,234,234_FFM_him,ffm,MismatchMismatchMatch,obj,Andrea told Sheila that Donald forgets,him,13.244964599609375
TwoEmbedding,told,forgets,234,234_FFF_him,fff,MismatchMismatchMismatch,obj,Andrea told Sheila that Susan forgets,him,10.45393180847168
TwoEmbedding,told,forgets,234,234_MMM_his,mmm,MatchMatchMatch,poss,Martin told Douglas that Donald forgets,his,2.849794626235962
TwoEmbedding,told,forgets,234,234_MMF_his,mmf,MatchMatchMismatch,poss,Martin told Douglas that Susan forgets,his,5.498094081878662
TwoEmbedding,told,forgets,234,234_MFM_his,mfm,MatchMismatchMatch,poss,Martin told Sheila that Donald forgets,his,2.913233757019043
TwoEmbedding,told,forgets,234,234_MFF_his,mff,MatchMismatchMismatch,poss,Martin told Sheila that Susan forgets,his,6.533074855804443
TwoEmbedding,told,forgets,234,234_FMM_his,fmm,MismatchMatchMatch,poss,Andrea told Douglas that Donald forgets,his,3.3428077697753906
TwoEmbedding,told,forgets,234,234_FMF_his,fmf,MismatchMatchMismatch,poss,Andrea told Douglas that Susan forgets,his,4.938491344451904
TwoEmbedding,told,forgets,234,234_FFM_his,ffm,MismatchMismatchMatch,poss,Andrea told Sheila that Donald forgets,his,3.168743133544922
TwoEmbedding,told,forgets,234,234_FFF_his,fff,MismatchMismatchMismatch,poss,Andrea told Sheila that Susan forgets,his,7.34021520614624
TwoEmbedding,advised,might forget,235,235_MMM_him,mmm,MatchMatchMatch,obj,Theodore advised James that Adam might forget,him,8.07290267944336
TwoEmbedding,advised,might forget,235,235_MMF_him,mmf,MatchMatchMismatch,obj,Theodore advised James that Brenda might forget,him,7.942541122436523
TwoEmbedding,advised,might forget,235,235_MFM_him,mfm,MatchMismatchMatch,obj,Theodore advised Meredith that Adam might forget,him,9.86729621887207
TwoEmbedding,advised,might forget,235,235_MFF_him,mff,MatchMismatchMismatch,obj,Theodore advised Meredith that Brenda might forget,him,10.017399787902832
TwoEmbedding,advised,might forget,235,235_FMM_him,fmm,MismatchMatchMatch,obj,Stephanie advised James that Adam might forget,him,8.24809455871582
TwoEmbedding,advised,might forget,235,235_FMF_him,fmf,MismatchMatchMismatch,obj,Stephanie advised James that Brenda might forget,him,9.113066673278809
TwoEmbedding,advised,might forget,235,235_FFM_him,ffm,MismatchMismatchMatch,obj,Stephanie advised Meredith that Adam might forget,him,13.190918922424316
TwoEmbedding,advised,might forget,235,235_FFF_him,fff,MismatchMismatchMismatch,obj,Stephanie advised Meredith that Brenda might forget,him,14.587381362915039
TwoEmbedding,advised,might forget,235,235_MMM_his,mmm,MatchMatchMatch,poss,Theodore advised James that Adam might forget,his,3.027604818344116
TwoEmbedding,advised,might forget,235,235_MMF_his,mmf,MatchMatchMismatch,poss,Theodore advised James that Brenda might forget,his,5.151823997497559
TwoEmbedding,advised,might forget,235,235_MFM_his,mfm,MatchMismatchMatch,poss,Theodore advised Meredith that Adam might forget,his,3.563474416732788
TwoEmbedding,advised,might forget,235,235_MFF_his,mff,MatchMismatchMismatch,poss,Theodore advised Meredith that Brenda might forget,his,7.577613830566406
TwoEmbedding,advised,might forget,235,235_FMM_his,fmm,MismatchMatchMatch,poss,Stephanie advised James that Adam might forget,his,3.3938848972320557
TwoEmbedding,advised,might forget,235,235_FMF_his,fmf,MismatchMatchMismatch,poss,Stephanie advised James that Brenda might forget,his,5.198681831359863
TwoEmbedding,advised,might forget,235,235_FFM_his,ffm,MismatchMismatchMatch,poss,Stephanie advised Meredith that Adam might forget,his,4.547434329986572
TwoEmbedding,advised,might forget,235,235_FFF_his,fff,MismatchMismatchMismatch,poss,Stephanie advised Meredith that Brenda might forget,his,12.385765075683594
TwoEmbedding,advised,hadn't revealed,236,236_MMM_him,mmm,MatchMatchMatch,obj,Curtis advised Brian that Gregory hadn't revealed,him,10.710691452026367
TwoEmbedding,advised,hadn't revealed,236,236_MMF_him,mmf,MatchMatchMismatch,obj,Curtis advised Brian that Janet hadn't revealed,him,10.711332321166992
TwoEmbedding,advised,hadn't revealed,236,236_MFM_him,mfm,MatchMismatchMatch,obj,Curtis advised Kendra that Gregory hadn't revealed,him,12.086153984069824
TwoEmbedding,advised,hadn't revealed,236,236_MFF_him,mff,MatchMismatchMismatch,obj,Curtis advised Kendra that Janet hadn't revealed,him,12.11052131652832
TwoEmbedding,advised,hadn't revealed,236,236_FMM_him,fmm,MismatchMatchMatch,obj,Amy advised Brian that Gregory hadn't revealed,him,11.025662422180176
TwoEmbedding,advised,hadn't revealed,236,236_FMF_him,fmf,MismatchMatchMismatch,obj,Amy advised Brian that Janet hadn't revealed,him,11.379454612731934
TwoEmbedding,advised,hadn't revealed,236,236_FFM_him,ffm,MismatchMismatchMatch,obj,Amy advised Kendra that Gregory hadn't revealed,him,13.047680854797363
