exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
OneEmbedding,conceals,wouldn't hide,76,76_FF_him,ff,MismatchMismatch,obj,Julie conceals that Connie wouldn't hide,him,7.752605438232422
OneEmbedding,conceals,wouldn't hide,76,76_MM_his,mm,MatchMatch,poss,Richard conceals that Walter wouldn't hide,his,2.9466028213500977
OneEmbedding,conceals,wouldn't hide,76,76_MF_his,mf,MatchMismatch,poss,Richard conceals that Connie wouldn't hide,his,7.566219806671143
OneEmbedding,conceals,wouldn't hide,76,76_FM_his,fm,MismatchMatch,poss,Julie conceals that Walter wouldn't hide,his,3.0730814933776855
OneEmbedding,conceals,wouldn't hide,76,76_FF_his,ff,MismatchMismatch,poss,Julie conceals that Connie wouldn't hide,his,7.448547840118408
OneEmbedding,had complained,hadn't examined,77,77_MM_him,mm,MatchMatch,obj,Marcus had complained that Stephen hadn't examined,him,2.9174108505249023
OneEmbedding,had complained,hadn't examined,77,77_MF_him,mf,MatchMismatch,obj,Marcus had complained that Cynthia hadn't examined,him,1.9716496467590332
OneEmbedding,had complained,hadn't examined,77,77_FM_him,fm,MismatchMatch,obj,This girl had complained that Stephen hadn't examined,him,4.615008354187012
OneEmbedding,had complained,hadn't examined,77,77_FF_him,ff,MismatchMismatch,obj,This girl had complained that Cynthia hadn't examined,him,3.6755051612854004
OneEmbedding,had complained,hadn't examined,77,77_MM_his,mm,MatchMatch,poss,Marcus had complained that Stephen hadn't examined,his,2.96416974067688
OneEmbedding,had complained,hadn't examined,77,77_MF_his,mf,MatchMismatch,poss,Marcus had complained that Cynthia hadn't examined,his,4.730411052703857
OneEmbedding,had complained,hadn't examined,77,77_FM_his,fm,MismatchMatch,poss,This girl had complained that Stephen hadn't examined,his,4.772913455963135
OneEmbedding,had complained,hadn't examined,77,77_FF_his,ff,MismatchMismatch,poss,This girl had complained that Cynthia hadn't examined,his,7.362702369689941
OneEmbedding,hated,hires,78,78_MM_him,mm,MatchMatch,obj,Steven hated that Jason hires,him,3.70017671585083
OneEmbedding,hated,hires,78,78_MF_him,mf,MatchMismatch,obj,Steven hated that Ann hires,him,2.8098809719085693
OneEmbedding,hated,hires,78,78_FM_him,fm,MismatchMatch,obj,Kimberley hated that Jason hires,him,3.258920907974243
OneEmbedding,hated,hires,78,78_FF_him,ff,MismatchMismatch,obj,Kimberley hated that Ann hires,him,2.5403153896331787
OneEmbedding,hated,hires,78,78_MM_his,mm,MatchMatch,poss,Steven hated that Jason hires,his,4.779671669006348
OneEmbedding,hated,hires,78,78_MF_his,mf,MatchMismatch,poss,Steven hated that Ann hires,his,6.268004417419434
OneEmbedding,hated,hires,78,78_FM_his,fm,MismatchMatch,poss,Kimberley hated that Jason hires,his,5.234044075012207
OneEmbedding,hated,hires,78,78_FF_his,ff,MismatchMismatch,poss,Kimberley hated that Ann hires,his,6.188869953155518
OneEmbedding,discovered,had shocked,79,79_MM_him,mm,MatchMatch,obj,Ronald discovered that that ex-boyfriend had shocked,him,3.315030097961426
OneEmbedding,discovered,had shocked,79,79_MF_him,mf,MatchMismatch,obj,Ronald discovered that Barbara had shocked,him,2.043870449066162
OneEmbedding,discovered,had shocked,79,79_FM_him,fm,MismatchMatch,obj,Cindy discovered that that ex-boyfriend had shocked,him,4.019773960113525
OneEmbedding,discovered,had shocked,79,79_FF_him,ff,MismatchMismatch,obj,Cindy discovered that Barbara had shocked,him,2.8769712448120117
OneEmbedding,discovered,had shocked,79,79_MM_his,mm,MatchMatch,poss,Ronald discovered that that ex-boyfriend had shocked,his,2.923656463623047
OneEmbedding,discovered,had shocked,79,79_MF_his,mf,MatchMismatch,poss,Ronald discovered that Barbara had shocked,his,4.142276287078857
OneEmbedding,discovered,had shocked,79,79_FM_his,fm,MismatchMatch,poss,Cindy discovered that that ex-boyfriend had shocked,his,3.351313829421997
OneEmbedding,discovered,had shocked,79,79_FF_his,ff,MismatchMismatch,poss,Cindy discovered that Barbara had shocked,his,5.122504711151123
OneEmbedding,hoped,could talk to,80,80_MM_him,mm,MatchMatch,obj,Martin hoped that Steven could talk to,him,2.339491605758667
OneEmbedding,hoped,could talk to,80,80_MF_him,mf,MatchMismatch,obj,Martin hoped that Irene could talk to,him,1.409522294998169
OneEmbedding,hoped,could talk to,80,80_FM_him,fm,MismatchMatch,obj,Vanessa hoped that Steven could talk to,him,3.0362331867218018
OneEmbedding,hoped,could talk to,80,80_FF_him,ff,MismatchMismatch,obj,Vanessa hoped that Irene could talk to,him,1.8876829147338867
OneEmbedding,hoped,could talk to,80,80_MM_his,mm,MatchMatch,poss,Martin hoped that Steven could talk to,his,3.637819528579712
OneEmbedding,hoped,could talk to,80,80_MF_his,mf,MatchMismatch,poss,Martin hoped that Irene could talk to,his,5.712838649749756
OneEmbedding,hoped,could talk to,80,80_FM_his,fm,MismatchMatch,poss,Vanessa hoped that Steven could talk to,his,4.290320873260498
OneEmbedding,hoped,could talk to,80,80_FF_his,ff,MismatchMismatch,poss,Vanessa hoped that Irene could talk to,his,7.246825218200684
OneEmbedding,forgets,did scan,81,81_MM_him,mm,MatchMatch,obj,Guy forgets that this grandson did scan,him,5.213901519775391
OneEmbedding,forgets,did scan,81,81_MF_him,mf,MatchMismatch,obj,Guy forgets that Brenda did scan,him,3.4970390796661377
OneEmbedding,forgets,did scan,81,81_FM_him,fm,MismatchMatch,obj,Tracy forgets that this grandson did scan,him,6.964277744293213
OneEmbedding,forgets,did scan,81,81_FF_him,ff,MismatchMismatch,obj,Tracy forgets that Brenda did scan,him,4.718527793884277
OneEmbedding,forgets,did scan,81,81_MM_his,mm,MatchMatch,poss,Guy forgets that this grandson did scan,his,3.0609915256500244
OneEmbedding,forgets,did scan,81,81_MF_his,mf,MatchMismatch,poss,Guy forgets that Brenda did scan,his,3.907348871231079
OneEmbedding,forgets,did scan,81,81_FM_his,fm,MismatchMatch,poss,Tracy forgets that this grandson did scan,his,3.397127628326416
OneEmbedding,forgets,did scan,81,81_FF_his,ff,MismatchMismatch,poss,Tracy forgets that Brenda did scan,his,4.815810680389404
OneEmbedding,can't know,noticed,82,82_MM_him,mm,MatchMatch,obj,Richard can't know that Thomas noticed,him,4.564393997192383
OneEmbedding,can't know,noticed,82,82_MF_him,mf,MatchMismatch,obj,Richard can't know that Dawn noticed,him,2.3271117210388184
OneEmbedding,can't know,noticed,82,82_FM_him,fm,MismatchMatch,obj,Christina can't know that Thomas noticed,him,5.5811591148376465
OneEmbedding,can't know,noticed,82,82_FF_him,ff,MismatchMismatch,obj,Christina can't know that Dawn noticed,him,3.8074240684509277
OneEmbedding,can't know,noticed,82,82_MM_his,mm,MatchMatch,poss,Richard can't know that Thomas noticed,his,4.693163871765137
OneEmbedding,can't know,noticed,82,82_MF_his,mf,MatchMismatch,poss,Richard can't know that Dawn noticed,his,5.371005058288574
OneEmbedding,can't know,noticed,82,82_FM_his,fm,MismatchMatch,poss,Christina can't know that Thomas noticed,his,4.942839622497559
OneEmbedding,can't know,noticed,82,82_FF_his,ff,MismatchMismatch,poss,Christina can't know that Dawn noticed,his,6.075484275817871
OneEmbedding,does imagine,liked,83,83_MM_him,mm,MatchMatch,obj,Brad does imagine that Wayne liked,him,3.824711799621582
OneEmbedding,does imagine,liked,83,83_MF_him,mf,MatchMismatch,obj,Brad does imagine that Rachel liked,him,2.71812105178833
OneEmbedding,does imagine,liked,83,83_FM_him,fm,MismatchMatch,obj,Cheryl does imagine that Wayne liked,him,3.743023157119751
OneEmbedding,does imagine,liked,83,83_FF_him,ff,MismatchMismatch,obj,Cheryl does imagine that Rachel liked,him,3.467709541320801
OneEmbedding,does imagine,liked,83,83_MM_his,mm,MatchMatch,poss,Brad does imagine that Wayne liked,his,4.96840763092041
OneEmbedding,does imagine,liked,83,83_MF_his,mf,MatchMismatch,poss,Brad does imagine that Rachel liked,his,6.775911331176758
OneEmbedding,does imagine,liked,83,83_FM_his,fm,MismatchMatch,poss,Cheryl does imagine that Wayne liked,his,4.934781551361084
OneEmbedding,does imagine,liked,83,83_FF_his,ff,MismatchMismatch,poss,Cheryl does imagine that Rachel liked,his,7.247774124145508
OneEmbedding,hadn't speculated,didn't hear,84,84_MM_him,mm,MatchMatch,obj,Brad hadn't speculated that Lawrence didn't hear,him,2.6982555389404297
OneEmbedding,hadn't speculated,didn't hear,84,84_MF_him,mf,MatchMismatch,obj,Brad hadn't speculated that the waitress didn't hear,him,1.4088478088378906
OneEmbedding,hadn't speculated,didn't hear,84,84_FM_him,fm,MismatchMatch,obj,That wife hadn't speculated that Lawrence didn't hear,him,3.116837739944458
OneEmbedding,hadn't speculated,didn't hear,84,84_FF_him,ff,MismatchMismatch,obj,That wife hadn't speculated that the waitress didn't hear,him,2.322812080383301
OneEmbedding,hadn't speculated,didn't hear,84,84_MM_his,mm,MatchMatch,poss,Brad hadn't speculated that Lawrence didn't hear,his,5.0582966804504395
OneEmbedding,hadn't speculated,didn't hear,84,84_MF_his,mf,MatchMismatch,poss,Brad hadn't speculated that the waitress didn't hear,his,6.39253568649292
OneEmbedding,hadn't speculated,didn't hear,84,84_FM_his,fm,MismatchMatch,poss,That wife hadn't speculated that Lawrence didn't hear,his,5.326662063598633
OneEmbedding,hadn't speculated,didn't hear,84,84_FF_his,ff,MismatchMismatch,poss,That wife hadn't speculated that the waitress didn't hear,his,7.091507911682129
OneEmbedding,knows,has boasted about,85,85_MM_him,mm,MatchMatch,obj,Lawrence knows that Frank has boasted about,him,4.683222770690918
OneEmbedding,knows,has boasted about,85,85_MF_him,mf,MatchMismatch,obj,Lawrence knows that Nicole has boasted about,him,6.470904350280762
OneEmbedding,knows,has boasted about,85,85_FM_him,fm,MismatchMatch,obj,Claire knows that Frank has boasted about,him,5.03839635848999
OneEmbedding,knows,has boasted about,85,85_FF_him,ff,MismatchMismatch,obj,Claire knows that Nicole has boasted about,him,7.396848678588867
OneEmbedding,knows,has boasted about,85,85_MM_his,mm,MatchMatch,poss,Lawrence knows that Frank has boasted about,his,1.8380380868911743
OneEmbedding,knows,has boasted about,85,85_MF_his,mf,MatchMismatch,poss,Lawrence knows that Nicole has boasted about,his,6.792016506195068
OneEmbedding,knows,has boasted about,85,85_FM_his,fm,MismatchMatch,poss,Claire knows that Frank has boasted about,his,1.9971377849578857
OneEmbedding,knows,has boasted about,85,85_FF_his,ff,MismatchMismatch,poss,Claire knows that Nicole has boasted about,his,7.182323455810547
OneEmbedding,asserted,would love,86,86_MM_him,mm,MatchMatch,obj,Scott asserted that Peter would love,him,4.391921043395996
OneEmbedding,asserted,would love,86,86_MF_him,mf,MatchMismatch,obj,Scott asserted that Sandra would love,him,3.192298650741577
OneEmbedding,asserted,would love,86,86_FM_him,fm,MismatchMatch,obj,Maria asserted that Peter would love,him,4.633158206939697
OneEmbedding,asserted,would love,86,86_FF_him,ff,MismatchMismatch,obj,Maria asserted that Sandra would love,him,3.408768653869629
OneEmbedding,asserted,would love,86,86_MM_his,mm,MatchMatch,poss,Scott asserted that Peter would love,his,4.118748664855957
OneEmbedding,asserted,would love,86,86_MF_his,mf,MatchMismatch,poss,Scott asserted that Sandra would love,his,5.80954647064209
OneEmbedding,asserted,would love,86,86_FM_his,fm,MismatchMatch,poss,Maria asserted that Peter would love,his,4.39744758605957
OneEmbedding,asserted,would love,86,86_FF_his,ff,MismatchMismatch,poss,Maria asserted that Sandra would love,his,6.5207929611206055
OneEmbedding,hasn't asserting,works with,87,87_MM_him,mm,MatchMatch,obj,Steven hasn't asserting that Todd works with,him,5.22775411605835
OneEmbedding,hasn't asserting,works with,87,87_MF_him,mf,MatchMismatch,obj,Steven hasn't asserting that Janet works with,him,4.436066627502441
OneEmbedding,hasn't asserting,works with,87,87_FM_him,fm,MismatchMatch,obj,Kristin hasn't asserting that Todd works with,him,4.863948345184326
OneEmbedding,hasn't asserting,works with,87,87_FF_him,ff,MismatchMismatch,obj,Kristin hasn't asserting that Janet works with,him,4.256601333618164
OneEmbedding,hasn't asserting,works with,87,87_MM_his,mm,MatchMatch,poss,Steven hasn't asserting that Todd works with,his,5.004715919494629
OneEmbedding,hasn't asserting,works with,87,87_MF_his,mf,MatchMismatch,poss,Steven hasn't asserting that Janet works with,his,7.925284385681152
OneEmbedding,hasn't asserting,works with,87,87_FM_his,fm,MismatchMatch,poss,Kristin hasn't asserting that Todd works with,his,5.258295059204102
OneEmbedding,hasn't asserting,works with,87,87_FF_his,ff,MismatchMismatch,poss,Kristin hasn't asserting that Janet works with,his,7.851922988891602
OneEmbedding,prays,can fight,88,88_MM_him,mm,MatchMatch,obj,Guy prays that Joel can fight,him,7.298481464385986
OneEmbedding,prays,can fight,88,88_MF_him,mf,MatchMismatch,obj,Guy prays that Catherine can fight,him,9.133838653564453
OneEmbedding,prays,can fight,88,88_FM_him,fm,MismatchMatch,obj,Diana prays that Joel can fight,him,7.869914531707764
OneEmbedding,prays,can fight,88,88_FF_him,ff,MismatchMismatch,obj,Diana prays that Catherine can fight,him,8.692461013793945
OneEmbedding,prays,can fight,88,88_MM_his,mm,MatchMatch,poss,Guy prays that Joel can fight,his,3.3918614387512207
OneEmbedding,prays,can fight,88,88_MF_his,mf,MatchMismatch,poss,Guy prays that Catherine can fight,his,8.651390075683594
OneEmbedding,prays,can fight,88,88_FM_his,fm,MismatchMatch,poss,Diana prays that Joel can fight,his,3.608883857727051
OneEmbedding,prays,can fight,88,88_FF_his,ff,MismatchMismatch,poss,Diana prays that Catherine can fight,his,7.603845596313477
OneEmbedding,should dislike,talks about,89,89_MM_him,mm,MatchMatch,obj,Martin should dislike that Daniel talks about,him,5.812344074249268
OneEmbedding,should dislike,talks about,89,89_MF_him,mf,MatchMismatch,obj,Martin should dislike that Stacey talks about,him,6.854485511779785
OneEmbedding,should dislike,talks about,89,89_FM_him,fm,MismatchMatch,obj,Nancy should dislike that Daniel talks about,him,6.160421371459961
OneEmbedding,should dislike,talks about,89,89_FF_him,ff,MismatchMismatch,obj,Nancy should dislike that Stacey talks about,him,7.454628944396973
OneEmbedding,should dislike,talks about,89,89_MM_his,mm,MatchMatch,poss,Martin should dislike that Daniel talks about,his,3.8059298992156982
OneEmbedding,should dislike,talks about,89,89_MF_his,mf,MatchMismatch,poss,Martin should dislike that Stacey talks about,his,7.290944576263428
OneEmbedding,should dislike,talks about,89,89_FM_his,fm,MismatchMatch,poss,Nancy should dislike that Daniel talks about,his,3.68267822265625
OneEmbedding,should dislike,talks about,89,89_FF_his,ff,MismatchMismatch,poss,Nancy should dislike that Stacey talks about,his,7.3029093742370605
OneEmbedding,agrees,has investigated,90,90_MM_him,mm,MatchMatch,obj,Douglas agrees that Ronald has investigated,him,7.206676483154297
OneEmbedding,agrees,has investigated,90,90_MF_him,mf,MatchMismatch,obj,Douglas agrees that Leslie has investigated,him,6.5465168952941895
OneEmbedding,agrees,has investigated,90,90_FM_him,fm,MismatchMatch,obj,Nicole agrees that Ronald has investigated,him,7.65482234954834
OneEmbedding,agrees,has investigated,90,90_FF_him,ff,MismatchMismatch,obj,Nicole agrees that Leslie has investigated,him,7.55037260055542
OneEmbedding,agrees,has investigated,90,90_MM_his,mm,MatchMatch,poss,Douglas agrees that Ronald has investigated,his,5.03137731552124
OneEmbedding,agrees,has investigated,90,90_MF_his,mf,MatchMismatch,poss,Douglas agrees that Leslie has investigated,his,5.315517902374268
OneEmbedding,agrees,has investigated,90,90_FM_his,fm,MismatchMatch,poss,Nicole agrees that Ronald has investigated,his,4.521631240844727
OneEmbedding,agrees,has investigated,90,90_FF_his,ff,MismatchMismatch,poss,Nicole agrees that Leslie has investigated,his,4.904649257659912
OneEmbedding,admits,wouldn't astound,91,91_MM_him,mm,MatchMatch,obj,Patrick admits that Omar wouldn't astound,him,1.5753488540649414
OneEmbedding,admits,wouldn't astound,91,91_MF_him,mf,MatchMismatch,obj,Patrick admits that Claire wouldn't astound,him,0.5843698382377625
OneEmbedding,admits,wouldn't astound,91,91_FM_him,fm,MismatchMatch,obj,Christine admits that Omar wouldn't astound,him,2.247598171234131
OneEmbedding,admits,wouldn't astound,91,91_FF_him,ff,MismatchMismatch,obj,Christine admits that Claire wouldn't astound,him,1.0630443096160889
OneEmbedding,admits,wouldn't astound,91,91_MM_his,mm,MatchMatch,poss,Patrick admits that Omar wouldn't astound,his,5.108435153961182
OneEmbedding,admits,wouldn't astound,91,91_MF_his,mf,MatchMismatch,poss,Patrick admits that Claire wouldn't astound,his,6.060944557189941
OneEmbedding,admits,wouldn't astound,91,91_FM_his,fm,MismatchMatch,poss,Christine admits that Omar wouldn't astound,his,5.245265960693359
