exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
simple,hadn't worked with,352,352_M_his,m,Match,poss,Andrew hadn't worked with,his,5.598744869232178
simple,hadn't worked with,352,352_F_him,f,Mismatch,obj,Sabrina hadn't worked with,him,4.9319939613342285
simple,hadn't worked with,352,352_F_his,f,Mismatch,poss,Sabrina hadn't worked with,his,10.088472366333008
simple,finds,353,353_M_him,m,Match,obj,Craig finds,him,8.150373458862305
simple,finds,353,353_M_his,m,Match,poss,Craig finds,his,3.9539289474487305
simple,finds,353,353_F_him,f,Mismatch,obj,That actress finds,him,10.381010055541992
simple,finds,353,353_F_his,f,Mismatch,poss,That actress finds,his,8.028218269348145
simple,hasn't annoyed,354,354_M_him,m,Match,obj,Stephen hasn't annoyed,him,9.209982872009277
simple,hasn't annoyed,354,354_M_his,m,Match,poss,Stephen hasn't annoyed,his,6.0709943771362305
simple,hasn't annoyed,354,354_F_him,f,Mismatch,obj,Tanya hasn't annoyed,him,8.94725513458252
simple,hasn't annoyed,354,354_F_his,f,Mismatch,poss,Tanya hasn't annoyed,his,11.324535369873047
simple,forgot,355,355_M_him,m,Match,obj,Craig forgot,him,9.019901275634766
simple,forgot,355,355_M_his,m,Match,poss,Craig forgot,his,3.3116295337677
simple,forgot,355,355_F_him,f,Mismatch,obj,Carol forgot,him,10.577075958251953
simple,forgot,355,355_F_his,f,Mismatch,poss,Carol forgot,his,6.792059421539307
simple,has fled from,356,356_M_him,m,Match,obj,Patrick has fled from,him,11.0495023727417
simple,has fled from,356,356_M_his,m,Match,poss,Patrick has fled from,his,2.106919765472412
simple,has fled from,356,356_F_him,f,Mismatch,obj,Tracy has fled from,him,9.813423156738281
simple,has fled from,356,356_F_his,f,Mismatch,poss,Tracy has fled from,his,4.944723606109619
simple,didn't bite,357,357_M_him,m,Match,obj,Aaron didn't bite,him,7.977642059326172
simple,didn't bite,357,357_M_his,m,Match,poss,Aaron didn't bite,his,3.348146438598633
simple,didn't bite,357,357_F_him,f,Mismatch,obj,Elizabeth didn't bite,him,7.160750865936279
simple,didn't bite,357,357_F_his,f,Mismatch,poss,Elizabeth didn't bite,his,7.30428409576416
simple,hugged,358,358_M_him,m,Match,obj,Peter hugged,him,3.879897356033325
simple,hugged,358,358_M_his,m,Match,poss,Peter hugged,his,2.9817893505096436
simple,hugged,358,358_F_him,f,Mismatch,obj,Sally hugged,him,4.066854953765869
simple,hugged,358,358_F_his,f,Mismatch,poss,Sally hugged,his,7.378941535949707
simple,praised,359,359_M_him,m,Match,obj,Stephen praised,him,5.409110069274902
simple,praised,359,359_M_his,m,Match,poss,Stephen praised,his,4.1686248779296875
simple,praised,359,359_F_him,f,Mismatch,obj,The granddaughter praised,him,5.931855201721191
simple,praised,359,359_F_his,f,Mismatch,poss,The granddaughter praised,his,6.797969818115234
simple,hadn't hired,360,360_M_him,m,Match,obj,Carl hadn't hired,him,4.3923444747924805
simple,hadn't hired,360,360_M_his,m,Match,poss,Carl hadn't hired,his,5.833119869232178
simple,hadn't hired,360,360_F_him,f,Mismatch,obj,This mother hadn't hired,him,5.583195209503174
simple,hadn't hired,360,360_F_his,f,Mismatch,poss,This mother hadn't hired,his,9.880987167358398
simple,underwhelms,361,361_M_him,m,Match,obj,That grandson underwhelms,him,6.256726264953613
simple,underwhelms,361,361_M_his,m,Match,poss,That grandson underwhelms,his,4.982821464538574
simple,underwhelms,361,361_F_him,f,Mismatch,obj,Judy underwhelms,him,7.176860809326172
simple,underwhelms,361,361_F_his,f,Mismatch,poss,Judy underwhelms,his,9.371131896972656
simple,isn't disturbing,362,362_M_him,m,Match,obj,Todd isn't disturbing,him,7.688869476318359
simple,isn't disturbing,362,362_M_his,m,Match,poss,Todd isn't disturbing,his,6.236289024353027
simple,isn't disturbing,362,362_F_him,f,Mismatch,obj,Amy isn't disturbing,him,7.315191745758057
simple,isn't disturbing,362,362_F_his,f,Mismatch,poss,Amy isn't disturbing,his,8.169083595275879
simple,can't visit,363,363_M_him,m,Match,obj,The grandson can't visit,him,7.611143112182617
simple,can't visit,363,363_M_his,m,Match,poss,The grandson can't visit,his,1.7489837408065796
simple,can't visit,363,363_F_him,f,Mismatch,obj,Vanessa can't visit,him,11.375239372253418
simple,can't visit,363,363_F_his,f,Mismatch,poss,Vanessa can't visit,his,9.512845039367676
simple,can't leave,364,364_M_him,m,Match,obj,Omar can't leave,him,12.236979484558105
simple,can't leave,364,364_M_his,m,Match,poss,Omar can't leave,his,3.1375279426574707
simple,can't leave,364,364_F_him,f,Mismatch,obj,That sister can't leave,him,6.579187870025635
simple,can't leave,364,364_F_his,f,Mismatch,poss,That sister can't leave,his,8.49405288696289
simple,was helping,365,365_M_him,m,Match,obj,Douglas was helping,him,5.957183837890625
simple,was helping,365,365_M_his,m,Match,poss,Douglas was helping,his,3.294443130493164
simple,was helping,365,365_F_him,f,Mismatch,obj,This girlfriend was helping,him,5.464362144470215
simple,was helping,365,365_F_his,f,Mismatch,poss,This girlfriend was helping,his,6.510878562927246
simple,researched,366,366_M_him,m,Match,obj,William researched,him,10.61305046081543
simple,researched,366,366_M_his,m,Match,poss,William researched,his,4.0069661140441895
simple,researched,366,366_F_him,f,Mismatch,obj,Cheryl researched,him,9.606372833251953
simple,researched,366,366_F_his,f,Mismatch,poss,Cheryl researched,his,8.322857856750488
simple,describes,367,367_M_him,m,Match,obj,Benjamin describes,him,7.718173980712891
simple,describes,367,367_M_his,m,Match,poss,Benjamin describes,his,3.507413148880005
simple,describes,367,367_F_him,f,Mismatch,obj,Kristin describes,him,7.6247944831848145
simple,describes,367,367_F_his,f,Mismatch,poss,Kristin describes,his,8.692543029785156
simple,was questioning,368,368_M_him,m,Match,obj,That boy was questioning,him,6.389032363891602
simple,was questioning,368,368_M_his,m,Match,poss,That boy was questioning,his,3.4368882179260254
simple,was questioning,368,368_F_him,f,Mismatch,obj,Caroline was questioning,him,4.833303928375244
simple,was questioning,368,368_F_his,f,Mismatch,poss,Caroline was questioning,his,6.154655933380127
simple,taught,369,369_M_him,m,Match,obj,Timothy taught,him,7.040195941925049
simple,taught,369,369_M_his,m,Match,poss,Timothy taught,his,3.9752094745635986
simple,taught,369,369_F_him,f,Mismatch,obj,Valerie taught,him,6.241782188415527
simple,taught,369,369_F_his,f,Mismatch,poss,Valerie taught,his,10.235318183898926
simple,wouldn't understand,370,370_M_him,m,Match,obj,Travis wouldn't understand,him,8.962909698486328
simple,wouldn't understand,370,370_M_his,m,Match,poss,Travis wouldn't understand,his,7.32046365737915
simple,wouldn't understand,370,370_F_him,f,Mismatch,obj,Sally wouldn't understand,him,8.978999137878418
simple,wouldn't understand,370,370_F_his,f,Mismatch,poss,Sally wouldn't understand,his,8.436502456665039
simple,distracted,371,371_M_him,m,Match,obj,Larry distracted,him,4.35321569442749
simple,distracted,371,371_M_his,m,Match,poss,Larry distracted,his,5.474017143249512
simple,distracted,371,371_F_him,f,Mismatch,obj,Nancy distracted,him,3.845776319503784
simple,distracted,371,371_F_his,f,Mismatch,poss,Nancy distracted,his,8.490966796875
simple,chooses,372,372_M_him,m,Match,obj,The son chooses,him,8.984640121459961
simple,chooses,372,372_M_his,m,Match,poss,The son chooses,his,3.4273529052734375
simple,chooses,372,372_F_him,f,Mismatch,obj,Denise chooses,him,10.921134948730469
simple,chooses,372,372_F_his,f,Mismatch,poss,Denise chooses,his,10.092748641967773
simple,is impressing,373,373_M_him,m,Match,obj,Michael is impressing,him,10.426369667053223
simple,is impressing,373,373_M_his,m,Match,poss,Michael is impressing,his,4.0626726150512695
simple,is impressing,373,373_F_him,f,Mismatch,obj,Martha is impressing,him,8.798941612243652
simple,is impressing,373,373_F_his,f,Mismatch,poss,Martha is impressing,his,9.274039268493652
simple,hadn't hated,374,374_M_him,m,Match,obj,Scott hadn't hated,him,6.19614839553833
simple,hadn't hated,374,374_M_his,m,Match,poss,Scott hadn't hated,his,3.070266008377075
simple,hadn't hated,374,374_F_him,f,Mismatch,obj,Laurie hadn't hated,him,4.071430683135986
simple,hadn't hated,374,374_F_his,f,Mismatch,poss,Laurie hadn't hated,his,7.232862949371338
simple,questions,375,375_M_him,m,Match,obj,Lawrence questions,him,7.261401176452637
simple,questions,375,375_M_his,m,Match,poss,Lawrence questions,his,4.450893878936768
simple,questions,375,375_F_him,f,Mismatch,obj,Leslie questions,him,6.383107662200928
simple,questions,375,375_F_his,f,Mismatch,poss,Leslie questions,his,6.474329471588135
simple,might bite,376,376_M_him,m,Match,obj,Omar might bite,him,5.123424530029297
simple,might bite,376,376_M_his,m,Match,poss,Omar might bite,his,3.244269371032715
simple,might bite,376,376_F_him,f,Mismatch,obj,Linda might bite,him,5.718504428863525
simple,might bite,376,376_F_his,f,Mismatch,poss,Linda might bite,his,5.946279048919678
simple,is working with,377,377_M_him,m,Match,obj,Gerald is working with,him,9.113158226013184
simple,is working with,377,377_M_his,m,Match,poss,Gerald is working with,his,4.262680530548096
simple,is working with,377,377_F_him,f,Mismatch,obj,Florence is working with,him,9.627847671508789
simple,is working with,377,377_F_his,f,Mismatch,poss,Florence is working with,his,7.895208358764648
simple,shoots,378,378_M_him,m,Match,obj,Gary shoots,him,4.952393531799316
simple,shoots,378,378_M_his,m,Match,poss,Gary shoots,his,4.147844314575195
simple,shoots,378,378_F_him,f,Mismatch,obj,Carolyn shoots,him,5.200679302215576
simple,shoots,378,378_F_his,f,Mismatch,poss,Carolyn shoots,his,8.623435974121094
simple,should fire,379,379_M_him,m,Match,obj,Alexander should fire,him,4.369569778442383
simple,should fire,379,379_M_his,m,Match,poss,Alexander should fire,his,2.2531239986419678
simple,should fire,379,379_F_him,f,Mismatch,obj,The waitress should fire,him,5.546449661254883
simple,should fire,379,379_F_his,f,Mismatch,poss,The waitress should fire,his,7.807737827301025
simple,isn't attacking,380,380_M_him,m,Match,obj,Carlos isn't attacking,him,7.647286415100098
simple,isn't attacking,380,380_M_his,m,Match,poss,Carlos isn't attacking,his,5.912987232208252
simple,isn't attacking,380,380_F_him,f,Mismatch,obj,Martha isn't attacking,him,6.723249435424805
simple,isn't attacking,380,380_F_his,f,Mismatch,poss,Martha isn't attacking,his,8.416556358337402
simple,could fire,381,381_M_him,m,Match,obj,Michael could fire,him,4.056325912475586
simple,could fire,381,381_M_his,m,Match,poss,Michael could fire,his,3.309521198272705
simple,could fire,381,381_F_him,f,Mismatch,obj,Irene could fire,him,5.654167175292969
simple,could fire,381,381_F_his,f,Mismatch,poss,Irene could fire,his,7.521273136138916
simple,should find,382,382_M_him,m,Match,obj,Vincent should find,him,8.710542678833008
simple,should find,382,382_M_his,m,Match,poss,Vincent should find,his,5.136972904205322
simple,should find,382,382_F_him,f,Mismatch,obj,Ella should find,him,10.559724807739258
simple,should find,382,382_F_his,f,Mismatch,poss,Ella should find,his,11.56592082977295
simple,didn't fight,383,383_M_him,m,Match,obj,Omar didn't fight,him,7.73659086227417
simple,didn't fight,383,383_M_his,m,Match,poss,Omar didn't fight,his,5.240204334259033
simple,didn't fight,383,383_F_him,f,Mismatch,obj,Samantha didn't fight,him,2.874424934387207
simple,didn't fight,383,383_F_his,f,Mismatch,poss,Samantha didn't fight,his,7.53873348236084
simple,hadn't shocked,384,384_M_him,m,Match,obj,Rodney hadn't shocked,him,3.283569574356079
simple,hadn't shocked,384,384_M_his,m,Match,poss,Rodney hadn't shocked,his,4.89321231842041
simple,hadn't shocked,384,384_F_him,f,Mismatch,obj,Donna hadn't shocked,him,3.250595808029175
simple,hadn't shocked,384,384_F_his,f,Mismatch,poss,Donna hadn't shocked,his,9.1866455078125
simple,had exposed,385,385_M_him,m,Match,obj,Michael had exposed,him,5.339270114898682
simple,had exposed,385,385_M_his,m,Match,poss,Michael had exposed,his,2.8879992961883545
simple,had exposed,385,385_F_him,f,Mismatch,obj,Carmen had exposed,him,5.541561603546143
simple,had exposed,385,385_F_his,f,Mismatch,poss,Carmen had exposed,his,4.908127784729004
simple,is noticing,386,386_M_him,m,Match,obj,Scott is noticing,him,10.961343765258789
simple,is noticing,386,386_M_his,m,Match,poss,Scott is noticing,his,4.462474822998047
simple,is noticing,386,386_F_him,f,Mismatch,obj,That ex-girlfriend is noticing,him,5.171854496002197
simple,is noticing,386,386_F_his,f,Mismatch,poss,That ex-girlfriend is noticing,his,5.095459461212158
simple,left,387,387_M_him,m,Match,obj,Kenneth left,him,9.695817947387695
simple,left,387,387_M_his,m,Match,poss,Kenneth left,his,2.6088716983795166
simple,left,387,387_F_him,f,Mismatch,obj,Diane left,him,7.068837642669678
simple,left,387,387_F_his,f,Mismatch,poss,Diane left,his,7.249539852142334
simple,has loved,388,388_M_him,m,Match,obj,Patrick has loved,him,11.081818580627441
simple,has loved,388,388_M_his,m,Match,poss,Patrick has loved,his,5.412490367889404
simple,has loved,388,388_F_him,f,Mismatch,obj,Victoria has loved,him,7.681256294250488
simple,has loved,388,388_F_his,f,Mismatch,poss,Victoria has loved,his,8.037814140319824
simple,shot,389,389_M_him,m,Match,obj,Mitchell shot,him,6.937016010284424
simple,shot,389,389_M_his,m,Match,poss,Mitchell shot,his,5.566715717315674
simple,shot,389,389_F_him,f,Mismatch,obj,Emily shot,him,3.47906756401062
simple,shot,389,389_F_his,f,Mismatch,poss,Emily shot,his,9.686957359313965
simple,can't investigate,390,390_M_him,m,Match,obj,Matt can't investigate,him,7.631163120269775
simple,can't investigate,390,390_M_his,m,Match,poss,Matt can't investigate,his,4.605988025665283
simple,can't investigate,390,390_F_him,f,Mismatch,obj,Caroline can't investigate,him,8.628997802734375
simple,can't investigate,390,390_F_his,f,Mismatch,poss,Caroline can't investigate,his,8.225292205810547
simple,hadn't impressed,391,391_M_him,m,Match,obj,Jerry hadn't impressed,him,4.003519535064697
simple,hadn't impressed,391,391_M_his,m,Match,poss,Jerry hadn't impressed,his,4.758155345916748
simple,hadn't impressed,391,391_F_him,f,Mismatch,obj,Erin hadn't impressed,him,3.3796944618225098
simple,hadn't impressed,391,391_F_his,f,Mismatch,poss,Erin hadn't impressed,his,9.254104614257812
simple,will hug,392,392_M_him,m,Match,obj,The ex-boyfriend will hug,him,6.972105979919434
simple,will hug,392,392_M_his,m,Match,poss,The ex-boyfriend will hug,his,3.464512825012207
simple,will hug,392,392_F_him,f,Mismatch,obj,Kirsten will hug,him,4.685121536254883
simple,will hug,392,392_F_his,f,Mismatch,poss,Kirsten will hug,his,8.016674041748047
simple,approached,393,393_M_him,m,Match,obj,This brother approached,him,3.790626287460327
simple,approached,393,393_M_his,m,Match,poss,This brother approached,his,3.9831459522247314
simple,approached,393,393_F_him,f,Mismatch,obj,Carol approached,him,4.863607406616211
simple,approached,393,393_F_his,f,Mismatch,poss,Carol approached,his,8.114675521850586
simple,is scaring,394,394_M_him,m,Match,obj,Daniel is scaring,him,9.969986915588379
simple,is scaring,394,394_M_his,m,Match,poss,Daniel is scaring,his,5.094595909118652
simple,is scaring,394,394_F_him,f,Mismatch,obj,Amy is scaring,him,9.922442436218262
simple,is scaring,394,394_F_his,f,Mismatch,poss,Amy is scaring,his,9.848362922668457
simple,is stunning,395,395_M_him,m,Match,obj,John is stunning,him,13.603229522705078
simple,is stunning,395,395_M_his,m,Match,poss,John is stunning,his,10.649887084960938
simple,is stunning,395,395_F_him,f,Mismatch,obj,Sonia is stunning,him,16.91849136352539
simple,is stunning,395,395_F_his,f,Mismatch,poss,Sonia is stunning,his,15.045762062072754
simple,wasn't hugging,396,396_M_him,m,Match,obj,William wasn't hugging,him,6.430685997009277
simple,wasn't hugging,396,396_M_his,m,Match,poss,William wasn't hugging,his,3.466052770614624
simple,wasn't hugging,396,396_F_him,f,Mismatch,obj,Judy wasn't hugging,him,4.611169338226318
simple,wasn't hugging,396,396_F_his,f,Mismatch,poss,Judy wasn't hugging,his,7.704491138458252
simple,draws,397,397_M_him,m,Match,obj,This grandson draws,him,11.493781089782715
simple,draws,397,397_M_his,m,Match,poss,This grandson draws,his,4.29936408996582
simple,draws,397,397_F_him,f,Mismatch,obj,Beth draws,him,9.16645622253418
simple,draws,397,397_F_his,f,Mismatch,poss,Beth draws,his,8.345033645629883
simple,described,398,398_M_him,m,Match,obj,The father described,him,7.181308269500732
simple,described,398,398_M_his,m,Match,poss,The father described,his,2.383812189102173
simple,described,398,398_F_him,f,Mismatch,obj,Jacqueline described,him,6.431610584259033
simple,described,398,398_F_his,f,Mismatch,poss,Jacqueline described,his,7.335142135620117
simple,appreciates,399,399_M_him,m,Match,obj,Vincent appreciates,him,9.967362403869629
simple,appreciates,399,399_M_his,m,Match,poss,Vincent appreciates,his,4.160034656524658
simple,appreciates,399,399_F_him,f,Mismatch,obj,Wendy appreciates,him,9.332571983337402
simple,appreciates,399,399_F_his,f,Mismatch,poss,Wendy appreciates,his,6.091125965118408
simple,discovers,400,400_M_him,m,Match,obj,Matt discovers,him,9.429007530212402
simple,discovers,400,400_M_his,m,Match,poss,Matt discovers,his,3.7188634872436523
simple,discovers,400,400_F_him,f,Mismatch,obj,Mary discovers,him,10.515563011169434
