exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
About,does underwhelm,223,223_M_his,m,Match,poss,The essay about Brian does underwhelm,his,10.9293794631958
About,does underwhelm,223,223_F_his,f,Mismatch,poss,The essay about Melissa does underwhelm,his,11.592272758483887
About,aided,224,224_M_him,m,Match,obj,The report about Roger aided,him,5.395778179168701
About,aided,224,224_F_him,f,Mismatch,obj,The report about this granddaughter aided,him,6.613829612731934
About,aided,224,224_M_his,m,Match,poss,The report about Roger aided,his,5.225574970245361
About,aided,224,224_F_his,f,Mismatch,poss,The report about this granddaughter aided,his,6.584817409515381
About,hasn't impressed,225,225_M_him,m,Match,obj,The documentary about Peter hasn't impressed,him,6.477746963500977
About,hasn't impressed,225,225_F_him,f,Mismatch,obj,The documentary about Vanessa hasn't impressed,him,6.815676689147949
About,hasn't impressed,225,225_M_his,m,Match,poss,The documentary about Peter hasn't impressed,his,8.839631080627441
About,hasn't impressed,225,225_F_his,f,Mismatch,poss,The documentary about Vanessa hasn't impressed,his,9.294218063354492
About,confuses,226,226_M_him,m,Match,obj,The commentary about Phillip confuses,him,5.184108257293701
About,confuses,226,226_F_him,f,Mismatch,obj,The commentary about this sister confuses,him,8.469940185546875
About,confuses,226,226_M_his,m,Match,poss,The commentary about Phillip confuses,his,6.071203708648682
About,confuses,226,226_F_his,f,Mismatch,poss,The commentary about this sister confuses,his,9.141223907470703
About,might astound,227,227_M_him,m,Match,obj,The show about Roger might astound,him,8.085350036621094
About,might astound,227,227_F_him,f,Mismatch,obj,The show about Sabrina might astound,him,10.095823287963867
About,might astound,227,227_M_his,m,Match,poss,The show about Roger might astound,his,8.15128231048584
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,9.53726577758789
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,4.654139518737793
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,4.6911516189575195
About,bothers,228,228_M_his,m,Match,poss,The book about Brett bothers,his,7.513204574584961
About,bothers,228,228_F_his,f,Mismatch,poss,The book about Susan bothers,his,8.102307319641113
About,overwhelms,229,229_M_him,m,Match,obj,The pamphlet about Matt overwhelms,him,3.9112229347229004
About,overwhelms,229,229_F_him,f,Mismatch,obj,The pamphlet about Beth overwhelms,him,3.795410394668579
About,overwhelms,229,229_M_his,m,Match,poss,The pamphlet about Matt overwhelms,his,5.019694805145264
About,overwhelms,229,229_F_his,f,Mismatch,poss,The pamphlet about Beth overwhelms,his,5.598380088806152
About,wasn't disturbing,230,230_M_him,m,Match,obj,The brochure about Jeffrey wasn't disturbing,him,7.44718074798584
About,wasn't disturbing,230,230_F_him,f,Mismatch,obj,The brochure about Marie wasn't disturbing,him,6.774794101715088
About,wasn't disturbing,230,230_M_his,m,Match,poss,The brochure about Jeffrey wasn't disturbing,his,10.182473182678223
About,wasn't disturbing,230,230_F_his,f,Mismatch,poss,The brochure about Marie wasn't disturbing,his,10.05602741241455
About,hasn't shocked,231,231_M_him,m,Match,obj,The play about Carl hasn't shocked,him,6.378669261932373
About,hasn't shocked,231,231_F_him,f,Mismatch,obj,The play about Suzanne hasn't shocked,him,6.790022373199463
About,hasn't shocked,231,231_M_his,m,Match,poss,The play about Carl hasn't shocked,his,9.2045316696167
About,hasn't shocked,231,231_F_his,f,Mismatch,poss,The play about Suzanne hasn't shocked,his,9.871615409851074
About,shocks,232,232_M_him,m,Match,obj,The movie about Noah shocks,him,6.096458911895752
About,shocks,232,232_F_him,f,Mismatch,obj,The movie about Colleen shocks,him,5.441132068634033
About,shocks,232,232_M_his,m,Match,poss,The movie about Noah shocks,his,7.257827281951904
About,shocks,232,232_F_his,f,Mismatch,poss,The movie about Colleen shocks,his,7.7384467124938965
About,hadn't disgusted,233,233_M_him,m,Match,obj,The newspaper article about Scott hadn't disgusted,him,2.3929460048675537
About,hadn't disgusted,233,233_F_him,f,Mismatch,obj,The newspaper article about Jane hadn't disgusted,him,2.4661338329315186
About,hadn't disgusted,233,233_M_his,m,Match,poss,The newspaper article about Scott hadn't disgusted,his,7.305411338806152
About,hadn't disgusted,233,233_F_his,f,Mismatch,poss,The newspaper article about Jane hadn't disgusted,his,8.195869445800781
About,wasn't stunning,234,234_M_him,m,Match,obj,The story about Timothy wasn't stunning,him,12.545713424682617
About,wasn't stunning,234,234_F_him,f,Mismatch,obj,The story about Heather wasn't stunning,him,13.32030963897705
About,wasn't stunning,234,234_M_his,m,Match,poss,The story about Timothy wasn't stunning,his,13.803872108459473
About,wasn't stunning,234,234_F_his,f,Mismatch,poss,The story about Heather wasn't stunning,his,14.716385841369629
About,could hinder,235,235_M_him,m,Match,obj,The essay about the grandson could hinder,him,4.216355800628662
About,could hinder,235,235_F_him,f,Mismatch,obj,The essay about Martha could hinder,him,4.9080939292907715
About,could hinder,235,235_M_his,m,Match,poss,The essay about the grandson could hinder,his,2.9514100551605225
About,could hinder,235,235_F_his,f,Mismatch,poss,The essay about Martha could hinder,his,4.168338775634766
About,did impress,236,236_M_him,m,Match,obj,The report about Stephen did impress,him,4.547481060028076
About,did impress,236,236_F_him,f,Mismatch,obj,The report about this mother did impress,him,5.8794050216674805
About,did impress,236,236_M_his,m,Match,poss,The report about Stephen did impress,his,7.132850170135498
About,did impress,236,236_F_his,f,Mismatch,poss,The report about this mother did impress,his,8.159400939941406
About,can embarrass,237,237_M_him,m,Match,obj,The documentary about Walter can embarrass,him,3.807382106781006
About,can embarrass,237,237_F_him,f,Mismatch,obj,The documentary about Jodi can embarrass,him,5.216794967651367
About,can embarrass,237,237_M_his,m,Match,poss,The documentary about Walter can embarrass,his,5.849593639373779
About,can embarrass,237,237_F_his,f,Mismatch,poss,The documentary about Jodi can embarrass,his,7.626038551330566
About,has distracted,238,238_M_him,m,Match,obj,The commentary about Bill has distracted,him,5.8610920906066895
About,has distracted,238,238_F_him,f,Mismatch,obj,The commentary about Lori has distracted,him,7.640002250671387
About,has distracted,238,238_M_his,m,Match,poss,The commentary about Bill has distracted,his,8.871718406677246
About,has distracted,238,238_F_his,f,Mismatch,poss,The commentary about Lori has distracted,his,10.18895149230957
About,is overwhelming,239,239_M_him,m,Match,obj,The show about that man is overwhelming,him,7.607082366943359
About,is overwhelming,239,239_F_him,f,Mismatch,obj,The show about Anne is overwhelming,him,8.289183616638184
About,is overwhelming,239,239_M_his,m,Match,poss,The show about that man is overwhelming,his,9.863248825073242
About,is overwhelming,239,239_F_his,f,Mismatch,poss,The show about Anne is overwhelming,his,10.472238540649414
About,annoys,240,240_M_him,m,Match,obj,The book about the ex-husband annoys,him,3.9920969009399414
About,annoys,240,240_F_him,f,Mismatch,obj,The book about Colleen annoys,him,4.446813106536865
About,annoys,240,240_M_his,m,Match,poss,The book about the ex-husband annoys,his,5.854126930236816
About,annoys,240,240_F_his,f,Mismatch,poss,The book about Colleen annoys,his,8.310651779174805
About,wasn't confusing,241,241_M_him,m,Match,obj,The pamphlet about Alan wasn't confusing,him,4.813181400299072
About,wasn't confusing,241,241_F_him,f,Mismatch,obj,The pamphlet about Rebecca wasn't confusing,him,5.901767730712891
About,wasn't confusing,241,241_M_his,m,Match,poss,The pamphlet about Alan wasn't confusing,his,8.799055099487305
About,wasn't confusing,241,241_F_his,f,Mismatch,poss,The pamphlet about Rebecca wasn't confusing,his,9.969573020935059
About,has astounded,242,242_M_him,m,Match,obj,The brochure about Brad has astounded,him,7.823324680328369
About,has astounded,242,242_F_him,f,Mismatch,obj,The brochure about Lisa has astounded,him,7.868001937866211
About,has astounded,242,242_M_his,m,Match,poss,The brochure about Brad has astounded,his,9.16374397277832
About,has astounded,242,242_F_his,f,Mismatch,poss,The brochure about Lisa has astounded,his,9.469853401184082
About,scares,243,243_M_him,m,Match,obj,The play about Dennis scares,him,3.261749267578125
About,scares,243,243_F_him,f,Mismatch,obj,The play about Ellen scares,him,3.4905622005462646
About,scares,243,243_M_his,m,Match,poss,The play about Dennis scares,his,5.49774169921875
About,scares,243,243_F_his,f,Mismatch,poss,The play about Ellen scares,his,7.284744739532471
About,confused,244,244_M_him,m,Match,obj,The movie about Brad confused,him,4.861105918884277
About,confused,244,244_F_him,f,Mismatch,obj,The movie about Veronica confused,him,5.106167316436768
About,confused,244,244_M_his,m,Match,poss,The movie about Brad confused,his,5.679178714752197
About,confused,244,244_F_his,f,Mismatch,poss,The movie about Veronica confused,his,7.646376132965088
About,didn't hinder,245,245_M_him,m,Match,obj,The newspaper article about Rodney didn't hinder,him,3.9111764430999756
About,didn't hinder,245,245_F_him,f,Mismatch,obj,The newspaper article about Laurie didn't hinder,him,4.8043622970581055
About,didn't hinder,245,245_M_his,m,Match,poss,The newspaper article about Rodney didn't hinder,his,2.5044519901275635
About,didn't hinder,245,245_F_his,f,Mismatch,poss,The newspaper article about Laurie didn't hinder,his,3.688795328140259
About,wasn't disgusting,246,246_M_him,m,Match,obj,The story about Walter wasn't disgusting,him,13.27872371673584
About,wasn't disgusting,246,246_F_him,f,Mismatch,obj,The story about Vanessa wasn't disgusting,him,14.061280250549316
About,wasn't disgusting,246,246_M_his,m,Match,poss,The story about Walter wasn't disgusting,his,14.06847095489502
About,wasn't disgusting,246,246_F_his,f,Mismatch,poss,The story about Vanessa wasn't disgusting,his,15.019020080566406
About,isn't embarrassing,247,247_M_him,m,Match,obj,The essay about Derek isn't embarrassing,him,9.138922691345215
About,isn't embarrassing,247,247_F_him,f,Mismatch,obj,The essay about Florence isn't embarrassing,him,10.594573020935059
About,isn't embarrassing,247,247_M_his,m,Match,poss,The essay about Derek isn't embarrassing,his,11.851173400878906
About,isn't embarrassing,247,247_F_his,f,Mismatch,poss,The essay about Florence isn't embarrassing,his,12.915933609008789
About,can't overwhelm,248,248_M_him,m,Match,obj,The report about John can't overwhelm,him,5.173372268676758
About,can't overwhelm,248,248_F_him,f,Mismatch,obj,The report about Emily can't overwhelm,him,4.903110980987549
About,can't overwhelm,248,248_M_his,m,Match,poss,The report about John can't overwhelm,his,6.326378345489502
About,can't overwhelm,248,248_F_his,f,Mismatch,poss,The report about Emily can't overwhelm,his,7.864748477935791
About,wasn't astounding,249,249_M_him,m,Match,obj,The documentary about Alexander wasn't astounding,him,14.901681900024414
About,wasn't astounding,249,249_F_him,f,Mismatch,obj,The documentary about Tamara wasn't astounding,him,15.241281509399414
About,wasn't astounding,249,249_M_his,m,Match,poss,The documentary about Alexander wasn't astounding,his,15.060770988464355
About,wasn't astounding,249,249_F_his,f,Mismatch,poss,The documentary about Tamara wasn't astounding,his,15.500969886779785
About,disgusts,250,250_M_him,m,Match,obj,The commentary about that guy disgusts,him,7.017134189605713
About,disgusts,250,250_F_him,f,Mismatch,obj,The commentary about Angela disgusts,him,5.813473224639893
About,disgusts,250,250_M_his,m,Match,poss,The commentary about that guy disgusts,his,12.478118896484375
About,disgusts,250,250_F_his,f,Mismatch,poss,The commentary about Angela disgusts,his,10.42004108428955
About,is embarrassing,251,251_M_him,m,Match,obj,The show about the boy is embarrassing,him,7.465307712554932
About,is embarrassing,251,251_F_him,f,Mismatch,obj,The show about Kendra is embarrassing,him,7.400755882263184
About,is embarrassing,251,251_M_his,m,Match,poss,The show about the boy is embarrassing,his,9.82890796661377
About,is embarrassing,251,251_F_his,f,Mismatch,poss,The show about Kendra is embarrassing,his,9.853426933288574
About,embarrasses,252,252_M_him,m,Match,obj,The book about Kenneth embarrasses,him,3.2159674167633057
About,embarrasses,252,252_F_him,f,Mismatch,obj,The book about Cynthia embarrasses,him,5.389745712280273
About,embarrasses,252,252_M_his,m,Match,poss,The book about Kenneth embarrasses,his,6.048366069793701
About,embarrasses,252,252_F_his,f,Mismatch,poss,The book about Cynthia embarrasses,his,8.393089294433594
About,couldn't disgust,253,253_M_him,m,Match,obj,The pamphlet about Bill couldn't disgust,him,3.2319326400756836
About,couldn't disgust,253,253_F_him,f,Mismatch,obj,The pamphlet about Laura couldn't disgust,him,3.640706777572632
About,couldn't disgust,253,253_M_his,m,Match,poss,The pamphlet about Bill couldn't disgust,his,6.539567470550537
About,couldn't disgust,253,253_F_his,f,Mismatch,poss,The pamphlet about Laura couldn't disgust,his,7.621672630310059
About,won't confuse,254,254_M_him,m,Match,obj,The brochure about the husband won't confuse,him,4.736471652984619
About,won't confuse,254,254_F_him,f,Mismatch,obj,The brochure about Heather won't confuse,him,7.188323497772217
About,won't confuse,254,254_M_his,m,Match,poss,The brochure about the husband won't confuse,his,6.1080780029296875
About,won't confuse,254,254_F_his,f,Mismatch,poss,The brochure about Heather won't confuse,his,10.049544334411621
About,should hinder,255,255_M_him,m,Match,obj,The play about Theodore should hinder,him,2.5209076404571533
About,should hinder,255,255_F_him,f,Mismatch,obj,The play about Veronica should hinder,him,4.225791931152344
About,should hinder,255,255_M_his,m,Match,poss,The play about Theodore should hinder,his,3.473198413848877
About,should hinder,255,255_F_his,f,Mismatch,poss,The play about Veronica should hinder,his,4.771640777587891
About,hasn't harmed,256,256_M_him,m,Match,obj,The movie about the ex-husband hasn't harmed,him,4.337995529174805
About,hasn't harmed,256,256_F_him,f,Mismatch,obj,The movie about Sheila hasn't harmed,him,5.184831619262695
About,hasn't harmed,256,256_M_his,m,Match,poss,The movie about the ex-husband hasn't harmed,his,4.109960556030273
About,hasn't harmed,256,256_F_his,f,Mismatch,poss,The movie about Sheila hasn't harmed,his,5.0797438621521
About,might aggravate,257,257_M_him,m,Match,obj,The newspaper article about Dan might aggravate,him,3.84169602394104
