exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
OneEmbedding,remembered,has lost,312,312_FF_him,ff,MismatchMismatch,obj,The ex-girlfriend remembered that Ann has lost,him,12.391109466552734
OneEmbedding,remembered,has lost,312,312_MM_his,mm,MatchMatch,poss,Martin remembered that James has lost,his,2.0863583087921143
OneEmbedding,remembered,has lost,312,312_MF_his,mf,MatchMismatch,poss,Martin remembered that Ann has lost,his,7.814376354217529
OneEmbedding,remembered,has lost,312,312_FM_his,fm,MismatchMatch,poss,The ex-girlfriend remembered that James has lost,his,2.0595765113830566
OneEmbedding,remembered,has lost,312,312_FF_his,ff,MismatchMismatch,poss,The ex-girlfriend remembered that Ann has lost,his,8.545538902282715
OneEmbedding,was arguing,upset,313,313_MM_him,mm,MatchMatch,obj,Scott was arguing that Joseph upset,him,3.5958874225616455
OneEmbedding,was arguing,upset,313,313_MF_him,mf,MatchMismatch,obj,Scott was arguing that Cheryl upset,him,1.9592519998550415
OneEmbedding,was arguing,upset,313,313_FM_him,fm,MismatchMatch,obj,The lady was arguing that Joseph upset,him,7.397093296051025
OneEmbedding,was arguing,upset,313,313_FF_him,ff,MismatchMismatch,obj,The lady was arguing that Cheryl upset,him,4.397403240203857
OneEmbedding,was arguing,upset,313,313_MM_his,mm,MatchMatch,poss,Scott was arguing that Joseph upset,his,2.496799945831299
OneEmbedding,was arguing,upset,313,313_MF_his,mf,MatchMismatch,poss,Scott was arguing that Cheryl upset,his,3.954198122024536
OneEmbedding,was arguing,upset,313,313_FM_his,fm,MismatchMatch,poss,The lady was arguing that Joseph upset,his,4.261178493499756
OneEmbedding,was arguing,upset,313,313_FF_his,ff,MismatchMismatch,poss,The lady was arguing that Cheryl upset,his,6.77775764465332
OneEmbedding,shouldn't admit,had confused,314,314_MM_him,mm,MatchMatch,obj,Walter shouldn't admit that Roger had confused,him,2.1125478744506836
OneEmbedding,shouldn't admit,had confused,314,314_MF_him,mf,MatchMismatch,obj,Walter shouldn't admit that Jodi had confused,him,1.8996561765670776
OneEmbedding,shouldn't admit,had confused,314,314_FM_him,fm,MismatchMatch,obj,Cindy shouldn't admit that Roger had confused,him,4.5367560386657715
OneEmbedding,shouldn't admit,had confused,314,314_FF_him,ff,MismatchMismatch,obj,Cindy shouldn't admit that Jodi had confused,him,3.401519536972046
OneEmbedding,shouldn't admit,had confused,314,314_MM_his,mm,MatchMatch,poss,Walter shouldn't admit that Roger had confused,his,3.580895185470581
OneEmbedding,shouldn't admit,had confused,314,314_MF_his,mf,MatchMismatch,poss,Walter shouldn't admit that Jodi had confused,his,4.860234260559082
OneEmbedding,shouldn't admit,had confused,314,314_FM_his,fm,MismatchMatch,poss,Cindy shouldn't admit that Roger had confused,his,4.996662616729736
OneEmbedding,shouldn't admit,had confused,314,314_FF_his,ff,MismatchMismatch,poss,Cindy shouldn't admit that Jodi had confused,his,7.194290637969971
OneEmbedding,finds out,draws,315,315_MM_him,mm,MatchMatch,obj,Walter finds out that William draws,him,6.696946620941162
OneEmbedding,finds out,draws,315,315_MF_him,mf,MatchMismatch,obj,Walter finds out that Lori draws,him,5.6989827156066895
OneEmbedding,finds out,draws,315,315_FM_him,fm,MismatchMatch,obj,Rachel finds out that William draws,him,7.947350978851318
OneEmbedding,finds out,draws,315,315_FF_him,ff,MismatchMismatch,obj,Rachel finds out that Lori draws,him,7.156457424163818
OneEmbedding,finds out,draws,315,315_MM_his,mm,MatchMatch,poss,Walter finds out that William draws,his,3.60693097114563
OneEmbedding,finds out,draws,315,315_MF_his,mf,MatchMismatch,poss,Walter finds out that Lori draws,his,5.9942240715026855
OneEmbedding,finds out,draws,315,315_FM_his,fm,MismatchMatch,poss,Rachel finds out that William draws,his,4.099882125854492
OneEmbedding,finds out,draws,315,315_FF_his,ff,MismatchMismatch,poss,Rachel finds out that Lori draws,his,8.009742736816406
OneEmbedding,should suggest,might heal,316,316_MM_him,mm,MatchMatch,obj,George should suggest that Lawrence might heal,him,4.55423641204834
OneEmbedding,should suggest,might heal,316,316_MF_him,mf,MatchMismatch,obj,George should suggest that the girlfriend might heal,him,3.25893497467041
OneEmbedding,should suggest,might heal,316,316_FM_him,fm,MismatchMatch,obj,Nancy should suggest that Lawrence might heal,him,4.701775550842285
OneEmbedding,should suggest,might heal,316,316_FF_him,ff,MismatchMismatch,obj,Nancy should suggest that the girlfriend might heal,him,4.50014591217041
OneEmbedding,should suggest,might heal,316,316_MM_his,mm,MatchMatch,poss,George should suggest that Lawrence might heal,his,2.890819549560547
OneEmbedding,should suggest,might heal,316,316_MF_his,mf,MatchMismatch,poss,George should suggest that the girlfriend might heal,his,4.818856239318848
OneEmbedding,should suggest,might heal,316,316_FM_his,fm,MismatchMatch,poss,Nancy should suggest that Lawrence might heal,his,3.786997079849243
OneEmbedding,should suggest,might heal,316,316_FF_his,ff,MismatchMismatch,poss,Nancy should suggest that the girlfriend might heal,his,6.108898162841797
OneEmbedding,wasn't confessing,was curing,317,317_MM_him,mm,MatchMatch,obj,Roger wasn't confessing that Joseph was curing,him,4.741128921508789
OneEmbedding,wasn't confessing,was curing,317,317_MF_him,mf,MatchMismatch,obj,Roger wasn't confessing that Susan was curing,him,2.3604767322540283
OneEmbedding,wasn't confessing,was curing,317,317_FM_him,fm,MismatchMatch,obj,This daughter wasn't confessing that Joseph was curing,him,7.398249626159668
OneEmbedding,wasn't confessing,was curing,317,317_FF_him,ff,MismatchMismatch,obj,This daughter wasn't confessing that Susan was curing,him,4.768051624298096
OneEmbedding,wasn't confessing,was curing,317,317_MM_his,mm,MatchMatch,poss,Roger wasn't confessing that Joseph was curing,his,2.640927314758301
OneEmbedding,wasn't confessing,was curing,317,317_MF_his,mf,MatchMismatch,poss,Roger wasn't confessing that Susan was curing,his,5.2568278312683105
OneEmbedding,wasn't confessing,was curing,317,317_FM_his,fm,MismatchMatch,poss,This daughter wasn't confessing that Joseph was curing,his,2.976080894470215
OneEmbedding,wasn't confessing,was curing,317,317_FF_his,ff,MismatchMismatch,poss,This daughter wasn't confessing that Susan was curing,his,8.015458106994629
OneEmbedding,would reveal,might leave,318,318_MM_him,mm,MatchMatch,obj,Gary would reveal that Donald might leave,him,5.8217949867248535
OneEmbedding,would reveal,might leave,318,318_MF_him,mf,MatchMismatch,obj,Gary would reveal that Jennifer might leave,him,3.0799458026885986
OneEmbedding,would reveal,might leave,318,318_FM_him,fm,MismatchMatch,obj,Karen would reveal that Donald might leave,him,6.598283767700195
OneEmbedding,would reveal,might leave,318,318_FF_him,ff,MismatchMismatch,obj,Karen would reveal that Jennifer might leave,him,3.974721908569336
OneEmbedding,would reveal,might leave,318,318_MM_his,mm,MatchMatch,poss,Gary would reveal that Donald might leave,his,4.4844970703125
OneEmbedding,would reveal,might leave,318,318_MF_his,mf,MatchMismatch,poss,Gary would reveal that Jennifer might leave,his,7.0449628829956055
OneEmbedding,would reveal,might leave,318,318_FM_his,fm,MismatchMatch,poss,Karen would reveal that Donald might leave,his,4.800577640533447
OneEmbedding,would reveal,might leave,318,318_FF_his,ff,MismatchMismatch,poss,Karen would reveal that Jennifer might leave,his,8.289688110351562
OneEmbedding,wasn't proposing,references,319,319_MM_him,mm,MatchMatch,obj,Steve wasn't proposing that Noah references,him,6.3380656242370605
OneEmbedding,wasn't proposing,references,319,319_MF_him,mf,MatchMismatch,obj,Steve wasn't proposing that Cynthia references,him,4.893326759338379
OneEmbedding,wasn't proposing,references,319,319_FM_him,fm,MismatchMatch,obj,Tamara wasn't proposing that Noah references,him,7.23166036605835
OneEmbedding,wasn't proposing,references,319,319_FF_him,ff,MismatchMismatch,obj,Tamara wasn't proposing that Cynthia references,him,5.811972141265869
OneEmbedding,wasn't proposing,references,319,319_MM_his,mm,MatchMatch,poss,Steve wasn't proposing that Noah references,his,4.379293918609619
OneEmbedding,wasn't proposing,references,319,319_MF_his,mf,MatchMismatch,poss,Steve wasn't proposing that Cynthia references,his,5.638983726501465
OneEmbedding,wasn't proposing,references,319,319_FM_his,fm,MismatchMatch,poss,Tamara wasn't proposing that Noah references,his,4.4115447998046875
OneEmbedding,wasn't proposing,references,319,319_FF_his,ff,MismatchMismatch,poss,Tamara wasn't proposing that Cynthia references,his,6.2107110023498535
OneEmbedding,found out,couldn't harm,320,320_MM_him,mm,MatchMatch,obj,The nephew found out that Larry couldn't harm,him,2.051608085632324
OneEmbedding,found out,couldn't harm,320,320_MF_him,mf,MatchMismatch,obj,The nephew found out that Renee couldn't harm,him,1.6577425003051758
OneEmbedding,found out,couldn't harm,320,320_FM_him,fm,MismatchMatch,obj,Jane found out that Larry couldn't harm,him,4.433799743652344
OneEmbedding,found out,couldn't harm,320,320_FF_him,ff,MismatchMismatch,obj,Jane found out that Renee couldn't harm,him,3.3362982273101807
OneEmbedding,found out,couldn't harm,320,320_MM_his,mm,MatchMatch,poss,The nephew found out that Larry couldn't harm,his,3.9988176822662354
OneEmbedding,found out,couldn't harm,320,320_MF_his,mf,MatchMismatch,poss,The nephew found out that Renee couldn't harm,his,5.877097129821777
OneEmbedding,found out,couldn't harm,320,320_FM_his,fm,MismatchMatch,poss,Jane found out that Larry couldn't harm,his,5.257307529449463
OneEmbedding,found out,couldn't harm,320,320_FF_his,ff,MismatchMismatch,poss,Jane found out that Renee couldn't harm,his,7.671923637390137
OneEmbedding,was disliking,wasn't revealing,321,321_MM_him,mm,MatchMatch,obj,Dennis was disliking that Derek wasn't revealing,him,7.109408378601074
OneEmbedding,was disliking,wasn't revealing,321,321_MF_him,mf,MatchMismatch,obj,Dennis was disliking that Stacey wasn't revealing,him,7.67283296585083
OneEmbedding,was disliking,wasn't revealing,321,321_FM_him,fm,MismatchMatch,obj,Angela was disliking that Derek wasn't revealing,him,7.755598068237305
OneEmbedding,was disliking,wasn't revealing,321,321_FF_him,ff,MismatchMismatch,obj,Angela was disliking that Stacey wasn't revealing,him,9.042821884155273
OneEmbedding,was disliking,wasn't revealing,321,321_MM_his,mm,MatchMatch,poss,Dennis was disliking that Derek wasn't revealing,his,2.669990301132202
OneEmbedding,was disliking,wasn't revealing,321,321_MF_his,mf,MatchMismatch,poss,Dennis was disliking that Stacey wasn't revealing,his,5.385290145874023
OneEmbedding,was disliking,wasn't revealing,321,321_FM_his,fm,MismatchMatch,poss,Angela was disliking that Derek wasn't revealing,his,2.785552740097046
OneEmbedding,was disliking,wasn't revealing,321,321_FF_his,ff,MismatchMismatch,poss,Angela was disliking that Stacey wasn't revealing,his,6.973165035247803
OneEmbedding,demonstrated,did aid,322,322_MM_him,mm,MatchMatch,obj,Timothy demonstrated that Guy did aid,him,6.466610908508301
OneEmbedding,demonstrated,did aid,322,322_MF_him,mf,MatchMismatch,obj,Timothy demonstrated that Emily did aid,him,3.9919583797454834
OneEmbedding,demonstrated,did aid,322,322_FM_him,fm,MismatchMatch,obj,That girl demonstrated that Guy did aid,him,6.501343250274658
OneEmbedding,demonstrated,did aid,322,322_FF_him,ff,MismatchMismatch,obj,That girl demonstrated that Emily did aid,him,4.598851203918457
OneEmbedding,demonstrated,did aid,322,322_MM_his,mm,MatchMatch,poss,Timothy demonstrated that Guy did aid,his,4.741062641143799
OneEmbedding,demonstrated,did aid,322,322_MF_his,mf,MatchMismatch,poss,Timothy demonstrated that Emily did aid,his,6.416661739349365
OneEmbedding,demonstrated,did aid,322,322_FM_his,fm,MismatchMatch,poss,That girl demonstrated that Guy did aid,his,5.502713680267334
OneEmbedding,demonstrated,did aid,322,322_FF_his,ff,MismatchMismatch,poss,That girl demonstrated that Emily did aid,his,7.864726543426514
OneEmbedding,denied,shocks,323,323_MM_him,mm,MatchMatch,obj,Chad denied that Brian shocks,him,2.4938743114471436
OneEmbedding,denied,shocks,323,323_MF_him,mf,MatchMismatch,obj,Chad denied that Rebecca shocks,him,1.7226413488388062
OneEmbedding,denied,shocks,323,323_FM_him,fm,MismatchMatch,obj,Veronica denied that Brian shocks,him,4.533908843994141
OneEmbedding,denied,shocks,323,323_FF_him,ff,MismatchMismatch,obj,Veronica denied that Rebecca shocks,him,2.992889881134033
OneEmbedding,denied,shocks,323,323_MM_his,mm,MatchMatch,poss,Chad denied that Brian shocks,his,2.696333646774292
OneEmbedding,denied,shocks,323,323_MF_his,mf,MatchMismatch,poss,Chad denied that Rebecca shocks,his,6.469372272491455
OneEmbedding,denied,shocks,323,323_FM_his,fm,MismatchMatch,poss,Veronica denied that Brian shocks,his,3.5060956478118896
OneEmbedding,denied,shocks,323,323_FF_his,ff,MismatchMismatch,poss,Veronica denied that Rebecca shocks,his,8.134392738342285
OneEmbedding,wouldn't conceal,investigates,324,324_MM_him,mm,MatchMatch,obj,The ex-boyfriend wouldn't conceal that that boyfriend investigates,him,7.455563545227051
OneEmbedding,wouldn't conceal,investigates,324,324_MF_him,mf,MatchMismatch,obj,The ex-boyfriend wouldn't conceal that Monica investigates,him,4.174276351928711
OneEmbedding,wouldn't conceal,investigates,324,324_FM_him,fm,MismatchMatch,obj,That mother wouldn't conceal that that boyfriend investigates,him,8.396450996398926
OneEmbedding,wouldn't conceal,investigates,324,324_FF_him,ff,MismatchMismatch,obj,That mother wouldn't conceal that Monica investigates,him,7.332006931304932
OneEmbedding,wouldn't conceal,investigates,324,324_MM_his,mm,MatchMatch,poss,The ex-boyfriend wouldn't conceal that that boyfriend investigates,his,5.920261859893799
OneEmbedding,wouldn't conceal,investigates,324,324_MF_his,mf,MatchMismatch,poss,The ex-boyfriend wouldn't conceal that Monica investigates,his,4.8475565910339355
OneEmbedding,wouldn't conceal,investigates,324,324_FM_his,fm,MismatchMatch,poss,That mother wouldn't conceal that that boyfriend investigates,his,6.16823148727417
OneEmbedding,wouldn't conceal,investigates,324,324_FF_his,ff,MismatchMismatch,poss,That mother wouldn't conceal that Monica investigates,his,7.700700759887695
OneEmbedding,does conclude,does listen to,325,325_MM_him,mm,MatchMatch,obj,Todd does conclude that Charles does listen to,him,4.347340106964111
OneEmbedding,does conclude,does listen to,325,325_MF_him,mf,MatchMismatch,obj,Todd does conclude that that ex-wife does listen to,him,1.7906445264816284
OneEmbedding,does conclude,does listen to,325,325_FM_him,fm,MismatchMatch,obj,Carrie does conclude that Charles does listen to,him,5.208478927612305
OneEmbedding,does conclude,does listen to,325,325_FF_him,ff,MismatchMismatch,obj,Carrie does conclude that that ex-wife does listen to,him,2.334563732147217
OneEmbedding,does conclude,does listen to,325,325_MM_his,mm,MatchMatch,poss,Todd does conclude that Charles does listen to,his,2.748056411743164
OneEmbedding,does conclude,does listen to,325,325_MF_his,mf,MatchMismatch,poss,Todd does conclude that that ex-wife does listen to,his,3.4926700592041016
OneEmbedding,does conclude,does listen to,325,325_FM_his,fm,MismatchMatch,poss,Carrie does conclude that Charles does listen to,his,3.107748031616211
OneEmbedding,does conclude,does listen to,325,325_FF_his,ff,MismatchMismatch,poss,Carrie does conclude that that ex-wife does listen to,his,4.1840033531188965
OneEmbedding,insists,heard,326,326_MM_him,mm,MatchMatch,obj,Douglas insists that Bill heard,him,4.102083206176758
OneEmbedding,insists,heard,326,326_MF_him,mf,MatchMismatch,obj,Douglas insists that Mary heard,him,3.7313320636749268
OneEmbedding,insists,heard,326,326_FM_him,fm,MismatchMatch,obj,Ella insists that Bill heard,him,4.39486026763916
OneEmbedding,insists,heard,326,326_FF_him,ff,MismatchMismatch,obj,Ella insists that Mary heard,him,4.002035617828369
OneEmbedding,insists,heard,326,326_MM_his,mm,MatchMatch,poss,Douglas insists that Bill heard,his,4.856872081756592
OneEmbedding,insists,heard,326,326_MF_his,mf,MatchMismatch,poss,Douglas insists that Mary heard,his,5.665993690490723
OneEmbedding,insists,heard,326,326_FM_his,fm,MismatchMatch,poss,Ella insists that Bill heard,his,5.014453887939453
OneEmbedding,insists,heard,326,326_FF_his,ff,MismatchMismatch,poss,Ella insists that Mary heard,his,5.633220672607422
OneEmbedding,does argue,confuses,327,327_MM_him,mm,MatchMatch,obj,William does argue that Charles confuses,him,9.404956817626953
OneEmbedding,does argue,confuses,327,327_MF_him,mf,MatchMismatch,obj,William does argue that Bethany confuses,him,9.836786270141602
OneEmbedding,does argue,confuses,327,327_FM_him,fm,MismatchMatch,obj,Brenda does argue that Charles confuses,him,8.172103881835938
OneEmbedding,does argue,confuses,327,327_FF_him,ff,MismatchMismatch,obj,Brenda does argue that Bethany confuses,him,8.685712814331055
OneEmbedding,does argue,confuses,327,327_MM_his,mm,MatchMatch,poss,William does argue that Charles confuses,his,4.805927753448486
OneEmbedding,does argue,confuses,327,327_MF_his,mf,MatchMismatch,poss,William does argue that Bethany confuses,his,7.866071701049805
