exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
About,overwhelms,221,221_F_his,f,Mismatch,poss,The newspaper article about Danielle overwhelms,his,5.360524654388428
About,impressed,222,222_M_him,m,Match,obj,The story about the father impressed,him,6.592612266540527
About,impressed,222,222_F_him,f,Mismatch,obj,The story about Sheila impressed,him,7.309634208679199
About,impressed,222,222_M_his,m,Match,poss,The story about the father impressed,his,8.04082202911377
About,impressed,222,222_F_his,f,Mismatch,poss,The story about Sheila impressed,his,8.595535278320312
About,does underwhelm,223,223_M_him,m,Match,obj,The essay about Brian does underwhelm,him,5.3371710777282715
About,does underwhelm,223,223_F_him,f,Mismatch,obj,The essay about Melissa does underwhelm,him,6.427608013153076
About,does underwhelm,223,223_M_his,m,Match,poss,The essay about Brian does underwhelm,his,6.239582061767578
About,does underwhelm,223,223_F_his,f,Mismatch,poss,The essay about Melissa does underwhelm,his,7.887914180755615
About,aided,224,224_M_him,m,Match,obj,The report about Roger aided,him,6.136161804199219
About,aided,224,224_F_him,f,Mismatch,obj,The report about this granddaughter aided,him,6.463540077209473
About,aided,224,224_M_his,m,Match,poss,The report about Roger aided,his,4.865251541137695
About,aided,224,224_F_his,f,Mismatch,poss,The report about this granddaughter aided,his,6.710622787475586
About,hasn't impressed,225,225_M_him,m,Match,obj,The documentary about Peter hasn't impressed,him,5.341336250305176
About,hasn't impressed,225,225_F_him,f,Mismatch,obj,The documentary about Vanessa hasn't impressed,him,5.838207721710205
About,hasn't impressed,225,225_M_his,m,Match,poss,The documentary about Peter hasn't impressed,his,6.864084243774414
About,hasn't impressed,225,225_F_his,f,Mismatch,poss,The documentary about Vanessa hasn't impressed,his,7.836981773376465
About,confuses,226,226_M_him,m,Match,obj,The commentary about Phillip confuses,him,4.925795555114746
About,confuses,226,226_F_him,f,Mismatch,obj,The commentary about this sister confuses,him,6.481192111968994
About,confuses,226,226_M_his,m,Match,poss,The commentary about Phillip confuses,his,5.712589740753174
About,confuses,226,226_F_his,f,Mismatch,poss,The commentary about this sister confuses,his,8.647358894348145
About,might astound,227,227_M_him,m,Match,obj,The show about Roger might astound,him,7.644474506378174
About,might astound,227,227_F_him,f,Mismatch,obj,The show about Sabrina might astound,him,9.548590660095215
About,might astound,227,227_M_his,m,Match,poss,The show about Roger might astound,his,8.359636306762695
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,10.78194522857666
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,6.623556137084961
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,6.717681407928467
About,bothers,228,228_M_his,m,Match,poss,The book about Brett bothers,his,8.862753868103027
About,bothers,228,228_F_his,f,Mismatch,poss,The book about Susan bothers,his,10.011448860168457
About,overwhelms,229,229_M_him,m,Match,obj,The pamphlet about Matt overwhelms,him,5.301187038421631
About,overwhelms,229,229_F_him,f,Mismatch,obj,The pamphlet about Beth overwhelms,him,5.65336275100708
About,overwhelms,229,229_M_his,m,Match,poss,The pamphlet about Matt overwhelms,his,4.3031697273254395
About,overwhelms,229,229_F_his,f,Mismatch,poss,The pamphlet about Beth overwhelms,his,5.642642021179199
About,wasn't disturbing,230,230_M_him,m,Match,obj,The brochure about Jeffrey wasn't disturbing,him,7.728486061096191
About,wasn't disturbing,230,230_F_him,f,Mismatch,obj,The brochure about Marie wasn't disturbing,him,7.519705295562744
About,wasn't disturbing,230,230_M_his,m,Match,poss,The brochure about Jeffrey wasn't disturbing,his,8.919047355651855
About,wasn't disturbing,230,230_F_his,f,Mismatch,poss,The brochure about Marie wasn't disturbing,his,9.221074104309082
About,hasn't shocked,231,231_M_him,m,Match,obj,The play about Carl hasn't shocked,him,6.078326225280762
About,hasn't shocked,231,231_F_him,f,Mismatch,obj,The play about Suzanne hasn't shocked,him,6.5923590660095215
About,hasn't shocked,231,231_M_his,m,Match,poss,The play about Carl hasn't shocked,his,7.433449745178223
About,hasn't shocked,231,231_F_his,f,Mismatch,poss,The play about Suzanne hasn't shocked,his,8.536836624145508
About,shocks,232,232_M_him,m,Match,obj,The movie about Noah shocks,him,6.279438018798828
About,shocks,232,232_F_him,f,Mismatch,obj,The movie about Colleen shocks,him,6.160492897033691
About,shocks,232,232_M_his,m,Match,poss,The movie about Noah shocks,his,6.498837471008301
About,shocks,232,232_F_his,f,Mismatch,poss,The movie about Colleen shocks,his,6.872176170349121
About,hadn't disgusted,233,233_M_him,m,Match,obj,The newspaper article about Scott hadn't disgusted,him,2.1839101314544678
About,hadn't disgusted,233,233_F_him,f,Mismatch,obj,The newspaper article about Jane hadn't disgusted,him,3.4568045139312744
About,hadn't disgusted,233,233_M_his,m,Match,poss,The newspaper article about Scott hadn't disgusted,his,4.77476692199707
About,hadn't disgusted,233,233_F_his,f,Mismatch,poss,The newspaper article about Jane hadn't disgusted,his,6.759322643280029
About,wasn't stunning,234,234_M_him,m,Match,obj,The story about Timothy wasn't stunning,him,11.405070304870605
About,wasn't stunning,234,234_F_him,f,Mismatch,obj,The story about Heather wasn't stunning,him,11.427709579467773
About,wasn't stunning,234,234_M_his,m,Match,poss,The story about Timothy wasn't stunning,his,13.150707244873047
About,wasn't stunning,234,234_F_his,f,Mismatch,poss,The story about Heather wasn't stunning,his,13.352925300598145
About,could hinder,235,235_M_him,m,Match,obj,The essay about the grandson could hinder,him,4.592890739440918
About,could hinder,235,235_F_him,f,Mismatch,obj,The essay about Martha could hinder,him,5.411328315734863
About,could hinder,235,235_M_his,m,Match,poss,The essay about the grandson could hinder,his,2.809532642364502
About,could hinder,235,235_F_his,f,Mismatch,poss,The essay about Martha could hinder,his,3.960256814956665
About,did impress,236,236_M_him,m,Match,obj,The report about Stephen did impress,him,5.32073450088501
About,did impress,236,236_F_him,f,Mismatch,obj,The report about this mother did impress,him,6.3426432609558105
About,did impress,236,236_M_his,m,Match,poss,The report about Stephen did impress,his,6.7812604904174805
About,did impress,236,236_F_his,f,Mismatch,poss,The report about this mother did impress,his,8.376826286315918
About,can embarrass,237,237_M_him,m,Match,obj,The documentary about Walter can embarrass,him,3.9884190559387207
About,can embarrass,237,237_F_him,f,Mismatch,obj,The documentary about Jodi can embarrass,him,5.491806983947754
About,can embarrass,237,237_M_his,m,Match,poss,The documentary about Walter can embarrass,his,5.08033561706543
About,can embarrass,237,237_F_his,f,Mismatch,poss,The documentary about Jodi can embarrass,his,7.596324443817139
About,has distracted,238,238_M_him,m,Match,obj,The commentary about Bill has distracted,him,6.586573123931885
About,has distracted,238,238_F_him,f,Mismatch,obj,The commentary about Lori has distracted,him,7.389843463897705
About,has distracted,238,238_M_his,m,Match,poss,The commentary about Bill has distracted,his,8.00707721710205
About,has distracted,238,238_F_his,f,Mismatch,poss,The commentary about Lori has distracted,his,9.449551582336426
About,is overwhelming,239,239_M_him,m,Match,obj,The show about that man is overwhelming,him,13.205491065979004
About,is overwhelming,239,239_F_him,f,Mismatch,obj,The show about Anne is overwhelming,him,11.666010856628418
About,is overwhelming,239,239_M_his,m,Match,poss,The show about that man is overwhelming,his,13.525449752807617
About,is overwhelming,239,239_F_his,f,Mismatch,poss,The show about Anne is overwhelming,his,12.585867881774902
About,annoys,240,240_M_him,m,Match,obj,The book about the ex-husband annoys,him,6.371604919433594
About,annoys,240,240_F_him,f,Mismatch,obj,The book about Colleen annoys,him,8.598539352416992
About,annoys,240,240_M_his,m,Match,poss,The book about the ex-husband annoys,his,7.082275867462158
About,annoys,240,240_F_his,f,Mismatch,poss,The book about Colleen annoys,his,9.726712226867676
About,wasn't confusing,241,241_M_him,m,Match,obj,The pamphlet about Alan wasn't confusing,him,3.557063579559326
About,wasn't confusing,241,241_F_him,f,Mismatch,obj,The pamphlet about Rebecca wasn't confusing,him,6.405403137207031
About,wasn't confusing,241,241_M_his,m,Match,poss,The pamphlet about Alan wasn't confusing,his,5.991204261779785
About,wasn't confusing,241,241_F_his,f,Mismatch,poss,The pamphlet about Rebecca wasn't confusing,his,9.417581558227539
About,has astounded,242,242_M_him,m,Match,obj,The brochure about Brad has astounded,him,7.469012260437012
About,has astounded,242,242_F_him,f,Mismatch,obj,The brochure about Lisa has astounded,him,8.105449676513672
About,has astounded,242,242_M_his,m,Match,poss,The brochure about Brad has astounded,his,7.283392429351807
About,has astounded,242,242_F_his,f,Mismatch,poss,The brochure about Lisa has astounded,his,8.404386520385742
About,scares,243,243_M_him,m,Match,obj,The play about Dennis scares,him,6.409150123596191
About,scares,243,243_F_him,f,Mismatch,obj,The play about Ellen scares,him,6.875036716461182
About,scares,243,243_M_his,m,Match,poss,The play about Dennis scares,his,7.779298782348633
About,scares,243,243_F_his,f,Mismatch,poss,The play about Ellen scares,his,8.880887985229492
About,confused,244,244_M_him,m,Match,obj,The movie about Brad confused,him,6.253408908843994
About,confused,244,244_F_him,f,Mismatch,obj,The movie about Veronica confused,him,5.419708251953125
About,confused,244,244_M_his,m,Match,poss,The movie about Brad confused,his,5.054372787475586
About,confused,244,244_F_his,f,Mismatch,poss,The movie about Veronica confused,his,6.680063247680664
About,didn't hinder,245,245_M_him,m,Match,obj,The newspaper article about Rodney didn't hinder,him,4.2290191650390625
About,didn't hinder,245,245_F_him,f,Mismatch,obj,The newspaper article about Laurie didn't hinder,him,4.924499034881592
About,didn't hinder,245,245_M_his,m,Match,poss,The newspaper article about Rodney didn't hinder,his,1.794152021408081
About,didn't hinder,245,245_F_his,f,Mismatch,poss,The newspaper article about Laurie didn't hinder,his,2.5400984287261963
About,wasn't disgusting,246,246_M_him,m,Match,obj,The story about Walter wasn't disgusting,him,15.161745071411133
About,wasn't disgusting,246,246_F_him,f,Mismatch,obj,The story about Vanessa wasn't disgusting,him,15.704524040222168
About,wasn't disgusting,246,246_M_his,m,Match,poss,The story about Walter wasn't disgusting,his,14.800399780273438
About,wasn't disgusting,246,246_F_his,f,Mismatch,poss,The story about Vanessa wasn't disgusting,his,15.530338287353516
About,isn't embarrassing,247,247_M_him,m,Match,obj,The essay about Derek isn't embarrassing,him,8.448968887329102
About,isn't embarrassing,247,247_F_him,f,Mismatch,obj,The essay about Florence isn't embarrassing,him,11.148070335388184
About,isn't embarrassing,247,247_M_his,m,Match,poss,The essay about Derek isn't embarrassing,his,9.9803466796875
About,isn't embarrassing,247,247_F_his,f,Mismatch,poss,The essay about Florence isn't embarrassing,his,12.169168472290039
About,can't overwhelm,248,248_M_him,m,Match,obj,The report about John can't overwhelm,him,4.4288330078125
About,can't overwhelm,248,248_F_him,f,Mismatch,obj,The report about Emily can't overwhelm,him,5.34682035446167
About,can't overwhelm,248,248_M_his,m,Match,poss,The report about John can't overwhelm,his,5.106867790222168
About,can't overwhelm,248,248_F_his,f,Mismatch,poss,The report about Emily can't overwhelm,his,6.790946006774902
About,wasn't astounding,249,249_M_him,m,Match,obj,The documentary about Alexander wasn't astounding,him,15.166107177734375
About,wasn't astounding,249,249_F_him,f,Mismatch,obj,The documentary about Tamara wasn't astounding,him,14.84862995147705
About,wasn't astounding,249,249_M_his,m,Match,poss,The documentary about Alexander wasn't astounding,his,14.576081275939941
About,wasn't astounding,249,249_F_his,f,Mismatch,poss,The documentary about Tamara wasn't astounding,his,14.730305671691895
About,disgusts,250,250_M_him,m,Match,obj,The commentary about that guy disgusts,him,7.975664138793945
About,disgusts,250,250_F_him,f,Mismatch,obj,The commentary about Angela disgusts,him,6.196599006652832
About,disgusts,250,250_M_his,m,Match,poss,The commentary about that guy disgusts,his,10.554116249084473
About,disgusts,250,250_F_his,f,Mismatch,poss,The commentary about Angela disgusts,his,8.745002746582031
About,is embarrassing,251,251_M_him,m,Match,obj,The show about the boy is embarrassing,him,9.128767967224121
About,is embarrassing,251,251_F_him,f,Mismatch,obj,The show about Kendra is embarrassing,him,9.822833061218262
About,is embarrassing,251,251_M_his,m,Match,poss,The show about the boy is embarrassing,his,10.905621528625488
About,is embarrassing,251,251_F_his,f,Mismatch,poss,The show about Kendra is embarrassing,his,11.79777717590332
About,embarrasses,252,252_M_him,m,Match,obj,The book about Kenneth embarrasses,him,5.6165947914123535
About,embarrasses,252,252_F_him,f,Mismatch,obj,The book about Cynthia embarrasses,him,6.538358688354492
About,embarrasses,252,252_M_his,m,Match,poss,The book about Kenneth embarrasses,his,6.2085676193237305
About,embarrasses,252,252_F_his,f,Mismatch,poss,The book about Cynthia embarrasses,his,8.369189262390137
About,couldn't disgust,253,253_M_him,m,Match,obj,The pamphlet about Bill couldn't disgust,him,3.9344875812530518
About,couldn't disgust,253,253_F_him,f,Mismatch,obj,The pamphlet about Laura couldn't disgust,him,4.729990482330322
About,couldn't disgust,253,253_M_his,m,Match,poss,The pamphlet about Bill couldn't disgust,his,6.610823631286621
About,couldn't disgust,253,253_F_his,f,Mismatch,poss,The pamphlet about Laura couldn't disgust,his,8.370243072509766
About,won't confuse,254,254_M_him,m,Match,obj,The brochure about the husband won't confuse,him,3.6218554973602295
About,won't confuse,254,254_F_him,f,Mismatch,obj,The brochure about Heather won't confuse,him,7.872099876403809
About,won't confuse,254,254_M_his,m,Match,poss,The brochure about the husband won't confuse,his,5.036549091339111
About,won't confuse,254,254_F_his,f,Mismatch,poss,The brochure about Heather won't confuse,his,10.098848342895508
About,should hinder,255,255_M_him,m,Match,obj,The play about Theodore should hinder,him,3.7755818367004395
About,should hinder,255,255_F_him,f,Mismatch,obj,The play about Veronica should hinder,him,5.628255367279053
