exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,shouldn't hurt,215,215_F_his,f,Mismatch,poss,The show about Nicole shouldn't hurt,his,7.900611400604248
About,will aid,216,216_M_him,m,Match,obj,The book about Dan will aid,him,4.230675220489502
About,will aid,216,216_F_him,f,Mismatch,obj,The book about Carla will aid,him,12.290754318237305
About,will aid,216,216_M_his,m,Match,poss,The book about Dan will aid,his,4.531674385070801
About,will aid,216,216_F_his,f,Mismatch,poss,The book about Carla will aid,his,12.861014366149902
About,isn't hurting,217,217_M_him,m,Match,obj,The pamphlet about Guy isn't hurting,him,3.0254173278808594
About,isn't hurting,217,217_F_him,f,Mismatch,obj,The pamphlet about Donna isn't hurting,him,6.742934226989746
About,isn't hurting,217,217_M_his,m,Match,poss,The pamphlet about Guy isn't hurting,his,3.505171060562134
About,isn't hurting,217,217_F_his,f,Mismatch,poss,The pamphlet about Donna isn't hurting,his,7.88253116607666
About,annoyed,218,218_M_him,m,Match,obj,The brochure about Curtis annoyed,him,2.6900548934936523
About,annoyed,218,218_F_him,f,Mismatch,obj,The brochure about Monica annoyed,him,4.602657794952393
About,annoyed,218,218_M_his,m,Match,poss,The brochure about Curtis annoyed,his,6.605677604675293
About,annoyed,218,218_F_his,f,Mismatch,poss,The brochure about Monica annoyed,his,9.786744117736816
About,hasn't alarmed,219,219_M_him,m,Match,obj,The play about Ronald hasn't alarmed,him,3.4074606895446777
About,hasn't alarmed,219,219_F_him,f,Mismatch,obj,The play about Bethany hasn't alarmed,him,7.594229698181152
About,hasn't alarmed,219,219_M_his,m,Match,poss,The play about Ronald hasn't alarmed,his,3.809175729751587
About,hasn't alarmed,219,219_F_his,f,Mismatch,poss,The play about Bethany hasn't alarmed,his,10.267172813415527
About,might stun,220,220_M_him,m,Match,obj,The movie about Kevin might stun,him,7.763649940490723
About,might stun,220,220_F_him,f,Mismatch,obj,The movie about this waitress might stun,him,12.811290740966797
About,might stun,220,220_M_his,m,Match,poss,The movie about Kevin might stun,his,7.761019706726074
About,might stun,220,220_F_his,f,Mismatch,poss,The movie about this waitress might stun,his,16.250158309936523
About,overwhelms,221,221_M_him,m,Match,obj,The newspaper article about Bradley overwhelms,him,15.595743179321289
About,overwhelms,221,221_F_him,f,Mismatch,obj,The newspaper article about Danielle overwhelms,him,16.781278610229492
About,overwhelms,221,221_M_his,m,Match,poss,The newspaper article about Bradley overwhelms,his,13.428359985351562
About,overwhelms,221,221_F_his,f,Mismatch,poss,The newspaper article about Danielle overwhelms,his,13.714218139648438
About,impressed,222,222_M_him,m,Match,obj,The story about the father impressed,him,5.218448638916016
About,impressed,222,222_F_him,f,Mismatch,obj,The story about Sheila impressed,him,6.021394729614258
About,impressed,222,222_M_his,m,Match,poss,The story about the father impressed,his,5.679547309875488
About,impressed,222,222_F_his,f,Mismatch,poss,The story about Sheila impressed,his,9.881316184997559
About,does underwhelm,223,223_M_him,m,Match,obj,The essay about Brian does underwhelm,him,6.322490692138672
About,does underwhelm,223,223_F_him,f,Mismatch,obj,The essay about Melissa does underwhelm,him,8.795196533203125
About,does underwhelm,223,223_M_his,m,Match,poss,The essay about Brian does underwhelm,his,7.305123329162598
About,does underwhelm,223,223_F_his,f,Mismatch,poss,The essay about Melissa does underwhelm,his,12.691266059875488
About,aided,224,224_M_him,m,Match,obj,The report about Roger aided,him,6.5373148918151855
About,aided,224,224_F_him,f,Mismatch,obj,The report about this granddaughter aided,him,6.314637660980225
About,aided,224,224_M_his,m,Match,poss,The report about Roger aided,his,7.983548164367676
About,aided,224,224_F_his,f,Mismatch,poss,The report about this granddaughter aided,his,7.194292068481445
About,hasn't impressed,225,225_M_him,m,Match,obj,The documentary about Peter hasn't impressed,him,5.935166835784912
About,hasn't impressed,225,225_F_him,f,Mismatch,obj,The documentary about Vanessa hasn't impressed,him,7.933473587036133
About,hasn't impressed,225,225_M_his,m,Match,poss,The documentary about Peter hasn't impressed,his,3.9106874465942383
About,hasn't impressed,225,225_F_his,f,Mismatch,poss,The documentary about Vanessa hasn't impressed,his,10.92021369934082
About,confuses,226,226_M_him,m,Match,obj,The commentary about Phillip confuses,him,4.613219738006592
About,confuses,226,226_F_him,f,Mismatch,obj,The commentary about this sister confuses,him,10.081217765808105
About,confuses,226,226_M_his,m,Match,poss,The commentary about Phillip confuses,his,5.828189849853516
About,confuses,226,226_F_his,f,Mismatch,poss,The commentary about this sister confuses,his,13.048727035522461
About,might astound,227,227_M_him,m,Match,obj,The show about Roger might astound,him,7.19000768661499
About,might astound,227,227_F_him,f,Mismatch,obj,The show about Sabrina might astound,him,9.907317161560059
About,might astound,227,227_M_his,m,Match,poss,The show about Roger might astound,his,8.31321907043457
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,11.890467643737793
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,3.7371490001678467
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,4.6669602394104
About,bothers,228,228_M_his,m,Match,poss,The book about Brett bothers,his,8.399333953857422
About,bothers,228,228_F_his,f,Mismatch,poss,The book about Susan bothers,his,13.282088279724121
About,overwhelms,229,229_M_him,m,Match,obj,The pamphlet about Matt overwhelms,him,15.321401596069336
About,overwhelms,229,229_F_him,f,Mismatch,obj,The pamphlet about Beth overwhelms,him,16.123781204223633
About,overwhelms,229,229_M_his,m,Match,poss,The pamphlet about Matt overwhelms,his,12.368400573730469
About,overwhelms,229,229_F_his,f,Mismatch,poss,The pamphlet about Beth overwhelms,his,14.346612930297852
About,wasn't disturbing,230,230_M_him,m,Match,obj,The brochure about Jeffrey wasn't disturbing,him,14.30079174041748
About,wasn't disturbing,230,230_F_him,f,Mismatch,obj,The brochure about Marie wasn't disturbing,him,15.309501647949219
About,wasn't disturbing,230,230_M_his,m,Match,poss,The brochure about Jeffrey wasn't disturbing,his,13.47114086151123
About,wasn't disturbing,230,230_F_his,f,Mismatch,poss,The brochure about Marie wasn't disturbing,his,16.394716262817383
About,hasn't shocked,231,231_M_him,m,Match,obj,The play about Carl hasn't shocked,him,7.9861226081848145
About,hasn't shocked,231,231_F_him,f,Mismatch,obj,The play about Suzanne hasn't shocked,him,9.591032028198242
About,hasn't shocked,231,231_M_his,m,Match,poss,The play about Carl hasn't shocked,his,6.254369735717773
About,hasn't shocked,231,231_F_his,f,Mismatch,poss,The play about Suzanne hasn't shocked,his,13.65599250793457
About,shocks,232,232_M_him,m,Match,obj,The movie about Noah shocks,him,6.81995153427124
About,shocks,232,232_F_him,f,Mismatch,obj,The movie about Colleen shocks,him,9.172269821166992
About,shocks,232,232_M_his,m,Match,poss,The movie about Noah shocks,his,8.86698055267334
About,shocks,232,232_F_his,f,Mismatch,poss,The movie about Colleen shocks,his,10.09147834777832
About,hadn't disgusted,233,233_M_him,m,Match,obj,The newspaper article about Scott hadn't disgusted,him,2.7960710525512695
About,hadn't disgusted,233,233_F_him,f,Mismatch,obj,The newspaper article about Jane hadn't disgusted,him,2.9664909839630127
About,hadn't disgusted,233,233_M_his,m,Match,poss,The newspaper article about Scott hadn't disgusted,his,9.606775283813477
About,hadn't disgusted,233,233_F_his,f,Mismatch,poss,The newspaper article about Jane hadn't disgusted,his,11.597397804260254
About,wasn't stunning,234,234_M_him,m,Match,obj,The story about Timothy wasn't stunning,him,17.768936157226562
About,wasn't stunning,234,234_F_him,f,Mismatch,obj,The story about Heather wasn't stunning,him,18.583009719848633
About,wasn't stunning,234,234_M_his,m,Match,poss,The story about Timothy wasn't stunning,his,18.221891403198242
About,wasn't stunning,234,234_F_his,f,Mismatch,poss,The story about Heather wasn't stunning,his,21.193674087524414
About,could hinder,235,235_M_him,m,Match,obj,The essay about the grandson could hinder,him,4.396925926208496
About,could hinder,235,235_F_him,f,Mismatch,obj,The essay about Martha could hinder,him,6.225192070007324
About,could hinder,235,235_M_his,m,Match,poss,The essay about the grandson could hinder,his,2.4999077320098877
About,could hinder,235,235_F_his,f,Mismatch,poss,The essay about Martha could hinder,his,5.903040409088135
About,did impress,236,236_M_him,m,Match,obj,The report about Stephen did impress,him,4.998538017272949
About,did impress,236,236_F_him,f,Mismatch,obj,The report about this mother did impress,him,8.123812675476074
About,did impress,236,236_M_his,m,Match,poss,The report about Stephen did impress,his,4.760904788970947
About,did impress,236,236_F_his,f,Mismatch,poss,The report about this mother did impress,his,10.030674934387207
About,can embarrass,237,237_M_him,m,Match,obj,The documentary about Walter can embarrass,him,4.8136305809021
About,can embarrass,237,237_F_him,f,Mismatch,obj,The documentary about Jodi can embarrass,him,6.247808933258057
About,can embarrass,237,237_M_his,m,Match,poss,The documentary about Walter can embarrass,his,4.016711235046387
About,can embarrass,237,237_F_his,f,Mismatch,poss,The documentary about Jodi can embarrass,his,8.059608459472656
About,has distracted,238,238_M_him,m,Match,obj,The commentary about Bill has distracted,him,7.629660129547119
About,has distracted,238,238_F_him,f,Mismatch,obj,The commentary about Lori has distracted,him,8.373818397521973
About,has distracted,238,238_M_his,m,Match,poss,The commentary about Bill has distracted,his,9.866813659667969
About,has distracted,238,238_F_his,f,Mismatch,poss,The commentary about Lori has distracted,his,12.128654479980469
About,is overwhelming,239,239_M_him,m,Match,obj,The show about that man is overwhelming,him,9.639480590820312
About,is overwhelming,239,239_F_him,f,Mismatch,obj,The show about Anne is overwhelming,him,16.17705726623535
About,is overwhelming,239,239_M_his,m,Match,poss,The show about that man is overwhelming,his,12.548441886901855
About,is overwhelming,239,239_F_his,f,Mismatch,poss,The show about Anne is overwhelming,his,16.477710723876953
About,annoys,240,240_M_him,m,Match,obj,The book about the ex-husband annoys,him,4.0683746337890625
About,annoys,240,240_F_him,f,Mismatch,obj,The book about Colleen annoys,him,6.79649019241333
About,annoys,240,240_M_his,m,Match,poss,The book about the ex-husband annoys,his,4.546860218048096
About,annoys,240,240_F_his,f,Mismatch,poss,The book about Colleen annoys,his,11.874100685119629
About,wasn't confusing,241,241_M_him,m,Match,obj,The pamphlet about Alan wasn't confusing,him,13.893503189086914
About,wasn't confusing,241,241_F_him,f,Mismatch,obj,The pamphlet about Rebecca wasn't confusing,him,13.518707275390625
About,wasn't confusing,241,241_M_his,m,Match,poss,The pamphlet about Alan wasn't confusing,his,15.17467975616455
About,wasn't confusing,241,241_F_his,f,Mismatch,poss,The pamphlet about Rebecca wasn't confusing,his,15.442704200744629
About,has astounded,242,242_M_him,m,Match,obj,The brochure about Brad has astounded,him,6.689773082733154
About,has astounded,242,242_F_him,f,Mismatch,obj,The brochure about Lisa has astounded,him,7.7089033126831055
About,has astounded,242,242_M_his,m,Match,poss,The brochure about Brad has astounded,his,4.587779998779297
About,has astounded,242,242_F_his,f,Mismatch,poss,The brochure about Lisa has astounded,his,10.931611061096191
About,scares,243,243_M_him,m,Match,obj,The play about Dennis scares,him,4.683439254760742
About,scares,243,243_F_him,f,Mismatch,obj,The play about Ellen scares,him,7.118614196777344
About,scares,243,243_M_his,m,Match,poss,The play about Dennis scares,his,5.948721885681152
About,scares,243,243_F_his,f,Mismatch,poss,The play about Ellen scares,his,10.355826377868652
About,confused,244,244_M_him,m,Match,obj,The movie about Brad confused,him,4.765506744384766
About,confused,244,244_F_him,f,Mismatch,obj,The movie about Veronica confused,him,8.176287651062012
About,confused,244,244_M_his,m,Match,poss,The movie about Brad confused,his,5.680810928344727
About,confused,244,244_F_his,f,Mismatch,poss,The movie about Veronica confused,his,11.98326587677002
About,didn't hinder,245,245_M_him,m,Match,obj,The newspaper article about Rodney didn't hinder,him,4.032014846801758
About,didn't hinder,245,245_F_him,f,Mismatch,obj,The newspaper article about Laurie didn't hinder,him,5.232883930206299
About,didn't hinder,245,245_M_his,m,Match,poss,The newspaper article about Rodney didn't hinder,his,1.0676541328430176
About,didn't hinder,245,245_F_his,f,Mismatch,poss,The newspaper article about Laurie didn't hinder,his,2.6113831996917725
About,wasn't disgusting,246,246_M_him,m,Match,obj,The story about Walter wasn't disgusting,him,19.97682762145996
About,wasn't disgusting,246,246_F_him,f,Mismatch,obj,The story about Vanessa wasn't disgusting,him,23.20231056213379
About,wasn't disgusting,246,246_M_his,m,Match,poss,The story about Walter wasn't disgusting,his,19.638988494873047
About,wasn't disgusting,246,246_F_his,f,Mismatch,poss,The story about Vanessa wasn't disgusting,his,23.604673385620117
About,isn't embarrassing,247,247_M_him,m,Match,obj,The essay about Derek isn't embarrassing,him,10.11825942993164
About,isn't embarrassing,247,247_F_him,f,Mismatch,obj,The essay about Florence isn't embarrassing,him,14.085482597351074
About,isn't embarrassing,247,247_M_his,m,Match,poss,The essay about Derek isn't embarrassing,his,11.556962013244629
About,isn't embarrassing,247,247_F_his,f,Mismatch,poss,The essay about Florence isn't embarrassing,his,14.452024459838867
About,can't overwhelm,248,248_M_him,m,Match,obj,The report about John can't overwhelm,him,4.471830368041992
About,can't overwhelm,248,248_F_him,f,Mismatch,obj,The report about Emily can't overwhelm,him,6.501643657684326
About,can't overwhelm,248,248_M_his,m,Match,poss,The report about John can't overwhelm,his,4.020270824432373
About,can't overwhelm,248,248_F_his,f,Mismatch,poss,The report about Emily can't overwhelm,his,8.689451217651367
About,wasn't astounding,249,249_M_him,m,Match,obj,The documentary about Alexander wasn't astounding,him,20.321670532226562
About,wasn't astounding,249,249_F_him,f,Mismatch,obj,The documentary about Tamara wasn't astounding,him,24.58495330810547
About,wasn't astounding,249,249_M_his,m,Match,poss,The documentary about Alexander wasn't astounding,his,19.784683227539062
