exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
TwoEmbedding,informed,hasn't led,146,146_MFM_his,mfm,MatchMismatchMatch,poss,Andrew informed Danielle that Jason hasn't led,his,4.733747959136963
TwoEmbedding,informed,hasn't led,146,146_MFF_his,mff,MatchMismatchMismatch,poss,Andrew informed Danielle that Valerie hasn't led,his,8.137630462646484
TwoEmbedding,informed,hasn't led,146,146_FMM_his,fmm,MismatchMatchMatch,poss,Gina informed Brad that Jason hasn't led,his,4.756432056427002
TwoEmbedding,informed,hasn't led,146,146_FMF_his,fmf,MismatchMatchMismatch,poss,Gina informed Brad that Valerie hasn't led,his,8.526568412780762
TwoEmbedding,informed,hasn't led,146,146_FFM_his,ffm,MismatchMismatchMatch,poss,Gina informed Danielle that Jason hasn't led,his,4.956271171569824
TwoEmbedding,informed,hasn't led,146,146_FFF_his,fff,MismatchMismatchMismatch,poss,Gina informed Danielle that Valerie hasn't led,his,10.058642387390137
TwoEmbedding,tells,insults,147,147_MMM_him,mmm,MatchMatchMatch,obj,That grandson tells Bill that Douglas insults,him,1.9038630723953247
TwoEmbedding,tells,insults,147,147_MMF_him,mmf,MatchMatchMismatch,obj,That grandson tells Bill that Linda insults,him,1.6316040754318237
TwoEmbedding,tells,insults,147,147_MFM_him,mfm,MatchMismatchMatch,obj,That grandson tells Pamela that Douglas insults,him,2.630075693130493
TwoEmbedding,tells,insults,147,147_MFF_him,mff,MatchMismatchMismatch,obj,That grandson tells Pamela that Linda insults,him,2.227663040161133
TwoEmbedding,tells,insults,147,147_FMM_him,fmm,MismatchMatchMatch,obj,Carolyn tells Bill that Douglas insults,him,2.81935453414917
TwoEmbedding,tells,insults,147,147_FMF_him,fmf,MismatchMatchMismatch,obj,Carolyn tells Bill that Linda insults,him,1.995712399482727
TwoEmbedding,tells,insults,147,147_FFM_him,ffm,MismatchMismatchMatch,obj,Carolyn tells Pamela that Douglas insults,him,4.096429824829102
TwoEmbedding,tells,insults,147,147_FFF_him,fff,MismatchMismatchMismatch,obj,Carolyn tells Pamela that Linda insults,him,3.865964889526367
TwoEmbedding,tells,insults,147,147_MMM_his,mmm,MatchMatchMatch,poss,That grandson tells Bill that Douglas insults,his,1.789357304573059
TwoEmbedding,tells,insults,147,147_MMF_his,mmf,MatchMatchMismatch,poss,That grandson tells Bill that Linda insults,his,2.1928560733795166
TwoEmbedding,tells,insults,147,147_MFM_his,mfm,MatchMismatchMatch,poss,That grandson tells Pamela that Douglas insults,his,2.1494622230529785
TwoEmbedding,tells,insults,147,147_MFF_his,mff,MatchMismatchMismatch,poss,That grandson tells Pamela that Linda insults,his,2.7576611042022705
TwoEmbedding,tells,insults,147,147_FMM_his,fmm,MismatchMatchMatch,poss,Carolyn tells Bill that Douglas insults,his,3.607452392578125
TwoEmbedding,tells,insults,147,147_FMF_his,fmf,MismatchMatchMismatch,poss,Carolyn tells Bill that Linda insults,his,3.941256523132324
TwoEmbedding,tells,insults,147,147_FFM_his,ffm,MismatchMismatchMatch,poss,Carolyn tells Pamela that Douglas insults,his,4.431642532348633
TwoEmbedding,tells,insults,147,147_FFF_his,fff,MismatchMismatchMismatch,poss,Carolyn tells Pamela that Linda insults,his,5.765052318572998
TwoEmbedding,alerts,was complaining about,148,148_MMM_him,mmm,MatchMatchMatch,obj,Douglas alerts Steven that this boy was complaining about,him,6.757111549377441
TwoEmbedding,alerts,was complaining about,148,148_MMF_him,mmf,MatchMatchMismatch,obj,Douglas alerts Steven that Erin was complaining about,him,4.053099155426025
TwoEmbedding,alerts,was complaining about,148,148_MFM_him,mfm,MatchMismatchMatch,obj,Douglas alerts Rebecca that this boy was complaining about,him,7.995792388916016
TwoEmbedding,alerts,was complaining about,148,148_MFF_him,mff,MatchMismatchMismatch,obj,Douglas alerts Rebecca that Erin was complaining about,him,6.34913444519043
TwoEmbedding,alerts,was complaining about,148,148_FMM_him,fmm,MismatchMatchMatch,obj,Judy alerts Steven that this boy was complaining about,him,6.62332010269165
TwoEmbedding,alerts,was complaining about,148,148_FMF_him,fmf,MismatchMatchMismatch,obj,Judy alerts Steven that Erin was complaining about,him,3.7591617107391357
TwoEmbedding,alerts,was complaining about,148,148_FFM_him,ffm,MismatchMismatchMatch,obj,Judy alerts Rebecca that this boy was complaining about,him,8.342602729797363
TwoEmbedding,alerts,was complaining about,148,148_FFF_him,fff,MismatchMismatchMismatch,obj,Judy alerts Rebecca that Erin was complaining about,him,7.481670379638672
TwoEmbedding,alerts,was complaining about,148,148_MMM_his,mmm,MatchMatchMatch,poss,Douglas alerts Steven that this boy was complaining about,his,2.455007314682007
TwoEmbedding,alerts,was complaining about,148,148_MMF_his,mmf,MatchMatchMismatch,poss,Douglas alerts Steven that Erin was complaining about,his,4.653072357177734
TwoEmbedding,alerts,was complaining about,148,148_MFM_his,mfm,MatchMismatchMatch,poss,Douglas alerts Rebecca that this boy was complaining about,his,2.6097991466522217
TwoEmbedding,alerts,was complaining about,148,148_MFF_his,mff,MatchMismatchMismatch,poss,Douglas alerts Rebecca that Erin was complaining about,his,7.032602787017822
TwoEmbedding,alerts,was complaining about,148,148_FMM_his,fmm,MismatchMatchMatch,poss,Judy alerts Steven that this boy was complaining about,his,2.4936819076538086
TwoEmbedding,alerts,was complaining about,148,148_FMF_his,fmf,MismatchMatchMismatch,poss,Judy alerts Steven that Erin was complaining about,his,4.168972969055176
TwoEmbedding,alerts,was complaining about,148,148_FFM_his,ffm,MismatchMismatchMatch,poss,Judy alerts Rebecca that this boy was complaining about,his,2.771773338317871
TwoEmbedding,alerts,was complaining about,148,148_FFF_his,fff,MismatchMismatchMismatch,poss,Judy alerts Rebecca that Erin was complaining about,his,7.9453582763671875
TwoEmbedding,told,fled from,149,149_MMM_him,mmm,MatchMatchMatch,obj,Guy told Robert that Dennis fled from,him,3.531641721725464
TwoEmbedding,told,fled from,149,149_MMF_him,mmf,MatchMatchMismatch,obj,Guy told Robert that Paula fled from,him,2.3345816135406494
TwoEmbedding,told,fled from,149,149_MFM_him,mfm,MatchMismatchMatch,obj,Guy told Pamela that Dennis fled from,him,4.246888637542725
TwoEmbedding,told,fled from,149,149_MFF_him,mff,MatchMismatchMismatch,obj,Guy told Pamela that Paula fled from,him,2.5525851249694824
TwoEmbedding,told,fled from,149,149_FMM_him,fmm,MismatchMatchMatch,obj,Kimberley told Robert that Dennis fled from,him,4.165857791900635
TwoEmbedding,told,fled from,149,149_FMF_him,fmf,MismatchMatchMismatch,obj,Kimberley told Robert that Paula fled from,him,2.749929189682007
TwoEmbedding,told,fled from,149,149_FFM_him,ffm,MismatchMismatchMatch,obj,Kimberley told Pamela that Dennis fled from,him,5.480987548828125
TwoEmbedding,told,fled from,149,149_FFF_him,fff,MismatchMismatchMismatch,obj,Kimberley told Pamela that Paula fled from,him,3.283432960510254
TwoEmbedding,told,fled from,149,149_MMM_his,mmm,MatchMatchMatch,poss,Guy told Robert that Dennis fled from,his,4.275333404541016
TwoEmbedding,told,fled from,149,149_MMF_his,mmf,MatchMatchMismatch,poss,Guy told Robert that Paula fled from,his,4.838572025299072
TwoEmbedding,told,fled from,149,149_MFM_his,mfm,MatchMismatchMatch,poss,Guy told Pamela that Dennis fled from,his,4.0437235832214355
TwoEmbedding,told,fled from,149,149_MFF_his,mff,MatchMismatchMismatch,poss,Guy told Pamela that Paula fled from,his,5.120429039001465
TwoEmbedding,told,fled from,149,149_FMM_his,fmm,MismatchMatchMatch,poss,Kimberley told Robert that Dennis fled from,his,4.162446022033691
TwoEmbedding,told,fled from,149,149_FMF_his,fmf,MismatchMatchMismatch,poss,Kimberley told Robert that Paula fled from,his,5.163724899291992
TwoEmbedding,told,fled from,149,149_FFM_his,ffm,MismatchMismatchMatch,poss,Kimberley told Pamela that Dennis fled from,his,4.0322675704956055
TwoEmbedding,told,fled from,149,149_FFF_his,fff,MismatchMismatchMismatch,poss,Kimberley told Pamela that Paula fled from,his,5.61864709854126
TwoEmbedding,showed,criticizes,150,150_MMM_him,mmm,MatchMatchMatch,obj,Adam showed Jason that Stephen criticizes,him,2.053434133529663
TwoEmbedding,showed,criticizes,150,150_MMF_him,mmf,MatchMatchMismatch,obj,Adam showed Jason that the waitress criticizes,him,1.8082386255264282
TwoEmbedding,showed,criticizes,150,150_MFM_him,mfm,MatchMismatchMatch,obj,Adam showed Diane that Stephen criticizes,him,3.5236895084381104
TwoEmbedding,showed,criticizes,150,150_MFF_him,mff,MatchMismatchMismatch,obj,Adam showed Diane that the waitress criticizes,him,2.6455154418945312
TwoEmbedding,showed,criticizes,150,150_FMM_him,fmm,MismatchMatchMatch,obj,Renee showed Jason that Stephen criticizes,him,2.3152894973754883
TwoEmbedding,showed,criticizes,150,150_FMF_him,fmf,MismatchMatchMismatch,obj,Renee showed Jason that the waitress criticizes,him,2.03340220451355
TwoEmbedding,showed,criticizes,150,150_FFM_him,ffm,MismatchMismatchMatch,obj,Renee showed Diane that Stephen criticizes,him,4.0772552490234375
TwoEmbedding,showed,criticizes,150,150_FFF_him,fff,MismatchMismatchMismatch,obj,Renee showed Diane that the waitress criticizes,him,3.7659637928009033
TwoEmbedding,showed,criticizes,150,150_MMM_his,mmm,MatchMatchMatch,poss,Adam showed Jason that Stephen criticizes,his,3.533229351043701
TwoEmbedding,showed,criticizes,150,150_MMF_his,mmf,MatchMatchMismatch,poss,Adam showed Jason that the waitress criticizes,his,2.4392952919006348
TwoEmbedding,showed,criticizes,150,150_MFM_his,mfm,MatchMismatchMatch,poss,Adam showed Diane that Stephen criticizes,his,4.223620891571045
TwoEmbedding,showed,criticizes,150,150_MFF_his,mff,MatchMismatchMismatch,poss,Adam showed Diane that the waitress criticizes,his,3.9841816425323486
TwoEmbedding,showed,criticizes,150,150_FMM_his,fmm,MismatchMatchMatch,poss,Renee showed Jason that Stephen criticizes,his,3.7426259517669678
TwoEmbedding,showed,criticizes,150,150_FMF_his,fmf,MismatchMatchMismatch,poss,Renee showed Jason that the waitress criticizes,his,2.9522600173950195
TwoEmbedding,showed,criticizes,150,150_FFM_his,ffm,MismatchMismatchMatch,poss,Renee showed Diane that Stephen criticizes,his,4.516974449157715
TwoEmbedding,showed,criticizes,150,150_FFF_his,fff,MismatchMismatchMismatch,poss,Renee showed Diane that the waitress criticizes,his,5.19853401184082
TwoEmbedding,informs,had forgotten,151,151_MMM_him,mmm,MatchMatchMatch,obj,Omar informs Gerald that Dennis had forgotten,him,7.544395923614502
TwoEmbedding,informs,had forgotten,151,151_MMF_him,mmf,MatchMatchMismatch,obj,Omar informs Gerald that Paula had forgotten,him,6.628910064697266
TwoEmbedding,informs,had forgotten,151,151_MFM_him,mfm,MatchMismatchMatch,obj,Omar informs Sally that Dennis had forgotten,him,7.998208045959473
TwoEmbedding,informs,had forgotten,151,151_MFF_him,mff,MatchMismatchMismatch,obj,Omar informs Sally that Paula had forgotten,him,7.04280424118042
TwoEmbedding,informs,had forgotten,151,151_FMM_him,fmm,MismatchMatchMatch,obj,Donna informs Gerald that Dennis had forgotten,him,7.971088409423828
TwoEmbedding,informs,had forgotten,151,151_FMF_him,fmf,MismatchMatchMismatch,obj,Donna informs Gerald that Paula had forgotten,him,7.049817085266113
TwoEmbedding,informs,had forgotten,151,151_FFM_him,ffm,MismatchMismatchMatch,obj,Donna informs Sally that Dennis had forgotten,him,9.161031723022461
TwoEmbedding,informs,had forgotten,151,151_FFF_him,fff,MismatchMismatchMismatch,obj,Donna informs Sally that Paula had forgotten,him,8.197150230407715
TwoEmbedding,informs,had forgotten,151,151_MMM_his,mmm,MatchMatchMatch,poss,Omar informs Gerald that Dennis had forgotten,his,2.905857801437378
TwoEmbedding,informs,had forgotten,151,151_MMF_his,mmf,MatchMatchMismatch,poss,Omar informs Gerald that Paula had forgotten,his,4.860046863555908
TwoEmbedding,informs,had forgotten,151,151_MFM_his,mfm,MatchMismatchMatch,poss,Omar informs Sally that Dennis had forgotten,his,3.2210018634796143
TwoEmbedding,informs,had forgotten,151,151_MFF_his,mff,MatchMismatchMismatch,poss,Omar informs Sally that Paula had forgotten,his,5.44378662109375
TwoEmbedding,informs,had forgotten,151,151_FMM_his,fmm,MismatchMatchMatch,poss,Donna informs Gerald that Dennis had forgotten,his,3.0037031173706055
TwoEmbedding,informs,had forgotten,151,151_FMF_his,fmf,MismatchMatchMismatch,poss,Donna informs Gerald that Paula had forgotten,his,5.457695484161377
TwoEmbedding,informs,had forgotten,151,151_FFM_his,ffm,MismatchMismatchMatch,poss,Donna informs Sally that Dennis had forgotten,his,3.186599016189575
TwoEmbedding,informs,had forgotten,151,151_FFF_his,fff,MismatchMismatchMismatch,poss,Donna informs Sally that Paula had forgotten,his,6.557571887969971
TwoEmbedding,advises,hadn't hugged,152,152_MMM_him,mmm,MatchMatchMatch,obj,Craig advises Travis that William hadn't hugged,him,1.925529956817627
TwoEmbedding,advises,hadn't hugged,152,152_MMF_him,mmf,MatchMatchMismatch,obj,Craig advises Travis that this girlfriend hadn't hugged,him,0.5545316934585571
TwoEmbedding,advises,hadn't hugged,152,152_MFM_him,mfm,MatchMismatchMatch,obj,Craig advises Deanna that William hadn't hugged,him,4.347589492797852
TwoEmbedding,advises,hadn't hugged,152,152_MFF_him,mff,MatchMismatchMismatch,obj,Craig advises Deanna that this girlfriend hadn't hugged,him,1.394851565361023
TwoEmbedding,advises,hadn't hugged,152,152_FMM_him,fmm,MismatchMatchMatch,obj,Dawn advises Travis that William hadn't hugged,him,1.8362953662872314
TwoEmbedding,advises,hadn't hugged,152,152_FMF_him,fmf,MismatchMatchMismatch,obj,Dawn advises Travis that this girlfriend hadn't hugged,him,0.5165114998817444
TwoEmbedding,advises,hadn't hugged,152,152_FFM_him,ffm,MismatchMismatchMatch,obj,Dawn advises Deanna that William hadn't hugged,him,5.256992816925049
TwoEmbedding,advises,hadn't hugged,152,152_FFF_him,fff,MismatchMismatchMismatch,obj,Dawn advises Deanna that this girlfriend hadn't hugged,him,2.020439863204956
TwoEmbedding,advises,hadn't hugged,152,152_MMM_his,mmm,MatchMatchMatch,poss,Craig advises Travis that William hadn't hugged,his,3.252699613571167
TwoEmbedding,advises,hadn't hugged,152,152_MMF_his,mmf,MatchMatchMismatch,poss,Craig advises Travis that this girlfriend hadn't hugged,his,5.462968826293945
TwoEmbedding,advises,hadn't hugged,152,152_MFM_his,mfm,MatchMismatchMatch,poss,Craig advises Deanna that William hadn't hugged,his,4.8722052574157715
TwoEmbedding,advises,hadn't hugged,152,152_MFF_his,mff,MatchMismatchMismatch,poss,Craig advises Deanna that this girlfriend hadn't hugged,his,7.177452087402344
TwoEmbedding,advises,hadn't hugged,152,152_FMM_his,fmm,MismatchMatchMatch,poss,Dawn advises Travis that William hadn't hugged,his,3.6209590435028076
TwoEmbedding,advises,hadn't hugged,152,152_FMF_his,fmf,MismatchMatchMismatch,poss,Dawn advises Travis that this girlfriend hadn't hugged,his,5.71622371673584
TwoEmbedding,advises,hadn't hugged,152,152_FFM_his,ffm,MismatchMismatchMatch,poss,Dawn advises Deanna that William hadn't hugged,his,5.036136627197266
TwoEmbedding,advises,hadn't hugged,152,152_FFF_his,fff,MismatchMismatchMismatch,poss,Dawn advises Deanna that this girlfriend hadn't hugged,his,8.28947925567627
TwoEmbedding,informed,caught,153,153_MMM_him,mmm,MatchMatchMatch,obj,Daniel informed that husband that Eric caught,him,2.173428773880005
TwoEmbedding,informed,caught,153,153_MMF_him,mmf,MatchMatchMismatch,obj,Daniel informed that husband that Diane caught,him,1.2602704763412476
TwoEmbedding,informed,caught,153,153_MFM_him,mfm,MatchMismatchMatch,obj,Daniel informed Connie that Eric caught,him,2.606363534927368
TwoEmbedding,informed,caught,153,153_MFF_him,mff,MatchMismatchMismatch,obj,Daniel informed Connie that Diane caught,him,1.312223196029663
TwoEmbedding,informed,caught,153,153_FMM_him,fmm,MismatchMatchMatch,obj,Debra informed that husband that Eric caught,him,3.1904022693634033
TwoEmbedding,informed,caught,153,153_FMF_him,fmf,MismatchMatchMismatch,obj,Debra informed that husband that Diane caught,him,1.6997098922729492
TwoEmbedding,informed,caught,153,153_FFM_him,ffm,MismatchMismatchMatch,obj,Debra informed Connie that Eric caught,him,4.818907737731934
TwoEmbedding,informed,caught,153,153_FFF_him,fff,MismatchMismatchMismatch,obj,Debra informed Connie that Diane caught,him,3.6336400508880615
TwoEmbedding,informed,caught,153,153_MMM_his,mmm,MatchMatchMatch,poss,Daniel informed that husband that Eric caught,his,2.8269200325012207
TwoEmbedding,informed,caught,153,153_MMF_his,mmf,MatchMatchMismatch,poss,Daniel informed that husband that Diane caught,his,3.7224743366241455
TwoEmbedding,informed,caught,153,153_MFM_his,mfm,MatchMismatchMatch,poss,Daniel informed Connie that Eric caught,his,4.342373847961426
TwoEmbedding,informed,caught,153,153_MFF_his,mff,MatchMismatchMismatch,poss,Daniel informed Connie that Diane caught,his,5.217254161834717
TwoEmbedding,informed,caught,153,153_FMM_his,fmm,MismatchMatchMatch,poss,Debra informed that husband that Eric caught,his,3.2351603507995605
TwoEmbedding,informed,caught,153,153_FMF_his,fmf,MismatchMatchMismatch,poss,Debra informed that husband that Diane caught,his,4.614430904388428
TwoEmbedding,informed,caught,153,153_FFM_his,ffm,MismatchMismatchMatch,poss,Debra informed Connie that Eric caught,his,5.346784591674805
TwoEmbedding,informed,caught,153,153_FFF_his,fff,MismatchMismatchMismatch,poss,Debra informed Connie that Diane caught,his,8.151408195495605
TwoEmbedding,informs,had stunned,154,154_MMM_him,mmm,MatchMatchMatch,obj,Derek informs Paul that Charles had stunned,him,1.2594435214996338
TwoEmbedding,informs,had stunned,154,154_MMF_him,mmf,MatchMatchMismatch,obj,Derek informs Paul that Kristin had stunned,him,1.1174854040145874
TwoEmbedding,informs,had stunned,154,154_MFM_him,mfm,MatchMismatchMatch,obj,Derek informs Sonia that Charles had stunned,him,1.9800565242767334
TwoEmbedding,informs,had stunned,154,154_MFF_him,mff,MatchMismatchMismatch,obj,Derek informs Sonia that Kristin had stunned,him,1.4922096729278564
TwoEmbedding,informs,had stunned,154,154_FMM_him,fmm,MismatchMatchMatch,obj,Bethany informs Paul that Charles had stunned,him,2.777724504470825
