exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
About,alarmed,194,194_M_his,m,Match,poss,The brochure about Benjamin alarmed,his,5.766854286193848
About,alarmed,194,194_F_his,f,Mismatch,poss,The brochure about the ex-wife alarmed,his,5.845824241638184
About,had aggravated,195,195_M_him,m,Match,obj,The play about Timothy had aggravated,him,3.5466248989105225
About,had aggravated,195,195_F_him,f,Mismatch,obj,The play about Melanie had aggravated,him,4.564697265625
About,had aggravated,195,195_M_his,m,Match,poss,The play about Timothy had aggravated,his,2.190793752670288
About,had aggravated,195,195_F_his,f,Mismatch,poss,The play about Melanie had aggravated,his,2.7948060035705566
About,aided,196,196_M_him,m,Match,obj,The movie about Liam aided,him,4.21108341217041
About,aided,196,196_F_him,f,Mismatch,obj,The movie about Lisa aided,him,4.820323944091797
About,aided,196,196_M_his,m,Match,poss,The movie about Liam aided,his,4.947325706481934
About,aided,196,196_F_his,f,Mismatch,poss,The movie about Lisa aided,his,6.035157203674316
About,hasn't aggravated,197,197_M_him,m,Match,obj,The newspaper article about Dan hasn't aggravated,him,4.1713995933532715
About,hasn't aggravated,197,197_F_him,f,Mismatch,obj,The newspaper article about Caroline hasn't aggravated,him,4.297224044799805
About,hasn't aggravated,197,197_M_his,m,Match,poss,The newspaper article about Dan hasn't aggravated,his,3.9660327434539795
About,hasn't aggravated,197,197_F_his,f,Mismatch,poss,The newspaper article about Caroline hasn't aggravated,his,4.500428676605225
About,couldn't astound,198,198_M_him,m,Match,obj,The story about this son couldn't astound,him,5.302800178527832
About,couldn't astound,198,198_F_him,f,Mismatch,obj,The story about the waitress couldn't astound,him,3.673079490661621
About,couldn't astound,198,198_M_his,m,Match,poss,The story about this son couldn't astound,his,5.440662384033203
About,couldn't astound,198,198_F_his,f,Mismatch,poss,The story about the waitress couldn't astound,his,6.863357067108154
About,astounds,199,199_M_him,m,Match,obj,The essay about Aaron astounds,him,9.383537292480469
About,astounds,199,199_F_him,f,Mismatch,obj,The essay about that niece astounds,him,9.074797630310059
About,astounds,199,199_M_his,m,Match,poss,The essay about Aaron astounds,his,8.763383865356445
About,astounds,199,199_F_his,f,Mismatch,poss,The essay about that niece astounds,his,12.039864540100098
About,aggravates,200,200_M_him,m,Match,obj,The report about Donald aggravates,him,6.856717109680176
About,aggravates,200,200_F_him,f,Mismatch,obj,The report about Donna aggravates,him,6.390413761138916
About,aggravates,200,200_M_his,m,Match,poss,The report about Donald aggravates,his,5.705984115600586
About,aggravates,200,200_F_his,f,Mismatch,poss,The report about Donna aggravates,his,6.885547637939453
About,helped,201,201_M_him,m,Match,obj,The documentary about Carlos helped,him,4.170219421386719
About,helped,201,201_F_him,f,Mismatch,obj,The documentary about that wife helped,him,4.704348564147949
About,helped,201,201_M_his,m,Match,poss,The documentary about Carlos helped,his,7.792552471160889
About,helped,201,201_F_his,f,Mismatch,poss,The documentary about that wife helped,his,8.62116813659668
About,hasn't overwhelmed,202,202_M_him,m,Match,obj,The commentary about that man hasn't overwhelmed,him,4.957624912261963
About,hasn't overwhelmed,202,202_F_him,f,Mismatch,obj,The commentary about the grandmother hasn't overwhelmed,him,4.710763454437256
About,hasn't overwhelmed,202,202_M_his,m,Match,poss,The commentary about that man hasn't overwhelmed,his,5.876954555511475
About,hasn't overwhelmed,202,202_F_his,f,Mismatch,poss,The commentary about the grandmother hasn't overwhelmed,his,6.499460220336914
About,had alarmed,203,203_M_him,m,Match,obj,The show about Raymond had alarmed,him,2.4499099254608154
About,had alarmed,203,203_F_him,f,Mismatch,obj,The show about Janice had alarmed,him,2.95405650138855
About,had alarmed,203,203_M_his,m,Match,poss,The show about Raymond had alarmed,his,4.7237467765808105
About,had alarmed,203,203_F_his,f,Mismatch,poss,The show about Janice had alarmed,his,6.039416313171387
About,hadn't alarmed,204,204_M_him,m,Match,obj,The book about Michael hadn't alarmed,him,1.8080520629882812
About,hadn't alarmed,204,204_F_him,f,Mismatch,obj,The book about Tara hadn't alarmed,him,1.8425718545913696
About,hadn't alarmed,204,204_M_his,m,Match,poss,The book about Michael hadn't alarmed,his,6.53720235824585
About,hadn't alarmed,204,204_F_his,f,Mismatch,poss,The book about Tara hadn't alarmed,his,7.231703281402588
About,hadn't helped,205,205_M_him,m,Match,obj,The pamphlet about Steven hadn't helped,him,4.636663436889648
About,hadn't helped,205,205_F_him,f,Mismatch,obj,The pamphlet about Natalie hadn't helped,him,5.091350078582764
About,hadn't helped,205,205_M_his,m,Match,poss,The pamphlet about Steven hadn't helped,his,4.996209621429443
About,hadn't helped,205,205_F_his,f,Mismatch,poss,The pamphlet about Natalie hadn't helped,his,5.97275972366333
About,has alarmed,206,206_M_him,m,Match,obj,The brochure about Mark has alarmed,him,4.0584588050842285
About,has alarmed,206,206_F_him,f,Mismatch,obj,The brochure about Kimberley has alarmed,him,4.689472675323486
About,has alarmed,206,206_M_his,m,Match,poss,The brochure about Mark has alarmed,his,5.477256774902344
About,has alarmed,206,206_F_his,f,Mismatch,poss,The brochure about Kimberley has alarmed,his,6.644493103027344
About,hasn't disgusted,207,207_M_him,m,Match,obj,The play about Eric hasn't disgusted,him,3.971144676208496
About,hasn't disgusted,207,207_F_him,f,Mismatch,obj,The play about Veronica hasn't disgusted,him,4.819828987121582
About,hasn't disgusted,207,207_M_his,m,Match,poss,The play about Eric hasn't disgusted,his,7.634586811065674
About,hasn't disgusted,207,207_F_his,f,Mismatch,poss,The play about Veronica hasn't disgusted,his,9.43622875213623
About,is shocking,208,208_M_him,m,Match,obj,The movie about Douglas is shocking,him,12.661832809448242
About,is shocking,208,208_F_him,f,Mismatch,obj,The movie about Jennifer is shocking,him,13.114873886108398
About,is shocking,208,208_M_his,m,Match,poss,The movie about Douglas is shocking,his,12.826101303100586
About,is shocking,208,208_F_his,f,Mismatch,poss,The movie about Jennifer is shocking,his,14.159029960632324
About,wouldn't disturb,209,209_M_him,m,Match,obj,The newspaper article about Donald wouldn't disturb,him,2.419527053833008
About,wouldn't disturb,209,209_F_him,f,Mismatch,obj,The newspaper article about Sonia wouldn't disturb,him,2.5936601161956787
About,wouldn't disturb,209,209_M_his,m,Match,poss,The newspaper article about Donald wouldn't disturb,his,4.963393211364746
About,wouldn't disturb,209,209_F_his,f,Mismatch,poss,The newspaper article about Sonia wouldn't disturb,his,5.262472152709961
About,harms,210,210_M_him,m,Match,obj,The story about Adam harms,him,6.47135066986084
About,harms,210,210_F_him,f,Mismatch,obj,The story about Nicole harms,him,6.740213394165039
About,harms,210,210_M_his,m,Match,poss,The story about Adam harms,his,5.898764610290527
About,harms,210,210_F_his,f,Mismatch,poss,The story about Nicole harms,his,7.097064971923828
About,embarrassed,211,211_M_him,m,Match,obj,The essay about Joseph embarrassed,him,4.51295804977417
About,embarrassed,211,211_F_him,f,Mismatch,obj,The essay about Donna embarrassed,him,4.457736015319824
About,embarrassed,211,211_M_his,m,Match,poss,The essay about Joseph embarrassed,his,4.799069404602051
About,embarrassed,211,211_F_his,f,Mismatch,poss,The essay about Donna embarrassed,his,7.901565074920654
About,could impress,212,212_M_him,m,Match,obj,The report about the father could impress,him,4.397603988647461
About,could impress,212,212_F_him,f,Mismatch,obj,The report about Theresa could impress,him,4.638064384460449
About,could impress,212,212_M_his,m,Match,poss,The report about the father could impress,his,5.80708646774292
About,could impress,212,212_F_his,f,Mismatch,poss,The report about Theresa could impress,his,6.271178245544434
About,disturbs,213,213_M_him,m,Match,obj,The documentary about the grandson disturbs,him,3.9688470363616943
About,disturbs,213,213_F_him,f,Mismatch,obj,The documentary about Samantha disturbs,him,4.888779640197754
About,disturbs,213,213_M_his,m,Match,poss,The documentary about the grandson disturbs,his,5.634561061859131
About,disturbs,213,213_F_his,f,Mismatch,poss,The documentary about Samantha disturbs,his,6.749011039733887
About,wasn't harming,214,214_M_him,m,Match,obj,The commentary about Bradley wasn't harming,him,3.9855141639709473
About,wasn't harming,214,214_F_him,f,Mismatch,obj,The commentary about Sally wasn't harming,him,4.300872802734375
About,wasn't harming,214,214_M_his,m,Match,poss,The commentary about Bradley wasn't harming,his,3.595867872238159
About,wasn't harming,214,214_F_his,f,Mismatch,poss,The commentary about Sally wasn't harming,his,4.377292633056641
About,shouldn't hurt,215,215_M_him,m,Match,obj,The show about Paul shouldn't hurt,him,4.306854724884033
About,shouldn't hurt,215,215_F_him,f,Mismatch,obj,The show about Nicole shouldn't hurt,him,6.067449569702148
About,shouldn't hurt,215,215_M_his,m,Match,poss,The show about Paul shouldn't hurt,his,4.000118255615234
About,shouldn't hurt,215,215_F_his,f,Mismatch,poss,The show about Nicole shouldn't hurt,his,5.955326557159424
About,will aid,216,216_M_him,m,Match,obj,The book about Dan will aid,him,5.332390785217285
About,will aid,216,216_F_him,f,Mismatch,obj,The book about Carla will aid,him,5.468226909637451
About,will aid,216,216_M_his,m,Match,poss,The book about Dan will aid,his,7.424641132354736
About,will aid,216,216_F_his,f,Mismatch,poss,The book about Carla will aid,his,7.565710544586182
About,isn't hurting,217,217_M_him,m,Match,obj,The pamphlet about Guy isn't hurting,him,4.772260665893555
About,isn't hurting,217,217_F_him,f,Mismatch,obj,The pamphlet about Donna isn't hurting,him,5.316866397857666
About,isn't hurting,217,217_M_his,m,Match,poss,The pamphlet about Guy isn't hurting,his,4.213357925415039
About,isn't hurting,217,217_F_his,f,Mismatch,poss,The pamphlet about Donna isn't hurting,his,5.096611022949219
About,annoyed,218,218_M_him,m,Match,obj,The brochure about Curtis annoyed,him,2.923887252807617
About,annoyed,218,218_F_him,f,Mismatch,obj,The brochure about Monica annoyed,him,3.2743449211120605
About,annoyed,218,218_M_his,m,Match,poss,The brochure about Curtis annoyed,his,7.117151737213135
About,annoyed,218,218_F_his,f,Mismatch,poss,The brochure about Monica annoyed,his,7.896153926849365
About,hasn't alarmed,219,219_M_him,m,Match,obj,The play about Ronald hasn't alarmed,him,3.5332324504852295
About,hasn't alarmed,219,219_F_him,f,Mismatch,obj,The play about Bethany hasn't alarmed,him,3.7134528160095215
About,hasn't alarmed,219,219_M_his,m,Match,poss,The play about Ronald hasn't alarmed,his,6.287858963012695
About,hasn't alarmed,219,219_F_his,f,Mismatch,poss,The play about Bethany hasn't alarmed,his,6.902734279632568
About,might stun,220,220_M_him,m,Match,obj,The movie about Kevin might stun,him,6.07832145690918
About,might stun,220,220_F_him,f,Mismatch,obj,The movie about this waitress might stun,him,7.023371696472168
About,might stun,220,220_M_his,m,Match,poss,The movie about Kevin might stun,his,7.16723108291626
About,might stun,220,220_F_his,f,Mismatch,poss,The movie about this waitress might stun,his,8.346796989440918
About,overwhelms,221,221_M_him,m,Match,obj,The newspaper article about Bradley overwhelms,him,7.150821208953857
About,overwhelms,221,221_F_him,f,Mismatch,obj,The newspaper article about Danielle overwhelms,him,5.7465081214904785
About,overwhelms,221,221_M_his,m,Match,poss,The newspaper article about Bradley overwhelms,his,6.0703630447387695
About,overwhelms,221,221_F_his,f,Mismatch,poss,The newspaper article about Danielle overwhelms,his,6.171060562133789
About,impressed,222,222_M_him,m,Match,obj,The story about the father impressed,him,3.6124401092529297
About,impressed,222,222_F_him,f,Mismatch,obj,The story about Sheila impressed,him,3.4998626708984375
About,impressed,222,222_M_his,m,Match,poss,The story about the father impressed,his,6.54767370223999
About,impressed,222,222_F_his,f,Mismatch,poss,The story about Sheila impressed,his,7.259139060974121
About,does underwhelm,223,223_M_him,m,Match,obj,The essay about Brian does underwhelm,him,9.279478073120117
About,does underwhelm,223,223_F_him,f,Mismatch,obj,The essay about Melissa does underwhelm,him,10.045381546020508
About,does underwhelm,223,223_M_his,m,Match,poss,The essay about Brian does underwhelm,his,10.456107139587402
About,does underwhelm,223,223_F_his,f,Mismatch,poss,The essay about Melissa does underwhelm,his,12.141647338867188
About,aided,224,224_M_him,m,Match,obj,The report about Roger aided,him,4.335894584655762
About,aided,224,224_F_him,f,Mismatch,obj,The report about this granddaughter aided,him,5.1008381843566895
About,aided,224,224_M_his,m,Match,poss,The report about Roger aided,his,5.258700847625732
About,aided,224,224_F_his,f,Mismatch,poss,The report about this granddaughter aided,his,6.598276615142822
About,hasn't impressed,225,225_M_him,m,Match,obj,The documentary about Peter hasn't impressed,him,4.531631946563721
About,hasn't impressed,225,225_F_him,f,Mismatch,obj,The documentary about Vanessa hasn't impressed,him,5.080375671386719
About,hasn't impressed,225,225_M_his,m,Match,poss,The documentary about Peter hasn't impressed,his,6.601757049560547
About,hasn't impressed,225,225_F_his,f,Mismatch,poss,The documentary about Vanessa hasn't impressed,his,7.783661365509033
About,confuses,226,226_M_him,m,Match,obj,The commentary about Phillip confuses,him,4.815991401672363
About,confuses,226,226_F_him,f,Mismatch,obj,The commentary about this sister confuses,him,8.458660125732422
About,confuses,226,226_M_his,m,Match,poss,The commentary about Phillip confuses,his,6.607661247253418
About,confuses,226,226_F_his,f,Mismatch,poss,The commentary about this sister confuses,his,10.747306823730469
About,might astound,227,227_M_him,m,Match,obj,The show about Roger might astound,him,6.243048667907715
About,might astound,227,227_F_him,f,Mismatch,obj,The show about Sabrina might astound,him,7.910712718963623
About,might astound,227,227_M_his,m,Match,poss,The show about Roger might astound,his,6.5327582359313965
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,9.148828506469727
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,5.010550022125244
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,4.866053581237793
