exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
simple,could underwhelm,243,243_F_his,f,Mismatch,poss,Natalie could underwhelm,his,8.05893611907959
simple,strikes,244,244_M_him,m,Match,obj,Carlos strikes,him,10.222405433654785
simple,strikes,244,244_M_his,m,Match,poss,Carlos strikes,his,9.320061683654785
simple,strikes,244,244_F_him,f,Mismatch,obj,Ann strikes,him,7.472250461578369
simple,strikes,244,244_F_his,f,Mismatch,poss,Ann strikes,his,5.36907958984375
simple,was shooting,245,245_M_him,m,Match,obj,Vincent was shooting,him,7.345055103302002
simple,was shooting,245,245_M_his,m,Match,poss,Vincent was shooting,his,6.664132118225098
simple,was shooting,245,245_F_him,f,Mismatch,obj,Susan was shooting,him,7.880244255065918
simple,was shooting,245,245_F_his,f,Mismatch,poss,Susan was shooting,his,5.456765174865723
simple,visited,246,246_M_him,m,Match,obj,Frank visited,him,4.447245121002197
simple,visited,246,246_M_his,m,Match,poss,Frank visited,his,4.819098949432373
simple,visited,246,246_F_him,f,Mismatch,obj,Emily visited,him,4.490657329559326
simple,visited,246,246_F_his,f,Mismatch,poss,Emily visited,his,4.803171157836914
simple,is examining,247,247_M_him,m,Match,obj,Roger is examining,him,8.734734535217285
simple,is examining,247,247_M_his,m,Match,poss,Roger is examining,his,4.961665153503418
simple,is examining,247,247_F_him,f,Mismatch,obj,Jodi is examining,him,8.370147705078125
simple,is examining,247,247_F_his,f,Mismatch,poss,Jodi is examining,his,5.128719806671143
simple,can like,248,248_M_him,m,Match,obj,Rodney can like,him,5.046300411224365
simple,can like,248,248_M_his,m,Match,poss,Rodney can like,his,6.807234764099121
simple,can like,248,248_F_him,f,Mismatch,obj,Grace can like,him,8.011000633239746
simple,can like,248,248_F_his,f,Mismatch,poss,Grace can like,his,9.632417678833008
simple,questioned,249,249_M_him,m,Match,obj,The brother questioned,him,3.03527569770813
simple,questioned,249,249_M_his,m,Match,poss,The brother questioned,his,4.255558490753174
simple,questioned,249,249_F_him,f,Mismatch,obj,April questioned,him,4.327675819396973
simple,questioned,249,249_F_his,f,Mismatch,poss,April questioned,his,4.9340691566467285
simple,distracted,250,250_M_him,m,Match,obj,Bradley distracted,him,4.109016418457031
simple,distracted,250,250_M_his,m,Match,poss,Bradley distracted,his,5.45305871963501
simple,distracted,250,250_F_him,f,Mismatch,obj,Anne distracted,him,3.4895029067993164
simple,distracted,250,250_F_his,f,Mismatch,poss,Anne distracted,his,5.27251672744751
simple,had attacked,251,251_M_him,m,Match,obj,Omar had attacked,him,4.035009384155273
simple,had attacked,251,251_M_his,m,Match,poss,Omar had attacked,his,4.731380462646484
simple,had attacked,251,251_F_him,f,Mismatch,obj,Margaret had attacked,him,3.3132219314575195
simple,had attacked,251,251_F_his,f,Mismatch,poss,Margaret had attacked,his,4.817512512207031
simple,couldn't forgive,252,252_M_him,m,Match,obj,William couldn't forgive,him,2.0311248302459717
simple,couldn't forgive,252,252_M_his,m,Match,poss,William couldn't forgive,his,4.380167007446289
simple,couldn't forgive,252,252_F_him,f,Mismatch,obj,Marie couldn't forgive,him,2.078070640563965
simple,couldn't forgive,252,252_F_his,f,Mismatch,poss,Marie couldn't forgive,his,4.835277080535889
simple,hadn't listened to,253,253_M_him,m,Match,obj,Brian hadn't listened to,him,3.1074137687683105
simple,hadn't listened to,253,253_M_his,m,Match,poss,Brian hadn't listened to,his,3.5337061882019043
simple,hadn't listened to,253,253_F_him,f,Mismatch,obj,Eva hadn't listened to,him,2.704413890838623
simple,hadn't listened to,253,253_F_his,f,Mismatch,poss,Eva hadn't listened to,his,4.198040962219238
simple,shoots,254,254_M_him,m,Match,obj,Robert shoots,him,12.10632610321045
simple,shoots,254,254_M_his,m,Match,poss,Robert shoots,his,9.10256290435791
simple,shoots,254,254_F_him,f,Mismatch,obj,That niece shoots,him,4.052319049835205
simple,shoots,254,254_F_his,f,Mismatch,poss,That niece shoots,his,6.98619270324707
simple,couldn't discover,255,255_M_him,m,Match,obj,That husband couldn't discover,him,6.899505138397217
simple,couldn't discover,255,255_M_his,m,Match,poss,That husband couldn't discover,his,3.7889325618743896
simple,couldn't discover,255,255_F_him,f,Mismatch,obj,Julie couldn't discover,him,5.114134311676025
simple,couldn't discover,255,255_F_his,f,Mismatch,poss,Julie couldn't discover,his,5.568705081939697
simple,won't lose,256,256_M_him,m,Match,obj,Eric won't lose,him,6.1466240882873535
simple,won't lose,256,256_M_his,m,Match,poss,Eric won't lose,his,4.007430553436279
simple,won't lose,256,256_F_him,f,Mismatch,obj,Florence won't lose,him,6.412803649902344
simple,won't lose,256,256_F_his,f,Mismatch,poss,Florence won't lose,his,5.254945755004883
simple,isn't hiring,257,257_M_him,m,Match,obj,Thomas isn't hiring,him,6.999608516693115
simple,isn't hiring,257,257_M_his,m,Match,poss,Thomas isn't hiring,his,9.583378791809082
simple,isn't hiring,257,257_F_him,f,Mismatch,obj,Eva isn't hiring,him,6.258123874664307
simple,isn't hiring,257,257_F_his,f,Mismatch,poss,Eva isn't hiring,his,7.842739105224609
simple,won't kiss,258,258_M_him,m,Match,obj,Keith won't kiss,him,4.198319911956787
simple,won't kiss,258,258_M_his,m,Match,poss,Keith won't kiss,his,4.6039299964904785
simple,won't kiss,258,258_F_him,f,Mismatch,obj,Elizabeth won't kiss,him,3.4574780464172363
simple,won't kiss,258,258_F_his,f,Mismatch,poss,Elizabeth won't kiss,his,5.267424583435059
simple,wasn't hiding,259,259_M_him,m,Match,obj,That brother wasn't hiding,him,7.749415874481201
simple,wasn't hiding,259,259_M_his,m,Match,poss,That brother wasn't hiding,his,4.511967658996582
simple,wasn't hiding,259,259_F_him,f,Mismatch,obj,Tamara wasn't hiding,him,8.85659408569336
simple,wasn't hiding,259,259_F_his,f,Mismatch,poss,Tamara wasn't hiding,his,4.300899505615234
simple,leaves,260,260_M_him,m,Match,obj,Jeffrey leaves,him,5.822190284729004
simple,leaves,260,260_M_his,m,Match,poss,Jeffrey leaves,his,5.335188388824463
simple,leaves,260,260_F_him,f,Mismatch,obj,Laura leaves,him,5.621531009674072
simple,leaves,260,260_F_his,f,Mismatch,poss,Laura leaves,his,6.971957683563232
simple,might help,261,261_M_him,m,Match,obj,Christopher might help,him,4.868802547454834
simple,might help,261,261_M_his,m,Match,poss,Christopher might help,his,8.6170072555542
simple,might help,261,261_F_him,f,Mismatch,obj,Florence might help,him,6.025406360626221
simple,might help,261,261_F_his,f,Mismatch,poss,Florence might help,his,9.173489570617676
simple,remembers,262,262_M_him,m,Match,obj,Derek remembers,him,6.595183849334717
simple,remembers,262,262_M_his,m,Match,poss,Derek remembers,his,5.113271713256836
simple,remembers,262,262_F_him,f,Mismatch,obj,Ellen remembers,him,6.6019062995910645
simple,remembers,262,262_F_his,f,Mismatch,poss,Ellen remembers,his,6.027207374572754
simple,thinks about,263,263_M_him,m,Match,obj,Curtis thinks about,him,6.512526035308838
simple,thinks about,263,263_M_his,m,Match,poss,Curtis thinks about,his,4.577528476715088
simple,thinks about,263,263_F_him,f,Mismatch,obj,Claire thinks about,him,6.818366527557373
simple,thinks about,263,263_F_his,f,Mismatch,poss,Claire thinks about,his,5.366786479949951
simple,hadn't upset,264,264_M_him,m,Match,obj,Adam hadn't upset,him,2.923085927963257
simple,hadn't upset,264,264_M_his,m,Match,poss,Adam hadn't upset,his,3.510228157043457
simple,hadn't upset,264,264_F_him,f,Mismatch,obj,Sally hadn't upset,him,2.56152606010437
simple,hadn't upset,264,264_F_his,f,Mismatch,poss,Sally hadn't upset,his,5.145529747009277
simple,visits,265,265_M_him,m,Match,obj,Alexander visits,him,5.2922515869140625
simple,visits,265,265_M_his,m,Match,poss,Alexander visits,his,4.189314842224121
simple,visits,265,265_F_him,f,Mismatch,obj,Ann visits,him,6.182162761688232
simple,visits,265,265_F_his,f,Mismatch,poss,Ann visits,his,6.363280773162842
simple,has concealed,266,266_M_him,m,Match,obj,This guy has concealed,him,5.482534885406494
simple,has concealed,266,266_M_his,m,Match,poss,This guy has concealed,his,2.635937213897705
simple,has concealed,266,266_F_him,f,Mismatch,obj,Amanda has concealed,him,5.286368370056152
simple,has concealed,266,266_F_his,f,Mismatch,poss,Amanda has concealed,his,4.057363986968994
simple,shocks,267,267_M_him,m,Match,obj,Curtis shocks,him,12.830201148986816
simple,shocks,267,267_M_his,m,Match,poss,Curtis shocks,his,12.70863151550293
simple,shocks,267,267_F_him,f,Mismatch,obj,Sally shocks,him,10.579216957092285
simple,shocks,267,267_F_his,f,Mismatch,poss,Sally shocks,his,9.890631675720215
simple,will hinder,268,268_M_him,m,Match,obj,Paul will hinder,him,5.455720901489258
simple,will hinder,268,268_M_his,m,Match,poss,Paul will hinder,his,4.408638000488281
simple,will hinder,268,268_F_him,f,Mismatch,obj,That daughter will hinder,him,4.312551021575928
simple,will hinder,268,268_F_his,f,Mismatch,poss,That daughter will hinder,his,4.916599273681641
simple,had exposed,269,269_M_him,m,Match,obj,That ex-boyfriend had exposed,him,2.563692808151245
simple,had exposed,269,269_M_his,m,Match,poss,That ex-boyfriend had exposed,his,2.6961565017700195
simple,had exposed,269,269_F_him,f,Mismatch,obj,The woman had exposed,him,3.5966897010803223
simple,had exposed,269,269_F_his,f,Mismatch,poss,The woman had exposed,his,4.695651531219482
simple,fights,270,270_M_him,m,Match,obj,Scott fights,him,9.420747756958008
simple,fights,270,270_M_his,m,Match,poss,Scott fights,his,8.668243408203125
simple,fights,270,270_F_him,f,Mismatch,obj,Sarah fights,him,7.129701614379883
simple,fights,270,270_F_his,f,Mismatch,poss,Sarah fights,his,5.731929779052734
simple,had embarrassed,271,271_M_him,m,Match,obj,Charles had embarrassed,him,2.597519636154175
simple,had embarrassed,271,271_M_his,m,Match,poss,Charles had embarrassed,his,5.503978252410889
simple,had embarrassed,271,271_F_him,f,Mismatch,obj,Diane had embarrassed,him,4.038043975830078
simple,had embarrassed,271,271_F_his,f,Mismatch,poss,Diane had embarrassed,his,4.640115737915039
simple,can't dislike,272,272_M_him,m,Match,obj,Curtis can't dislike,him,4.039422512054443
simple,can't dislike,272,272_M_his,m,Match,poss,Curtis can't dislike,his,6.252347946166992
simple,can't dislike,272,272_F_him,f,Mismatch,obj,Dawn can't dislike,him,4.807499885559082
simple,can't dislike,272,272_F_his,f,Mismatch,poss,Dawn can't dislike,his,7.4313435554504395
simple,boasts about,273,273_M_him,m,Match,obj,Patrick boasts about,him,9.323711395263672
simple,boasts about,273,273_M_his,m,Match,poss,Patrick boasts about,his,5.417246341705322
simple,boasts about,273,273_F_him,f,Mismatch,obj,Carrie boasts about,him,13.358960151672363
simple,boasts about,273,273_F_his,f,Mismatch,poss,Carrie boasts about,his,10.257073402404785
simple,isn't teaching,274,274_M_him,m,Match,obj,Mark isn't teaching,him,5.46314811706543
simple,isn't teaching,274,274_M_his,m,Match,poss,Mark isn't teaching,his,8.28309440612793
simple,isn't teaching,274,274_F_him,f,Mismatch,obj,Florence isn't teaching,him,5.1111907958984375
simple,isn't teaching,274,274_F_his,f,Mismatch,poss,Florence isn't teaching,his,7.083565711975098
simple,hasn't fought,275,275_M_him,m,Match,obj,Gary hasn't fought,him,6.126612186431885
simple,hasn't fought,275,275_M_his,m,Match,poss,Gary hasn't fought,his,5.676701545715332
simple,hasn't fought,275,275_F_him,f,Mismatch,obj,The grandmother hasn't fought,him,5.663871765136719
simple,hasn't fought,275,275_F_his,f,Mismatch,poss,The grandmother hasn't fought,his,6.973811149597168
simple,can't aggravate,276,276_M_him,m,Match,obj,The grandson can't aggravate,him,4.53048038482666
simple,can't aggravate,276,276_M_his,m,Match,poss,The grandson can't aggravate,his,2.117762565612793
simple,can't aggravate,276,276_F_him,f,Mismatch,obj,Paula can't aggravate,him,6.874841213226318
simple,can't aggravate,276,276_F_his,f,Mismatch,poss,Paula can't aggravate,his,3.9896349906921387
simple,wasn't describing,277,277_M_him,m,Match,obj,Dan wasn't describing,him,4.965188980102539
simple,wasn't describing,277,277_M_his,m,Match,poss,Dan wasn't describing,his,4.3841872215271
simple,wasn't describing,277,277_F_him,f,Mismatch,obj,Suzanne wasn't describing,him,5.549825191497803
simple,wasn't describing,277,277_F_his,f,Mismatch,poss,Suzanne wasn't describing,his,4.442512035369873
simple,can't impress,278,278_M_him,m,Match,obj,James can't impress,him,3.8916354179382324
simple,can't impress,278,278_M_his,m,Match,poss,James can't impress,his,6.937551021575928
simple,can't impress,278,278_F_him,f,Mismatch,obj,Carrie can't impress,him,4.120129108428955
simple,can't impress,278,278_F_his,f,Mismatch,poss,Carrie can't impress,his,6.4404449462890625
simple,stunned,279,279_M_him,m,Match,obj,Scott stunned,him,2.8827404975891113
simple,stunned,279,279_M_his,m,Match,poss,Scott stunned,his,4.379682540893555
simple,stunned,279,279_F_him,f,Mismatch,obj,Angela stunned,him,2.9039628505706787
simple,stunned,279,279_F_his,f,Mismatch,poss,Angela stunned,his,5.338955879211426
simple,disagreed with,280,280_M_him,m,Match,obj,This grandfather disagreed with,him,4.391590595245361
simple,disagreed with,280,280_M_his,m,Match,poss,This grandfather disagreed with,his,4.118561267852783
simple,disagreed with,280,280_F_him,f,Mismatch,obj,The grandmother disagreed with,him,2.632418155670166
simple,disagreed with,280,280_F_his,f,Mismatch,poss,The grandmother disagreed with,his,4.790970802307129
simple,had worked with,281,281_M_him,m,Match,obj,George had worked with,him,3.0092618465423584
simple,had worked with,281,281_M_his,m,Match,poss,George had worked with,his,5.697960376739502
simple,had worked with,281,281_F_him,f,Mismatch,obj,Carrie had worked with,him,3.256108283996582
simple,had worked with,281,281_F_his,f,Mismatch,poss,Carrie had worked with,his,6.1593499183654785
simple,might criticize,282,282_M_him,m,Match,obj,Marcus might criticize,him,4.68192720413208
simple,might criticize,282,282_M_his,m,Match,poss,Marcus might criticize,his,4.822061061859131
simple,might criticize,282,282_F_him,f,Mismatch,obj,Claire might criticize,him,4.310308933258057
simple,might criticize,282,282_F_his,f,Mismatch,poss,Claire might criticize,his,4.97953462600708
simple,won't lead,283,283_M_him,m,Match,obj,Curtis won't lead,him,4.098447799682617
simple,won't lead,283,283_M_his,m,Match,poss,Curtis won't lead,his,6.9683661460876465
simple,won't lead,283,283_F_him,f,Mismatch,obj,Jessica won't lead,him,5.317054748535156
simple,won't lead,283,283_F_his,f,Mismatch,poss,Jessica won't lead,his,8.094082832336426
simple,bores,284,284_M_him,m,Match,obj,Bruce bores,him,12.371978759765625
simple,bores,284,284_M_his,m,Match,poss,Bruce bores,his,13.13027286529541
simple,bores,284,284_F_him,f,Mismatch,obj,The actress bores,him,4.788255214691162
simple,bores,284,284_F_his,f,Mismatch,poss,The actress bores,his,6.366650581359863
simple,hadn't annoyed,285,285_M_him,m,Match,obj,Jerry hadn't annoyed,him,2.2236499786376953
simple,hadn't annoyed,285,285_M_his,m,Match,poss,Jerry hadn't annoyed,his,4.898543357849121
simple,hadn't annoyed,285,285_F_him,f,Mismatch,obj,Heidi hadn't annoyed,him,2.06311297416687
simple,hadn't annoyed,285,285_F_his,f,Mismatch,poss,Heidi hadn't annoyed,his,4.949317455291748
simple,was biting,286,286_M_him,m,Match,obj,Joel was biting,him,3.71927809715271
simple,was biting,286,286_M_his,m,Match,poss,Joel was biting,his,3.125363349914551
simple,was biting,286,286_F_him,f,Mismatch,obj,Sandra was biting,him,3.4771504402160645
simple,was biting,286,286_F_his,f,Mismatch,poss,Sandra was biting,his,4.139308452606201
simple,was appreciating,287,287_M_him,m,Match,obj,Robert was appreciating,him,5.984835147857666
simple,was appreciating,287,287_M_his,m,Match,poss,Robert was appreciating,his,3.6545562744140625
simple,was appreciating,287,287_F_him,f,Mismatch,obj,Heather was appreciating,him,5.380279541015625
simple,was appreciating,287,287_F_his,f,Mismatch,poss,Heather was appreciating,his,4.471656322479248
simple,won't discuss,288,288_M_him,m,Match,obj,Brian won't discuss,him,6.247716903686523
simple,won't discuss,288,288_M_his,m,Match,poss,Brian won't discuss,his,4.595156192779541
simple,won't discuss,288,288_F_him,f,Mismatch,obj,Colleen won't discuss,him,6.18534517288208
simple,won't discuss,288,288_F_his,f,Mismatch,poss,Colleen won't discuss,his,5.578491687774658
simple,is aiding,289,289_M_him,m,Match,obj,Adam is aiding,him,5.182254791259766
simple,is aiding,289,289_M_his,m,Match,poss,Adam is aiding,his,5.125929355621338
simple,is aiding,289,289_F_him,f,Mismatch,obj,Anna is aiding,him,5.081972122192383
simple,is aiding,289,289_F_his,f,Mismatch,poss,Anna is aiding,his,5.336650371551514
simple,hates,290,290_M_him,m,Match,obj,Paul hates,him,7.184920310974121
simple,hates,290,290_M_his,m,Match,poss,Paul hates,his,5.415571212768555
simple,hates,290,290_F_him,f,Mismatch,obj,Nicole hates,him,5.039610862731934
simple,hates,290,290_F_his,f,Mismatch,poss,Nicole hates,his,5.233021259307861
simple,shakes,291,291_M_him,m,Match,obj,Charles shakes,him,6.898621559143066
simple,shakes,291,291_M_his,m,Match,poss,Charles shakes,his,3.4741086959838867
simple,shakes,291,291_F_him,f,Mismatch,obj,Julia shakes,him,6.948791980743408
