exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
About,has annoyed,282,282_F_him,f,Mismatch,obj,The story about Heidi has annoyed,him,5.130973815917969
About,has annoyed,282,282_M_his,m,Match,poss,The story about Larry has annoyed,his,7.0789475440979
About,has annoyed,282,282_F_his,f,Mismatch,poss,The story about Heidi has annoyed,his,7.891103267669678
About,has helped,283,283_M_him,m,Match,obj,The essay about Roger has helped,him,4.766842842102051
About,has helped,283,283_F_him,f,Mismatch,obj,The essay about this mother has helped,him,6.546054363250732
About,has helped,283,283_M_his,m,Match,poss,The essay about Roger has helped,his,8.721999168395996
About,has helped,283,283_F_his,f,Mismatch,poss,The essay about this mother has helped,his,10.911723136901855
About,was scaring,284,284_M_him,m,Match,obj,The report about Jeffrey was scaring,him,4.445223808288574
About,was scaring,284,284_F_him,f,Mismatch,obj,The report about Debra was scaring,him,4.985812664031982
About,was scaring,284,284_M_his,m,Match,poss,The report about Jeffrey was scaring,his,5.967803955078125
About,was scaring,284,284_F_his,f,Mismatch,poss,The report about Debra was scaring,his,7.227411270141602
About,has aided,285,285_M_him,m,Match,obj,The documentary about Dan has aided,him,3.7213587760925293
About,has aided,285,285_F_him,f,Mismatch,obj,The documentary about Margaret has aided,him,4.61641263961792
About,has aided,285,285_M_his,m,Match,poss,The documentary about Dan has aided,his,4.501983642578125
About,has aided,285,285_F_his,f,Mismatch,poss,The documentary about Margaret has aided,his,5.708395957946777
About,had hurt,286,286_M_him,m,Match,obj,The commentary about Theodore had hurt,him,2.998544216156006
About,had hurt,286,286_F_him,f,Mismatch,obj,The commentary about Sarah had hurt,him,2.9488861560821533
About,had hurt,286,286_M_his,m,Match,poss,The commentary about Theodore had hurt,his,3.747708320617676
About,had hurt,286,286_F_his,f,Mismatch,poss,The commentary about Sarah had hurt,his,4.307327747344971
About,alarmed,287,287_M_him,m,Match,obj,The show about Frank alarmed,him,3.229523181915283
About,alarmed,287,287_F_him,f,Mismatch,obj,The show about Nina alarmed,him,3.0576066970825195
About,alarmed,287,287_M_his,m,Match,poss,The show about Frank alarmed,his,5.505397796630859
About,alarmed,287,287_F_his,f,Mismatch,poss,The show about Nina alarmed,his,6.390081882476807
About,hasn't bothered,288,288_M_him,m,Match,obj,The book about Richard hasn't bothered,him,3.660224437713623
About,hasn't bothered,288,288_F_him,f,Mismatch,obj,The book about Lori hasn't bothered,him,4.307500839233398
About,hasn't bothered,288,288_M_his,m,Match,poss,The book about Richard hasn't bothered,his,8.92782211303711
About,hasn't bothered,288,288_F_his,f,Mismatch,poss,The book about Lori hasn't bothered,his,10.185808181762695
About,hasn't underwhelmed,289,289_M_him,m,Match,obj,The pamphlet about Walter hasn't underwhelmed,him,4.248044490814209
About,hasn't underwhelmed,289,289_F_him,f,Mismatch,obj,The pamphlet about Dawn hasn't underwhelmed,him,5.594977855682373
About,hasn't underwhelmed,289,289_M_his,m,Match,poss,The pamphlet about Walter hasn't underwhelmed,his,6.7735185623168945
About,hasn't underwhelmed,289,289_F_his,f,Mismatch,poss,The pamphlet about Dawn hasn't underwhelmed,his,9.22079849243164
About,bored,290,290_M_him,m,Match,obj,The brochure about Randolf bored,him,5.627521514892578
About,bored,290,290_F_him,f,Mismatch,obj,The brochure about Sarah bored,him,3.9420084953308105
About,bored,290,290_M_his,m,Match,poss,The brochure about Randolf bored,his,6.029553413391113
About,bored,290,290_F_his,f,Mismatch,poss,The brochure about Sarah bored,his,6.2976179122924805
About,hasn't hindered,291,291_M_him,m,Match,obj,The play about Edward hasn't hindered,him,3.057157278060913
About,hasn't hindered,291,291_F_him,f,Mismatch,obj,The play about Diana hasn't hindered,him,3.7202675342559814
About,hasn't hindered,291,291_M_his,m,Match,poss,The play about Edward hasn't hindered,his,3.0848658084869385
About,hasn't hindered,291,291_F_his,f,Mismatch,poss,The play about Diana hasn't hindered,his,4.2473297119140625
About,hadn't stunned,292,292_M_him,m,Match,obj,The movie about Aaron hadn't stunned,him,2.6673009395599365
About,hadn't stunned,292,292_F_him,f,Mismatch,obj,The movie about Eva hadn't stunned,him,2.080277442932129
About,hadn't stunned,292,292_M_his,m,Match,poss,The movie about Aaron hadn't stunned,his,5.71085262298584
About,hadn't stunned,292,292_F_his,f,Mismatch,poss,The movie about Eva hadn't stunned,his,6.3847527503967285
About,confuses,293,293_M_him,m,Match,obj,The newspaper article about Eric confuses,him,6.357090950012207
About,confuses,293,293_F_him,f,Mismatch,obj,The newspaper article about Diana confuses,him,6.883383274078369
About,confuses,293,293_M_his,m,Match,poss,The newspaper article about Eric confuses,his,4.0023956298828125
About,confuses,293,293_F_his,f,Mismatch,poss,The newspaper article about Diana confuses,his,7.764581680297852
About,alarmed,294,294_M_him,m,Match,obj,The story about Christopher alarmed,him,3.5249335765838623
About,alarmed,294,294_F_him,f,Mismatch,obj,The story about Naomi alarmed,him,3.8491835594177246
About,alarmed,294,294_M_his,m,Match,poss,The story about Christopher alarmed,his,5.854235649108887
About,alarmed,294,294_F_his,f,Mismatch,poss,The story about Naomi alarmed,his,7.1002912521362305
About,was scaring,295,295_M_him,m,Match,obj,The essay about Lawrence was scaring,him,4.766302585601807
About,was scaring,295,295_F_him,f,Mismatch,obj,The essay about Sharon was scaring,him,5.271811485290527
About,was scaring,295,295_M_his,m,Match,poss,The essay about Lawrence was scaring,his,5.700107097625732
About,was scaring,295,295_F_his,f,Mismatch,poss,The essay about Sharon was scaring,his,6.5535383224487305
About,distracts,296,296_M_him,m,Match,obj,The report about Christopher distracts,him,4.847985744476318
About,distracts,296,296_F_him,f,Mismatch,obj,The report about Christine distracts,him,5.1151628494262695
About,distracts,296,296_M_his,m,Match,poss,The report about Christopher distracts,his,6.75883674621582
About,distracts,296,296_F_his,f,Mismatch,poss,The report about Christine distracts,his,9.060599327087402
About,won't scare,297,297_M_him,m,Match,obj,The documentary about Matt won't scare,him,4.836073875427246
About,won't scare,297,297_F_him,f,Mismatch,obj,The documentary about Melanie won't scare,him,5.22296667098999
About,won't scare,297,297_M_his,m,Match,poss,The documentary about Matt won't scare,his,7.315718173980713
About,won't scare,297,297_F_his,f,Mismatch,poss,The documentary about Melanie won't scare,his,8.453822135925293
About,should underwhelm,298,298_M_him,m,Match,obj,The commentary about this father should underwhelm,him,4.090585231781006
About,should underwhelm,298,298_F_him,f,Mismatch,obj,The commentary about Christina should underwhelm,him,5.611349582672119
About,should underwhelm,298,298_M_his,m,Match,poss,The commentary about this father should underwhelm,his,5.218349933624268
About,should underwhelm,298,298_F_his,f,Mismatch,poss,The commentary about Christina should underwhelm,his,8.357203483581543
About,shocked,299,299_M_him,m,Match,obj,The show about Marcus shocked,him,3.314934015274048
About,shocked,299,299_F_him,f,Mismatch,obj,The show about this granddaughter shocked,him,4.207779407501221
About,shocked,299,299_M_his,m,Match,poss,The show about Marcus shocked,his,4.772048473358154
About,shocked,299,299_F_his,f,Mismatch,poss,The show about this granddaughter shocked,his,6.9965410232543945
About,harmed,300,300_M_him,m,Match,obj,The book about Alexander harmed,him,3.4529097080230713
About,harmed,300,300_F_him,f,Mismatch,obj,The book about Monica harmed,him,4.422637939453125
About,harmed,300,300_M_his,m,Match,poss,The book about Alexander harmed,his,3.3400089740753174
About,harmed,300,300_F_his,f,Mismatch,poss,The book about Monica harmed,his,4.48921537399292
About,alarms,301,301_M_him,m,Match,obj,The pamphlet about Alan alarms,him,6.470643520355225
About,alarms,301,301_F_him,f,Mismatch,obj,The pamphlet about Meredith alarms,him,3.87298321723938
About,alarms,301,301_M_his,m,Match,poss,The pamphlet about Alan alarms,his,7.35220193862915
About,alarms,301,301_F_his,f,Mismatch,poss,The pamphlet about Meredith alarms,his,6.452442169189453
About,can bother,302,302_M_him,m,Match,obj,The brochure about the grandfather can bother,him,5.364321231842041
About,can bother,302,302_F_him,f,Mismatch,obj,The brochure about Eva can bother,him,5.43596887588501
About,can bother,302,302_M_his,m,Match,poss,The brochure about the grandfather can bother,his,8.772436141967773
About,can bother,302,302_F_his,f,Mismatch,poss,The brochure about Eva can bother,his,9.488099098205566
About,wouldn't harm,303,303_M_him,m,Match,obj,The play about Guy wouldn't harm,him,4.667966842651367
About,wouldn't harm,303,303_F_him,f,Mismatch,obj,The play about Valerie wouldn't harm,him,4.509714603424072
About,wouldn't harm,303,303_M_his,m,Match,poss,The play about Guy wouldn't harm,his,4.027562618255615
About,wouldn't harm,303,303_F_his,f,Mismatch,poss,The play about Valerie wouldn't harm,his,6.105837345123291
About,was aggravating,304,304_M_him,m,Match,obj,The movie about Kevin was aggravating,him,6.358941555023193
About,was aggravating,304,304_F_him,f,Mismatch,obj,The movie about Leslie was aggravating,him,6.252737998962402
About,was aggravating,304,304_M_his,m,Match,poss,The movie about Kevin was aggravating,his,6.455125331878662
About,was aggravating,304,304_F_his,f,Mismatch,poss,The movie about Leslie was aggravating,his,6.0965495109558105
About,wasn't worrying,305,305_M_him,m,Match,obj,The newspaper article about Scott wasn't worrying,him,4.165660858154297
About,wasn't worrying,305,305_F_him,f,Mismatch,obj,The newspaper article about Mary wasn't worrying,him,5.278347492218018
About,wasn't worrying,305,305_M_his,m,Match,poss,The newspaper article about Scott wasn't worrying,his,6.2891130447387695
About,wasn't worrying,305,305_F_his,f,Mismatch,poss,The newspaper article about Mary wasn't worrying,his,8.597406387329102
About,shocks,306,306_M_him,m,Match,obj,The story about Derek shocks,him,5.356263160705566
About,shocks,306,306_F_him,f,Mismatch,obj,The story about the actress shocks,him,5.850409507751465
About,shocks,306,306_M_his,m,Match,poss,The story about Derek shocks,his,6.41517448425293
About,shocks,306,306_F_his,f,Mismatch,poss,The story about the actress shocks,his,8.623394012451172
About,embarrassed,307,307_M_him,m,Match,obj,The essay about Robert embarrassed,him,2.9353365898132324
About,embarrassed,307,307_F_him,f,Mismatch,obj,The essay about Jill embarrassed,him,3.883584499359131
About,embarrassed,307,307_M_his,m,Match,poss,The essay about Robert embarrassed,his,4.737390518188477
About,embarrassed,307,307_F_his,f,Mismatch,poss,The essay about Jill embarrassed,his,6.311441421508789
About,is bothering,308,308_M_him,m,Match,obj,The report about Richard is bothering,him,4.432419300079346
About,is bothering,308,308_F_him,f,Mismatch,obj,The report about Danielle is bothering,him,4.9322004318237305
About,is bothering,308,308_M_his,m,Match,poss,The report about Richard is bothering,his,7.052302837371826
About,is bothering,308,308_F_his,f,Mismatch,poss,The report about Danielle is bothering,his,8.56699275970459
About,is aiding,309,309_M_him,m,Match,obj,The documentary about that grandson is aiding,him,4.04197359085083
About,is aiding,309,309_F_him,f,Mismatch,obj,The documentary about Grace is aiding,him,5.412697792053223
About,is aiding,309,309_M_his,m,Match,poss,The documentary about that grandson is aiding,his,3.9805171489715576
About,is aiding,309,309_F_his,f,Mismatch,poss,The documentary about Grace is aiding,his,5.948081970214844
About,aggravated,310,310_M_him,m,Match,obj,The commentary about Phillip aggravated,him,5.997913360595703
About,aggravated,310,310_F_him,f,Mismatch,obj,The commentary about Eva aggravated,him,5.7113237380981445
About,aggravated,310,310_M_his,m,Match,poss,The commentary about Phillip aggravated,his,2.826749563217163
About,aggravated,310,310_F_his,f,Mismatch,poss,The commentary about Eva aggravated,his,3.457110643386841
About,was scaring,311,311_M_him,m,Match,obj,The show about Ronald was scaring,him,4.144166946411133
About,was scaring,311,311_F_him,f,Mismatch,obj,The show about Jessica was scaring,him,3.914045810699463
About,was scaring,311,311_M_his,m,Match,poss,The show about Ronald was scaring,his,5.445181369781494
About,was scaring,311,311_F_his,f,Mismatch,poss,The show about Jessica was scaring,his,6.475818157196045
About,is scaring,312,312_M_him,m,Match,obj,The book about Aaron is scaring,him,5.135523796081543
About,is scaring,312,312_F_him,f,Mismatch,obj,The book about Helen is scaring,him,5.782470226287842
About,is scaring,312,312_M_his,m,Match,poss,The book about Aaron is scaring,his,6.909982204437256
About,is scaring,312,312_F_his,f,Mismatch,poss,The book about Helen is scaring,his,7.723644256591797
About,wouldn't disturb,313,313_M_him,m,Match,obj,The pamphlet about Paul wouldn't disturb,him,4.561859130859375
About,wouldn't disturb,313,313_F_him,f,Mismatch,obj,The pamphlet about Lori wouldn't disturb,him,4.573065280914307
About,wouldn't disturb,313,313_M_his,m,Match,poss,The pamphlet about Paul wouldn't disturb,his,4.428335189819336
About,wouldn't disturb,313,313_F_his,f,Mismatch,poss,The pamphlet about Lori wouldn't disturb,his,4.6966633796691895
About,hasn't bothered,314,314_M_him,m,Match,obj,The brochure about Martin hasn't bothered,him,3.4530930519104004
About,hasn't bothered,314,314_F_him,f,Mismatch,obj,The brochure about Ella hasn't bothered,him,5.262134552001953
About,hasn't bothered,314,314_M_his,m,Match,poss,The brochure about Martin hasn't bothered,his,7.884363651275635
About,hasn't bothered,314,314_F_his,f,Mismatch,poss,The brochure about Ella hasn't bothered,his,10.59701919555664
About,aggravates,315,315_M_him,m,Match,obj,The play about that father aggravates,him,5.059204578399658
About,aggravates,315,315_F_him,f,Mismatch,obj,The play about that grandmother aggravates,him,5.6893696784973145
About,aggravates,315,315_M_his,m,Match,poss,The play about that father aggravates,his,3.2535688877105713
About,aggravates,315,315_F_his,f,Mismatch,poss,The play about that grandmother aggravates,his,4.872607707977295
About,can aggravate,316,316_M_him,m,Match,obj,The movie about Dan can aggravate,him,4.683324813842773
About,can aggravate,316,316_F_him,f,Mismatch,obj,The movie about Heather can aggravate,him,5.583063125610352
About,can aggravate,316,316_M_his,m,Match,poss,The movie about Dan can aggravate,his,3.052164316177368
About,can aggravate,316,316_F_his,f,Mismatch,poss,The movie about Heather can aggravate,his,3.8839075565338135
About,hadn't aggravated,317,317_M_him,m,Match,obj,The newspaper article about Lawrence hadn't aggravated,him,4.564183712005615
