exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
About,can impress,403,403_F_him,f,Mismatch,obj,The essay about Caroline can impress,him,gpt-neo-2.7B,6.004542827606201
About,can impress,403,403_M_his,m,Match,poss,The essay about Patrick can impress,his,gpt-neo-2.7B,6.915740013122559
About,can impress,403,403_F_his,f,Mismatch,poss,The essay about Caroline can impress,his,gpt-neo-2.7B,7.530963897705078
About,didn't upset,404,404_M_him,m,Match,obj,The report about Edward didn't upset,him,gpt-neo-2.7B,2.5475828647613525
About,didn't upset,404,404_F_him,f,Mismatch,obj,The report about Donna didn't upset,him,gpt-neo-2.7B,2.826803207397461
About,didn't upset,404,404_M_his,m,Match,poss,The report about Edward didn't upset,his,gpt-neo-2.7B,7.735682010650635
About,didn't upset,404,404_F_his,f,Mismatch,poss,The report about Donna didn't upset,his,gpt-neo-2.7B,8.984931945800781
About,confused,405,405_M_him,m,Match,obj,The documentary about Roger confused,him,gpt-neo-2.7B,5.28341007232666
About,confused,405,405_F_him,f,Mismatch,obj,The documentary about Tracy confused,him,gpt-neo-2.7B,5.477707862854004
About,confused,405,405_M_his,m,Match,poss,The documentary about Roger confused,his,gpt-neo-2.7B,6.491425037384033
About,confused,405,405_F_his,f,Mismatch,poss,The documentary about Tracy confused,his,gpt-neo-2.7B,7.778440952301025
About,overwhelmed,406,406_M_him,m,Match,obj,The commentary about that ex-husband overwhelmed,him,gpt-neo-2.7B,4.35466194152832
About,overwhelmed,406,406_F_him,f,Mismatch,obj,The commentary about Jennifer overwhelmed,him,gpt-neo-2.7B,3.674185276031494
About,overwhelmed,406,406_M_his,m,Match,poss,The commentary about that ex-husband overwhelmed,his,gpt-neo-2.7B,6.578946590423584
About,overwhelmed,406,406_F_his,f,Mismatch,poss,The commentary about Jennifer overwhelmed,his,gpt-neo-2.7B,6.867503643035889
About,has aided,407,407_M_him,m,Match,obj,The show about Douglas has aided,him,gpt-neo-2.7B,5.033387184143066
About,has aided,407,407_F_him,f,Mismatch,obj,The show about Tiffany has aided,him,gpt-neo-2.7B,5.658980846405029
About,has aided,407,407_M_his,m,Match,poss,The show about Douglas has aided,his,gpt-neo-2.7B,5.354196548461914
About,has aided,407,407_F_his,f,Mismatch,poss,The show about Tiffany has aided,his,gpt-neo-2.7B,6.347760677337647
About,has distracted,408,408_M_him,m,Match,obj,The book about Todd has distracted,him,gpt-neo-2.7B,4.332275867462158
About,has distracted,408,408_F_him,f,Mismatch,obj,The book about Elaine has distracted,him,gpt-neo-2.7B,3.722525596618652
About,has distracted,408,408_M_his,m,Match,poss,The book about Todd has distracted,his,gpt-neo-2.7B,7.924832344055176
About,has distracted,408,408_F_his,f,Mismatch,poss,The book about Elaine has distracted,his,gpt-neo-2.7B,7.870687007904053
About,astounds,409,409_M_him,m,Match,obj,The pamphlet about the husband astounds,him,gpt-neo-2.7B,4.623638153076172
About,astounds,409,409_F_him,f,Mismatch,obj,The pamphlet about Karen astounds,him,gpt-neo-2.7B,6.788774967193604
About,astounds,409,409_M_his,m,Match,poss,The pamphlet about the husband astounds,his,gpt-neo-2.7B,6.26944637298584
About,astounds,409,409_F_his,f,Mismatch,poss,The pamphlet about Karen astounds,his,gpt-neo-2.7B,8.414321899414062
About,has embarrassed,410,410_M_him,m,Match,obj,The brochure about Gregory has embarrassed,him,gpt-neo-2.7B,3.164907217025757
About,has embarrassed,410,410_F_him,f,Mismatch,obj,The brochure about Nancy has embarrassed,him,gpt-neo-2.7B,3.706063747406006
About,has embarrassed,410,410_M_his,m,Match,poss,The brochure about Gregory has embarrassed,his,gpt-neo-2.7B,6.944891929626465
About,has embarrassed,410,410_F_his,f,Mismatch,poss,The brochure about Nancy has embarrassed,his,gpt-neo-2.7B,8.21465015411377
About,is impressing,411,411_M_him,m,Match,obj,The play about Ronald is impressing,him,gpt-neo-2.7B,4.344603538513184
About,is impressing,411,411_F_him,f,Mismatch,obj,The play about Janet is impressing,him,gpt-neo-2.7B,4.588146686553955
About,is impressing,411,411_M_his,m,Match,poss,The play about Ronald is impressing,his,gpt-neo-2.7B,6.38683557510376
About,is impressing,411,411_F_his,f,Mismatch,poss,The play about Janet is impressing,his,gpt-neo-2.7B,7.837873935699463
About,will help,412,412_M_him,m,Match,obj,The movie about that husband will help,him,gpt-neo-2.7B,5.7072930335998535
About,will help,412,412_F_him,f,Mismatch,obj,The movie about Eva will help,him,gpt-neo-2.7B,6.04854154586792
About,will help,412,412_M_his,m,Match,poss,The movie about that husband will help,his,gpt-neo-2.7B,8.701324462890625
About,will help,412,412_F_his,f,Mismatch,poss,The movie about Eva will help,his,gpt-neo-2.7B,9.790788650512695
About,could upset,413,413_M_him,m,Match,obj,The newspaper article about the husband could upset,him,gpt-neo-2.7B,3.930565118789673
About,could upset,413,413_F_him,f,Mismatch,obj,The newspaper article about Irene could upset,him,gpt-neo-2.7B,3.113816738128662
About,could upset,413,413_M_his,m,Match,poss,The newspaper article about the husband could upset,his,gpt-neo-2.7B,4.1941237449646
About,could upset,413,413_F_his,f,Mismatch,poss,The newspaper article about Irene could upset,his,gpt-neo-2.7B,4.808724880218506
About,won't bother,414,414_M_him,m,Match,obj,The story about Michael won't bother,him,gpt-neo-2.7B,4.205933570861816
About,won't bother,414,414_F_him,f,Mismatch,obj,The story about the mother won't bother,him,gpt-neo-2.7B,4.187473297119141
About,won't bother,414,414_M_his,m,Match,poss,The story about Michael won't bother,his,gpt-neo-2.7B,9.479965209960938
About,won't bother,414,414_F_his,f,Mismatch,poss,The story about the mother won't bother,his,gpt-neo-2.7B,9.231818199157717
About,shouldn't overwhelm,415,415_M_him,m,Match,obj,The essay about Marcus shouldn't overwhelm,him,gpt-neo-2.7B,4.554323673248291
About,shouldn't overwhelm,415,415_F_him,f,Mismatch,obj,The essay about Nina shouldn't overwhelm,him,gpt-neo-2.7B,5.080655097961426
About,shouldn't overwhelm,415,415_M_his,m,Match,poss,The essay about Marcus shouldn't overwhelm,his,gpt-neo-2.7B,6.833698749542236
About,shouldn't overwhelm,415,415_F_his,f,Mismatch,poss,The essay about Nina shouldn't overwhelm,his,gpt-neo-2.7B,7.772144317626953
About,has confused,416,416_M_him,m,Match,obj,The report about Aaron has confused,him,gpt-neo-2.7B,5.744360446929932
About,has confused,416,416_F_him,f,Mismatch,obj,The report about the wife has confused,him,gpt-neo-2.7B,4.927640438079834
About,has confused,416,416_M_his,m,Match,poss,The report about Aaron has confused,his,gpt-neo-2.7B,8.127986907958984
About,has confused,416,416_F_his,f,Mismatch,poss,The report about the wife has confused,his,gpt-neo-2.7B,7.806014537811279
About,has helped,417,417_M_him,m,Match,obj,The documentary about Richard has helped,him,gpt-neo-2.7B,5.0665364265441895
About,has helped,417,417_F_him,f,Mismatch,obj,The documentary about Katherine has helped,him,gpt-neo-2.7B,6.085012912750244
About,has helped,417,417_M_his,m,Match,poss,The documentary about Richard has helped,his,gpt-neo-2.7B,8.807719230651855
About,has helped,417,417_F_his,f,Mismatch,poss,The documentary about Katherine has helped,his,gpt-neo-2.7B,10.103463172912598
About,isn't embarrassing,418,418_M_him,m,Match,obj,The commentary about Carl isn't embarrassing,him,gpt-neo-2.7B,7.185505390167236
About,isn't embarrassing,418,418_F_him,f,Mismatch,obj,The commentary about the grandmother isn't embarrassing,him,gpt-neo-2.7B,8.91904067993164
About,isn't embarrassing,418,418_M_his,m,Match,poss,The commentary about Carl isn't embarrassing,his,gpt-neo-2.7B,10.544492721557615
About,isn't embarrassing,418,418_F_his,f,Mismatch,poss,The commentary about the grandmother isn't embarrassing,his,gpt-neo-2.7B,12.784819602966309
About,wasn't aiding,419,419_M_him,m,Match,obj,The show about Donald wasn't aiding,him,gpt-neo-2.7B,5.198449611663818
About,wasn't aiding,419,419_F_him,f,Mismatch,obj,The show about the dancer wasn't aiding,him,gpt-neo-2.7B,5.488962650299072
About,wasn't aiding,419,419_M_his,m,Match,poss,The show about Donald wasn't aiding,his,gpt-neo-2.7B,4.127664566040039
About,wasn't aiding,419,419_F_his,f,Mismatch,poss,The show about the dancer wasn't aiding,his,gpt-neo-2.7B,3.4886622428894043
About,annoyed,420,420_M_him,m,Match,obj,The book about Kevin annoyed,him,gpt-neo-2.7B,3.9899868965148926
About,annoyed,420,420_F_him,f,Mismatch,obj,The book about Katherine annoyed,him,gpt-neo-2.7B,3.4042277336120605
About,annoyed,420,420_M_his,m,Match,poss,The book about Kevin annoyed,his,gpt-neo-2.7B,6.609828472137451
About,annoyed,420,420_F_his,f,Mismatch,poss,The book about Katherine annoyed,his,gpt-neo-2.7B,7.556616306304932
About,hurt,421,421_M_him,m,Match,obj,The pamphlet about Joseph hurt,him,gpt-neo-2.7B,3.680337905883789
About,hurt,421,421_F_him,f,Mismatch,obj,The pamphlet about Carla hurt,him,gpt-neo-2.7B,3.800615549087525
About,hurt,421,421_M_his,m,Match,poss,The pamphlet about Joseph hurt,his,gpt-neo-2.7B,3.579264640808105
About,hurt,421,421_F_his,f,Mismatch,poss,The pamphlet about Carla hurt,his,gpt-neo-2.7B,5.369414806365967
About,alarmed,422,422_M_him,m,Match,obj,The brochure about Omar alarmed,him,gpt-neo-2.7B,2.9005610942840576
About,alarmed,422,422_F_him,f,Mismatch,obj,The brochure about Nicole alarmed,him,gpt-neo-2.7B,3.046829462051392
About,alarmed,422,422_M_his,m,Match,poss,The brochure about Omar alarmed,his,gpt-neo-2.7B,5.998496055603027
About,alarmed,422,422_F_his,f,Mismatch,poss,The brochure about Nicole alarmed,his,gpt-neo-2.7B,6.536950588226318
About,overwhelms,423,423_M_him,m,Match,obj,The play about the man overwhelms,him,gpt-neo-2.7B,4.216431617736816
About,overwhelms,423,423_F_him,f,Mismatch,obj,The play about Andrea overwhelms,him,gpt-neo-2.7B,5.051888465881348
About,overwhelms,423,423_M_his,m,Match,poss,The play about the man overwhelms,his,gpt-neo-2.7B,4.934903621673584
About,overwhelms,423,423_F_his,f,Mismatch,poss,The play about Andrea overwhelms,his,gpt-neo-2.7B,6.527190685272217
About,did worry,424,424_M_him,m,Match,obj,The movie about Scott did worry,him,gpt-neo-2.7B,4.562780857086182
About,did worry,424,424_F_him,f,Mismatch,obj,The movie about Veronica did worry,him,gpt-neo-2.7B,5.0437726974487305
About,did worry,424,424_M_his,m,Match,poss,The movie about Scott did worry,his,gpt-neo-2.7B,8.32919692993164
About,did worry,424,424_F_his,f,Mismatch,poss,The movie about Veronica did worry,his,gpt-neo-2.7B,9.566876411437988
About,worried,425,425_M_him,m,Match,obj,The newspaper article about Samuel worried,him,gpt-neo-2.7B,2.472586870193481
About,worried,425,425_F_him,f,Mismatch,obj,The newspaper article about Nina worried,him,gpt-neo-2.7B,3.185800313949585
About,worried,425,425_M_his,m,Match,poss,The newspaper article about Samuel worried,his,gpt-neo-2.7B,6.071374893188477
About,worried,425,425_F_his,f,Mismatch,poss,The newspaper article about Nina worried,his,gpt-neo-2.7B,7.041879177093506
About,hasn't worried,426,426_M_him,m,Match,obj,The story about Adam hasn't worried,him,gpt-neo-2.7B,4.249195575714111
About,hasn't worried,426,426_F_him,f,Mismatch,obj,The story about Carol hasn't worried,him,gpt-neo-2.7B,4.272291660308838
About,hasn't worried,426,426_M_his,m,Match,poss,The story about Adam hasn't worried,his,gpt-neo-2.7B,7.439596652984619
About,hasn't worried,426,426_F_his,f,Mismatch,poss,The story about Carol hasn't worried,his,gpt-neo-2.7B,8.777445793151855
About,is astounding,427,427_M_him,m,Match,obj,The essay about Paul is astounding,him,gpt-neo-2.7B,13.147552490234377
About,is astounding,427,427_F_him,f,Mismatch,obj,The essay about Ella is astounding,him,gpt-neo-2.7B,15.096453666687012
About,is astounding,427,427_M_his,m,Match,poss,The essay about Paul is astounding,his,gpt-neo-2.7B,12.054327011108398
About,is astounding,427,427_F_his,f,Mismatch,poss,The essay about Ella is astounding,his,gpt-neo-2.7B,14.781580924987791
About,does underwhelm,428,428_M_him,m,Match,obj,The report about George does underwhelm,him,gpt-neo-2.7B,8.625226974487305
About,does underwhelm,428,428_F_him,f,Mismatch,obj,The report about Rebecca does underwhelm,him,gpt-neo-2.7B,10.021693229675291
About,does underwhelm,428,428_M_his,m,Match,poss,The report about George does underwhelm,his,gpt-neo-2.7B,11.100839614868164
About,does underwhelm,428,428_F_his,f,Mismatch,poss,The report about Rebecca does underwhelm,his,gpt-neo-2.7B,12.814820289611816
About,annoyed,429,429_M_him,m,Match,obj,The documentary about Raymond annoyed,him,gpt-neo-2.7B,3.4898602962493896
About,annoyed,429,429_F_him,f,Mismatch,obj,The documentary about Samantha annoyed,him,gpt-neo-2.7B,4.565984725952148
About,annoyed,429,429_M_his,m,Match,poss,The documentary about Raymond annoyed,his,gpt-neo-2.7B,6.183454990386963
About,annoyed,429,429_F_his,f,Mismatch,poss,The documentary about Samantha annoyed,his,gpt-neo-2.7B,7.020478248596191
About,isn't scaring,430,430_M_him,m,Match,obj,The commentary about Joseph isn't scaring,him,gpt-neo-2.7B,4.591355323791504
About,isn't scaring,430,430_F_him,f,Mismatch,obj,The commentary about Nancy isn't scaring,him,gpt-neo-2.7B,5.071731090545654
About,isn't scaring,430,430_M_his,m,Match,poss,The commentary about Joseph isn't scaring,his,gpt-neo-2.7B,8.805838584899902
About,isn't scaring,430,430_F_his,f,Mismatch,poss,The commentary about Nancy isn't scaring,his,gpt-neo-2.7B,10.559195518493652
About,stuns,431,431_M_him,m,Match,obj,The show about Brian stuns,him,gpt-neo-2.7B,6.6637701988220215
About,stuns,431,431_F_him,f,Mismatch,obj,The show about Rachel stuns,him,gpt-neo-2.7B,7.700009346008301
About,stuns,431,431_M_his,m,Match,poss,The show about Brian stuns,his,gpt-neo-2.7B,6.696822166442871
About,stuns,431,431_F_his,f,Mismatch,poss,The show about Rachel stuns,his,gpt-neo-2.7B,9.154463768005373
About,has embarrassed,432,432_M_him,m,Match,obj,The book about Vincent has embarrassed,him,gpt-neo-2.7B,3.0451338291168213
About,has embarrassed,432,432_F_him,f,Mismatch,obj,The book about Ann has embarrassed,him,gpt-neo-2.7B,3.866933584213257
About,has embarrassed,432,432_M_his,m,Match,poss,The book about Vincent has embarrassed,his,gpt-neo-2.7B,6.421257019042969
About,has embarrassed,432,432_F_his,f,Mismatch,poss,The book about Ann has embarrassed,his,gpt-neo-2.7B,8.388959884643555
About,is aggravating,433,433_M_him,m,Match,obj,The pamphlet about Donald is aggravating,him,gpt-neo-2.7B,8.965182304382324
About,is aggravating,433,433_F_him,f,Mismatch,obj,The pamphlet about the girl is aggravating,him,gpt-neo-2.7B,8.791571617126465
About,is aggravating,433,433_M_his,m,Match,poss,The pamphlet about Donald is aggravating,his,gpt-neo-2.7B,9.290099143981934
About,is aggravating,433,433_F_his,f,Mismatch,poss,The pamphlet about the girl is aggravating,his,gpt-neo-2.7B,10.125516891479492
About,does confuse,434,434_M_him,m,Match,obj,The brochure about Bill does confuse,him,gpt-neo-2.7B,5.144124984741211
About,does confuse,434,434_F_him,f,Mismatch,obj,The brochure about that lady does confuse,him,gpt-neo-2.7B,6.598111629486084
About,does confuse,434,434_M_his,m,Match,poss,The brochure about Bill does confuse,his,gpt-neo-2.7B,7.693653583526611
About,does confuse,434,434_F_his,f,Mismatch,poss,The brochure about that lady does confuse,his,gpt-neo-2.7B,10.474964141845703
About,might hinder,435,435_M_him,m,Match,obj,The play about Benjamin might hinder,him,gpt-neo-2.7B,4.640897274017334
About,might hinder,435,435_F_him,f,Mismatch,obj,The play about Jessica might hinder,him,gpt-neo-2.7B,6.075626850128174
About,might hinder,435,435_M_his,m,Match,poss,The play about Benjamin might hinder,his,gpt-neo-2.7B,4.063334465026856
About,might hinder,435,435_F_his,f,Mismatch,poss,The play about Jessica might hinder,his,gpt-neo-2.7B,4.20160722732544
About,astounds,436,436_M_him,m,Match,obj,The movie about Bruce astounds,him,gpt-neo-2.7B,7.806701183319092
About,astounds,436,436_F_him,f,Mismatch,obj,The movie about Teresa astounds,him,gpt-neo-2.7B,8.350364685058594
About,astounds,436,436_M_his,m,Match,poss,The movie about Bruce astounds,his,gpt-neo-2.7B,8.532875061035156
About,astounds,436,436_F_his,f,Mismatch,poss,The movie about Teresa astounds,his,gpt-neo-2.7B,9.541864395141602
About,is impressing,437,437_M_him,m,Match,obj,The newspaper article about that father is impressing,him,gpt-neo-2.7B,5.645226001739502
About,is impressing,437,437_F_him,f,Mismatch,obj,The newspaper article about Kathleen is impressing,him,gpt-neo-2.7B,4.765408515930176
About,is impressing,437,437_M_his,m,Match,poss,The newspaper article about that father is impressing,his,gpt-neo-2.7B,7.691352844238281
About,is impressing,437,437_F_his,f,Mismatch,poss,The newspaper article about Kathleen is impressing,his,gpt-neo-2.7B,8.404496192932129
About,aggravates,438,438_M_him,m,Match,obj,The story about Aaron aggravates,him,gpt-neo-2.7B,5.663972854614258
About,aggravates,438,438_F_him,f,Mismatch,obj,The story about that woman aggravates,him,gpt-neo-2.7B,6.247589588165283
About,aggravates,438,438_M_his,m,Match,poss,The story about Aaron aggravates,his,gpt-neo-2.7B,5.8084211349487305
About,aggravates,438,438_F_his,f,Mismatch,poss,The story about that woman aggravates,his,gpt-neo-2.7B,8.291089057922363
About,scared,439,439_M_him,m,Match,obj,The essay about Russell scared,him,gpt-neo-2.7B,4.711465358734131
About,scared,439,439_F_him,f,Mismatch,obj,The essay about that mother scared,him,gpt-neo-2.7B,5.760671615600586
