exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
TwoEmbedding,informed,hugs,124,124_FFM_his,ffm,MismatchMismatchMatch,poss,Ella informed Stacy that Jason hugs,his,4.65006685256958
TwoEmbedding,informed,hugs,124,124_FFF_his,fff,MismatchMismatchMismatch,poss,Ella informed Stacy that Jane hugs,his,6.388345718383789
TwoEmbedding,tells,hides,125,125_MMM_him,mmm,MatchMatchMatch,obj,Bruce tells Travis that Derek hides,him,4.7846293449401855
TwoEmbedding,tells,hides,125,125_MMF_him,mmf,MatchMatchMismatch,obj,Bruce tells Travis that Beth hides,him,5.298682689666748
TwoEmbedding,tells,hides,125,125_MFM_him,mfm,MatchMismatchMatch,obj,Bruce tells Brenda that Derek hides,him,5.321567058563232
TwoEmbedding,tells,hides,125,125_MFF_him,mff,MatchMismatchMismatch,obj,Bruce tells Brenda that Beth hides,him,6.661639213562012
TwoEmbedding,tells,hides,125,125_FMM_him,fmm,MismatchMatchMatch,obj,Melanie tells Travis that Derek hides,him,4.439177513122559
TwoEmbedding,tells,hides,125,125_FMF_him,fmf,MismatchMatchMismatch,obj,Melanie tells Travis that Beth hides,him,4.599098205566406
TwoEmbedding,tells,hides,125,125_FFM_him,ffm,MismatchMismatchMatch,obj,Melanie tells Brenda that Derek hides,him,5.05804967880249
TwoEmbedding,tells,hides,125,125_FFF_him,fff,MismatchMismatchMismatch,obj,Melanie tells Brenda that Beth hides,him,6.065661430358887
TwoEmbedding,tells,hides,125,125_MMM_his,mmm,MatchMatchMatch,poss,Bruce tells Travis that Derek hides,his,2.6717398166656494
TwoEmbedding,tells,hides,125,125_MMF_his,mmf,MatchMatchMismatch,poss,Bruce tells Travis that Beth hides,his,6.5201568603515625
TwoEmbedding,tells,hides,125,125_MFM_his,mfm,MatchMismatchMatch,poss,Bruce tells Brenda that Derek hides,his,2.9459807872772217
TwoEmbedding,tells,hides,125,125_MFF_his,mff,MatchMismatchMismatch,poss,Bruce tells Brenda that Beth hides,his,7.780867099761963
TwoEmbedding,tells,hides,125,125_FMM_his,fmm,MismatchMatchMatch,poss,Melanie tells Travis that Derek hides,his,2.64339542388916
TwoEmbedding,tells,hides,125,125_FMF_his,fmf,MismatchMatchMismatch,poss,Melanie tells Travis that Beth hides,his,6.605639457702637
TwoEmbedding,tells,hides,125,125_FFM_his,ffm,MismatchMismatchMatch,poss,Melanie tells Brenda that Derek hides,his,3.004880428314209
TwoEmbedding,tells,hides,125,125_FFF_his,fff,MismatchMismatchMismatch,poss,Melanie tells Brenda that Beth hides,his,7.668981552124023
TwoEmbedding,alerts,can escape from,126,126_MMM_him,mmm,MatchMatchMatch,obj,Carl alerts Christopher that the man can escape from,him,7.052186965942383
TwoEmbedding,alerts,can escape from,126,126_MMF_him,mmf,MatchMatchMismatch,obj,Carl alerts Christopher that Jennifer can escape from,him,6.251651763916016
TwoEmbedding,alerts,can escape from,126,126_MFM_him,mfm,MatchMismatchMatch,obj,Carl alerts that ex-wife that the man can escape from,him,5.760470867156982
TwoEmbedding,alerts,can escape from,126,126_MFF_him,mff,MatchMismatchMismatch,obj,Carl alerts that ex-wife that Jennifer can escape from,him,6.871097564697266
TwoEmbedding,alerts,can escape from,126,126_FMM_him,fmm,MismatchMatchMatch,obj,The dancer alerts Christopher that the man can escape from,him,5.209194660186768
TwoEmbedding,alerts,can escape from,126,126_FMF_him,fmf,MismatchMatchMismatch,obj,The dancer alerts Christopher that Jennifer can escape from,him,4.7338056564331055
TwoEmbedding,alerts,can escape from,126,126_FFM_him,ffm,MismatchMismatchMatch,obj,The dancer alerts that ex-wife that the man can escape from,him,4.566224575042725
TwoEmbedding,alerts,can escape from,126,126_FFF_him,fff,MismatchMismatchMismatch,obj,The dancer alerts that ex-wife that Jennifer can escape from,him,4.986431121826172
TwoEmbedding,alerts,can escape from,126,126_MMM_his,mmm,MatchMatchMatch,poss,Carl alerts Christopher that the man can escape from,his,3.516636610031128
TwoEmbedding,alerts,can escape from,126,126_MMF_his,mmf,MatchMatchMismatch,poss,Carl alerts Christopher that Jennifer can escape from,his,4.402023792266846
TwoEmbedding,alerts,can escape from,126,126_MFM_his,mfm,MatchMismatchMatch,poss,Carl alerts that ex-wife that the man can escape from,his,3.961521625518799
TwoEmbedding,alerts,can escape from,126,126_MFF_his,mff,MatchMismatchMismatch,poss,Carl alerts that ex-wife that Jennifer can escape from,his,6.497000217437744
TwoEmbedding,alerts,can escape from,126,126_FMM_his,fmm,MismatchMatchMatch,poss,The dancer alerts Christopher that the man can escape from,his,3.2958803176879883
TwoEmbedding,alerts,can escape from,126,126_FMF_his,fmf,MismatchMatchMismatch,poss,The dancer alerts Christopher that Jennifer can escape from,his,3.8177902698516846
TwoEmbedding,alerts,can escape from,126,126_FFM_his,ffm,MismatchMismatchMatch,poss,The dancer alerts that ex-wife that the man can escape from,his,3.4849965572357178
TwoEmbedding,alerts,can escape from,126,126_FFF_his,fff,MismatchMismatchMismatch,poss,The dancer alerts that ex-wife that Jennifer can escape from,his,5.010456085205078
TwoEmbedding,advised,isn't drawing,127,127_MMM_him,mmm,MatchMatchMatch,obj,Keith advised Travis that Larry isn't drawing,him,4.266858100891113
TwoEmbedding,advised,isn't drawing,127,127_MMF_him,mmf,MatchMatchMismatch,obj,Keith advised Travis that Amelia isn't drawing,him,2.9328107833862305
TwoEmbedding,advised,isn't drawing,127,127_MFM_him,mfm,MatchMismatchMatch,obj,Keith advised Colleen that Larry isn't drawing,him,4.850490093231201
TwoEmbedding,advised,isn't drawing,127,127_MFF_him,mff,MatchMismatchMismatch,obj,Keith advised Colleen that Amelia isn't drawing,him,4.0955915451049805
TwoEmbedding,advised,isn't drawing,127,127_FMM_him,fmm,MismatchMatchMatch,obj,Cynthia advised Travis that Larry isn't drawing,him,4.949196815490723
TwoEmbedding,advised,isn't drawing,127,127_FMF_him,fmf,MismatchMatchMismatch,obj,Cynthia advised Travis that Amelia isn't drawing,him,3.583472490310669
TwoEmbedding,advised,isn't drawing,127,127_FFM_him,ffm,MismatchMismatchMatch,obj,Cynthia advised Colleen that Larry isn't drawing,him,5.1951189041137695
TwoEmbedding,advised,isn't drawing,127,127_FFF_him,fff,MismatchMismatchMismatch,obj,Cynthia advised Colleen that Amelia isn't drawing,him,4.549036502838135
TwoEmbedding,advised,isn't drawing,127,127_MMM_his,mmm,MatchMatchMatch,poss,Keith advised Travis that Larry isn't drawing,his,4.797414302825928
TwoEmbedding,advised,isn't drawing,127,127_MMF_his,mmf,MatchMatchMismatch,poss,Keith advised Travis that Amelia isn't drawing,his,7.581103801727295
TwoEmbedding,advised,isn't drawing,127,127_MFM_his,mfm,MatchMismatchMatch,poss,Keith advised Colleen that Larry isn't drawing,his,5.121006488800049
TwoEmbedding,advised,isn't drawing,127,127_MFF_his,mff,MatchMismatchMismatch,poss,Keith advised Colleen that Amelia isn't drawing,his,8.903874397277832
TwoEmbedding,advised,isn't drawing,127,127_FMM_his,fmm,MismatchMatchMatch,poss,Cynthia advised Travis that Larry isn't drawing,his,4.433273792266846
TwoEmbedding,advised,isn't drawing,127,127_FMF_his,fmf,MismatchMatchMismatch,poss,Cynthia advised Travis that Amelia isn't drawing,his,7.498077392578125
TwoEmbedding,advised,isn't drawing,127,127_FFM_his,ffm,MismatchMismatchMatch,poss,Cynthia advised Colleen that Larry isn't drawing,his,4.830763339996338
TwoEmbedding,advised,isn't drawing,127,127_FFF_his,fff,MismatchMismatchMismatch,poss,Cynthia advised Colleen that Amelia isn't drawing,his,8.827463150024414
TwoEmbedding,advised,visits,128,128_MMM_him,mmm,MatchMatchMatch,obj,Matt advised Christopher that Jason visits,him,3.8342926502227783
TwoEmbedding,advised,visits,128,128_MMF_him,mmf,MatchMatchMismatch,obj,Matt advised Christopher that Danielle visits,him,3.1922552585601807
TwoEmbedding,advised,visits,128,128_MFM_him,mfm,MatchMismatchMatch,obj,Matt advised Grace that Jason visits,him,4.157744407653809
TwoEmbedding,advised,visits,128,128_MFF_him,mff,MatchMismatchMismatch,obj,Matt advised Grace that Danielle visits,him,4.132016658782959
TwoEmbedding,advised,visits,128,128_FMM_him,fmm,MismatchMatchMatch,obj,Christina advised Christopher that Jason visits,him,5.464532852172852
TwoEmbedding,advised,visits,128,128_FMF_him,fmf,MismatchMatchMismatch,obj,Christina advised Christopher that Danielle visits,him,4.46840763092041
TwoEmbedding,advised,visits,128,128_FFM_him,ffm,MismatchMismatchMatch,obj,Christina advised Grace that Jason visits,him,5.646061420440674
TwoEmbedding,advised,visits,128,128_FFF_him,fff,MismatchMismatchMismatch,obj,Christina advised Grace that Danielle visits,him,5.541533470153809
TwoEmbedding,advised,visits,128,128_MMM_his,mmm,MatchMatchMatch,poss,Matt advised Christopher that Jason visits,his,4.181611061096191
TwoEmbedding,advised,visits,128,128_MMF_his,mmf,MatchMatchMismatch,poss,Matt advised Christopher that Danielle visits,his,5.3408308029174805
TwoEmbedding,advised,visits,128,128_MFM_his,mfm,MatchMismatchMatch,poss,Matt advised Grace that Jason visits,his,4.712296962738037
TwoEmbedding,advised,visits,128,128_MFF_his,mff,MatchMismatchMismatch,poss,Matt advised Grace that Danielle visits,his,6.870437145233154
TwoEmbedding,advised,visits,128,128_FMM_his,fmm,MismatchMatchMatch,poss,Christina advised Christopher that Jason visits,his,4.1470627784729
TwoEmbedding,advised,visits,128,128_FMF_his,fmf,MismatchMatchMismatch,poss,Christina advised Christopher that Danielle visits,his,5.4542059898376465
TwoEmbedding,advised,visits,128,128_FFM_his,ffm,MismatchMismatchMatch,poss,Christina advised Grace that Jason visits,his,4.820578098297119
TwoEmbedding,advised,visits,128,128_FFF_his,fff,MismatchMismatchMismatch,poss,Christina advised Grace that Danielle visits,his,7.396283149719238
TwoEmbedding,advises,won't talk about,129,129_MMM_him,mmm,MatchMatchMatch,obj,Kevin advises Benjamin that Todd won't talk about,him,5.444494724273682
TwoEmbedding,advises,won't talk about,129,129_MMF_him,mmf,MatchMatchMismatch,obj,Kevin advises Benjamin that Rebecca won't talk about,him,4.306760311126709
TwoEmbedding,advises,won't talk about,129,129_MFM_him,mfm,MatchMismatchMatch,obj,Kevin advises Rose that Todd won't talk about,him,5.673309326171875
TwoEmbedding,advises,won't talk about,129,129_MFF_him,mff,MatchMismatchMismatch,obj,Kevin advises Rose that Rebecca won't talk about,him,5.7695746421813965
TwoEmbedding,advises,won't talk about,129,129_FMM_him,fmm,MismatchMatchMatch,obj,Diane advises Benjamin that Todd won't talk about,him,5.61726713180542
TwoEmbedding,advises,won't talk about,129,129_FMF_him,fmf,MismatchMatchMismatch,obj,Diane advises Benjamin that Rebecca won't talk about,him,4.799704074859619
TwoEmbedding,advises,won't talk about,129,129_FFM_him,ffm,MismatchMismatchMatch,obj,Diane advises Rose that Todd won't talk about,him,5.910615921020508
TwoEmbedding,advises,won't talk about,129,129_FFF_him,fff,MismatchMismatchMismatch,obj,Diane advises Rose that Rebecca won't talk about,him,6.684480667114258
TwoEmbedding,advises,won't talk about,129,129_MMM_his,mmm,MatchMatchMatch,poss,Kevin advises Benjamin that Todd won't talk about,his,3.1603944301605225
TwoEmbedding,advises,won't talk about,129,129_MMF_his,mmf,MatchMatchMismatch,poss,Kevin advises Benjamin that Rebecca won't talk about,his,5.349190711975098
TwoEmbedding,advises,won't talk about,129,129_MFM_his,mfm,MatchMismatchMatch,poss,Kevin advises Rose that Todd won't talk about,his,3.5567994117736816
TwoEmbedding,advises,won't talk about,129,129_MFF_his,mff,MatchMismatchMismatch,poss,Kevin advises Rose that Rebecca won't talk about,his,6.863438606262207
TwoEmbedding,advises,won't talk about,129,129_FMM_his,fmm,MismatchMatchMatch,poss,Diane advises Benjamin that Todd won't talk about,his,2.720412492752075
TwoEmbedding,advises,won't talk about,129,129_FMF_his,fmf,MismatchMatchMismatch,poss,Diane advises Benjamin that Rebecca won't talk about,his,5.44463586807251
TwoEmbedding,advises,won't talk about,129,129_FFM_his,ffm,MismatchMismatchMatch,poss,Diane advises Rose that Todd won't talk about,his,3.2863776683807373
TwoEmbedding,advises,won't talk about,129,129_FFF_his,fff,MismatchMismatchMismatch,poss,Diane advises Rose that Rebecca won't talk about,his,7.478657245635986
TwoEmbedding,warned,can complain about,130,130_MMM_him,mmm,MatchMatchMatch,obj,Travis warned this grandson that Ronald can complain about,him,5.819518566131592
TwoEmbedding,warned,can complain about,130,130_MMF_him,mmf,MatchMatchMismatch,obj,Travis warned this grandson that Pamela can complain about,him,4.144738674163818
TwoEmbedding,warned,can complain about,130,130_MFM_him,mfm,MatchMismatchMatch,obj,Travis warned Carol that Ronald can complain about,him,5.970451831817627
TwoEmbedding,warned,can complain about,130,130_MFF_him,mff,MatchMismatchMismatch,obj,Travis warned Carol that Pamela can complain about,him,7.360744476318359
TwoEmbedding,warned,can complain about,130,130_FMM_him,fmm,MismatchMatchMatch,obj,The lady warned this grandson that Ronald can complain about,him,5.276379585266113
TwoEmbedding,warned,can complain about,130,130_FMF_him,fmf,MismatchMatchMismatch,obj,The lady warned this grandson that Pamela can complain about,him,3.5937039852142334
TwoEmbedding,warned,can complain about,130,130_FFM_him,ffm,MismatchMismatchMatch,obj,The lady warned Carol that Ronald can complain about,him,5.7362565994262695
TwoEmbedding,warned,can complain about,130,130_FFF_him,fff,MismatchMismatchMismatch,obj,The lady warned Carol that Pamela can complain about,him,6.687705039978027
TwoEmbedding,warned,can complain about,130,130_MMM_his,mmm,MatchMatchMatch,poss,Travis warned this grandson that Ronald can complain about,his,2.7588326930999756
TwoEmbedding,warned,can complain about,130,130_MMF_his,mmf,MatchMatchMismatch,poss,Travis warned this grandson that Pamela can complain about,his,4.015172481536865
TwoEmbedding,warned,can complain about,130,130_MFM_his,mfm,MatchMismatchMatch,poss,Travis warned Carol that Ronald can complain about,his,3.5183346271514893
TwoEmbedding,warned,can complain about,130,130_MFF_his,mff,MatchMismatchMismatch,poss,Travis warned Carol that Pamela can complain about,his,7.881934642791748
TwoEmbedding,warned,can complain about,130,130_FMM_his,fmm,MismatchMatchMatch,poss,The lady warned this grandson that Ronald can complain about,his,2.7328357696533203
TwoEmbedding,warned,can complain about,130,130_FMF_his,fmf,MismatchMatchMismatch,poss,The lady warned this grandson that Pamela can complain about,his,3.845370292663574
TwoEmbedding,warned,can complain about,130,130_FFM_his,ffm,MismatchMismatchMatch,poss,The lady warned Carol that Ronald can complain about,his,3.3596410751342773
TwoEmbedding,warned,can complain about,130,130_FFF_his,fff,MismatchMismatchMismatch,poss,The lady warned Carol that Pamela can complain about,his,7.489339351654053
TwoEmbedding,warns,did see,131,131_MMM_him,mmm,MatchMatchMatch,obj,Peter warns Steve that Carl did see,him,4.889425277709961
TwoEmbedding,warns,did see,131,131_MMF_him,mmf,MatchMatchMismatch,obj,Peter warns Steve that Cheryl did see,him,3.6571123600006104
TwoEmbedding,warns,did see,131,131_MFM_him,mfm,MatchMismatchMatch,obj,Peter warns the granddaughter that Carl did see,him,4.167870044708252
TwoEmbedding,warns,did see,131,131_MFF_him,mff,MatchMismatchMismatch,obj,Peter warns the granddaughter that Cheryl did see,him,3.4571332931518555
TwoEmbedding,warns,did see,131,131_FMM_him,fmm,MismatchMatchMatch,obj,Jacqueline warns Steve that Carl did see,him,4.724400997161865
TwoEmbedding,warns,did see,131,131_FMF_him,fmf,MismatchMatchMismatch,obj,Jacqueline warns Steve that Cheryl did see,him,3.323206901550293
TwoEmbedding,warns,did see,131,131_FFM_him,ffm,MismatchMismatchMatch,obj,Jacqueline warns the granddaughter that Carl did see,him,4.221445560455322
TwoEmbedding,warns,did see,131,131_FFF_him,fff,MismatchMismatchMismatch,obj,Jacqueline warns the granddaughter that Cheryl did see,him,3.7116036415100098
TwoEmbedding,warns,did see,131,131_MMM_his,mmm,MatchMatchMatch,poss,Peter warns Steve that Carl did see,his,4.173913955688477
TwoEmbedding,warns,did see,131,131_MMF_his,mmf,MatchMatchMismatch,poss,Peter warns Steve that Cheryl did see,his,5.467777729034424
TwoEmbedding,warns,did see,131,131_MFM_his,mfm,MatchMismatchMatch,poss,Peter warns the granddaughter that Carl did see,his,4.72725248336792
TwoEmbedding,warns,did see,131,131_MFF_his,mff,MatchMismatchMismatch,poss,Peter warns the granddaughter that Cheryl did see,his,6.43177604675293
TwoEmbedding,warns,did see,131,131_FMM_his,fmm,MismatchMatchMatch,poss,Jacqueline warns Steve that Carl did see,his,3.9259684085845947
TwoEmbedding,warns,did see,131,131_FMF_his,fmf,MismatchMatchMismatch,poss,Jacqueline warns Steve that Cheryl did see,his,5.404266357421875
TwoEmbedding,warns,did see,131,131_FFM_his,ffm,MismatchMismatchMatch,poss,Jacqueline warns the granddaughter that Carl did see,his,4.528018474578857
TwoEmbedding,warns,did see,131,131_FFF_his,fff,MismatchMismatchMismatch,poss,Jacqueline warns the granddaughter that Cheryl did see,his,6.446498394012451
TwoEmbedding,tells,had noticed,132,132_MMM_him,mmm,MatchMatchMatch,obj,Benjamin tells this guy that Alexander had noticed,him,3.4270403385162354
TwoEmbedding,tells,had noticed,132,132_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin tells this guy that Cheryl had noticed,him,2.8363771438598633
TwoEmbedding,tells,had noticed,132,132_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin tells Linda that Alexander had noticed,him,4.507719993591309
TwoEmbedding,tells,had noticed,132,132_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin tells Linda that Cheryl had noticed,him,3.4134304523468018
TwoEmbedding,tells,had noticed,132,132_FMM_him,fmm,MismatchMatchMatch,obj,Heather tells this guy that Alexander had noticed,him,3.534432888031006
TwoEmbedding,tells,had noticed,132,132_FMF_him,fmf,MismatchMatchMismatch,obj,Heather tells this guy that Cheryl had noticed,him,2.588134527206421
TwoEmbedding,tells,had noticed,132,132_FFM_him,ffm,MismatchMismatchMatch,obj,Heather tells Linda that Alexander had noticed,him,4.658363342285156
TwoEmbedding,tells,had noticed,132,132_FFF_him,fff,MismatchMismatchMismatch,obj,Heather tells Linda that Cheryl had noticed,him,3.874014139175415
