exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
simple,can't visit,363,363_M_him,m,Match,obj,The grandson can't visit,him,4.638515949249268
simple,can't visit,363,363_M_his,m,Match,poss,The grandson can't visit,his,2.711165189743042
simple,can't visit,363,363_F_him,f,Mismatch,obj,Vanessa can't visit,him,4.941176414489746
simple,can't visit,363,363_F_his,f,Mismatch,poss,Vanessa can't visit,his,7.195387363433838
simple,can't leave,364,364_M_him,m,Match,obj,Omar can't leave,him,6.496541976928711
simple,can't leave,364,364_M_his,m,Match,poss,Omar can't leave,his,4.0958075523376465
simple,can't leave,364,364_F_him,f,Mismatch,obj,That sister can't leave,him,5.121564865112305
simple,can't leave,364,364_F_his,f,Mismatch,poss,That sister can't leave,his,7.702636241912842
simple,was helping,365,365_M_him,m,Match,obj,Douglas was helping,him,3.3529345989227295
simple,was helping,365,365_M_his,m,Match,poss,Douglas was helping,his,4.716732025146484
simple,was helping,365,365_F_him,f,Mismatch,obj,This girlfriend was helping,him,3.3130440711975098
simple,was helping,365,365_F_his,f,Mismatch,poss,This girlfriend was helping,his,8.170868873596191
simple,researched,366,366_M_him,m,Match,obj,William researched,him,11.027952194213867
simple,researched,366,366_M_his,m,Match,poss,William researched,his,6.322287082672119
simple,researched,366,366_F_him,f,Mismatch,obj,Cheryl researched,him,10.009604454040527
simple,researched,366,366_F_his,f,Mismatch,poss,Cheryl researched,his,7.7103095054626465
simple,describes,367,367_M_him,m,Match,obj,Benjamin describes,him,7.532844066619873
simple,describes,367,367_M_his,m,Match,poss,Benjamin describes,his,4.072630405426025
simple,describes,367,367_F_him,f,Mismatch,obj,Kristin describes,him,7.814785480499268
simple,describes,367,367_F_his,f,Mismatch,poss,Kristin describes,his,7.792243480682373
simple,was questioning,368,368_M_him,m,Match,obj,That boy was questioning,him,3.5935661792755127
simple,was questioning,368,368_M_his,m,Match,poss,That boy was questioning,his,3.841529369354248
simple,was questioning,368,368_F_him,f,Mismatch,obj,Caroline was questioning,him,3.4123270511627197
simple,was questioning,368,368_F_his,f,Mismatch,poss,Caroline was questioning,his,5.396032810211182
simple,taught,369,369_M_him,m,Match,obj,Timothy taught,him,7.845785140991211
simple,taught,369,369_M_his,m,Match,poss,Timothy taught,his,5.501405715942383
simple,taught,369,369_F_him,f,Mismatch,obj,Valerie taught,him,3.8376448154449463
simple,taught,369,369_F_his,f,Mismatch,poss,Valerie taught,his,9.11249828338623
simple,wouldn't understand,370,370_M_him,m,Match,obj,Travis wouldn't understand,him,7.037886142730713
simple,wouldn't understand,370,370_M_his,m,Match,poss,Travis wouldn't understand,his,7.4098310470581055
simple,wouldn't understand,370,370_F_him,f,Mismatch,obj,Sally wouldn't understand,him,7.624844551086426
simple,wouldn't understand,370,370_F_his,f,Mismatch,poss,Sally wouldn't understand,his,8.098228454589844
simple,distracted,371,371_M_him,m,Match,obj,Larry distracted,him,3.669292688369751
simple,distracted,371,371_M_his,m,Match,poss,Larry distracted,his,5.743166923522949
simple,distracted,371,371_F_him,f,Mismatch,obj,Nancy distracted,him,3.544403553009033
simple,distracted,371,371_F_his,f,Mismatch,poss,Nancy distracted,his,8.593835830688477
simple,chooses,372,372_M_him,m,Match,obj,The son chooses,him,7.212053298950195
simple,chooses,372,372_M_his,m,Match,poss,The son chooses,his,3.9096341133117676
simple,chooses,372,372_F_him,f,Mismatch,obj,Denise chooses,him,7.4814887046813965
simple,chooses,372,372_F_his,f,Mismatch,poss,Denise chooses,his,8.755118370056152
simple,is impressing,373,373_M_him,m,Match,obj,Michael is impressing,him,7.428894996643066
simple,is impressing,373,373_M_his,m,Match,poss,Michael is impressing,his,5.659339427947998
simple,is impressing,373,373_F_him,f,Mismatch,obj,Martha is impressing,him,5.711405277252197
simple,is impressing,373,373_F_his,f,Mismatch,poss,Martha is impressing,his,8.134682655334473
simple,hadn't hated,374,374_M_him,m,Match,obj,Scott hadn't hated,him,2.7964529991149902
simple,hadn't hated,374,374_M_his,m,Match,poss,Scott hadn't hated,his,3.9686427116394043
simple,hadn't hated,374,374_F_him,f,Mismatch,obj,Laurie hadn't hated,him,3.14482045173645
simple,hadn't hated,374,374_F_his,f,Mismatch,poss,Laurie hadn't hated,his,6.852997303009033
simple,questions,375,375_M_him,m,Match,obj,Lawrence questions,him,9.963747024536133
simple,questions,375,375_M_his,m,Match,poss,Lawrence questions,his,6.289383411407471
simple,questions,375,375_F_him,f,Mismatch,obj,Leslie questions,him,7.768152236938477
simple,questions,375,375_F_his,f,Mismatch,poss,Leslie questions,his,7.621628284454346
simple,might bite,376,376_M_him,m,Match,obj,Omar might bite,him,4.461886405944824
simple,might bite,376,376_M_his,m,Match,poss,Omar might bite,his,4.5858683586120605
simple,might bite,376,376_F_him,f,Mismatch,obj,Linda might bite,him,4.159660816192627
simple,might bite,376,376_F_his,f,Mismatch,poss,Linda might bite,his,4.869737148284912
simple,is working with,377,377_M_him,m,Match,obj,Gerald is working with,him,7.645832061767578
simple,is working with,377,377_M_his,m,Match,poss,Gerald is working with,his,5.26763916015625
simple,is working with,377,377_F_him,f,Mismatch,obj,Florence is working with,him,7.537030220031738
simple,is working with,377,377_F_his,f,Mismatch,poss,Florence is working with,his,8.258378028869629
simple,shoots,378,378_M_him,m,Match,obj,Gary shoots,him,8.191322326660156
simple,shoots,378,378_M_his,m,Match,poss,Gary shoots,his,5.88075590133667
simple,shoots,378,378_F_him,f,Mismatch,obj,Carolyn shoots,him,4.615840435028076
simple,shoots,378,378_F_his,f,Mismatch,poss,Carolyn shoots,his,8.729776382446289
simple,should fire,379,379_M_him,m,Match,obj,Alexander should fire,him,3.7813167572021484
simple,should fire,379,379_M_his,m,Match,poss,Alexander should fire,his,4.38995361328125
simple,should fire,379,379_F_him,f,Mismatch,obj,The waitress should fire,him,3.8805058002471924
simple,should fire,379,379_F_his,f,Mismatch,poss,The waitress should fire,his,7.847917079925537
simple,isn't attacking,380,380_M_him,m,Match,obj,Carlos isn't attacking,him,6.7762932777404785
simple,isn't attacking,380,380_M_his,m,Match,poss,Carlos isn't attacking,his,6.111300945281982
simple,isn't attacking,380,380_F_him,f,Mismatch,obj,Martha isn't attacking,him,4.26776647567749
simple,isn't attacking,380,380_F_his,f,Mismatch,poss,Martha isn't attacking,his,7.671624660491943
simple,could fire,381,381_M_him,m,Match,obj,Michael could fire,him,3.1807942390441895
simple,could fire,381,381_M_his,m,Match,poss,Michael could fire,his,5.0179762840271
simple,could fire,381,381_F_him,f,Mismatch,obj,Irene could fire,him,3.8866710662841797
simple,could fire,381,381_F_his,f,Mismatch,poss,Irene could fire,his,7.358155727386475
simple,should find,382,382_M_him,m,Match,obj,Vincent should find,him,6.280982494354248
simple,should find,382,382_M_his,m,Match,poss,Vincent should find,his,4.567781925201416
simple,should find,382,382_F_him,f,Mismatch,obj,Ella should find,him,4.700506687164307
simple,should find,382,382_F_his,f,Mismatch,poss,Ella should find,his,6.064304351806641
simple,didn't fight,383,383_M_him,m,Match,obj,Omar didn't fight,him,3.936654567718506
simple,didn't fight,383,383_M_his,m,Match,poss,Omar didn't fight,his,6.17959451675415
simple,didn't fight,383,383_F_him,f,Mismatch,obj,Samantha didn't fight,him,4.287864685058594
simple,didn't fight,383,383_F_his,f,Mismatch,poss,Samantha didn't fight,his,8.706117630004883
simple,hadn't shocked,384,384_M_him,m,Match,obj,Rodney hadn't shocked,him,1.801924467086792
simple,hadn't shocked,384,384_M_his,m,Match,poss,Rodney hadn't shocked,his,6.524496078491211
simple,hadn't shocked,384,384_F_him,f,Mismatch,obj,Donna hadn't shocked,him,2.05653977394104
simple,hadn't shocked,384,384_F_his,f,Mismatch,poss,Donna hadn't shocked,his,8.706461906433105
simple,had exposed,385,385_M_him,m,Match,obj,Michael had exposed,him,3.8859915733337402
simple,had exposed,385,385_M_his,m,Match,poss,Michael had exposed,his,3.6267573833465576
simple,had exposed,385,385_F_him,f,Mismatch,obj,Carmen had exposed,him,4.284082889556885
simple,had exposed,385,385_F_his,f,Mismatch,poss,Carmen had exposed,his,4.791280269622803
simple,is noticing,386,386_M_him,m,Match,obj,Scott is noticing,him,9.626208305358887
simple,is noticing,386,386_M_his,m,Match,poss,Scott is noticing,his,6.289976596832275
simple,is noticing,386,386_F_him,f,Mismatch,obj,That ex-girlfriend is noticing,him,5.181182384490967
simple,is noticing,386,386_F_his,f,Mismatch,poss,That ex-girlfriend is noticing,his,6.274474620819092
simple,left,387,387_M_him,m,Match,obj,Kenneth left,him,7.764708995819092
simple,left,387,387_M_his,m,Match,poss,Kenneth left,his,4.620084762573242
simple,left,387,387_F_him,f,Mismatch,obj,Diane left,him,5.232484817504883
simple,left,387,387_F_his,f,Mismatch,poss,Diane left,his,7.306358814239502
simple,has loved,388,388_M_him,m,Match,obj,Patrick has loved,him,6.593109607696533
simple,has loved,388,388_M_his,m,Match,poss,Patrick has loved,his,4.99261999130249
simple,has loved,388,388_F_him,f,Mismatch,obj,Victoria has loved,him,4.572960376739502
simple,has loved,388,388_F_his,f,Mismatch,poss,Victoria has loved,his,9.02502727508545
simple,shot,389,389_M_him,m,Match,obj,Mitchell shot,him,3.981888771057129
simple,shot,389,389_M_his,m,Match,poss,Mitchell shot,his,5.00755500793457
simple,shot,389,389_F_him,f,Mismatch,obj,Emily shot,him,2.6557095050811768
simple,shot,389,389_F_his,f,Mismatch,poss,Emily shot,his,8.201067924499512
simple,can't investigate,390,390_M_him,m,Match,obj,Matt can't investigate,him,7.227630138397217
simple,can't investigate,390,390_M_his,m,Match,poss,Matt can't investigate,his,4.804353713989258
simple,can't investigate,390,390_F_him,f,Mismatch,obj,Caroline can't investigate,him,5.681788444519043
simple,can't investigate,390,390_F_his,f,Mismatch,poss,Caroline can't investigate,his,7.87964391708374
simple,hadn't impressed,391,391_M_him,m,Match,obj,Jerry hadn't impressed,him,3.250352382659912
simple,hadn't impressed,391,391_M_his,m,Match,poss,Jerry hadn't impressed,his,5.8426947593688965
simple,hadn't impressed,391,391_F_him,f,Mismatch,obj,Erin hadn't impressed,him,2.1391351222991943
simple,hadn't impressed,391,391_F_his,f,Mismatch,poss,Erin hadn't impressed,his,7.391447067260742
simple,will hug,392,392_M_him,m,Match,obj,The ex-boyfriend will hug,him,4.091154098510742
simple,will hug,392,392_M_his,m,Match,poss,The ex-boyfriend will hug,his,4.857585906982422
simple,will hug,392,392_F_him,f,Mismatch,obj,Kirsten will hug,him,3.7822418212890625
simple,will hug,392,392_F_his,f,Mismatch,poss,Kirsten will hug,his,7.851092338562012
simple,approached,393,393_M_him,m,Match,obj,This brother approached,him,2.8918895721435547
simple,approached,393,393_M_his,m,Match,poss,This brother approached,his,4.142976760864258
simple,approached,393,393_F_him,f,Mismatch,obj,Carol approached,him,3.665099620819092
simple,approached,393,393_F_his,f,Mismatch,poss,Carol approached,his,7.192939758300781
simple,is scaring,394,394_M_him,m,Match,obj,Daniel is scaring,him,5.153585433959961
simple,is scaring,394,394_M_his,m,Match,poss,Daniel is scaring,his,6.167980194091797
simple,is scaring,394,394_F_him,f,Mismatch,obj,Amy is scaring,him,4.249173164367676
simple,is scaring,394,394_F_his,f,Mismatch,poss,Amy is scaring,his,6.672450065612793
simple,is stunning,395,395_M_him,m,Match,obj,John is stunning,him,10.594064712524414
simple,is stunning,395,395_M_his,m,Match,poss,John is stunning,his,10.323558807373047
simple,is stunning,395,395_F_him,f,Mismatch,obj,Sonia is stunning,him,15.9827880859375
simple,is stunning,395,395_F_his,f,Mismatch,poss,Sonia is stunning,his,17.284595489501953
simple,wasn't hugging,396,396_M_him,m,Match,obj,William wasn't hugging,him,3.2557876110076904
simple,wasn't hugging,396,396_M_his,m,Match,poss,William wasn't hugging,his,4.382893085479736
simple,wasn't hugging,396,396_F_him,f,Mismatch,obj,Judy wasn't hugging,him,2.8312642574310303
simple,wasn't hugging,396,396_F_his,f,Mismatch,poss,Judy wasn't hugging,his,7.655275821685791
simple,draws,397,397_M_him,m,Match,obj,This grandson draws,him,7.743809223175049
simple,draws,397,397_M_his,m,Match,poss,This grandson draws,his,3.11140513420105
simple,draws,397,397_F_him,f,Mismatch,obj,Beth draws,him,5.329002380371094
simple,draws,397,397_F_his,f,Mismatch,poss,Beth draws,his,6.8844075202941895
simple,described,398,398_M_him,m,Match,obj,The father described,him,5.592497825622559
simple,described,398,398_M_his,m,Match,poss,The father described,his,4.217429161071777
simple,described,398,398_F_him,f,Mismatch,obj,Jacqueline described,him,5.787095546722412
simple,described,398,398_F_his,f,Mismatch,poss,Jacqueline described,his,6.035058975219727
simple,appreciates,399,399_M_him,m,Match,obj,Vincent appreciates,him,8.002290725708008
simple,appreciates,399,399_M_his,m,Match,poss,Vincent appreciates,his,5.240882396697998
simple,appreciates,399,399_F_him,f,Mismatch,obj,Wendy appreciates,him,7.45267391204834
simple,appreciates,399,399_F_his,f,Mismatch,poss,Wendy appreciates,his,6.280484199523926
simple,discovers,400,400_M_him,m,Match,obj,Matt discovers,him,13.248598098754883
simple,discovers,400,400_M_his,m,Match,poss,Matt discovers,his,5.5504679679870605
simple,discovers,400,400_F_him,f,Mismatch,obj,Mary discovers,him,8.051837921142578
simple,discovers,400,400_F_his,f,Mismatch,poss,Mary discovers,his,6.868377685546875
simple,doesn't describe,401,401_M_him,m,Match,obj,That brother doesn't describe,him,4.796233654022217
simple,doesn't describe,401,401_M_his,m,Match,poss,That brother doesn't describe,his,4.21013879776001
simple,doesn't describe,401,401_F_him,f,Mismatch,obj,Vanessa doesn't describe,him,6.200186252593994
simple,doesn't describe,401,401_F_his,f,Mismatch,poss,Vanessa doesn't describe,his,6.955347061157227
simple,would talk to,402,402_M_him,m,Match,obj,Lawrence would talk to,him,2.978821277618408
simple,would talk to,402,402_M_his,m,Match,poss,Lawrence would talk to,his,5.266845703125
simple,would talk to,402,402_F_him,f,Mismatch,obj,Laura would talk to,him,3.142652750015259
simple,would talk to,402,402_F_his,f,Mismatch,poss,Laura would talk to,his,7.7750563621521
simple,can scan,403,403_M_him,m,Match,obj,Dan can scan,him,8.952701568603516
simple,can scan,403,403_M_his,m,Match,poss,Dan can scan,his,5.526301383972168
simple,can scan,403,403_F_him,f,Mismatch,obj,Tara can scan,him,11.084592819213867
simple,can scan,403,403_F_his,f,Mismatch,poss,Tara can scan,his,8.069585800170898
simple,hasn't praised,404,404_M_him,m,Match,obj,Jeffrey hasn't praised,him,5.12642765045166
simple,hasn't praised,404,404_M_his,m,Match,poss,Jeffrey hasn't praised,his,5.013717174530029
simple,hasn't praised,404,404_F_him,f,Mismatch,obj,Stacy hasn't praised,him,3.9098150730133057
simple,hasn't praised,404,404_F_his,f,Mismatch,poss,Stacy hasn't praised,his,6.310549736022949
simple,does see,405,405_M_him,m,Match,obj,That ex-husband does see,him,4.7249298095703125
simple,does see,405,405_M_his,m,Match,poss,That ex-husband does see,his,4.071208477020264
simple,does see,405,405_F_him,f,Mismatch,obj,Christina does see,him,5.217586040496826
simple,does see,405,405_F_his,f,Mismatch,poss,Christina does see,his,7.742302417755127
simple,did admire,406,406_M_him,m,Match,obj,Noah did admire,him,4.513265132904053
simple,did admire,406,406_M_his,m,Match,poss,Noah did admire,his,4.017338752746582
simple,did admire,406,406_F_him,f,Mismatch,obj,The sister did admire,him,2.94504451751709
simple,did admire,406,406_F_his,f,Mismatch,poss,The sister did admire,his,4.9963765144348145
simple,confused,407,407_M_him,m,Match,obj,That boy confused,him,4.420482635498047
simple,confused,407,407_M_his,m,Match,poss,That boy confused,his,5.0742034912109375
simple,confused,407,407_F_him,f,Mismatch,obj,Carla confused,him,5.9255218505859375
simple,confused,407,407_F_his,f,Mismatch,poss,Carla confused,his,8.540406227111816
simple,wasn't bothering,408,408_M_him,m,Match,obj,That boy wasn't bothering,him,4.516183376312256
simple,wasn't bothering,408,408_M_his,m,Match,poss,That boy wasn't bothering,his,7.176152229309082
simple,wasn't bothering,408,408_F_him,f,Mismatch,obj,Wendy wasn't bothering,him,4.961518287658691
simple,wasn't bothering,408,408_F_his,f,Mismatch,poss,Wendy wasn't bothering,his,10.619587898254395
simple,appreciates,409,409_M_him,m,Match,obj,Robert appreciates,him,8.911910057067871
simple,appreciates,409,409_M_his,m,Match,poss,Robert appreciates,his,5.282630920410156
simple,appreciates,409,409_F_him,f,Mismatch,obj,Kendra appreciates,him,6.840579509735107
simple,appreciates,409,409_F_his,f,Mismatch,poss,Kendra appreciates,his,5.0484819412231445
simple,bothers,410,410_M_him,m,Match,obj,Matt bothers,him,8.946516990661621
simple,bothers,410,410_M_his,m,Match,poss,Matt bothers,his,7.109334945678711
simple,bothers,410,410_F_him,f,Mismatch,obj,Catherine bothers,him,5.457407474517822
simple,bothers,410,410_F_his,f,Mismatch,poss,Catherine bothers,his,9.684052467346191
simple,did investigate,411,411_M_him,m,Match,obj,This son did investigate,him,6.3450798988342285
simple,did investigate,411,411_M_his,m,Match,poss,This son did investigate,his,4.7445902824401855
simple,did investigate,411,411_F_him,f,Mismatch,obj,That niece did investigate,him,7.356398105621338
simple,did investigate,411,411_F_his,f,Mismatch,poss,That niece did investigate,his,6.477255821228027
