exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
TwoEmbedding,tells,visits,265,265_MMM_him,mmm,MatchMatchMatch,obj,Travis tells Carl that Alexander visits,him,1.3725438117980957
TwoEmbedding,tells,visits,265,265_MMF_him,mmf,MatchMatchMismatch,obj,Travis tells Carl that Ann visits,him,1.2659878730773926
TwoEmbedding,tells,visits,265,265_MFM_him,mfm,MatchMismatchMatch,obj,Travis tells Andrea that Alexander visits,him,1.8016661405563354
TwoEmbedding,tells,visits,265,265_MFF_him,mff,MatchMismatchMismatch,obj,Travis tells Andrea that Ann visits,him,1.6164631843566895
TwoEmbedding,tells,visits,265,265_FMM_him,fmm,MismatchMatchMatch,obj,Theresa tells Carl that Alexander visits,him,2.5580217838287354
TwoEmbedding,tells,visits,265,265_FMF_him,fmf,MismatchMatchMismatch,obj,Theresa tells Carl that Ann visits,him,2.1235125064849854
TwoEmbedding,tells,visits,265,265_FFM_him,ffm,MismatchMismatchMatch,obj,Theresa tells Andrea that Alexander visits,him,4.176222801208496
TwoEmbedding,tells,visits,265,265_FFF_him,fff,MismatchMismatchMismatch,obj,Theresa tells Andrea that Ann visits,him,4.120790481567383
TwoEmbedding,tells,visits,265,265_MMM_his,mmm,MatchMatchMatch,poss,Travis tells Carl that Alexander visits,his,3.93105411529541
TwoEmbedding,tells,visits,265,265_MMF_his,mmf,MatchMatchMismatch,poss,Travis tells Carl that Ann visits,his,4.880828380584717
TwoEmbedding,tells,visits,265,265_MFM_his,mfm,MatchMismatchMatch,poss,Travis tells Andrea that Alexander visits,his,3.9182984828948975
TwoEmbedding,tells,visits,265,265_MFF_his,mff,MatchMismatchMismatch,poss,Travis tells Andrea that Ann visits,his,5.184193134307861
TwoEmbedding,tells,visits,265,265_FMM_his,fmm,MismatchMatchMatch,poss,Theresa tells Carl that Alexander visits,his,4.705883502960205
TwoEmbedding,tells,visits,265,265_FMF_his,fmf,MismatchMatchMismatch,poss,Theresa tells Carl that Ann visits,his,5.9543352127075195
TwoEmbedding,tells,visits,265,265_FFM_his,ffm,MismatchMismatchMatch,poss,Theresa tells Andrea that Alexander visits,his,5.461154937744141
TwoEmbedding,tells,visits,265,265_FFF_his,fff,MismatchMismatchMismatch,poss,Theresa tells Andrea that Ann visits,his,8.008699417114258
TwoEmbedding,shows,has concealed,266,266_MMM_him,mmm,MatchMatchMatch,obj,Matt shows this ex-husband that this guy has concealed,him,9.948586463928223
TwoEmbedding,shows,has concealed,266,266_MMF_him,mmf,MatchMatchMismatch,obj,Matt shows this ex-husband that Amanda has concealed,him,8.021941184997559
TwoEmbedding,shows,has concealed,266,266_MFM_him,mfm,MatchMismatchMatch,obj,Matt shows Julia that this guy has concealed,him,9.43355941772461
TwoEmbedding,shows,has concealed,266,266_MFF_him,mff,MatchMismatchMismatch,obj,Matt shows Julia that Amanda has concealed,him,8.598379135131836
TwoEmbedding,shows,has concealed,266,266_FMM_him,fmm,MismatchMatchMatch,obj,Carla shows this ex-husband that this guy has concealed,him,10.240738868713379
TwoEmbedding,shows,has concealed,266,266_FMF_him,fmf,MismatchMatchMismatch,obj,Carla shows this ex-husband that Amanda has concealed,him,8.076582908630371
TwoEmbedding,shows,has concealed,266,266_FFM_him,ffm,MismatchMismatchMatch,obj,Carla shows Julia that this guy has concealed,him,9.612279891967773
TwoEmbedding,shows,has concealed,266,266_FFF_him,fff,MismatchMismatchMismatch,obj,Carla shows Julia that Amanda has concealed,him,9.19843578338623
TwoEmbedding,shows,has concealed,266,266_MMM_his,mmm,MatchMatchMatch,poss,Matt shows this ex-husband that this guy has concealed,his,3.687697410583496
TwoEmbedding,shows,has concealed,266,266_MMF_his,mmf,MatchMatchMismatch,poss,Matt shows this ex-husband that Amanda has concealed,his,3.9268581867218018
TwoEmbedding,shows,has concealed,266,266_MFM_his,mfm,MatchMismatchMatch,poss,Matt shows Julia that this guy has concealed,his,3.9921493530273438
TwoEmbedding,shows,has concealed,266,266_MFF_his,mff,MatchMismatchMismatch,poss,Matt shows Julia that Amanda has concealed,his,5.612884044647217
TwoEmbedding,shows,has concealed,266,266_FMM_his,fmm,MismatchMatchMatch,poss,Carla shows this ex-husband that this guy has concealed,his,3.295971155166626
TwoEmbedding,shows,has concealed,266,266_FMF_his,fmf,MismatchMatchMismatch,poss,Carla shows this ex-husband that Amanda has concealed,his,4.398828506469727
TwoEmbedding,shows,has concealed,266,266_FFM_his,ffm,MismatchMismatchMatch,poss,Carla shows Julia that this guy has concealed,his,3.2652523517608643
TwoEmbedding,shows,has concealed,266,266_FFF_his,fff,MismatchMismatchMismatch,poss,Carla shows Julia that Amanda has concealed,his,6.379427909851074
TwoEmbedding,informs,shocks,267,267_MMM_him,mmm,MatchMatchMatch,obj,Noah informs Paul that Curtis shocks,him,1.1959996223449707
TwoEmbedding,informs,shocks,267,267_MMF_him,mmf,MatchMatchMismatch,obj,Noah informs Paul that Sally shocks,him,0.8538645505905151
TwoEmbedding,informs,shocks,267,267_MFM_him,mfm,MatchMismatchMatch,obj,Noah informs Gina that Curtis shocks,him,3.674070119857788
TwoEmbedding,informs,shocks,267,267_MFF_him,mff,MatchMismatchMismatch,obj,Noah informs Gina that Sally shocks,him,2.5310370922088623
TwoEmbedding,informs,shocks,267,267_FMM_him,fmm,MismatchMatchMatch,obj,Nina informs Paul that Curtis shocks,him,1.9486738443374634
TwoEmbedding,informs,shocks,267,267_FMF_him,fmf,MismatchMatchMismatch,obj,Nina informs Paul that Sally shocks,him,1.086836814880371
TwoEmbedding,informs,shocks,267,267_FFM_him,ffm,MismatchMismatchMatch,obj,Nina informs Gina that Curtis shocks,him,4.637216091156006
TwoEmbedding,informs,shocks,267,267_FFF_him,fff,MismatchMismatchMismatch,obj,Nina informs Gina that Sally shocks,him,3.3652336597442627
TwoEmbedding,informs,shocks,267,267_MMM_his,mmm,MatchMatchMatch,poss,Noah informs Paul that Curtis shocks,his,4.415959358215332
TwoEmbedding,informs,shocks,267,267_MMF_his,mmf,MatchMatchMismatch,poss,Noah informs Paul that Sally shocks,his,5.921696186065674
TwoEmbedding,informs,shocks,267,267_MFM_his,mfm,MatchMismatchMatch,poss,Noah informs Gina that Curtis shocks,his,4.7370734214782715
TwoEmbedding,informs,shocks,267,267_MFF_his,mff,MatchMismatchMismatch,poss,Noah informs Gina that Sally shocks,his,7.204601287841797
TwoEmbedding,informs,shocks,267,267_FMM_his,fmm,MismatchMatchMatch,poss,Nina informs Paul that Curtis shocks,his,4.6761603355407715
TwoEmbedding,informs,shocks,267,267_FMF_his,fmf,MismatchMatchMismatch,poss,Nina informs Paul that Sally shocks,his,6.137237071990967
TwoEmbedding,informs,shocks,267,267_FFM_his,ffm,MismatchMismatchMatch,poss,Nina informs Gina that Curtis shocks,his,4.813271522521973
TwoEmbedding,informs,shocks,267,267_FFF_his,fff,MismatchMismatchMismatch,poss,Nina informs Gina that Sally shocks,his,7.946758270263672
TwoEmbedding,shows,will hinder,268,268_MMM_him,mmm,MatchMatchMatch,obj,Keith shows William that Paul will hinder,him,1.856191873550415
TwoEmbedding,shows,will hinder,268,268_MMF_him,mmf,MatchMatchMismatch,obj,Keith shows William that that daughter will hinder,him,1.9682937860488892
TwoEmbedding,shows,will hinder,268,268_MFM_him,mfm,MatchMismatchMatch,obj,Keith shows Denise that Paul will hinder,him,4.547964096069336
TwoEmbedding,shows,will hinder,268,268_MFF_him,mff,MatchMismatchMismatch,obj,Keith shows Denise that that daughter will hinder,him,4.345056533813477
TwoEmbedding,shows,will hinder,268,268_FMM_him,fmm,MismatchMatchMatch,obj,Julia shows William that Paul will hinder,him,2.4442906379699707
TwoEmbedding,shows,will hinder,268,268_FMF_him,fmf,MismatchMatchMismatch,obj,Julia shows William that that daughter will hinder,him,2.220630407333374
TwoEmbedding,shows,will hinder,268,268_FFM_him,ffm,MismatchMismatchMatch,obj,Julia shows Denise that Paul will hinder,him,5.170233726501465
TwoEmbedding,shows,will hinder,268,268_FFF_him,fff,MismatchMismatchMismatch,obj,Julia shows Denise that that daughter will hinder,him,5.012207508087158
TwoEmbedding,shows,will hinder,268,268_MMM_his,mmm,MatchMatchMatch,poss,Keith shows William that Paul will hinder,his,2.4490106105804443
TwoEmbedding,shows,will hinder,268,268_MMF_his,mmf,MatchMatchMismatch,poss,Keith shows William that that daughter will hinder,his,2.819967031478882
TwoEmbedding,shows,will hinder,268,268_MFM_his,mfm,MatchMismatchMatch,poss,Keith shows Denise that Paul will hinder,his,3.076367139816284
TwoEmbedding,shows,will hinder,268,268_MFF_his,mff,MatchMismatchMismatch,poss,Keith shows Denise that that daughter will hinder,his,4.528249263763428
TwoEmbedding,shows,will hinder,268,268_FMM_his,fmm,MismatchMatchMatch,poss,Julia shows William that Paul will hinder,his,2.125551700592041
TwoEmbedding,shows,will hinder,268,268_FMF_his,fmf,MismatchMatchMismatch,poss,Julia shows William that that daughter will hinder,his,2.3921849727630615
TwoEmbedding,shows,will hinder,268,268_FFM_his,ffm,MismatchMismatchMatch,poss,Julia shows Denise that Paul will hinder,his,3.029788017272949
TwoEmbedding,shows,will hinder,268,268_FFF_his,fff,MismatchMismatchMismatch,poss,Julia shows Denise that that daughter will hinder,his,4.835335731506348
TwoEmbedding,shows,had exposed,269,269_MMM_him,mmm,MatchMatchMatch,obj,Gerald shows Michael that that ex-boyfriend had exposed,him,2.086245059967041
TwoEmbedding,shows,had exposed,269,269_MMF_him,mmf,MatchMatchMismatch,obj,Gerald shows Michael that the woman had exposed,him,6.619531154632568
TwoEmbedding,shows,had exposed,269,269_MFM_him,mfm,MatchMismatchMatch,obj,Gerald shows Carol that that ex-boyfriend had exposed,him,5.598249435424805
TwoEmbedding,shows,had exposed,269,269_MFF_him,mff,MatchMismatchMismatch,obj,Gerald shows Carol that the woman had exposed,him,7.681989669799805
TwoEmbedding,shows,had exposed,269,269_FMM_him,fmm,MismatchMatchMatch,obj,Veronica shows Michael that that ex-boyfriend had exposed,him,2.7507290840148926
TwoEmbedding,shows,had exposed,269,269_FMF_him,fmf,MismatchMatchMismatch,obj,Veronica shows Michael that the woman had exposed,him,6.684089183807373
TwoEmbedding,shows,had exposed,269,269_FFM_him,ffm,MismatchMismatchMatch,obj,Veronica shows Carol that that ex-boyfriend had exposed,him,6.1334547996521
TwoEmbedding,shows,had exposed,269,269_FFF_him,fff,MismatchMismatchMismatch,obj,Veronica shows Carol that the woman had exposed,him,7.725887775421143
TwoEmbedding,shows,had exposed,269,269_MMM_his,mmm,MatchMatchMatch,poss,Gerald shows Michael that that ex-boyfriend had exposed,his,2.850515365600586
TwoEmbedding,shows,had exposed,269,269_MMF_his,mmf,MatchMatchMismatch,poss,Gerald shows Michael that the woman had exposed,his,6.447035312652588
TwoEmbedding,shows,had exposed,269,269_MFM_his,mfm,MatchMismatchMatch,poss,Gerald shows Carol that that ex-boyfriend had exposed,his,3.0682718753814697
TwoEmbedding,shows,had exposed,269,269_MFF_his,mff,MatchMismatchMismatch,poss,Gerald shows Carol that the woman had exposed,his,7.486300945281982
TwoEmbedding,shows,had exposed,269,269_FMM_his,fmm,MismatchMatchMatch,poss,Veronica shows Michael that that ex-boyfriend had exposed,his,2.8360543251037598
TwoEmbedding,shows,had exposed,269,269_FMF_his,fmf,MismatchMatchMismatch,poss,Veronica shows Michael that the woman had exposed,his,6.517583847045898
TwoEmbedding,shows,had exposed,269,269_FFM_his,ffm,MismatchMismatchMatch,poss,Veronica shows Carol that that ex-boyfriend had exposed,his,3.2254128456115723
TwoEmbedding,shows,had exposed,269,269_FFF_his,fff,MismatchMismatchMismatch,poss,Veronica shows Carol that the woman had exposed,his,7.619631290435791
TwoEmbedding,shows,fights,270,270_MMM_him,mmm,MatchMatchMatch,obj,That ex-husband shows Adam that Scott fights,him,5.233280181884766
TwoEmbedding,shows,fights,270,270_MMF_him,mmf,MatchMatchMismatch,obj,That ex-husband shows Adam that Sarah fights,him,4.9317498207092285
TwoEmbedding,shows,fights,270,270_MFM_him,mfm,MatchMismatchMatch,obj,That ex-husband shows Suzanne that Scott fights,him,7.062031269073486
TwoEmbedding,shows,fights,270,270_MFF_him,mff,MatchMismatchMismatch,obj,That ex-husband shows Suzanne that Sarah fights,him,6.030942916870117
TwoEmbedding,shows,fights,270,270_FMM_him,fmm,MismatchMatchMatch,obj,Dawn shows Adam that Scott fights,him,5.633793354034424
TwoEmbedding,shows,fights,270,270_FMF_him,fmf,MismatchMatchMismatch,obj,Dawn shows Adam that Sarah fights,him,5.325965404510498
TwoEmbedding,shows,fights,270,270_FFM_him,ffm,MismatchMismatchMatch,obj,Dawn shows Suzanne that Scott fights,him,7.030698299407959
TwoEmbedding,shows,fights,270,270_FFF_him,fff,MismatchMismatchMismatch,obj,Dawn shows Suzanne that Sarah fights,him,7.639862537384033
TwoEmbedding,shows,fights,270,270_MMM_his,mmm,MatchMatchMatch,poss,That ex-husband shows Adam that Scott fights,his,6.278315544128418
TwoEmbedding,shows,fights,270,270_MMF_his,mmf,MatchMatchMismatch,poss,That ex-husband shows Adam that Sarah fights,his,6.638976097106934
TwoEmbedding,shows,fights,270,270_MFM_his,mfm,MatchMismatchMatch,poss,That ex-husband shows Suzanne that Scott fights,his,6.380702972412109
TwoEmbedding,shows,fights,270,270_MFF_his,mff,MatchMismatchMismatch,poss,That ex-husband shows Suzanne that Sarah fights,his,7.26684045791626
TwoEmbedding,shows,fights,270,270_FMM_his,fmm,MismatchMatchMatch,poss,Dawn shows Adam that Scott fights,his,5.846116542816162
TwoEmbedding,shows,fights,270,270_FMF_his,fmf,MismatchMatchMismatch,poss,Dawn shows Adam that Sarah fights,his,7.7510666847229
TwoEmbedding,shows,fights,270,270_FFM_his,ffm,MismatchMismatchMatch,poss,Dawn shows Suzanne that Scott fights,his,6.04340124130249
TwoEmbedding,shows,fights,270,270_FFF_his,fff,MismatchMismatchMismatch,poss,Dawn shows Suzanne that Sarah fights,his,9.07448959350586
TwoEmbedding,alerted,had embarrassed,271,271_MMM_him,mmm,MatchMatchMatch,obj,Russell alerted the ex-boyfriend that Charles had embarrassed,him,1.3186275959014893
TwoEmbedding,alerted,had embarrassed,271,271_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerted the ex-boyfriend that Diane had embarrassed,him,0.5516513586044312
TwoEmbedding,alerted,had embarrassed,271,271_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerted Nancy that Charles had embarrassed,him,3.812568426132202
TwoEmbedding,alerted,had embarrassed,271,271_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerted Nancy that Diane had embarrassed,him,2.757401704788208
TwoEmbedding,alerted,had embarrassed,271,271_FMM_him,fmm,MismatchMatchMatch,obj,That girlfriend alerted the ex-boyfriend that Charles had embarrassed,him,2.797665596008301
TwoEmbedding,alerted,had embarrassed,271,271_FMF_him,fmf,MismatchMatchMismatch,obj,That girlfriend alerted the ex-boyfriend that Diane had embarrassed,him,0.773735761642456
TwoEmbedding,alerted,had embarrassed,271,271_FFM_him,ffm,MismatchMismatchMatch,obj,That girlfriend alerted Nancy that Charles had embarrassed,him,5.232623100280762
TwoEmbedding,alerted,had embarrassed,271,271_FFF_him,fff,MismatchMismatchMismatch,obj,That girlfriend alerted Nancy that Diane had embarrassed,him,3.407217025756836
TwoEmbedding,alerted,had embarrassed,271,271_MMM_his,mmm,MatchMatchMatch,poss,Russell alerted the ex-boyfriend that Charles had embarrassed,his,3.607990264892578
TwoEmbedding,alerted,had embarrassed,271,271_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerted the ex-boyfriend that Diane had embarrassed,his,5.76466178894043
TwoEmbedding,alerted,had embarrassed,271,271_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerted Nancy that Charles had embarrassed,his,3.4416377544403076
TwoEmbedding,alerted,had embarrassed,271,271_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerted Nancy that Diane had embarrassed,his,6.742244243621826
TwoEmbedding,alerted,had embarrassed,271,271_FMM_his,fmm,MismatchMatchMatch,poss,That girlfriend alerted the ex-boyfriend that Charles had embarrassed,his,3.8045592308044434
TwoEmbedding,alerted,had embarrassed,271,271_FMF_his,fmf,MismatchMatchMismatch,poss,That girlfriend alerted the ex-boyfriend that Diane had embarrassed,his,6.113350868225098
TwoEmbedding,alerted,had embarrassed,271,271_FFM_his,ffm,MismatchMismatchMatch,poss,That girlfriend alerted Nancy that Charles had embarrassed,his,4.30645227432251
TwoEmbedding,alerted,had embarrassed,271,271_FFF_his,fff,MismatchMismatchMismatch,poss,That girlfriend alerted Nancy that Diane had embarrassed,his,7.666473865509033
TwoEmbedding,advises,can't dislike,272,272_MMM_him,mmm,MatchMatchMatch,obj,Adam advises this grandfather that Curtis can't dislike,him,2.5040595531463623
TwoEmbedding,advises,can't dislike,272,272_MMF_him,mmf,MatchMatchMismatch,obj,Adam advises this grandfather that Dawn can't dislike,him,1.9729366302490234
TwoEmbedding,advises,can't dislike,272,272_MFM_him,mfm,MatchMismatchMatch,obj,Adam advises Debra that Curtis can't dislike,him,3.025367021560669
TwoEmbedding,advises,can't dislike,272,272_MFF_him,mff,MatchMismatchMismatch,obj,Adam advises Debra that Dawn can't dislike,him,3.6994471549987793
TwoEmbedding,advises,can't dislike,272,272_FMM_him,fmm,MismatchMatchMatch,obj,Sabrina advises this grandfather that Curtis can't dislike,him,2.7552661895751953
TwoEmbedding,advises,can't dislike,272,272_FMF_him,fmf,MismatchMatchMismatch,obj,Sabrina advises this grandfather that Dawn can't dislike,him,1.6665548086166382
TwoEmbedding,advises,can't dislike,272,272_FFM_him,ffm,MismatchMismatchMatch,obj,Sabrina advises Debra that Curtis can't dislike,him,4.005489826202393
TwoEmbedding,advises,can't dislike,272,272_FFF_him,fff,MismatchMismatchMismatch,obj,Sabrina advises Debra that Dawn can't dislike,him,4.195366859436035
TwoEmbedding,advises,can't dislike,272,272_MMM_his,mmm,MatchMatchMatch,poss,Adam advises this grandfather that Curtis can't dislike,his,2.638234853744507
TwoEmbedding,advises,can't dislike,272,272_MMF_his,mmf,MatchMatchMismatch,poss,Adam advises this grandfather that Dawn can't dislike,his,5.148281097412109
TwoEmbedding,advises,can't dislike,272,272_MFM_his,mfm,MatchMismatchMatch,poss,Adam advises Debra that Curtis can't dislike,his,5.008271217346191
TwoEmbedding,advises,can't dislike,272,272_MFF_his,mff,MatchMismatchMismatch,poss,Adam advises Debra that Dawn can't dislike,his,7.187629699707031
