exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
TwoEmbedding,advised,thought about,209,209_MMF_his,mmf,MatchMatchMismatch,poss,Lawrence advised Paul that Judy thought about,his,5.952114582061768
TwoEmbedding,advised,thought about,209,209_MFM_his,mfm,MatchMismatchMatch,poss,Lawrence advised Colleen that Bruce thought about,his,5.339056015014648
TwoEmbedding,advised,thought about,209,209_MFF_his,mff,MatchMismatchMismatch,poss,Lawrence advised Colleen that Judy thought about,his,7.681445598602295
TwoEmbedding,advised,thought about,209,209_FMM_his,fmm,MismatchMatchMatch,poss,Sheila advised Paul that Bruce thought about,his,4.714682579040527
TwoEmbedding,advised,thought about,209,209_FMF_his,fmf,MismatchMatchMismatch,poss,Sheila advised Paul that Judy thought about,his,6.369816303253174
TwoEmbedding,advised,thought about,209,209_FFM_his,ffm,MismatchMismatchMatch,poss,Sheila advised Colleen that Bruce thought about,his,5.434236526489258
TwoEmbedding,advised,thought about,209,209_FFF_his,fff,MismatchMismatchMismatch,poss,Sheila advised Colleen that Judy thought about,his,8.528639793395996
TwoEmbedding,told,hides,210,210_MMM_him,mmm,MatchMatchMatch,obj,Chad told Benjamin that Ronald hides,him,6.688582897186279
TwoEmbedding,told,hides,210,210_MMF_him,mmf,MatchMatchMismatch,obj,Chad told Benjamin that Emily hides,him,6.183370113372803
TwoEmbedding,told,hides,210,210_MFM_him,mfm,MatchMismatchMatch,obj,Chad told Elizabeth that Ronald hides,him,7.156204700469971
TwoEmbedding,told,hides,210,210_MFF_him,mff,MatchMismatchMismatch,obj,Chad told Elizabeth that Emily hides,him,7.068686485290527
TwoEmbedding,told,hides,210,210_FMM_him,fmm,MismatchMatchMatch,obj,Naomi told Benjamin that Ronald hides,him,6.927456855773926
TwoEmbedding,told,hides,210,210_FMF_him,fmf,MismatchMatchMismatch,obj,Naomi told Benjamin that Emily hides,him,6.675503730773926
TwoEmbedding,told,hides,210,210_FFM_him,ffm,MismatchMismatchMatch,obj,Naomi told Elizabeth that Ronald hides,him,7.367129325866699
TwoEmbedding,told,hides,210,210_FFF_him,fff,MismatchMismatchMismatch,obj,Naomi told Elizabeth that Emily hides,him,7.68727970123291
TwoEmbedding,told,hides,210,210_MMM_his,mmm,MatchMatchMatch,poss,Chad told Benjamin that Ronald hides,his,2.7909553050994873
TwoEmbedding,told,hides,210,210_MMF_his,mmf,MatchMatchMismatch,poss,Chad told Benjamin that Emily hides,his,5.953832149505615
TwoEmbedding,told,hides,210,210_MFM_his,mfm,MatchMismatchMatch,poss,Chad told Elizabeth that Ronald hides,his,2.9600374698638916
TwoEmbedding,told,hides,210,210_MFF_his,mff,MatchMismatchMismatch,poss,Chad told Elizabeth that Emily hides,his,6.7116007804870605
TwoEmbedding,told,hides,210,210_FMM_his,fmm,MismatchMatchMatch,poss,Naomi told Benjamin that Ronald hides,his,2.889997720718384
TwoEmbedding,told,hides,210,210_FMF_his,fmf,MismatchMatchMismatch,poss,Naomi told Benjamin that Emily hides,his,6.566887855529785
TwoEmbedding,told,hides,210,210_FFM_his,ffm,MismatchMismatchMatch,poss,Naomi told Elizabeth that Ronald hides,his,3.0515809059143066
TwoEmbedding,told,hides,210,210_FFF_his,fff,MismatchMismatchMismatch,poss,Naomi told Elizabeth that Emily hides,his,7.4109296798706055
TwoEmbedding,informs,hasn't chosen,211,211_MMM_him,mmm,MatchMatchMatch,obj,David informs that brother that Roger hasn't chosen,him,3.21775484085083
TwoEmbedding,informs,hasn't chosen,211,211_MMF_him,mmf,MatchMatchMismatch,obj,David informs that brother that the niece hasn't chosen,him,3.3873419761657715
TwoEmbedding,informs,hasn't chosen,211,211_MFM_him,mfm,MatchMismatchMatch,obj,David informs Beth that Roger hasn't chosen,him,4.70517635345459
TwoEmbedding,informs,hasn't chosen,211,211_MFF_him,mff,MatchMismatchMismatch,obj,David informs Beth that the niece hasn't chosen,him,5.014772415161133
TwoEmbedding,informs,hasn't chosen,211,211_FMM_him,fmm,MismatchMatchMatch,obj,Tara informs that brother that Roger hasn't chosen,him,3.543579339981079
TwoEmbedding,informs,hasn't chosen,211,211_FMF_him,fmf,MismatchMatchMismatch,obj,Tara informs that brother that the niece hasn't chosen,him,3.566894769668579
TwoEmbedding,informs,hasn't chosen,211,211_FFM_him,ffm,MismatchMismatchMatch,obj,Tara informs Beth that Roger hasn't chosen,him,5.050530433654785
TwoEmbedding,informs,hasn't chosen,211,211_FFF_him,fff,MismatchMismatchMismatch,obj,Tara informs Beth that the niece hasn't chosen,him,6.068989276885986
TwoEmbedding,informs,hasn't chosen,211,211_MMM_his,mmm,MatchMatchMatch,poss,David informs that brother that Roger hasn't chosen,his,3.658756732940674
TwoEmbedding,informs,hasn't chosen,211,211_MMF_his,mmf,MatchMatchMismatch,poss,David informs that brother that the niece hasn't chosen,his,6.198039531707764
TwoEmbedding,informs,hasn't chosen,211,211_MFM_his,mfm,MatchMismatchMatch,poss,David informs Beth that Roger hasn't chosen,his,4.2863311767578125
TwoEmbedding,informs,hasn't chosen,211,211_MFF_his,mff,MatchMismatchMismatch,poss,David informs Beth that the niece hasn't chosen,his,7.407901287078857
TwoEmbedding,informs,hasn't chosen,211,211_FMM_his,fmm,MismatchMatchMatch,poss,Tara informs that brother that Roger hasn't chosen,his,3.7182695865631104
TwoEmbedding,informs,hasn't chosen,211,211_FMF_his,fmf,MismatchMatchMismatch,poss,Tara informs that brother that the niece hasn't chosen,his,6.600778579711914
TwoEmbedding,informs,hasn't chosen,211,211_FFM_his,ffm,MismatchMismatchMatch,poss,Tara informs Beth that Roger hasn't chosen,his,4.386628150939941
TwoEmbedding,informs,hasn't chosen,211,211_FFF_his,fff,MismatchMismatchMismatch,poss,Tara informs Beth that the niece hasn't chosen,his,8.741791725158691
TwoEmbedding,alerts,might attack,212,212_MMM_him,mmm,MatchMatchMatch,obj,The guy alerts Derek that Curtis might attack,him,0.847886323928833
TwoEmbedding,alerts,might attack,212,212_MMF_him,mmf,MatchMatchMismatch,obj,The guy alerts Derek that Stacey might attack,him,0.8224384784698486
TwoEmbedding,alerts,might attack,212,212_MFM_him,mfm,MatchMismatchMatch,obj,The guy alerts Sonia that Curtis might attack,him,2.71781325340271
TwoEmbedding,alerts,might attack,212,212_MFF_him,mff,MatchMismatchMismatch,obj,The guy alerts Sonia that Stacey might attack,him,1.7774149179458618
TwoEmbedding,alerts,might attack,212,212_FMM_him,fmm,MismatchMatchMatch,obj,Kendra alerts Derek that Curtis might attack,him,1.212394118309021
TwoEmbedding,alerts,might attack,212,212_FMF_him,fmf,MismatchMatchMismatch,obj,Kendra alerts Derek that Stacey might attack,him,0.962088406085968
TwoEmbedding,alerts,might attack,212,212_FFM_him,ffm,MismatchMismatchMatch,obj,Kendra alerts Sonia that Curtis might attack,him,3.4509382247924805
TwoEmbedding,alerts,might attack,212,212_FFF_him,fff,MismatchMismatchMismatch,obj,Kendra alerts Sonia that Stacey might attack,him,2.7032310962677
TwoEmbedding,alerts,might attack,212,212_MMM_his,mmm,MatchMatchMatch,poss,The guy alerts Derek that Curtis might attack,his,6.050577163696289
TwoEmbedding,alerts,might attack,212,212_MMF_his,mmf,MatchMatchMismatch,poss,The guy alerts Derek that Stacey might attack,his,6.264415740966797
TwoEmbedding,alerts,might attack,212,212_MFM_his,mfm,MatchMismatchMatch,poss,The guy alerts Sonia that Curtis might attack,his,6.596360683441162
TwoEmbedding,alerts,might attack,212,212_MFF_his,mff,MatchMismatchMismatch,poss,The guy alerts Sonia that Stacey might attack,his,7.115342617034912
TwoEmbedding,alerts,might attack,212,212_FMM_his,fmm,MismatchMatchMatch,poss,Kendra alerts Derek that Curtis might attack,his,5.228262424468994
TwoEmbedding,alerts,might attack,212,212_FMF_his,fmf,MismatchMatchMismatch,poss,Kendra alerts Derek that Stacey might attack,his,5.674710273742676
TwoEmbedding,alerts,might attack,212,212_FFM_his,ffm,MismatchMismatchMatch,poss,Kendra alerts Sonia that Curtis might attack,his,6.23738956451416
TwoEmbedding,alerts,might attack,212,212_FFF_his,fff,MismatchMismatchMismatch,poss,Kendra alerts Sonia that Stacey might attack,his,7.1639580726623535
TwoEmbedding,informed,had met,213,213_MMM_him,mmm,MatchMatchMatch,obj,Daniel informed Paul that Peter had met,him,4.574882984161377
TwoEmbedding,informed,had met,213,213_MMF_him,mmf,MatchMatchMismatch,obj,Daniel informed Paul that Ella had met,him,3.7933411598205566
TwoEmbedding,informed,had met,213,213_MFM_him,mfm,MatchMismatchMatch,obj,Daniel informed Ella that Peter had met,him,6.000865459442139
TwoEmbedding,informed,had met,213,213_MFF_him,mff,MatchMismatchMismatch,obj,Daniel informed Ella that Ella had met,him,5.624502658843994
TwoEmbedding,informed,had met,213,213_FMM_him,fmm,MismatchMatchMatch,obj,Lori informed Paul that Peter had met,him,5.041849613189697
TwoEmbedding,informed,had met,213,213_FMF_him,fmf,MismatchMatchMismatch,obj,Lori informed Paul that Ella had met,him,4.352310657501221
TwoEmbedding,informed,had met,213,213_FFM_him,ffm,MismatchMismatchMatch,obj,Lori informed Ella that Peter had met,him,6.409239292144775
TwoEmbedding,informed,had met,213,213_FFF_him,fff,MismatchMismatchMismatch,obj,Lori informed Ella that Ella had met,him,6.60066032409668
TwoEmbedding,informed,had met,213,213_MMM_his,mmm,MatchMatchMatch,poss,Daniel informed Paul that Peter had met,his,4.168486595153809
TwoEmbedding,informed,had met,213,213_MMF_his,mmf,MatchMatchMismatch,poss,Daniel informed Paul that Ella had met,his,5.741753101348877
TwoEmbedding,informed,had met,213,213_MFM_his,mfm,MatchMismatchMatch,poss,Daniel informed Ella that Peter had met,his,4.075293064117432
TwoEmbedding,informed,had met,213,213_MFF_his,mff,MatchMismatchMismatch,poss,Daniel informed Ella that Ella had met,his,6.7812604904174805
TwoEmbedding,informed,had met,213,213_FMM_his,fmm,MismatchMatchMatch,poss,Lori informed Paul that Peter had met,his,4.141909599304199
TwoEmbedding,informed,had met,213,213_FMF_his,fmf,MismatchMatchMismatch,poss,Lori informed Paul that Ella had met,his,5.910346984863281
TwoEmbedding,informed,had met,213,213_FFM_his,ffm,MismatchMismatchMatch,poss,Lori informed Ella that Peter had met,his,4.08315372467041
TwoEmbedding,informed,had met,213,213_FFF_his,fff,MismatchMismatchMismatch,poss,Lori informed Ella that Ella had met,his,7.0911054611206055
TwoEmbedding,informs,was talking to,214,214_MMM_him,mmm,MatchMatchMatch,obj,Roger informs the son that Todd was talking to,him,2.7899556159973145
TwoEmbedding,informs,was talking to,214,214_MMF_him,mmf,MatchMatchMismatch,obj,Roger informs the son that Nicole was talking to,him,1.896985650062561
TwoEmbedding,informs,was talking to,214,214_MFM_him,mfm,MatchMismatchMatch,obj,Roger informs April that Todd was talking to,him,4.860018253326416
TwoEmbedding,informs,was talking to,214,214_MFF_him,mff,MatchMismatchMismatch,obj,Roger informs April that Nicole was talking to,him,4.317203998565674
TwoEmbedding,informs,was talking to,214,214_FMM_him,fmm,MismatchMatchMatch,obj,Martha informs the son that Todd was talking to,him,3.7897982597351074
TwoEmbedding,informs,was talking to,214,214_FMF_him,fmf,MismatchMatchMismatch,obj,Martha informs the son that Nicole was talking to,him,2.160351037979126
TwoEmbedding,informs,was talking to,214,214_FFM_him,ffm,MismatchMismatchMatch,obj,Martha informs April that Todd was talking to,him,5.598039150238037
TwoEmbedding,informs,was talking to,214,214_FFF_him,fff,MismatchMismatchMismatch,obj,Martha informs April that Nicole was talking to,him,6.031204700469971
TwoEmbedding,informs,was talking to,214,214_MMM_his,mmm,MatchMatchMatch,poss,Roger informs the son that Todd was talking to,his,3.299640417098999
TwoEmbedding,informs,was talking to,214,214_MMF_his,mmf,MatchMatchMismatch,poss,Roger informs the son that Nicole was talking to,his,5.153197765350342
TwoEmbedding,informs,was talking to,214,214_MFM_his,mfm,MatchMismatchMatch,poss,Roger informs April that Todd was talking to,his,4.463902473449707
TwoEmbedding,informs,was talking to,214,214_MFF_his,mff,MatchMismatchMismatch,poss,Roger informs April that Nicole was talking to,his,7.16251802444458
TwoEmbedding,informs,was talking to,214,214_FMM_his,fmm,MismatchMatchMatch,poss,Martha informs the son that Todd was talking to,his,3.755401849746704
TwoEmbedding,informs,was talking to,214,214_FMF_his,fmf,MismatchMatchMismatch,poss,Martha informs the son that Nicole was talking to,his,5.640806674957275
TwoEmbedding,informs,was talking to,214,214_FFM_his,ffm,MismatchMismatchMatch,poss,Martha informs April that Todd was talking to,his,5.00375509262085
TwoEmbedding,informs,was talking to,214,214_FFF_his,fff,MismatchMismatchMismatch,poss,Martha informs April that Nicole was talking to,his,8.824488639831543
TwoEmbedding,alerts,is describing,215,215_MMM_him,mmm,MatchMatchMatch,obj,Vincent alerts David that Stephen is describing,him,3.70023512840271
TwoEmbedding,alerts,is describing,215,215_MMF_him,mmf,MatchMatchMismatch,obj,Vincent alerts David that Pamela is describing,him,3.502694845199585
TwoEmbedding,alerts,is describing,215,215_MFM_him,mfm,MatchMismatchMatch,obj,Vincent alerts Ruth that Stephen is describing,him,5.1135945320129395
TwoEmbedding,alerts,is describing,215,215_MFF_him,mff,MatchMismatchMismatch,obj,Vincent alerts Ruth that Pamela is describing,him,5.710800647735596
TwoEmbedding,alerts,is describing,215,215_FMM_him,fmm,MismatchMatchMatch,obj,Angela alerts David that Stephen is describing,him,4.2072367668151855
TwoEmbedding,alerts,is describing,215,215_FMF_him,fmf,MismatchMatchMismatch,obj,Angela alerts David that Pamela is describing,him,3.70292067527771
TwoEmbedding,alerts,is describing,215,215_FFM_him,ffm,MismatchMismatchMatch,obj,Angela alerts Ruth that Stephen is describing,him,5.650497913360596
TwoEmbedding,alerts,is describing,215,215_FFF_him,fff,MismatchMismatchMismatch,obj,Angela alerts Ruth that Pamela is describing,him,6.12196159362793
TwoEmbedding,alerts,is describing,215,215_MMM_his,mmm,MatchMatchMatch,poss,Vincent alerts David that Stephen is describing,his,3.764702558517456
TwoEmbedding,alerts,is describing,215,215_MMF_his,mmf,MatchMatchMismatch,poss,Vincent alerts David that Pamela is describing,his,4.963672161102295
TwoEmbedding,alerts,is describing,215,215_MFM_his,mfm,MatchMismatchMatch,poss,Vincent alerts Ruth that Stephen is describing,his,4.54897403717041
TwoEmbedding,alerts,is describing,215,215_MFF_his,mff,MatchMismatchMismatch,poss,Vincent alerts Ruth that Pamela is describing,his,7.525484561920166
TwoEmbedding,alerts,is describing,215,215_FMM_his,fmm,MismatchMatchMatch,poss,Angela alerts David that Stephen is describing,his,3.760500431060791
TwoEmbedding,alerts,is describing,215,215_FMF_his,fmf,MismatchMatchMismatch,poss,Angela alerts David that Pamela is describing,his,4.927767276763916
TwoEmbedding,alerts,is describing,215,215_FFM_his,ffm,MismatchMismatchMatch,poss,Angela alerts Ruth that Stephen is describing,his,4.4355902671813965
TwoEmbedding,alerts,is describing,215,215_FFF_his,fff,MismatchMismatchMismatch,poss,Angela alerts Ruth that Pamela is describing,his,7.555135726928711
TwoEmbedding,tells,would forgive,216,216_MMM_him,mmm,MatchMatchMatch,obj,Douglas tells Steven that Wayne would forgive,him,0.8526630401611328
TwoEmbedding,tells,would forgive,216,216_MMF_him,mmf,MatchMatchMismatch,obj,Douglas tells Steven that Katherine would forgive,him,0.5789064764976501
TwoEmbedding,tells,would forgive,216,216_MFM_him,mfm,MatchMismatchMatch,obj,Douglas tells Ruth that Wayne would forgive,him,2.7918999195098877
TwoEmbedding,tells,would forgive,216,216_MFF_him,mff,MatchMismatchMismatch,obj,Douglas tells Ruth that Katherine would forgive,him,1.5271332263946533
TwoEmbedding,tells,would forgive,216,216_FMM_him,fmm,MismatchMatchMatch,obj,Theresa tells Steven that Wayne would forgive,him,2.517561912536621
TwoEmbedding,tells,would forgive,216,216_FMF_him,fmf,MismatchMatchMismatch,obj,Theresa tells Steven that Katherine would forgive,him,0.9036586880683899
TwoEmbedding,tells,would forgive,216,216_FFM_him,ffm,MismatchMismatchMatch,obj,Theresa tells Ruth that Wayne would forgive,him,4.347294807434082
TwoEmbedding,tells,would forgive,216,216_FFF_him,fff,MismatchMismatchMismatch,obj,Theresa tells Ruth that Katherine would forgive,him,3.42366886138916
TwoEmbedding,tells,would forgive,216,216_MMM_his,mmm,MatchMatchMatch,poss,Douglas tells Steven that Wayne would forgive,his,5.358542442321777
TwoEmbedding,tells,would forgive,216,216_MMF_his,mmf,MatchMatchMismatch,poss,Douglas tells Steven that Katherine would forgive,his,5.839726448059082
TwoEmbedding,tells,would forgive,216,216_MFM_his,mfm,MatchMismatchMatch,poss,Douglas tells Ruth that Wayne would forgive,his,6.1760125160217285
TwoEmbedding,tells,would forgive,216,216_MFF_his,mff,MatchMismatchMismatch,poss,Douglas tells Ruth that Katherine would forgive,his,6.466243743896484
TwoEmbedding,tells,would forgive,216,216_FMM_his,fmm,MismatchMatchMatch,poss,Theresa tells Steven that Wayne would forgive,his,6.695964336395264
TwoEmbedding,tells,would forgive,216,216_FMF_his,fmf,MismatchMatchMismatch,poss,Theresa tells Steven that Katherine would forgive,his,6.7792134284973145
TwoEmbedding,tells,would forgive,216,216_FFM_his,ffm,MismatchMismatchMatch,poss,Theresa tells Ruth that Wayne would forgive,his,7.329633712768555
TwoEmbedding,tells,would forgive,216,216_FFF_his,fff,MismatchMismatchMismatch,poss,Theresa tells Ruth that Katherine would forgive,his,8.375503540039062
TwoEmbedding,showed,isn't choosing,217,217_MMM_him,mmm,MatchMatchMatch,obj,Matt showed Brett that Steven isn't choosing,him,4.657312870025635
TwoEmbedding,showed,isn't choosing,217,217_MMF_him,mmf,MatchMatchMismatch,obj,Matt showed Brett that Laura isn't choosing,him,3.4339218139648438
TwoEmbedding,showed,isn't choosing,217,217_MFM_him,mfm,MatchMismatchMatch,obj,Matt showed Jodi that Steven isn't choosing,him,5.084803104400635
TwoEmbedding,showed,isn't choosing,217,217_MFF_him,mff,MatchMismatchMismatch,obj,Matt showed Jodi that Laura isn't choosing,him,4.789785861968994
