exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
OneEmbedding,hates,fights,270,270_FM_his,fm,MismatchMatch,poss,Suzanne hates that Scott fights,his,6.402250289916992
OneEmbedding,hates,fights,270,270_FF_his,ff,MismatchMismatch,poss,Suzanne hates that Sarah fights,his,9.728349685668945
OneEmbedding,wouldn't write,had embarrassed,271,271_MM_him,mm,MatchMatch,obj,The ex-boyfriend wouldn't write that Charles had embarrassed,him,1.343254804611206
OneEmbedding,wouldn't write,had embarrassed,271,271_MF_him,mf,MatchMismatch,obj,The ex-boyfriend wouldn't write that Diane had embarrassed,him,0.689865231513977
OneEmbedding,wouldn't write,had embarrassed,271,271_FM_him,fm,MismatchMatch,obj,Nancy wouldn't write that Charles had embarrassed,him,4.19118595123291
OneEmbedding,wouldn't write,had embarrassed,271,271_FF_him,ff,MismatchMismatch,obj,Nancy wouldn't write that Diane had embarrassed,him,2.4849727153778076
OneEmbedding,wouldn't write,had embarrassed,271,271_MM_his,mm,MatchMatch,poss,The ex-boyfriend wouldn't write that Charles had embarrassed,his,4.807719707489014
OneEmbedding,wouldn't write,had embarrassed,271,271_MF_his,mf,MatchMismatch,poss,The ex-boyfriend wouldn't write that Diane had embarrassed,his,7.550883769989014
OneEmbedding,wouldn't write,had embarrassed,271,271_FM_his,fm,MismatchMatch,poss,Nancy wouldn't write that Charles had embarrassed,his,4.425724983215332
OneEmbedding,wouldn't write,had embarrassed,271,271_FF_his,ff,MismatchMismatch,poss,Nancy wouldn't write that Diane had embarrassed,his,8.347784996032715
OneEmbedding,isn't agreeing,can't dislike,272,272_MM_him,mm,MatchMatch,obj,This grandfather isn't agreeing that Curtis can't dislike,him,5.004866600036621
OneEmbedding,isn't agreeing,can't dislike,272,272_MF_him,mf,MatchMismatch,obj,This grandfather isn't agreeing that Dawn can't dislike,him,3.3287675380706787
OneEmbedding,isn't agreeing,can't dislike,272,272_FM_him,fm,MismatchMatch,obj,Debra isn't agreeing that Curtis can't dislike,him,4.6992669105529785
OneEmbedding,isn't agreeing,can't dislike,272,272_FF_him,ff,MismatchMismatch,obj,Debra isn't agreeing that Dawn can't dislike,him,4.018077850341797
OneEmbedding,isn't agreeing,can't dislike,272,272_MM_his,mm,MatchMatch,poss,This grandfather isn't agreeing that Curtis can't dislike,his,2.944908380508423
OneEmbedding,isn't agreeing,can't dislike,272,272_MF_his,mf,MatchMismatch,poss,This grandfather isn't agreeing that Dawn can't dislike,his,6.995201110839844
OneEmbedding,isn't agreeing,can't dislike,272,272_FM_his,fm,MismatchMatch,poss,Debra isn't agreeing that Curtis can't dislike,his,4.822022438049316
OneEmbedding,isn't agreeing,can't dislike,272,272_FF_his,ff,MismatchMismatch,poss,Debra isn't agreeing that Dawn can't dislike,his,8.23228931427002
OneEmbedding,hasn't believed,boasts about,273,273_MM_him,mm,MatchMatch,obj,James hasn't believed that Patrick boasts about,him,6.193611145019531
OneEmbedding,hasn't believed,boasts about,273,273_MF_him,mf,MatchMismatch,obj,James hasn't believed that Carrie boasts about,him,6.7583746910095215
OneEmbedding,hasn't believed,boasts about,273,273_FM_him,fm,MismatchMatch,obj,Stacey hasn't believed that Patrick boasts about,him,7.630701065063477
OneEmbedding,hasn't believed,boasts about,273,273_FF_him,ff,MismatchMismatch,obj,Stacey hasn't believed that Carrie boasts about,him,8.1240873336792
OneEmbedding,hasn't believed,boasts about,273,273_MM_his,mm,MatchMatch,poss,James hasn't believed that Patrick boasts about,his,2.268921375274658
OneEmbedding,hasn't believed,boasts about,273,273_MF_his,mf,MatchMismatch,poss,James hasn't believed that Carrie boasts about,his,6.202137470245361
OneEmbedding,hasn't believed,boasts about,273,273_FM_his,fm,MismatchMatch,poss,Stacey hasn't believed that Patrick boasts about,his,2.133033514022827
OneEmbedding,hasn't believed,boasts about,273,273_FF_his,ff,MismatchMismatch,poss,Stacey hasn't believed that Carrie boasts about,his,6.710770606994629
OneEmbedding,shouts,isn't teaching,274,274_MM_him,mm,MatchMatch,obj,The grandfather shouts that Mark isn't teaching,him,3.5488269329071045
OneEmbedding,shouts,isn't teaching,274,274_MF_him,mf,MatchMismatch,obj,The grandfather shouts that Florence isn't teaching,him,4.8927083015441895
OneEmbedding,shouts,isn't teaching,274,274_FM_him,fm,MismatchMatch,obj,This woman shouts that Mark isn't teaching,him,6.280194282531738
OneEmbedding,shouts,isn't teaching,274,274_FF_him,ff,MismatchMismatch,obj,This woman shouts that Florence isn't teaching,him,6.263996601104736
OneEmbedding,shouts,isn't teaching,274,274_MM_his,mm,MatchMatch,poss,The grandfather shouts that Mark isn't teaching,his,2.818627119064331
OneEmbedding,shouts,isn't teaching,274,274_MF_his,mf,MatchMismatch,poss,The grandfather shouts that Florence isn't teaching,his,5.5205583572387695
OneEmbedding,shouts,isn't teaching,274,274_FM_his,fm,MismatchMatch,poss,This woman shouts that Mark isn't teaching,his,4.169033050537109
OneEmbedding,shouts,isn't teaching,274,274_FF_his,ff,MismatchMismatch,poss,This woman shouts that Florence isn't teaching,his,7.132279396057129
OneEmbedding,had believed,hasn't fought,275,275_MM_him,mm,MatchMatch,obj,This nephew had believed that Gary hasn't fought,him,7.09539270401001
OneEmbedding,had believed,hasn't fought,275,275_MF_him,mf,MatchMismatch,obj,This nephew had believed that the grandmother hasn't fought,him,5.9099249839782715
OneEmbedding,had believed,hasn't fought,275,275_FM_him,fm,MismatchMatch,obj,Kirsten had believed that Gary hasn't fought,him,7.073104381561279
OneEmbedding,had believed,hasn't fought,275,275_FF_him,ff,MismatchMismatch,obj,Kirsten had believed that the grandmother hasn't fought,him,6.862982273101807
OneEmbedding,had believed,hasn't fought,275,275_MM_his,mm,MatchMatch,poss,This nephew had believed that Gary hasn't fought,his,5.406149387359619
OneEmbedding,had believed,hasn't fought,275,275_MF_his,mf,MatchMismatch,poss,This nephew had believed that the grandmother hasn't fought,his,8.584895133972168
OneEmbedding,had believed,hasn't fought,275,275_FM_his,fm,MismatchMatch,poss,Kirsten had believed that Gary hasn't fought,his,5.880329608917236
OneEmbedding,had believed,hasn't fought,275,275_FF_his,ff,MismatchMismatch,poss,Kirsten had believed that the grandmother hasn't fought,his,9.610590934753418
OneEmbedding,believed,can't aggravate,276,276_MM_him,mm,MatchMatch,obj,That guy believed that the grandson can't aggravate,him,4.577048301696777
OneEmbedding,believed,can't aggravate,276,276_MF_him,mf,MatchMismatch,obj,That guy believed that Paula can't aggravate,him,2.9951727390289307
OneEmbedding,believed,can't aggravate,276,276_FM_him,fm,MismatchMatch,obj,This niece believed that the grandson can't aggravate,him,6.894846439361572
OneEmbedding,believed,can't aggravate,276,276_FF_him,ff,MismatchMismatch,obj,This niece believed that Paula can't aggravate,him,5.12805700302124
OneEmbedding,believed,can't aggravate,276,276_MM_his,mm,MatchMatch,poss,That guy believed that the grandson can't aggravate,his,3.2664265632629395
OneEmbedding,believed,can't aggravate,276,276_MF_his,mf,MatchMismatch,poss,That guy believed that Paula can't aggravate,his,6.617348670959473
OneEmbedding,believed,can't aggravate,276,276_FM_his,fm,MismatchMatch,poss,This niece believed that the grandson can't aggravate,his,3.3253843784332275
OneEmbedding,believed,can't aggravate,276,276_FF_his,ff,MismatchMismatch,poss,This niece believed that Paula can't aggravate,his,7.060563087463379
OneEmbedding,would dislike,wasn't describing,277,277_MM_him,mm,MatchMatch,obj,Randolf would dislike that Dan wasn't describing,him,4.075815677642822
OneEmbedding,would dislike,wasn't describing,277,277_MF_him,mf,MatchMismatch,obj,Randolf would dislike that Suzanne wasn't describing,him,3.963517665863037
OneEmbedding,would dislike,wasn't describing,277,277_FM_him,fm,MismatchMatch,obj,Nicole would dislike that Dan wasn't describing,him,6.112089157104492
OneEmbedding,would dislike,wasn't describing,277,277_FF_him,ff,MismatchMismatch,obj,Nicole would dislike that Suzanne wasn't describing,him,6.231605529785156
OneEmbedding,would dislike,wasn't describing,277,277_MM_his,mm,MatchMatch,poss,Randolf would dislike that Dan wasn't describing,his,2.8864264488220215
OneEmbedding,would dislike,wasn't describing,277,277_MF_his,mf,MatchMismatch,poss,Randolf would dislike that Suzanne wasn't describing,his,4.870425701141357
OneEmbedding,would dislike,wasn't describing,277,277_FM_his,fm,MismatchMatch,poss,Nicole would dislike that Dan wasn't describing,his,3.3452985286712646
OneEmbedding,would dislike,wasn't describing,277,277_FF_his,ff,MismatchMismatch,poss,Nicole would dislike that Suzanne wasn't describing,his,7.315008640289307
OneEmbedding,argues,can't impress,278,278_MM_him,mm,MatchMatch,obj,Russell argues that James can't impress,him,6.0056586265563965
OneEmbedding,argues,can't impress,278,278_MF_him,mf,MatchMismatch,obj,Russell argues that Carrie can't impress,him,3.5252604484558105
OneEmbedding,argues,can't impress,278,278_FM_him,fm,MismatchMatch,obj,Heidi argues that James can't impress,him,6.791980266571045
OneEmbedding,argues,can't impress,278,278_FF_him,ff,MismatchMismatch,obj,Heidi argues that Carrie can't impress,him,3.729257345199585
OneEmbedding,argues,can't impress,278,278_MM_his,mm,MatchMatch,poss,Russell argues that James can't impress,his,3.6926844120025635
OneEmbedding,argues,can't impress,278,278_MF_his,mf,MatchMismatch,poss,Russell argues that Carrie can't impress,his,5.925685405731201
OneEmbedding,argues,can't impress,278,278_FM_his,fm,MismatchMatch,poss,Heidi argues that James can't impress,his,4.062326908111572
OneEmbedding,argues,can't impress,278,278_FF_his,ff,MismatchMismatch,poss,Heidi argues that Carrie can't impress,his,6.809309005737305
OneEmbedding,can remember,stunned,279,279_MM_him,mm,MatchMatch,obj,Steve can remember that Scott stunned,him,2.3827474117279053
OneEmbedding,can remember,stunned,279,279_MF_him,mf,MatchMismatch,obj,Steve can remember that Angela stunned,him,1.5999022722244263
OneEmbedding,can remember,stunned,279,279_FM_him,fm,MismatchMatch,obj,Jane can remember that Scott stunned,him,3.7433345317840576
OneEmbedding,can remember,stunned,279,279_FF_him,ff,MismatchMismatch,obj,Jane can remember that Angela stunned,him,3.4645609855651855
OneEmbedding,can remember,stunned,279,279_MM_his,mm,MatchMatch,poss,Steve can remember that Scott stunned,his,4.895694732666016
OneEmbedding,can remember,stunned,279,279_MF_his,mf,MatchMismatch,poss,Steve can remember that Angela stunned,his,6.327133655548096
OneEmbedding,can remember,stunned,279,279_FM_his,fm,MismatchMatch,poss,Jane can remember that Scott stunned,his,6.188610553741455
OneEmbedding,can remember,stunned,279,279_FF_his,ff,MismatchMismatch,poss,Jane can remember that Angela stunned,his,9.40158462524414
OneEmbedding,insists,disagreed with,280,280_MM_him,mm,MatchMatch,obj,Wayne insists that this grandfather disagreed with,him,3.0168495178222656
OneEmbedding,insists,disagreed with,280,280_MF_him,mf,MatchMismatch,obj,Wayne insists that the grandmother disagreed with,him,2.2606356143951416
OneEmbedding,insists,disagreed with,280,280_FM_him,fm,MismatchMatch,obj,Sabrina insists that this grandfather disagreed with,him,4.276861190795898
OneEmbedding,insists,disagreed with,280,280_FF_him,ff,MismatchMismatch,obj,Sabrina insists that the grandmother disagreed with,him,3.6485953330993652
OneEmbedding,insists,disagreed with,280,280_MM_his,mm,MatchMatch,poss,Wayne insists that this grandfather disagreed with,his,2.495656967163086
OneEmbedding,insists,disagreed with,280,280_MF_his,mf,MatchMismatch,poss,Wayne insists that the grandmother disagreed with,his,2.264446973800659
OneEmbedding,insists,disagreed with,280,280_FM_his,fm,MismatchMatch,poss,Sabrina insists that this grandfather disagreed with,his,3.2617101669311523
OneEmbedding,insists,disagreed with,280,280_FF_his,ff,MismatchMismatch,poss,Sabrina insists that the grandmother disagreed with,his,3.7033958435058594
OneEmbedding,had whispered,had worked with,281,281_MM_him,mm,MatchMatch,obj,Eric had whispered that George had worked with,him,3.9521515369415283
OneEmbedding,had whispered,had worked with,281,281_MF_him,mf,MatchMismatch,obj,Eric had whispered that Carrie had worked with,him,3.088107109069824
OneEmbedding,had whispered,had worked with,281,281_FM_him,fm,MismatchMatch,obj,Janet had whispered that George had worked with,him,5.9100470542907715
OneEmbedding,had whispered,had worked with,281,281_FF_him,ff,MismatchMismatch,obj,Janet had whispered that Carrie had worked with,him,4.220368385314941
OneEmbedding,had whispered,had worked with,281,281_MM_his,mm,MatchMatch,poss,Eric had whispered that George had worked with,his,5.109892845153809
OneEmbedding,had whispered,had worked with,281,281_MF_his,mf,MatchMismatch,poss,Eric had whispered that Carrie had worked with,his,6.225226879119873
OneEmbedding,had whispered,had worked with,281,281_FM_his,fm,MismatchMatch,poss,Janet had whispered that George had worked with,his,5.92785120010376
OneEmbedding,had whispered,had worked with,281,281_FF_his,ff,MismatchMismatch,poss,Janet had whispered that Carrie had worked with,his,7.995813846588135
OneEmbedding,whispers,might criticize,282,282_MM_him,mm,MatchMatch,obj,Thomas whispers that Marcus might criticize,him,2.0325026512145996
OneEmbedding,whispers,might criticize,282,282_MF_him,mf,MatchMismatch,obj,Thomas whispers that Claire might criticize,him,1.8244075775146484
OneEmbedding,whispers,might criticize,282,282_FM_him,fm,MismatchMatch,obj,Allison whispers that Marcus might criticize,him,3.1836729049682617
OneEmbedding,whispers,might criticize,282,282_FF_him,ff,MismatchMismatch,obj,Allison whispers that Claire might criticize,him,2.546151876449585
OneEmbedding,whispers,might criticize,282,282_MM_his,mm,MatchMatch,poss,Thomas whispers that Marcus might criticize,his,2.8305859565734863
OneEmbedding,whispers,might criticize,282,282_MF_his,mf,MatchMismatch,poss,Thomas whispers that Claire might criticize,his,3.3803086280822754
OneEmbedding,whispers,might criticize,282,282_FM_his,fm,MismatchMatch,poss,Allison whispers that Marcus might criticize,his,3.8201546669006348
OneEmbedding,whispers,might criticize,282,282_FF_his,ff,MismatchMismatch,poss,Allison whispers that Claire might criticize,his,4.72884464263916
OneEmbedding,hopes,won't lead,283,283_MM_him,mm,MatchMatch,obj,Todd hopes that Curtis won't lead,him,3.2916409969329834
OneEmbedding,hopes,won't lead,283,283_MF_him,mf,MatchMismatch,obj,Todd hopes that Jessica won't lead,him,1.4160637855529785
OneEmbedding,hopes,won't lead,283,283_FM_him,fm,MismatchMatch,obj,Laura hopes that Curtis won't lead,him,4.715089321136475
OneEmbedding,hopes,won't lead,283,283_FF_him,ff,MismatchMismatch,obj,Laura hopes that Jessica won't lead,him,4.0624260902404785
OneEmbedding,hopes,won't lead,283,283_MM_his,mm,MatchMatch,poss,Todd hopes that Curtis won't lead,his,5.897613048553467
OneEmbedding,hopes,won't lead,283,283_MF_his,mf,MatchMismatch,poss,Todd hopes that Jessica won't lead,his,7.808799743652344
OneEmbedding,hopes,won't lead,283,283_FM_his,fm,MismatchMatch,poss,Laura hopes that Curtis won't lead,his,6.4188232421875
OneEmbedding,hopes,won't lead,283,283_FF_his,ff,MismatchMismatch,poss,Laura hopes that Jessica won't lead,his,10.707904815673828
OneEmbedding,admits,bores,284,284_MM_him,mm,MatchMatch,obj,Randolf admits that Bruce bores,him,0.24889898300170898
OneEmbedding,admits,bores,284,284_MF_him,mf,MatchMismatch,obj,Randolf admits that the actress bores,him,0.1408129185438156
OneEmbedding,admits,bores,284,284_FM_him,fm,MismatchMatch,obj,Gina admits that Bruce bores,him,7.759005546569824
OneEmbedding,admits,bores,284,284_FF_him,ff,MismatchMismatch,obj,Gina admits that the actress bores,him,5.299839496612549
OneEmbedding,admits,bores,284,284_MM_his,mm,MatchMatch,poss,Randolf admits that Bruce bores,his,6.476893901824951
OneEmbedding,admits,bores,284,284_MF_his,mf,MatchMismatch,poss,Randolf admits that the actress bores,his,7.091048717498779
OneEmbedding,admits,bores,284,284_FM_his,fm,MismatchMatch,poss,Gina admits that Bruce bores,his,10.855260848999023
OneEmbedding,admits,bores,284,284_FF_his,ff,MismatchMismatch,poss,Gina admits that the actress bores,his,13.035317420959473
OneEmbedding,wasn't liking,hadn't annoyed,285,285_MM_him,mm,MatchMatch,obj,Adam wasn't liking that Jerry hadn't annoyed,him,0.587027370929718
OneEmbedding,wasn't liking,hadn't annoyed,285,285_MF_him,mf,MatchMismatch,obj,Adam wasn't liking that Heidi hadn't annoyed,him,0.577206015586853
OneEmbedding,wasn't liking,hadn't annoyed,285,285_FM_him,fm,MismatchMatch,obj,Diane wasn't liking that Jerry hadn't annoyed,him,4.873371124267578
OneEmbedding,wasn't liking,hadn't annoyed,285,285_FF_him,ff,MismatchMismatch,obj,Diane wasn't liking that Heidi hadn't annoyed,him,5.44157075881958
