exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
TwoEmbedding,told,wasn't noticing,62,62_MFF_him,mff,MatchMismatchMismatch,obj,Paul told Eva that Cheryl wasn't noticing,him,3.9170331954956055
TwoEmbedding,told,wasn't noticing,62,62_FMM_him,fmm,MismatchMatchMatch,obj,Amanda told Steve that William wasn't noticing,him,5.399361610412598
TwoEmbedding,told,wasn't noticing,62,62_FMF_him,fmf,MismatchMatchMismatch,obj,Amanda told Steve that Cheryl wasn't noticing,him,4.931730270385742
TwoEmbedding,told,wasn't noticing,62,62_FFM_him,ffm,MismatchMismatchMatch,obj,Amanda told Eva that William wasn't noticing,him,8.076942443847656
TwoEmbedding,told,wasn't noticing,62,62_FFF_him,fff,MismatchMismatchMismatch,obj,Amanda told Eva that Cheryl wasn't noticing,him,6.409406661987305
TwoEmbedding,told,wasn't noticing,62,62_MMM_his,mmm,MatchMatchMatch,poss,Paul told Steve that William wasn't noticing,his,4.045534133911133
TwoEmbedding,told,wasn't noticing,62,62_MMF_his,mmf,MatchMatchMismatch,poss,Paul told Steve that Cheryl wasn't noticing,his,4.253467559814453
TwoEmbedding,told,wasn't noticing,62,62_MFM_his,mfm,MatchMismatchMatch,poss,Paul told Eva that William wasn't noticing,his,4.705829620361328
TwoEmbedding,told,wasn't noticing,62,62_MFF_his,mff,MatchMismatchMismatch,poss,Paul told Eva that Cheryl wasn't noticing,his,4.548019886016846
TwoEmbedding,told,wasn't noticing,62,62_FMM_his,fmm,MismatchMatchMatch,poss,Amanda told Steve that William wasn't noticing,his,4.528274059295654
TwoEmbedding,told,wasn't noticing,62,62_FMF_his,fmf,MismatchMatchMismatch,poss,Amanda told Steve that Cheryl wasn't noticing,his,5.31339693069458
TwoEmbedding,told,wasn't noticing,62,62_FFM_his,ffm,MismatchMismatchMatch,poss,Amanda told Eva that William wasn't noticing,his,5.049403190612793
TwoEmbedding,told,wasn't noticing,62,62_FFF_his,fff,MismatchMismatchMismatch,poss,Amanda told Eva that Cheryl wasn't noticing,his,7.431396484375
TwoEmbedding,alerted,hasn't watched,63,63_MMM_him,mmm,MatchMatchMatch,obj,Roger alerted Phillip that Timothy hasn't watched,him,5.1232218742370605
TwoEmbedding,alerted,hasn't watched,63,63_MMF_him,mmf,MatchMatchMismatch,obj,Roger alerted Phillip that Diana hasn't watched,him,5.245007514953613
TwoEmbedding,alerted,hasn't watched,63,63_MFM_him,mfm,MatchMismatchMatch,obj,Roger alerted Lisa that Timothy hasn't watched,him,6.585835933685303
TwoEmbedding,alerted,hasn't watched,63,63_MFF_him,mff,MatchMismatchMismatch,obj,Roger alerted Lisa that Diana hasn't watched,him,6.85896110534668
TwoEmbedding,alerted,hasn't watched,63,63_FMM_him,fmm,MismatchMatchMatch,obj,Connie alerted Phillip that Timothy hasn't watched,him,5.080524444580078
TwoEmbedding,alerted,hasn't watched,63,63_FMF_him,fmf,MismatchMatchMismatch,obj,Connie alerted Phillip that Diana hasn't watched,him,5.152326583862305
TwoEmbedding,alerted,hasn't watched,63,63_FFM_him,ffm,MismatchMismatchMatch,obj,Connie alerted Lisa that Timothy hasn't watched,him,7.450669288635254
TwoEmbedding,alerted,hasn't watched,63,63_FFF_him,fff,MismatchMismatchMismatch,obj,Connie alerted Lisa that Diana hasn't watched,him,7.967494487762451
TwoEmbedding,alerted,hasn't watched,63,63_MMM_his,mmm,MatchMatchMatch,poss,Roger alerted Phillip that Timothy hasn't watched,his,3.736882209777832
TwoEmbedding,alerted,hasn't watched,63,63_MMF_his,mmf,MatchMatchMismatch,poss,Roger alerted Phillip that Diana hasn't watched,his,5.391530990600586
TwoEmbedding,alerted,hasn't watched,63,63_MFM_his,mfm,MatchMismatchMatch,poss,Roger alerted Lisa that Timothy hasn't watched,his,3.9709513187408447
TwoEmbedding,alerted,hasn't watched,63,63_MFF_his,mff,MatchMismatchMismatch,poss,Roger alerted Lisa that Diana hasn't watched,his,7.275990009307861
TwoEmbedding,alerted,hasn't watched,63,63_FMM_his,fmm,MismatchMatchMatch,poss,Connie alerted Phillip that Timothy hasn't watched,his,3.9196057319641113
TwoEmbedding,alerted,hasn't watched,63,63_FMF_his,fmf,MismatchMatchMismatch,poss,Connie alerted Phillip that Diana hasn't watched,his,6.0427398681640625
TwoEmbedding,alerted,hasn't watched,63,63_FFM_his,ffm,MismatchMismatchMatch,poss,Connie alerted Lisa that Timothy hasn't watched,his,3.9566423892974854
TwoEmbedding,alerted,hasn't watched,63,63_FFF_his,fff,MismatchMismatchMismatch,poss,Connie alerted Lisa that Diana hasn't watched,his,8.609944343566895
TwoEmbedding,alerted,would scan,64,64_MMM_him,mmm,MatchMatchMatch,obj,Gregory alerted Brett that Dennis would scan,him,6.80501651763916
TwoEmbedding,alerted,would scan,64,64_MMF_him,mmf,MatchMatchMismatch,obj,Gregory alerted Brett that Margaret would scan,him,6.947521209716797
TwoEmbedding,alerted,would scan,64,64_MFM_him,mfm,MatchMismatchMatch,obj,Gregory alerted Andrea that Dennis would scan,him,9.053820610046387
TwoEmbedding,alerted,would scan,64,64_MFF_him,mff,MatchMismatchMismatch,obj,Gregory alerted Andrea that Margaret would scan,him,7.5941901206970215
TwoEmbedding,alerted,would scan,64,64_FMM_him,fmm,MismatchMatchMatch,obj,Marie alerted Brett that Dennis would scan,him,7.161411762237549
TwoEmbedding,alerted,would scan,64,64_FMF_him,fmf,MismatchMatchMismatch,obj,Marie alerted Brett that Margaret would scan,him,6.372823715209961
TwoEmbedding,alerted,would scan,64,64_FFM_him,ffm,MismatchMismatchMatch,obj,Marie alerted Andrea that Dennis would scan,him,10.122211456298828
TwoEmbedding,alerted,would scan,64,64_FFF_him,fff,MismatchMismatchMismatch,obj,Marie alerted Andrea that Margaret would scan,him,8.30836296081543
TwoEmbedding,alerted,would scan,64,64_MMM_his,mmm,MatchMatchMatch,poss,Gregory alerted Brett that Dennis would scan,his,3.446241855621338
TwoEmbedding,alerted,would scan,64,64_MMF_his,mmf,MatchMatchMismatch,poss,Gregory alerted Brett that Margaret would scan,his,3.047736167907715
TwoEmbedding,alerted,would scan,64,64_MFM_his,mfm,MatchMismatchMatch,poss,Gregory alerted Andrea that Dennis would scan,his,4.556669235229492
TwoEmbedding,alerted,would scan,64,64_MFF_his,mff,MatchMismatchMismatch,poss,Gregory alerted Andrea that Margaret would scan,his,4.133976459503174
TwoEmbedding,alerted,would scan,64,64_FMM_his,fmm,MismatchMatchMatch,poss,Marie alerted Brett that Dennis would scan,his,3.8702638149261475
TwoEmbedding,alerted,would scan,64,64_FMF_his,fmf,MismatchMatchMismatch,poss,Marie alerted Brett that Margaret would scan,his,3.6339571475982666
TwoEmbedding,alerted,would scan,64,64_FFM_his,ffm,MismatchMismatchMatch,poss,Marie alerted Andrea that Dennis would scan,his,4.869899749755859
TwoEmbedding,alerted,would scan,64,64_FFF_his,fff,MismatchMismatchMismatch,poss,Marie alerted Andrea that Margaret would scan,his,6.076694488525391
TwoEmbedding,alerts,had observed,65,65_MMM_him,mmm,MatchMatchMatch,obj,Timothy alerts Rodney that Lawrence had observed,him,2.620509147644043
TwoEmbedding,alerts,had observed,65,65_MMF_him,mmf,MatchMatchMismatch,obj,Timothy alerts Rodney that Bethany had observed,him,2.30407977104187
TwoEmbedding,alerts,had observed,65,65_MFM_him,mfm,MatchMismatchMatch,obj,Timothy alerts Barbara that Lawrence had observed,him,3.794433116912842
TwoEmbedding,alerts,had observed,65,65_MFF_him,mff,MatchMismatchMismatch,obj,Timothy alerts Barbara that Bethany had observed,him,3.2552645206451416
TwoEmbedding,alerts,had observed,65,65_FMM_him,fmm,MismatchMatchMatch,obj,The granddaughter alerts Rodney that Lawrence had observed,him,4.347316741943359
TwoEmbedding,alerts,had observed,65,65_FMF_him,fmf,MismatchMatchMismatch,obj,The granddaughter alerts Rodney that Bethany had observed,him,3.2410356998443604
TwoEmbedding,alerts,had observed,65,65_FFM_him,ffm,MismatchMismatchMatch,obj,The granddaughter alerts Barbara that Lawrence had observed,him,7.343174934387207
TwoEmbedding,alerts,had observed,65,65_FFF_him,fff,MismatchMismatchMismatch,obj,The granddaughter alerts Barbara that Bethany had observed,him,7.2336835861206055
TwoEmbedding,alerts,had observed,65,65_MMM_his,mmm,MatchMatchMatch,poss,Timothy alerts Rodney that Lawrence had observed,his,4.130830764770508
TwoEmbedding,alerts,had observed,65,65_MMF_his,mmf,MatchMatchMismatch,poss,Timothy alerts Rodney that Bethany had observed,his,4.02855110168457
TwoEmbedding,alerts,had observed,65,65_MFM_his,mfm,MatchMismatchMatch,poss,Timothy alerts Barbara that Lawrence had observed,his,5.124417781829834
TwoEmbedding,alerts,had observed,65,65_MFF_his,mff,MatchMismatchMismatch,poss,Timothy alerts Barbara that Bethany had observed,his,4.878296375274658
TwoEmbedding,alerts,had observed,65,65_FMM_his,fmm,MismatchMatchMatch,poss,The granddaughter alerts Rodney that Lawrence had observed,his,5.125019073486328
TwoEmbedding,alerts,had observed,65,65_FMF_his,fmf,MismatchMatchMismatch,poss,The granddaughter alerts Rodney that Bethany had observed,his,4.627375602722168
TwoEmbedding,alerts,had observed,65,65_FFM_his,ffm,MismatchMismatchMatch,poss,The granddaughter alerts Barbara that Lawrence had observed,his,5.167860984802246
TwoEmbedding,alerts,had observed,65,65_FFF_his,fff,MismatchMismatchMismatch,poss,The granddaughter alerts Barbara that Bethany had observed,his,8.450957298278809
TwoEmbedding,told,understood,66,66_MMM_him,mmm,MatchMatchMatch,obj,Wayne told the nephew that Donald understood,him,6.603905200958252
TwoEmbedding,told,understood,66,66_MMF_him,mmf,MatchMatchMismatch,obj,Wayne told the nephew that this wife understood,him,5.114945411682129
TwoEmbedding,told,understood,66,66_MFM_him,mfm,MatchMismatchMatch,obj,Wayne told Heidi that Donald understood,him,6.362748622894287
TwoEmbedding,told,understood,66,66_MFF_him,mff,MatchMismatchMismatch,obj,Wayne told Heidi that this wife understood,him,4.513293743133545
TwoEmbedding,told,understood,66,66_FMM_him,fmm,MismatchMatchMatch,obj,Jennifer told the nephew that Donald understood,him,6.957911491394043
TwoEmbedding,told,understood,66,66_FMF_him,fmf,MismatchMatchMismatch,obj,Jennifer told the nephew that this wife understood,him,5.867137908935547
TwoEmbedding,told,understood,66,66_FFM_him,ffm,MismatchMismatchMatch,obj,Jennifer told Heidi that Donald understood,him,9.766358375549316
TwoEmbedding,told,understood,66,66_FFF_him,fff,MismatchMismatchMismatch,obj,Jennifer told Heidi that this wife understood,him,7.0286736488342285
TwoEmbedding,told,understood,66,66_MMM_his,mmm,MatchMatchMatch,poss,Wayne told the nephew that Donald understood,his,4.721639156341553
TwoEmbedding,told,understood,66,66_MMF_his,mmf,MatchMatchMismatch,poss,Wayne told the nephew that this wife understood,his,4.709187030792236
TwoEmbedding,told,understood,66,66_MFM_his,mfm,MatchMismatchMatch,poss,Wayne told Heidi that Donald understood,his,5.13420295715332
TwoEmbedding,told,understood,66,66_MFF_his,mff,MatchMismatchMismatch,poss,Wayne told Heidi that this wife understood,his,4.772527694702148
TwoEmbedding,told,understood,66,66_FMM_his,fmm,MismatchMatchMatch,poss,Jennifer told the nephew that Donald understood,his,4.850224018096924
TwoEmbedding,told,understood,66,66_FMF_his,fmf,MismatchMatchMismatch,poss,Jennifer told the nephew that this wife understood,his,5.258501052856445
TwoEmbedding,told,understood,66,66_FFM_his,ffm,MismatchMismatchMatch,poss,Jennifer told Heidi that Donald understood,his,6.06945276260376
TwoEmbedding,told,understood,66,66_FFF_his,fff,MismatchMismatchMismatch,poss,Jennifer told Heidi that this wife understood,his,7.411889553070068
TwoEmbedding,advised,is hiring,67,67_MMM_him,mmm,MatchMatchMatch,obj,Brett advised Donald that Dennis is hiring,him,4.1874775886535645
TwoEmbedding,advised,is hiring,67,67_MMF_him,mmf,MatchMatchMismatch,obj,Brett advised Donald that Elaine is hiring,him,4.221935272216797
TwoEmbedding,advised,is hiring,67,67_MFM_him,mfm,MatchMismatchMatch,obj,Brett advised Ellen that Dennis is hiring,him,5.059384346008301
TwoEmbedding,advised,is hiring,67,67_MFF_him,mff,MatchMismatchMismatch,obj,Brett advised Ellen that Elaine is hiring,him,4.968663215637207
TwoEmbedding,advised,is hiring,67,67_FMM_him,fmm,MismatchMatchMatch,obj,Meredith advised Donald that Dennis is hiring,him,4.119804859161377
TwoEmbedding,advised,is hiring,67,67_FMF_him,fmf,MismatchMatchMismatch,obj,Meredith advised Donald that Elaine is hiring,him,3.9381041526794434
TwoEmbedding,advised,is hiring,67,67_FFM_him,ffm,MismatchMismatchMatch,obj,Meredith advised Ellen that Dennis is hiring,him,5.505880355834961
TwoEmbedding,advised,is hiring,67,67_FFF_him,fff,MismatchMismatchMismatch,obj,Meredith advised Ellen that Elaine is hiring,him,5.287147045135498
TwoEmbedding,advised,is hiring,67,67_MMM_his,mmm,MatchMatchMatch,poss,Brett advised Donald that Dennis is hiring,his,5.857845306396484
TwoEmbedding,advised,is hiring,67,67_MMF_his,mmf,MatchMatchMismatch,poss,Brett advised Donald that Elaine is hiring,his,8.15542984008789
TwoEmbedding,advised,is hiring,67,67_MFM_his,mfm,MatchMismatchMatch,poss,Brett advised Ellen that Dennis is hiring,his,5.636170864105225
TwoEmbedding,advised,is hiring,67,67_MFF_his,mff,MatchMismatchMismatch,poss,Brett advised Ellen that Elaine is hiring,his,9.241721153259277
TwoEmbedding,advised,is hiring,67,67_FMM_his,fmm,MismatchMatchMatch,poss,Meredith advised Donald that Dennis is hiring,his,5.646853446960449
TwoEmbedding,advised,is hiring,67,67_FMF_his,fmf,MismatchMatchMismatch,poss,Meredith advised Donald that Elaine is hiring,his,7.836129188537598
TwoEmbedding,advised,is hiring,67,67_FFM_his,ffm,MismatchMismatchMatch,poss,Meredith advised Ellen that Dennis is hiring,his,5.506732940673828
TwoEmbedding,advised,is hiring,67,67_FFF_his,fff,MismatchMismatchMismatch,poss,Meredith advised Ellen that Elaine is hiring,his,9.751519203186035
TwoEmbedding,told,hadn't embarrassed,68,68_MMM_him,mmm,MatchMatchMatch,obj,Jason told Jeffrey that this grandson hadn't embarrassed,him,0.7869417071342468
TwoEmbedding,told,hadn't embarrassed,68,68_MMF_him,mmf,MatchMatchMismatch,obj,Jason told Jeffrey that Sharon hadn't embarrassed,him,0.9252237677574158
TwoEmbedding,told,hadn't embarrassed,68,68_MFM_him,mfm,MatchMismatchMatch,obj,Jason told the ex-wife that this grandson hadn't embarrassed,him,0.6321337819099426
TwoEmbedding,told,hadn't embarrassed,68,68_MFF_him,mff,MatchMismatchMismatch,obj,Jason told the ex-wife that Sharon hadn't embarrassed,him,0.6201931834220886
TwoEmbedding,told,hadn't embarrassed,68,68_FMM_him,fmm,MismatchMatchMatch,obj,Kimberley told Jeffrey that this grandson hadn't embarrassed,him,1.4194118976593018
TwoEmbedding,told,hadn't embarrassed,68,68_FMF_him,fmf,MismatchMatchMismatch,obj,Kimberley told Jeffrey that Sharon hadn't embarrassed,him,1.4064077138900757
TwoEmbedding,told,hadn't embarrassed,68,68_FFM_him,ffm,MismatchMismatchMatch,obj,Kimberley told the ex-wife that this grandson hadn't embarrassed,him,1.1062517166137695
TwoEmbedding,told,hadn't embarrassed,68,68_FFF_him,fff,MismatchMismatchMismatch,obj,Kimberley told the ex-wife that Sharon hadn't embarrassed,him,1.0711126327514648
TwoEmbedding,told,hadn't embarrassed,68,68_MMM_his,mmm,MatchMatchMatch,poss,Jason told Jeffrey that this grandson hadn't embarrassed,his,5.002315998077393
TwoEmbedding,told,hadn't embarrassed,68,68_MMF_his,mmf,MatchMatchMismatch,poss,Jason told Jeffrey that Sharon hadn't embarrassed,his,7.732941150665283
TwoEmbedding,told,hadn't embarrassed,68,68_MFM_his,mfm,MatchMismatchMatch,poss,Jason told the ex-wife that this grandson hadn't embarrassed,his,5.929529666900635
TwoEmbedding,told,hadn't embarrassed,68,68_MFF_his,mff,MatchMismatchMismatch,poss,Jason told the ex-wife that Sharon hadn't embarrassed,his,7.337742328643799
TwoEmbedding,told,hadn't embarrassed,68,68_FMM_his,fmm,MismatchMatchMatch,poss,Kimberley told Jeffrey that this grandson hadn't embarrassed,his,4.778186321258545
TwoEmbedding,told,hadn't embarrassed,68,68_FMF_his,fmf,MismatchMatchMismatch,poss,Kimberley told Jeffrey that Sharon hadn't embarrassed,his,7.932348728179932
TwoEmbedding,told,hadn't embarrassed,68,68_FFM_his,ffm,MismatchMismatchMatch,poss,Kimberley told the ex-wife that this grandson hadn't embarrassed,his,5.535776138305664
TwoEmbedding,told,hadn't embarrassed,68,68_FFF_his,fff,MismatchMismatchMismatch,poss,Kimberley told the ex-wife that Sharon hadn't embarrassed,his,7.382903575897217
TwoEmbedding,told,had thought about,69,69_MMM_him,mmm,MatchMatchMatch,obj,George told Jeffrey that Noah had thought about,him,5.2889275550842285
TwoEmbedding,told,had thought about,69,69_MMF_him,mmf,MatchMatchMismatch,obj,George told Jeffrey that Erin had thought about,him,4.144645690917969
TwoEmbedding,told,had thought about,69,69_MFM_him,mfm,MatchMismatchMatch,obj,George told the wife that Noah had thought about,him,6.874272346496582
TwoEmbedding,told,had thought about,69,69_MFF_him,mff,MatchMismatchMismatch,obj,George told the wife that Erin had thought about,him,4.706320762634277
TwoEmbedding,told,had thought about,69,69_FMM_him,fmm,MismatchMatchMatch,obj,Valerie told Jeffrey that Noah had thought about,him,5.591038703918457
TwoEmbedding,told,had thought about,69,69_FMF_him,fmf,MismatchMatchMismatch,obj,Valerie told Jeffrey that Erin had thought about,him,5.130514621734619
TwoEmbedding,told,had thought about,69,69_FFM_him,ffm,MismatchMismatchMatch,obj,Valerie told the wife that Noah had thought about,him,8.036418914794922
TwoEmbedding,told,had thought about,69,69_FFF_him,fff,MismatchMismatchMismatch,obj,Valerie told the wife that Erin had thought about,him,6.228985786437988
TwoEmbedding,told,had thought about,69,69_MMM_his,mmm,MatchMatchMatch,poss,George told Jeffrey that Noah had thought about,his,5.221301078796387
TwoEmbedding,told,had thought about,69,69_MMF_his,mmf,MatchMatchMismatch,poss,George told Jeffrey that Erin had thought about,his,6.195977687835693
TwoEmbedding,told,had thought about,69,69_MFM_his,mfm,MatchMismatchMatch,poss,George told the wife that Noah had thought about,his,5.420306205749512
TwoEmbedding,told,had thought about,69,69_MFF_his,mff,MatchMismatchMismatch,poss,George told the wife that Erin had thought about,his,6.487147808074951
